Gene = PQLC2L
index = 1066
Annotated 5SS: [  113  9944 27910 28647]
Annotated 3SS: [ 9832 27779 28557 56795]
SMsplice 5SS: [  113  9944 27910 28647 50185]
SMsplice 3SS: [ 9832 27779 28557 50009 56795]
top_k =  1000
Partition function (log Z): -27.719876019624607

Sorted 5' Splice Sites (High to Low Probability):
Position 9944: 0.9935542223994039
Position 113: 0.7644512962057667
Position 14615: 0.5102185327239015
Position 10450: 0.4768449742625307
Position 11641: 0.37315421857712544
Position 2565: 0.1831850839393525
Position 3974: 0.10065890057193926
Position 415: 0.09821750013720575
Position 15711: 0.09417122827746571
Position 14656: 0.0926164182018599
Position 1585: 0.07472208606642003
Position 98: 0.07382050274839251
Position 2475: 0.04992752725894643
Position 10923: 0.042988298053453146
Position 1101: 0.03977675302769527
Position 16299: 0.03710120643502606
Position 1416: 0.029178938531542947
Position 4962: 0.024153029132879828
Position 34: 0.023121119531682666
Position 153: 0.02254501425426059
Position 2399: 0.022337783583236404
Position 12555: 0.02199449277936458
Position 11457: 0.020954199833148158
Position 1174: 0.01839202997464426
Position 12546: 0.014321881549715776
Position 13453: 0.013214528477114339
Position 12657: 0.010946393367137895
Position 7826: 0.008785937125662318
Position 11239: 0.00848933312757718
Position 445: 0.008133751934489938
Position 16026: 0.0079634919101363
Position 79: 0.0073246162696021695
Position 10504: 0.006318487559069598
Position 11653: 0.0047577205274651055
Position 936: 0.004656050066876251
Position 2276: 0.003879905867711122
Position 11234: 0.0035601563912080513
Position 10316: 0.0033104493045440463
Position 11268: 0.0032648175998175348
Position 11494: 0.0032608185322513298
Position 10773: 0.0030537208874146645
Position 11365: 0.0029916691669075713
Position 19923: 0.0029212868276155095
Position 11479: 0.002841903416899023
Position 43: 0.001989334494261722
Position 12535: 0.0018669066874712945
Position 1575: 0.0014251873982196732
Position 1178: 0.0013080476343659807
Position 803: 0.0012776883054172108
Position 10953: 0.001203008540434425
Position 248: 0.0011665840756329249
Position 261: 0.0010333056022879244
Position 1208: 0.000698123258173289
Position 1045: 0.0006616736902475815
Position 117: 0.0006401773412181701
Position 3136: 0.0006270908068008641
Position 569: 0.0006063214835035074
Position 1507: 0.0005924382013875306
Position 3480: 0.0004942294477087436
Position 10270: 0.0004592902260897743
Position 12544: 0.0004519939637488584
Position 11159: 0.0003046061633806621
Position 1381: 0.00018272337443094413
Position 221: 0.0001649259593608275
Position 1244: 0.0001282501457190105
Position 1199: 9.180794008425181e-05
Position 197: 8.072458053863509e-05
Position 460: 5.126121731375333e-05
Position 1067: 4.0692126619023835e-05
Position 1895: 2.681940949513398e-05
Position 4093: 2.540273683002302e-05
Position 3980: 2.5274902490997152e-05
Position 1582: 1.86100604422725e-05
Position 10212: 1.8456726825599524e-05
Position 59: 1.7725040687754568e-05
Position 309: 1.477639219024361e-05
Position 10563: 7.902274562386596e-06
Position 7194: 6.780069822385589e-06
Position 47: 6.244820283332256e-06
Position 240: 5.564630874453794e-06
Position 321: 4.309003355030338e-06
Position 1395: 3.2828610984659317e-06
Position 403: 2.1447383272522165e-06
Position 528: 1.6070646031706984e-06
Position 787: 1.5148495969965798e-06
Position 1075: 1.384758182200046e-06
Position 238: 1.058317800698349e-06
Position 130: 8.126927957240386e-07
Position 996: 7.235376284122524e-07
Position 465: 6.449068107687795e-07
Position 1013: 5.938701078853875e-07
Position 2516: 5.443229138886136e-07
Position 278: 4.976325607928584e-07
Position 2559: 3.463540482456082e-07
Position 606: 2.0059197118943985e-07
Position 871: 1.6663875764175518e-07
Position 2362: 1.5821651331857513e-07
Position 2762: 1.4774203664496318e-07
Position 281: 1.3661230852591718e-07
Position 892: 1.1745247596068927e-07
Position 453: 1.1625335465310203e-07
Position 38: 8.021275489030499e-08
Position 214: 5.1871770936906136e-08
Position 463: 9.744419759135386e-09
Position 347: 2.9361177230235323e-09
Position 493: 2.1214527224274286e-09
Position 342: 1.2875146521746174e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9832: 0.9530925150005559
Position 14248: 0.6607190709842078
Position 23766: 0.31573026277860067
Position 11401: 0.21049283767736804
Position 2365: 0.21034221577963572
Position 11550: 0.14461754650741185
Position 10363: 0.12033250707766467
Position 10169: 0.11461913432471961
Position 27201: 0.11161895178809686
Position 10236: 0.09957874192801054
Position 15642: 0.09255704273421786
Position 10119: 0.09045594789773062
Position 12450: 0.061596997279170645
Position 3894: 0.059257473648400893
Position 25909: 0.058524377867480826
Position 19985: 0.054699578991399704
Position 15928: 0.05329924544971519
Position 18331: 0.05229162368546409
Position 19841: 0.04528021899563141
Position 1452: 0.04465451906776023
Position 9855: 0.040543620315665094
Position 14230: 0.03774330730339941
Position 11364: 0.03715530769111801
Position 10772: 0.03368185554157636
Position 307: 0.03354705035238067
Position 1235: 0.029734709435282888
Position 2424: 0.02839654215283716
Position 24056: 0.02719119044085304
Position 10947: 0.02549982670129891
Position 1100: 0.024680200948265518
Position 4833: 0.02418049101918119
Position 10223: 0.022186809588459793
Position 17170: 0.022105816885286293
Position 14471: 0.021239497215402175
Position 19811: 0.01997022867911164
Position 3851: 0.017476382366535245
Position 18763: 0.017371770341259547
Position 10261: 0.01692248120799294
Position 3920: 0.016254002173326006
Position 17407: 0.016241662527101096
Position 10400: 0.015075592508097183
Position 16125: 0.013033627291734299
Position 1413: 0.01292145437878445
Position 16046: 0.012742721330632171
Position 13352: 0.012294466237130906
Position 17954: 0.01102739791382296
Position 19988: 0.009544849787740407
Position 2348: 0.009468158786317035
Position 11598: 0.009254326612464897
Position 10379: 0.009159591650216155
Position 7578: 0.00886432857173079
Position 10239: 0.00805156059019394
Position 21524: 0.007725734767078139
Position 1520: 0.007625050138398354
Position 3767: 0.00681129481706327
Position 21625: 0.0065624076114416926
Position 1010: 0.00653433457406946
Position 10753: 0.006354773420477831
Position 11472: 0.005673860559046065
Position 685: 0.0055085087849213316
Position 20110: 0.004465242693616494
Position 11315: 0.004189803681074349
Position 2179: 0.0037821836302999604
Position 12578: 0.003079660005244032
Position 996: 0.0030269100347242624
Position 11111: 0.002911329804596674
Position 13146: 0.0027781495130418652
Position 10640: 0.0026461582916007457
Position 10329: 0.002554627237988387
Position 10034: 0.0024359307913700487
Position 10828: 0.002406923856345952
Position 2463: 0.0024051347124262666
Position 2466: 0.0023468131240491712
Position 15666: 0.0022897301360542835
Position 16508: 0.0021178030882516557
Position 1291: 0.0019261417683021694
Position 14695: 0.0018717734974936847
Position 12953: 0.0018166577962181799
Position 12009: 0.001755128481361723
Position 20467: 0.001653255561687894
Position 202: 0.001637733418835483
Position 17977: 0.001617672464556305
Position 16345: 0.0015559077476847611
Position 11075: 0.0013952841552093654
Position 17784: 0.0012251320737968567
Position 406: 0.0011366115165885931
Position 10913: 0.0010244734768015975
Position 15308: 0.001017463692317865
Position 10776: 0.0009833531885013085
Position 3903: 0.000903561611782391
Position 15783: 0.0008600227159007776
Position 13652: 0.000832839475578388
Position 2398: 0.0008151836837343406
Position 10123: 0.0008012269338028011
Position 14699: 0.0007820656918469177
Position 839: 0.0007740000963158416
Position 2237: 0.000771279621111867
Position 270: 0.0006498830058324302
Position 12365: 0.0005971343858255626
Position 2988: 0.0005786138461126209
Position 12777: 0.000578173589281449
Position 10405: 0.0005143358019015151
Position 3375: 0.0004921234565690447
Position 293: 0.0004522651973654147
Position 1036: 0.00044789500063768193
Position 350: 0.00044362211961470574
Position 842: 0.0004220968246111885
Position 17308: 0.0004092928437761346
Position 15884: 0.0003836115499937441
Position 2276: 0.00032976903803023575
Position 12146: 0.0003075815854323888
Position 11177: 0.00029679274018464983
Position 13288: 0.0002185869314158286
Position 705: 0.00021745363790718735
Position 2047: 0.0001880443994398794
Position 7304: 0.00017176492751358295
Position 12669: 0.00013844817125877637
Position 2008: 8.126894180879425e-05
Position 1080: 7.744137648451912e-05
Position 1187: 7.366530687080532e-05
Position 11740: 6.00771171783266e-05
Position 866: 5.1080027315984305e-05
Position 1522: 4.79705846381871e-05
Position 214: 4.5268068678185705e-05
Position 761: 4.2800838159944976e-05
Position 8371: 4.249561405538094e-05
Position 1511: 4.197109980897449e-05
Position 12498: 4.0498233300665e-05
Position 681: 3.6110026477171995e-05
Position 10417: 3.538081616129064e-05
Position 3009: 3.078050930991251e-05
Position 7137: 2.9773372261497392e-05
Position 6800: 2.8783678542443196e-05
Position 1044: 2.6550287713753377e-05
Position 5831: 2.587418706660814e-05
Position 321: 2.5055761805863536e-05
Position 2033: 2.0759248726438038e-05
Position 1710: 1.8689903821098408e-05
Position 7459: 1.7748733624224788e-05
Position 778: 1.7668100534568068e-05
Position 2128: 1.743629044717168e-05
Position 2106: 1.498117917407223e-05
Position 238: 1.4135375041907306e-05
Position 7166: 1.3553457043960607e-05
Position 5942: 1.2852408441445545e-05
Position 2916: 1.275612159130122e-05
Position 1251: 1.2669758658735155e-05
Position 11332: 1.2576501144070035e-05
Position 547: 1.204700176488515e-05
Position 1986: 1.1618843967465834e-05
Position 3026: 1.13901352727329e-05
Position 5275: 1.1187170243486493e-05
Position 1547: 1.0683505361351705e-05
Position 6704: 1.0536426830724526e-05
Position 6900: 1.0315050065148855e-05
Position 3256: 1.018147521051574e-05
Position 9374: 1.0158265866941821e-05
Position 2035: 9.559864967295855e-06
Position 2469: 8.85492933179401e-06
Position 187: 8.75231637645865e-06
Position 1954: 8.571944567193367e-06
Position 8396: 8.40304913005269e-06
Position 8088: 7.731031134537957e-06
Position 3676: 5.830965588617119e-06
Position 2290: 5.816485420484677e-06
Position 2320: 5.211095374527638e-06
Position 7825: 5.04363768262884e-06
Position 378: 5.028233226376566e-06
Position 2391: 4.771233032548778e-06
Position 5324: 4.576877662902856e-06
Position 2509: 4.543237018024212e-06
Position 7409: 3.9902806102227835e-06
Position 1436: 3.869572335461514e-06
Position 6097: 3.848409998021831e-06
Position 3715: 3.5941104887214425e-06
Position 1796: 3.530124059097068e-06
Position 4556: 3.524635096065974e-06
Position 248: 3.4739713123335093e-06
Position 1660: 3.0405139239177235e-06
Position 892: 2.829674427792924e-06
Position 1381: 2.774269193577276e-06
Position 1799: 2.621348895490074e-06
Position 1260: 2.6144716530221437e-06
Position 272: 2.138253696952315e-06
Position 5889: 1.9373088733792856e-06
Position 477: 1.6211122461025289e-06
Position 4624: 1.5351816055457865e-06
Position 4465: 1.5171671356232728e-06
Position 4518: 1.3345969572585606e-06
Position 4128: 9.24800326163845e-07
Position 844: 6.341824855399131e-07
Position 687: 5.591125541725422e-07
Position 606: 4.7542755987360146e-07
Position 408: 4.09348418113851e-07
Position 802: 3.424613161161246e-07
Position 375: 3.211758067308894e-07
Position 2256: 3.0287604427672584e-07
Position 1171: 2.4791715857576104e-07
Position 2293: 1.8009166616940881e-07
Position 1311: 1.2963306580811917e-07
Position 1060: 1.2151722296422866e-07
Position 1194: 9.429827401863413e-08
Position 1319: 8.503441896258411e-08
Position 1243: 8.39325112441643e-08
Position 1350: 8.348678489222154e-08
Position 370: 7.209674118099429e-08
Position 445: 5.5631647610774396e-08
Position 1299: 4.38021705271215e-08
Position 2698: 4.00237116013023e-08
Position 2712: 3.329663220843641e-08
Position 573: 2.9393863751811503e-08
Position 2682: 2.2499003854279016e-08
Position 790: 1.9797883391102265e-08
Position 1051: 7.81564690298403e-09
