Gene = SUSD3
index = 1359
Annotated 5SS: [  124 17266 19287 20896]
Annotated 3SS: [17076 19138 20763 25829]
SMsplice 5SS: [  124  3755 17266 19287 20896]
SMsplice 3SS: [ 3654 17076 19138 20763 25829]
top_k =  1000
Partition function (log Z): -6.378729801828885

Sorted 5' Splice Sites (High to Low Probability):
Position 124: 0.9929665424808766
Position 17266: 0.9564760395674513
Position 19287: 0.8666100233413724
Position 20896: 0.5644239037250305
Position 10442: 0.49071570476440823
Position 7059: 0.4680392572687224
Position 3755: 0.4281454213676354
Position 5903: 0.36773831462833906
Position 3687: 0.24989906914651094
Position 11989: 0.2426307496678881
Position 4962: 0.21090408029738283
Position 20912: 0.18783876273187136
Position 9445: 0.16062094168108207
Position 15582: 0.10952755831864072
Position 3531: 0.051242220425055884
Position 20852: 0.04476042885775568
Position 17190: 0.04329098188153794
Position 2456: 0.04272824822063318
Position 25765: 0.04222337504211347
Position 3759: 0.040384360202235944
Position 3518: 0.04019866196023899
Position 22452: 0.03492440391131252
Position 25945: 0.031806332256143134
Position 3869: 0.03130894781126456
Position 7803: 0.028816702639414344
Position 24301: 0.02788186417491477
Position 23340: 0.026110744192873434
Position 1370: 0.021206810284333428
Position 24942: 0.018631127778072992
Position 22790: 0.01682956015091067
Position 22817: 0.012416953026855162
Position 2452: 0.01219476704894228
Position 13337: 0.01216200776657295
Position 10456: 0.011594111647089927
Position 22735: 0.011521094593216291
Position 20906: 0.01148380610228222
Position 4709: 0.011148778439081651
Position 7290: 0.010944491829437243
Position 8705: 0.010811237273677473
Position 2393: 0.009383930266283463
Position 4237: 0.009235696030714753
Position 6775: 0.006793557197139349
Position 5484: 0.006741883131095671
Position 4835: 0.005811841694700231
Position 19251: 0.005790168981234512
Position 19695: 0.0057101257474836305
Position 9776: 0.004988934827154117
Position 3991: 0.0048200073521030675
Position 1587: 0.004675677787594339
Position 4971: 0.004431633238221363
Position 1893: 0.004059447928361625
Position 3338: 0.0035594315874280724
Position 22092: 0.003122259620346368
Position 20033: 0.0029527475178200407
Position 2703: 0.0027897817787816475
Position 3136: 0.002484251718971687
Position 20764: 0.002468603884721224
Position 3153: 0.0021367529876879484
Position 1122: 0.0020173234405109174
Position 6365: 0.0018295594634871455
Position 3399: 0.0015470222070628281
Position 2342: 0.001323058903898347
Position 5294: 0.0012843137990540118
Position 4143: 0.0011912502865052037
Position 149: 0.0010942921752423772
Position 1787: 0.001065709151049715
Position 3849: 0.0010649649095788348
Position 1691: 0.0009420348341458566
Position 23311: 0.0007377494776051292
Position 6393: 0.0007119632898462407
Position 2509: 0.0006558132083443447
Position 1139: 0.000604822117925336
Position 4931: 0.0005404684413969809
Position 495: 0.0005107265737107208
Position 5665: 0.00047661802856564697
Position 21958: 0.0004671509422520848
Position 4339: 0.00040797630403887464
Position 2913: 0.00036720922401404924
Position 3458: 0.00036600813816479327
Position 4779: 0.0003413748581208226
Position 997: 0.00029897299474271566
Position 2072: 0.0002924019480990054
Position 548: 0.00026481716707108807
Position 1011: 0.00024310025343972046
Position 4203: 0.0002290381178089519
Position 2716: 0.00022860278083862353
Position 3249: 0.00022543289473881474
Position 2731: 0.00019958116329077267
Position 1935: 0.00018792834475866605
Position 637: 0.0001872655149530199
Position 793: 0.00018565147403236493
Position 2623: 0.00018537743865529402
Position 2532: 0.00017824169764287957
Position 217: 0.00015796311732096745
Position 1052: 0.00014126045996758994
Position 1329: 0.00011050865791812392
Position 1562: 0.00010431540665460381
Position 221: 0.0001040297754778451
Position 1777: 0.00010164025973115491
Position 2747: 0.00010140541501119484
Position 645: 0.00010050562379565532
Position 1749: 9.603333885702863e-05
Position 7054: 9.543019925941805e-05
Position 1802: 9.13598863787793e-05
Position 917: 8.67997700386893e-05
Position 384: 8.235480873891465e-05
Position 3254: 7.358089337173631e-05
Position 1284: 7.088035340054551e-05
Position 1168: 6.871392586024422e-05
Position 3316: 6.27140756546016e-05
Position 2959: 5.9214985499902854e-05
Position 3072: 5.450987729841529e-05
Position 2753: 4.974753598409426e-05
Position 8279: 4.413478623516167e-05
Position 3487: 4.1690486085515164e-05
Position 752: 3.5803557264505384e-05
Position 1389: 3.1091957790618055e-05
Position 2578: 2.9148783938811388e-05
Position 2888: 2.5336053852366305e-05
Position 2364: 2.449803515068789e-05
Position 3588: 2.3381230077377884e-05
Position 870: 2.221965929626768e-05
Position 1234: 1.8855290446440155e-05
Position 2357: 1.8641127298632854e-05
Position 3113: 1.646312245726946e-05
Position 5106: 1.4622371114350483e-05
Position 17195: 8.230884175245742e-06
Position 1177: 6.533177484247168e-06
Position 5290: 2.53842378944393e-06
Position 2278: 1.048113003157341e-06
Position 1953: 9.375225948602412e-07
Position 1019: 7.25561216816856e-07
Position 1782: 5.843756853823297e-07
Position 2166: 5.155295378220012e-07
Position 2275: 4.89323427928801e-07
Position 1703: 4.413437998564322e-07
Position 393: 3.868288868628991e-07
Position 2238: 2.2434168291807587e-07
Position 630: 2.0129638275744837e-07
Position 319: 1.395355437518111e-07
Position 367: 1.2263905553986307e-07
Position 198: 1.1745896919977132e-07
Position 570: 7.342312611628901e-08
Position 93: 5.6540071912176704e-08
Position 467: 5.5258392502240745e-08
Position 930: 2.988590651077196e-08
Position 141: 2.545330549128565e-08
Position 672: 1.429064683093867e-08
Position 992: 9.698412589201663e-09
Position 736: 2.1816048476584752e-10
Position 624: 5.536351572785594e-11
Position 734: 1.561659968042407e-11
Position 763: 9.973726154087273e-12
Position 766: 8.490082951964857e-12
Position 359: 5.283844554340623e-13
Position 61: 4.272606194945627e-13
Position 550: 7.931427262574401e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 17076: 0.999885249011544
Position 25829: 0.9146134280718122
Position 19138: 0.7938342397127753
Position 20763: 0.7903417905224178
Position 3654: 0.7508143201117621
Position 10327: 0.5023126155993546
Position 6933: 0.45938160205066775
Position 5779: 0.3305584558966278
Position 4866: 0.21574842876093353
Position 11871: 0.15201741677002367
Position 15446: 0.10952755831864074
Position 11927: 0.08588653487736617
Position 3374: 0.08185759570105675
Position 9311: 0.076136417850146
Position 19045: 0.06556893360414852
Position 22630: 0.05028690789469525
Position 9255: 0.04731735620434915
Position 22194: 0.04236830364487853
Position 2392: 0.03874547865544201
Position 9394: 0.037167167626586915
Position 24040: 0.0342383037742163
Position 25669: 0.03048593314483554
Position 24892: 0.028966986302506794
Position 23219: 0.02842761475643474
Position 2218: 0.027215146473763774
Position 5814: 0.02281317149297102
Position 26418: 0.018018665495087693
Position 21091: 0.013342149024230034
Position 13222: 0.01216200776657295
Position 19007: 0.01154550583747675
Position 1267: 0.01127941169379105
Position 20672: 0.010442043615022201
Position 23393: 0.009980665782012694
Position 20716: 0.009778803341145751
Position 7547: 0.009188432926251065
Position 25630: 0.009093869755950335
Position 7131: 0.008706087834385545
Position 26035: 0.00835903820948217
Position 6680: 0.007677776592848514
Position 24167: 0.0071913380202616025
Position 4653: 0.006984839234566158
Position 5366: 0.0065580259450319835
Position 5853: 0.006118621022112749
Position 19570: 0.006023387759997659
Position 7621: 0.005980273168097951
Position 7458: 0.005925400183849072
