Gene = SUCO
index = 1354
Annotated 5SS: [  281 18410 20154 22807 24201 24578 35926 36955 37514 40782 42407 44343
 44603 45173 46051 51870 52732 56710 57855 66952 69002 69571 75586]
Annotated 3SS: [18294 20042 22651 24062 24426 35801 36829 37445 40673 42300 44321 44546
 45080 45984 51800 52640 55542 57766 66846 68846 69478 75529 76598]
SMsplice 5SS: [  281  5359 18410 20154 22807 24201 24578 35926 36955 37514 40782 45173
 46051 51870 52732 55646 57855 66952 69002 69571]
SMsplice 3SS: [ 5248 18294 20042 22651 24062 24426 35801 36829 37445 40673 45080 45984
 51800 52640 55542 57766 66846 68846 69478 76598]
top_k =  1000
Partition function (log Z): 29.39467130146398

Sorted 5' Splice Sites (High to Low Probability):
Position 36955: 0.9961077155726531
Position 35926: 0.988465986669697
Position 18410: 0.9821761343453693
Position 45173: 0.97568100066399
Position 5359: 0.9736490590838559
Position 57855: 0.9590360667486106
Position 22807: 0.9536383091099309
Position 69002: 0.9492187010286077
Position 52732: 0.9430022817226656
Position 281: 0.9391377812418339
Position 66952: 0.9180112107495119
Position 69571: 0.9021940398106667
Position 24578: 0.8995386369230706
Position 51870: 0.8836845751519973
Position 40782: 0.8525395621868193
Position 46051: 0.8294348755036578
Position 24201: 0.7661854610606424
Position 20154: 0.7377663363358178
Position 37514: 0.6354874537694376
Position 4578: 0.552710935101476
Position 25189: 0.5050814950092513
Position 24901: 0.4663907324717112
Position 45767: 0.4325725958980845
Position 7014: 0.4129450090970609
Position 44697: 0.3793168369084349
Position 727: 0.36747410966157706
Position 42407: 0.36446363465001724
Position 19791: 0.36437424349153
Position 44603: 0.3321944792235156
Position 30756: 0.3196398801302381
Position 57421: 0.30291478180074977
Position 2261: 0.2991655252236875
Position 5676: 0.2521766919512668
Position 37315: 0.24846962272034387
Position 52178: 0.23320430058942565
Position 711: 0.21745165304276984
Position 26346: 0.210955026399468
Position 7225: 0.1944347706774272
Position 44343: 0.18668348521742312
Position 20734: 0.18233452389596996
Position 20553: 0.18132521700882379
Position 48211: 0.18018040209578776
Position 37819: 0.17222362803633695
Position 72525: 0.16758075774422473
Position 4368: 0.16228586298833184
Position 65101: 0.15035546828205726
Position 7634: 0.1498304298600911
Position 40894: 0.14018826220140124
Position 40583: 0.1385667793867776
Position 69934: 0.13477189249588606
Position 13140: 0.11983986552644148
Position 10138: 0.11781636817371405
Position 4775: 0.11568814263244655
Position 24140: 0.10461926808522636
Position 10276: 0.10172578604531253
Position 46122: 0.10165538592111599
Position 67982: 0.10042834191482754
Position 57449: 0.09767877196445662
Position 43771: 0.09678638002959575
Position 72041: 0.09591957565226412
Position 75586: 0.09313457856473041
Position 25586: 0.09015826872098055
Position 608: 0.08973360354347715
Position 3787: 0.08836787745924118
Position 12862: 0.0849852549296286
Position 521: 0.0843597128824115
Position 43663: 0.08065129293690214
Position 46388: 0.07637222946432404
Position 55708: 0.0728784508039072
Position 75663: 0.0671525333960376
Position 42116: 0.0665294032306184
Position 71127: 0.06624356658355088
Position 24205: 0.06549690234325839
Position 54338: 0.0651086823001977
Position 71131: 0.06508552727847326
Position 58184: 0.06439399551575252
Position 60425: 0.06424615335720817
Position 52391: 0.05913982501329297
Position 11223: 0.05447326713159905
Position 42163: 0.054416405726540384
Position 46833: 0.05225706888660706
Position 19052: 0.05124052601521521
Position 43210: 0.04884502506702198
Position 67735: 0.04559048055969842
Position 55621: 0.044895037805447034
Position 36581: 0.04299269973862193
Position 60705: 0.04070073036325715
Position 5662: 0.04000866384033938
Position 59153: 0.03998582551481719
Position 57928: 0.039022674693052845
Position 23883: 0.03862972961956588
Position 55680: 0.03422761088567416
Position 1052: 0.03356199053075319
Position 19048: 0.03341646270923299
Position 28040: 0.033176324698809774
Position 34747: 0.03279218162795694
Position 37878: 0.03198827951755477
Position 46383: 0.029825432130803676
Position 51939: 0.02923018233730403
Position 24582: 0.02760740717886723
Position 18550: 0.02760017706615843
Position 73816: 0.02689751819905381
Position 51905: 0.026579633426735534
Position 20265: 0.026199686585117794
Position 6988: 0.02601109350021929
Position 53532: 0.0250990362149109
Position 43124: 0.025057507025256928
Position 44415: 0.024426376778371055
Position 53030: 0.02325151512239923
Position 41199: 0.023035339914750912
Position 76756: 0.022798902400229536
Position 45711: 0.01933511127757118
Position 48098: 0.01926370351239234
Position 54141: 0.019171871098035136
Position 36501: 0.01861690180261656
Position 22494: 0.01854261214715091
Position 612: 0.018257242378606545
Position 68984: 0.018232098844472674
Position 47458: 0.017781669948704042
Position 27024: 0.01735519665801451
Position 43650: 0.017070609880842746
Position 22406: 0.01703455189580764
Position 27989: 0.01697378659989381
Position 18747: 0.015861403432897842
Position 45202: 0.015742203997467997
Position 40243: 0.01544666004961023
Position 40570: 0.014797437346068889
Position 52169: 0.014680851935299938
Position 40493: 0.01427728550838901
Position 66968: 0.014109599468669406
Position 19294: 0.014103958673568808
Position 2083: 0.013626392510981983
Position 70787: 0.01360272422060138
Position 73356: 0.013366516749475232
Position 19616: 0.012897537239033207
Position 4647: 0.012831296057637895
Position 21228: 0.012720989427467104
Position 39454: 0.012559705686148797
Position 33954: 0.01248500399672595
Position 20697: 0.012310377626862812
Position 23424: 0.01213347223701594
Position 6035: 0.012126137638616637
Position 69378: 0.01164343362776858
Position 41774: 0.01144805568707893
Position 4955: 0.010765269643670087
Position 4881: 0.010604733995882147
Position 23646: 0.010410583100603018
Position 56710: 0.010310758410783074
Position 47103: 0.010208529884285875
Position 4781: 0.009810335647419748
Position 2914: 0.009313022650014987
Position 69209: 0.009213153609309774
Position 71705: 0.009008315321627696
Position 28238: 0.00892755994200511
Position 38712: 0.008458142839798101
Position 50466: 0.008132629097227095
Position 4590: 0.00795226956586324
Position 47825: 0.007862208765384003
Position 67719: 0.007567652284743211
Position 57177: 0.007170424193025756
Position 589: 0.006951027944533929
Position 513: 0.0068885457133183465
Position 37538: 0.006765157681265921
Position 35934: 0.006724599854500554
Position 68977: 0.006613088850095517
Position 69092: 0.006559133333968311
Position 20549: 0.0065002350046134754
Position 6537: 0.0064316818095322735
Position 444: 0.006219107798595567
Position 5830: 0.006080274058640337
Position 20245: 0.005926797073673664
Position 70914: 0.005883354458698527
Position 831: 0.0058084754839910786
Position 40473: 0.005621830382888868
Position 41066: 0.0054050528707142035
Position 1698: 0.005393186295275618
Position 19290: 0.005256171786787412
Position 42130: 0.0051984042074375274
Position 37732: 0.005178447395576456
Position 7038: 0.005133025605923272
Position 42063: 0.004609129780950168
Position 25703: 0.004292465652612488
Position 29818: 0.004267323343616318
Position 55300: 0.004183520491161312
Position 24275: 0.0041387344785467454
Position 45553: 0.003968572381971693
Position 19956: 0.0037777965844644342
Position 37891: 0.003731238131004234
Position 6405: 0.0036073204553083104
Position 40674: 0.003564902893111586
Position 36148: 0.003559798840725788
Position 40322: 0.003403146139251893
Position 45421: 0.003370010416395465
Position 35901: 0.003120114211477845
Position 656: 0.003107737062006128
Position 29397: 0.0030343060480180328
Position 28012: 0.0029060690405970325
Position 933: 0.0026965013514129816
Position 39323: 0.0026672266016119586
Position 53509: 0.002581865686693611
Position 73971: 0.0025006341116992114
Position 21379: 0.002488631604216577
Position 55507: 0.0024359730580493758
Position 20089: 0.002410790433255702
Position 311: 0.0023612551655255998
Position 70664: 0.0023512026648509874
Position 72774: 0.0022932172120986795
Position 10289: 0.002252002226993886
Position 22954: 0.002061762911660311
Position 23407: 0.0020114072574353398
Position 3782: 0.0020003489516599612
Position 2412: 0.001993931425460419
Position 8801: 0.0019825617705174466
Position 5078: 0.0017843636043842989
Position 38720: 0.0017821405289156823
Position 45716: 0.0017385004791075813
Position 22198: 0.0017236154911580313
Position 24184: 0.0016235925090437172
Position 42388: 0.001588035147704565
Position 72375: 0.0015239719045347165
Position 12152: 0.0015231528199805223
Position 6031: 0.001433908800125221
Position 22395: 0.0014322573927758675
Position 38585: 0.001411471979091358
Position 47749: 0.0013601475316367395
Position 29784: 0.0013497689301910222
Position 64438: 0.001317196717231965
Position 47462: 0.0012784567992228813
Position 575: 0.0011860488162863036
Position 41183: 0.0011768471476525258
Position 53260: 0.001129289604756375
Position 1483: 0.001100277117421484
Position 40854: 0.0010739763585581163
Position 62691: 0.0010341650854900897
Position 6904: 0.001006977085994744
Position 454: 0.0009248557237172563
Position 38902: 0.0009056346298857868
Position 23074: 0.000855271823814802
Position 11345: 0.0008329687151602399
Position 61377: 0.0008074808279200233
Position 38508: 0.0007920109472323405
Position 5634: 0.0007867308073345383
Position 23487: 0.0007827822179366716
Position 36293: 0.0007735891328208458
Position 56820: 0.0007711542493168098
Position 45752: 0.0007522461786368442
Position 22950: 0.0007444769945002623
Position 788: 0.000719656510953044
Position 62925: 0.0006848727833488227
Position 2532: 0.0006796176881344549
Position 36136: 0.0006716334793036064
Position 63958: 0.000615155250843906
Position 7362: 0.0006066738739553972
Position 24136: 0.000569943220655732
Position 53376: 0.0005665631727397893
Position 71601: 0.000556236735899752
Position 71117: 0.0005257104437638389
Position 24468: 0.0005137927955358052
Position 22849: 0.000489073248037069
Position 37281: 0.00048102758175201817
