Gene = CLDN12
index = 376
Annotated 5SS: [ 164 2223]
Annotated 3SS: [2132 9257]
SMsplice 5SS: [ 164 2223 8664]
SMsplice 3SS: [ 2132  8620 11952]
top_k =  1000
Partition function (log Z): -4.283878060317729

Sorted 5' Splice Sites (High to Low Probability):
Position 164: 0.8437543021494309
Position 2223: 0.7790184206764249
Position 8664: 0.5161733742101635
Position 707: 0.4774732496874548
Position 10959: 0.4623114203661729
Position 8676: 0.3381166286000828
Position 9721: 0.30726376677942907
Position 9470: 0.2747668676473239
Position 12037: 0.2715768980265031
Position 11305: 0.20689259448173095
Position 6541: 0.18170094081682608
Position 10455: 0.15435627246033795
Position 308: 0.0941472880847317
Position 2211: 0.08172694320002889
Position 11461: 0.08115071984515553
Position 2227: 0.07869730555371927
Position 760: 0.07344212711031955
Position 402: 0.048232036426570785
Position 3401: 0.03462554842709906
Position 6623: 0.02678467287394534
Position 3133: 0.02643866559942903
Position 8956: 0.02279729562766194
Position 10954: 0.021254695390631524
Position 8948: 0.020600494551320556
Position 10902: 0.0185517963139352
Position 10850: 0.01710833268796825
Position 2320: 0.016943125492775556
Position 153: 0.014209686532058714
Position 7270: 0.012266423050561847
Position 730: 0.011841057761067973
Position 2340: 0.011638540343818593
Position 297: 0.010090621936050934
Position 1955: 0.009381976333596578
Position 301: 0.008986686107654821
Position 8278: 0.008756692725819427
Position 168: 0.00852380421143745
Position 11375: 0.007497549499123301
Position 1754: 0.006712717854103793
Position 9815: 0.006622664412111654
Position 5108: 0.005993439316707078
Position 9497: 0.005294491238100564
Position 2694: 0.0049720045345094345
Position 8872: 0.0047276197098410945
Position 6324: 0.0043919830482501455
Position 357: 0.0041983736773272004
Position 8248: 0.003469398281107936
Position 10307: 0.003338010434279831
Position 9452: 0.0031247044508425866
Position 807: 0.0029501450206546615
Position 1060: 0.0028045767671062405
Position 1953: 0.002621377384179997
Position 8668: 0.002492393184039292
Position 456: 0.0016654809800131561
Position 137: 0.0015117186028709541
Position 9726: 0.0014909348813364138
Position 3154: 0.0013884319222732943
Position 11107: 0.0012985227604030913
Position 590: 0.001173041005829281
Position 695: 0.0010550312918316306
Position 1772: 0.0010236198698712672
Position 2038: 0.0009513862655723054
Position 7596: 0.0008919369825130146
Position 1650: 0.0006288136260848716
Position 749: 0.000575717950054737
Position 129: 0.00044414143707542913
Position 8680: 0.00038326379953060937
Position 1213: 0.0003487780579376605
Position 476: 0.00031484170763398657
Position 11407: 0.0003124006730235951
Position 208: 0.0002936691696786582
Position 451: 0.0002703239773999661
Position 1122: 0.00018593304896787232
Position 1608: 0.0001758784341764656
Position 1235: 0.00017295785134893214
Position 521: 0.00012153210777504289
Position 770: 9.660443418188845e-05
Position 711: 9.37231946649228e-05
Position 3047: 9.201076901911905e-05
Position 821: 7.489893760345996e-05
Position 1091: 7.071717884156244e-05
Position 1413: 3.2918361616933445e-05
Position 564: 3.2574433637724236e-05
Position 4341: 2.820896380569147e-05
Position 195: 2.696452974863836e-05
Position 3405: 2.673609140120293e-05
Position 1621: 2.669852976690975e-05
Position 65: 2.5564730893638412e-05
Position 341: 2.3813302796080615e-05
Position 225: 2.075160414750937e-05
Position 286: 1.651163827369143e-05
Position 127: 1.543210971102354e-05
Position 173: 1.2722137635903459e-05
Position 63: 1.2002461178332091e-05
Position 2547: 1.136429574451928e-05
Position 2391: 8.164152465752671e-06
Position 151: 8.079200445508717e-06
Position 534: 5.696948702434883e-06
Position 406: 5.274392478483723e-06
Position 181: 5.224086696785365e-06
Position 6965: 4.2753353897145366e-06
Position 4643: 2.3013509989106058e-06
Position 5272: 1.749158333398616e-06
Position 540: 1.196571911851771e-06
Position 331: 1.1455346396517898e-06
Position 280: 1.0846800119092359e-06
Position 351: 1.0598046141778922e-06
Position 493: 9.750502058287752e-07
Position 3336: 9.619828424598642e-07
