Gene = ALG3
index = 74
Annotated 5SS: [ 227 3259 3504 3774 4371 5181 5418 6159]
Annotated 3SS: [3158 3355 3612 4249 4974 5340 6013 6294]
SMsplice 5SS: [ 190 3259 3504 3774 5181 5440 6159]
SMsplice 3SS: [3158 3355 3612 5049 5340 6015 6294]
top_k =  1000
Partition function (log Z): 11.45709964437401

Sorted 5' Splice Sites (High to Low Probability):
Position 3504: 0.9998563544017846
Position 3259: 0.972757217999158
Position 5440: 0.8815622667569225
Position 5181: 0.8620166038792506
Position 190: 0.8410689355554556
Position 6159: 0.6864379073795743
Position 3774: 0.44506477453822907
Position 4371: 0.4436986071194766
Position 3706: 0.30282332524407685
Position 2807: 0.21673418736910055
Position 227: 0.14319743568776264
Position 3722: 0.1362828067135505
Position 5786: 0.11513284925371756
Position 2880: 0.0817068366894641
Position 4179: 0.0785095548294172
Position 4107: 0.05550755926676415
Position 4975: 0.04078420802301616
Position 2903: 0.03747823607898646
Position 4113: 0.03082857140333902
Position 421: 0.021612211831631863
Position 5482: 0.02103524590065226
Position 1155: 0.01791472450394213
Position 5877: 0.01583159462024741
Position 3213: 0.012806895903783998
Position 6093: 0.0127358853441023
Position 5827: 0.009888304110201971
Position 5172: 0.008093932547877703
Position 2767: 0.007624467953664946
Position 5700: 0.006117528777394332
Position 5867: 0.004825461519768543
Position 5633: 0.004236727841659483
Position 3758: 0.00415936533776068
Position 550: 0.004117351458967554
Position 3043: 0.003718604520745336
Position 3240: 0.003659588968257156
Position 3194: 0.003436284908553395
Position 3289: 0.0030114794709031503
Position 2892: 0.002498981289529546
Position 3850: 0.002489356019683454
Position 4172: 0.002005317167036945
Position 1286: 0.0017813521007781503
Position 1320: 0.0017244641627510591
Position 885: 0.0017201721278241387
Position 790: 0.0015717698359136352
Position 5280: 0.0015427344164010768
Position 1837: 0.001442542784243975
Position 231: 0.0012597804949693121
Position 917: 0.0012223297583401791
Position 2686: 0.001209522984193678
Position 4117: 0.0010382482130653254
Position 6295: 0.0010204783448122788
Position 4157: 0.0009306116473024195
Position 3276: 0.0008761892422583996
Position 4047: 0.0008053445338740131
Position 60: 0.0007472222944030469
Position 5460: 0.0006428260583396574
Position 2698: 0.0006287278514274376
Position 4166: 0.0005716814648711789
Position 5756: 0.0005015033216858558
Position 3795: 0.000499298748493199
Position 208: 0.0004734297971022541
Position 5390: 0.00041543716265153785
Position 3263: 0.00040840604445652244
Position 1991: 0.00039759910336756575
Position 163: 0.0003863406783635874
Position 2692: 0.00037381171310895366
Position 1443: 0.0003521788093122557
Position 2983: 0.00032431723098130664
Position 320: 0.0003147583007996106
Position 1415: 0.0002977863295232161
Position 5266: 0.0002905420800964779
Position 6505: 0.00025991320431480495
Position 3858: 0.0002453430846038886
Position 2724: 0.00024159642156120484
Position 2664: 0.0002268056088749708
Position 2860: 0.0001967413484098947
Position 3876: 0.00018699795187427433
Position 2088: 0.00017340930798350387
Position 4747: 0.00015794406969622086
Position 65: 0.0001574695758628318
Position 2907: 0.00015735136420569516
Position 2657: 0.00015109078573566516
Position 1728: 0.0001317592979721705
Position 481: 0.00012278132572116754
Position 5262: 0.00012079803876244503
Position 3257: 0.00011184905804211001
Position 5620: 0.00010592470848415333
Position 4104: 0.00010054815445322106
Position 3900: 9.571900758728328e-05
Position 1050: 9.324058420162567e-05
Position 3018: 8.73878544695662e-05
Position 2262: 7.874290876094559e-05
Position 3030: 6.807395276918238e-05
Position 4026: 6.425776263954779e-05
Position 586: 6.329747938524058e-05
Position 1598: 5.964616480680695e-05
Position 3071: 5.898705681530697e-05
Position 2367: 5.371685959788767e-05
Position 5477: 5.234500702183931e-05
Position 6243: 5.1822206729040814e-05
Position 220: 4.881476291275566e-05
Position 5774: 4.6986567097338436e-05
Position 3918: 4.399459796875912e-05
Position 3508: 4.170374824979927e-05
Position 3305: 3.96636739421681e-05
Position 581: 3.948769621956027e-05
Position 2219: 3.91583049007284e-05
Position 6302: 3.8999347379467846e-05
Position 2938: 3.751593645870546e-05
Position 6120: 3.2708315707147734e-05
Position 1192: 2.574659836988834e-05
Position 3656: 2.5329183529983163e-05
Position 3697: 2.5297068518768176e-05
Position 2910: 2.3027030318335087e-05
Position 4130: 2.2303809319163207e-05
Position 640: 2.055630249380259e-05
Position 504: 1.863032419108219e-05
Position 1982: 1.7142137262464693e-05
Position 628: 1.646387260973725e-05
Position 798: 1.4410638217062026e-05
Position 4064: 1.4400057520020637e-05
Position 2678: 1.2959293836492038e-05
Position 5499: 1.258035119842353e-05
Position 1243: 1.1601370695878095e-05
Position 2771: 1.0648588042088786e-05
Position 25: 8.96810279967659e-06
Position 3300: 8.597585575985748e-06
Position 3639: 7.277510989342181e-06
Position 2884: 7.136152882808831e-06
Position 2838: 6.998219463255122e-06
Position 4539: 6.4879095644716175e-06
Position 1554: 5.705412830012581e-06
Position 1926: 4.603977046432021e-06
Position 2606: 3.910284486946868e-06
Position 3673: 2.5530443836142604e-06
Position 3356: 2.3863072892163767e-06
Position 4003: 1.535388282655354e-06
Position 3658: 2.6467932652062113e-07
Position 3374: 2.1849333254502992e-07
Position 3474: 1.2505474435009894e-07
Position 5352: 1.2105980911801135e-07
Position 3447: 1.1358487545219356e-07
Position 3131: 8.177241791706338e-08
Position 3367: 7.529439880974118e-08
Position 3613: 6.504350627777722e-08
Position 3392: 3.7053509656737e-08
Position 3555: 3.5589196183457805e-08
Position 501: 3.36638548155218e-08
Position 3993: 3.156605926953237e-08
Position 579: 3.053184500129295e-08
Position 3389: 2.9138221836447967e-08
Position 591: 2.3482672912800775e-08
Position 972: 7.992229586628093e-09
Position 3311: 2.881763692389159e-09
Position 531: 2.498511828821133e-09
Position 5761: 2.3159894822951837e-10
Position 3317: 2.0118819546556065e-10
Position 747: 1.4630671299114228e-10
Position 334: 1.236604141322474e-10
Position 776: 1.1912479586771728e-10
Position 3552: 8.719052987634182e-11
Position 3315: 8.184757998769746e-11
Position 604: 6.720168734599005e-11
Position 3588: 9.551680120577705e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3355: 0.9971097305373304
Position 3158: 0.9892554564532937
Position 3612: 0.9092981355531836
Position 5340: 0.8871049276795678
Position 6294: 0.7229528552132538
Position 6015: 0.42874725404212266
Position 5049: 0.4020006015428094
Position 2641: 0.34693942227269414
Position 4249: 0.3420337799713486
Position 5731: 0.18061096243147515
Position 5068: 0.1796200723153502
Position 6225: 0.15884187550241335
Position 5968: 0.12577278083092483
Position 5089: 0.11228058223509976
Position 6062: 0.10331565603404205
Position 4974: 0.07607487298792925
Position 4855: 0.07305917426091581
Position 4319: 0.07206434352144034
Position 3980: 0.055010252607485516
Position 6081: 0.051925782575679744
Position 3841: 0.051223458623640576
Position 5171: 0.033638744761667415
Position 6354: 0.029281011424828682
Position 5345: 0.02205033103566995
Position 4087: 0.021080703455679115
Position 314: 0.015413973176798447
Position 4912: 0.014453850448530089
Position 4104: 0.011377048283946154
Position 6477: 0.01083247894744126
Position 4804: 0.010302834484747022
Position 4268: 0.008449557926013505
Position 3984: 0.007832111473320157
Position 3164: 0.007306088579192824
Position 5012: 0.007179710060549673
Position 295: 0.0070772875069818105
Position 3844: 0.005941932266131045
Position 5459: 0.005667424395806754
Position 4213: 0.00564932029989569
Position 6415: 0.005542111221067555
Position 5673: 0.005525289395887606
Position 4050: 0.00493965907898249
Position 6397: 0.004049337242003169
Position 851: 0.0035861509475316167
Position 5004: 0.0035829218190664485
Position 4257: 0.003441999895066851
Position 4047: 0.0034245752484756433
Position 5533: 0.003267815129225856
Position 5826: 0.0029871750306561993
Position 4003: 0.0021313626280611607
Position 1079: 0.0021263460058944836
Position 4346: 0.002110777955616856
Position 2583: 0.0019577757568031598
Position 4026: 0.0017681659098932408
Position 2929: 0.0016729908148449895
Position 1801: 0.0016582977764856978
Position 461: 0.001249363598251487
Position 5091: 0.0011756503132555865
Position 3330: 0.001106172237660555
Position 5896: 0.0011004586853150262
Position 3406: 0.0010891030187204149
Position 5578: 0.0010728087942132635
Position 1041: 0.0010364529204746106
Position 765: 0.0010289446375675293
Position 747: 0.0010233792923136586
Position 783: 0.001011335779890698
Position 4736: 0.0009413702836173341
Position 6242: 0.0009126288010485135
Position 988: 0.0007958937379443288
Position 2817: 0.0006869684156653729
Position 672: 0.000664457560595124
Position 6250: 0.0006485036199210206
Position 2879: 0.0006057969538137002
Position 2535: 0.0006044232151349867
Position 549: 0.0005984539366048452
Position 6496: 0.0005538557196288056
Position 3773: 0.0005450367703590363
Position 5536: 0.0005419731807353261
Position 6595: 0.0005309008268863756
Position 4947: 0.00047944010032179176
Position 719: 0.00047844474799095933
Position 387: 0.00044402123986430215
Position 1195: 0.0004224491457143276
Position 1370: 0.0003992838069265416
Position 3093: 0.0003877664157625421
Position 1218: 0.00037623177832927964
Position 5385: 0.00036318940477236047
Position 1043: 0.00035856096361680555
Position 1242: 0.00033229447987268175
Position 586: 0.00031292347148653406
Position 3363: 0.0003110938982781429
Position 2644: 0.0002895231079838775
Position 1037: 0.0002829464037313032
Position 6427: 0.00026298844326371444
Position 5306: 0.0002492781142630395
Position 4116: 0.0002440272989203391
Position 3884: 0.0002160725693490912
Position 3434: 0.00020754456664066477
Position 418: 0.00020348889793539882
Position 2895: 0.00018569847801259843
Position 994: 0.00018471350850226713
Position 1015: 0.00017505909109522978
Position 4673: 0.00016615075373929326
Position 5495: 0.00016381884723180927
Position 1710: 0.00016237256311016905
Position 5645: 0.00014632905734270272
Position 5469: 0.00013712816958615537
Position 2742: 0.0001337058876707255
Position 6569: 0.0001271167653126109
Position 2684: 0.0001179470404428733
Position 4589: 0.00011249837161440935
Position 4111: 0.00011196355558633858
Position 3722: 0.000102812983678136
Position 5866: 9.588872773667585e-05
Position 2616: 9.29655331004389e-05
Position 5289: 8.809609785059388e-05
Position 1285: 8.673864226473739e-05
Position 2681: 8.46049511918523e-05
Position 4620: 8.40553238962943e-05
Position 1011: 8.06402058983165e-05
Position 2131: 7.638725306848388e-05
Position 1542: 7.26306523446971e-05
Position 6543: 7.195515263877357e-05
Position 1374: 7.141978165816787e-05
Position 2774: 6.729344536242353e-05
Position 1091: 6.18547838243958e-05
Position 1050: 6.12320113316448e-05
Position 1198: 5.7744488726926375e-05
Position 5647: 5.760522692724215e-05
Position 1750: 5.6561813323708576e-05
Position 2334: 5.2117768530098335e-05
Position 1894: 4.974333713255002e-05
Position 868: 4.879774541950349e-05
Position 3111: 4.839029397906466e-05
Position 1206: 4.747237627311184e-05
Position 2836: 4.57391742793481e-05
Position 1155: 4.5691127956260943e-05
Position 568: 4.555245374427035e-05
Position 3896: 4.3078272508411287e-05
Position 3697: 4.263470502931136e-05
Position 3846: 4.2494060991889047e-05
Position 5401: 4.151199081949379e-05
Position 1591: 4.092434284556864e-05
Position 1270: 3.9616781130135457e-05
Position 1407: 3.67684928676927e-05
Position 5370: 3.539487614518584e-05
Position 2935: 3.364858488979246e-05
Position 1935: 3.090362748579271e-05
Position 2492: 2.9594741688280513e-05
Position 2777: 2.8587544149894874e-05
Position 1225: 2.7167421614598397e-05
Position 375: 2.591193800245281e-05
Position 2978: 2.5088619565066397e-05
Position 2020: 2.4276523202351133e-05
Position 690: 2.3000139064159534e-05
Position 1289: 2.2850175136323775e-05
Position 5389: 2.1953357002517668e-05
Position 2780: 2.177794221046214e-05
Position 6319: 2.1235141174819545e-05
Position 3138: 2.0627124827956566e-05
Position 962: 1.9779920189036884e-05
Position 2605: 1.960521214154543e-05
Position 3238: 1.8344865312990267e-05
Position 1627: 1.4681399209082848e-05
Position 2157: 1.4349029455834896e-05
Position 2821: 1.4204539096071601e-05
Position 1005: 1.3482638846330007e-05
Position 3178: 1.2574906856921925e-05
Position 3166: 1.2536744393269673e-05
Position 1313: 1.2140519161116055e-05
Position 4765: 1.1565060011666084e-05
Position 1563: 1.150990545238544e-05
Position 2647: 1.1390799362890295e-05
Position 5439: 1.1242066997908442e-05
