Gene = PRR9
index = 1079
Annotated 5SS: [36]
Annotated 3SS: [540]
SMsplice 5SS: [36]
SMsplice 3SS: [540]
top_k =  1000
Partition function (log Z): -9.504426572035086

Sorted 5' Splice Sites (High to Low Probability):
Position 36: 0.8900127310823422
Position 714: 0.1362233129981994
Position 654: 0.1032260060843223
Position 273: 0.10092816917342197
Position 342: 0.031135082257307198
Position 858: 0.012214797266944412
Position 1491: 0.0035989719998870736
Position 994: 0.0026629968656139633
Position 998: 0.0021581194577644388
Position 1407: 0.0016725889026687271
Position 1361: 0.001580397825813908
Position 1137: 0.0011696328222677945
Position 1146: 0.0008666713184728536
Position 981: 0.0007736306024444143
Position 1225: 0.0006600051051538076
Position 1155: 0.00022730386951745057
Position 571: 0.0002243937907968278
Position 1057: 0.0001784257935470274
Position 1384: 0.0001759949093448716
Position 1460: 0.00015418851695163426
Position 284: 0.00011477134597088695
Position 114: 9.89565624267973e-05
Position 139: 7.907597699480474e-05
Position 1015: 6.1421645005919e-05
Position 595: 4.17064031253133e-05
Position 40: 3.898180829887526e-05
Position 850: 3.5514715274320146e-05
Position 1546: 3.243628693049379e-05
Position 172: 6.914649266149744e-06
Position 136: 5.95252965884869e-06
Position 211: 4.1452203909567705e-06
Position 93: 3.350688344749856e-06
Position 51: 2.02782275506793e-06
Position 14: 1.231536479324784e-06
Position 908: 1.163187207859512e-06
Position 438: 1.1203711549373956e-06
Position 300: 8.342506663971152e-07
Position 405: 5.928450071166527e-07
Position 206: 5.044935669808162e-07
Position 68: 4.4110325188282357e-07
Position 812: 4.2970573688035283e-07
Position 656: 3.6675879084304463e-07
Position 241: 3.4827340318822834e-07
Position 19: 3.220348076999765e-07
Position 270: 2.9887914668184385e-07
Position 24: 1.51242746638894e-07
Position 931: 1.4106201504832193e-07
Position 742: 6.948892147189673e-08
Position 98: 5.275202457609568e-08
Position 597: 4.288234008052274e-08
Position 873: 3.6142136266559764e-08
Position 486: 2.732503091592585e-08
Position 692: 9.598471514742338e-09
Position 76: 1.4222721444025661e-09
Position 814: 6.158746161626006e-10
Position 528: 4.172064934992e-11
Position 699: 4.052411971820541e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 540: 0.4833166559286658
Position 1262: 0.22695024763706026
Position 1647: 0.08272409219496034
Position 1360: 0.04904699648308824
Position 559: 0.0450341028111081
Position 1042: 0.043642205883760166
Position 512: 0.03970233523402694
Position 486: 0.0283767715774481
Position 869: 0.025922026402824077
Position 136: 0.022576909881553513
Position 1072: 0.022109693863684002
Position 186: 0.02008420698758572
Position 341: 0.018567327064560664
Position 728: 0.0156947938827874
Position 734: 0.015198665806869927
Position 235: 0.014303475104088274
Position 206: 0.01367692746923597
Position 620: 0.010384100272892886
