Gene = HDAC11
index = 641
Annotated 5SS: [  185  1230  3400 16688 18391 20625 21769 22816 24108]
Annotated 3SS: [ 1080  3298 16570 18347 20547 21705 22718 23928 24302]
SMsplice 5SS: [  185  1230  3400 16688 18391 20625 21769 22816 24108 24383]
SMsplice 3SS: [ 1080  3298 16570 18347 20547 21674 22718 23928 24302 25884]
top_k =  1000
Partition function (log Z): 18.84948707564275

Sorted 5' Splice Sites (High to Low Probability):
Position 3400: 0.9989703948091692
Position 1230: 0.9843450159271265
Position 22816: 0.9779258635927119
Position 16688: 0.9443148665167528
Position 20625: 0.9432235253052773
Position 24108: 0.9420054430299832
Position 21769: 0.9132659783193496
Position 185: 0.9109546579220972
Position 18391: 0.9029726380165997
Position 24383: 0.8050497501393505
Position 15831: 0.5303148467271381
Position 13404: 0.45685932848132943
Position 13762: 0.3177793240560377
Position 25046: 0.2543081928595771
Position 1489: 0.23154787099838275
Position 25118: 0.1421521027623962
Position 19776: 0.12503557289104825
Position 996: 0.12301427552629349
Position 21065: 0.11498913048541738
Position 20318: 0.11034516752469628
Position 25070: 0.0883481559165204
Position 23341: 0.08787227968951675
Position 22647: 0.07925309360450444
Position 15997: 0.06839555222735433
Position 25772: 0.06630110348931956
Position 22651: 0.05945333546517244
Position 1000: 0.05666152325730265
Position 24369: 0.052849946955575426
Position 7373: 0.047056780675239364
Position 282: 0.045217088572684555
Position 2047: 0.04388936498452741
Position 1518: 0.04155729659964514
Position 20641: 0.03695635893473876
Position 24171: 0.03058135167467817
Position 18387: 0.02921317121468705
Position 22054: 0.025893610323926713
Position 18191: 0.02408294860539798
Position 15500: 0.022596901792372427
Position 16646: 0.02190500230689295
Position 5044: 0.021480410342506952
Position 24611: 0.020159752593715392
Position 855: 0.02015835207849445
Position 1564: 0.02004526537473353
Position 12659: 0.01954419630747493
Position 22845: 0.01838974054978894
Position 25339: 0.01767309339690236
Position 19772: 0.017573536974090476
Position 4974: 0.017390144952208073
Position 16692: 0.01684226627117175
Position 12974: 0.015470807670406714
Position 23514: 0.012826751548550484
Position 20259: 0.01244255393694749
Position 24042: 0.011772101834759258
Position 7479: 0.010823500726171047
Position 559: 0.010710300024647424
Position 9930: 0.010488005564397001
Position 24339: 0.010221206752306776
Position 2073: 0.010182867658524542
Position 1677: 0.009439160045288844
Position 25198: 0.008974807916855525
Position 25468: 0.008705068938239429
Position 20046: 0.008444150502816772
