Gene = NMD3
index = 945
Annotated 5SS: [  120   768  3775  6054 12190 13566 13923 16902 17537 19874 21364 25159
 26041 28271 29037]
Annotated 3SS: [  703  3639  5956 12108 13436 13831 16822 17439 19755 21217 25045 25967
 28163 28965 29489]
SMsplice 5SS: [  435  3775  6054 12190 13566 13923 16902 17537 21364 26041 27632 28271
 29037]
SMsplice 3SS: [ 3639  5956 12068 13436 13831 16822 17439 21217 25967 27505 28163 28965
 29489]
top_k =  1000
Partition function (log Z): 17.228218158617036

Sorted 5' Splice Sites (High to Low Probability):
Position 28271: 0.981023090089801
Position 21364: 0.9721122153269315
Position 6054: 0.9612027420321727
Position 13923: 0.9397455826341808
Position 29037: 0.9132285908279216
Position 12190: 0.8570501362747834
Position 16902: 0.7623787193078777
Position 3775: 0.7330774548970693
Position 17537: 0.6869891042300655
Position 435: 0.6601138589086404
Position 29601: 0.6133888975410123
Position 19874: 0.5704127597017563
Position 27632: 0.5642232031126616
Position 13566: 0.5091628187000806
Position 26041: 0.5041688320555024
Position 1566: 0.4441800701917871
Position 13586: 0.27938601816134434
Position 768: 0.2704415423601656
Position 29401: 0.2641556693499838
Position 26102: 0.26078494662420526
Position 11628: 0.23608348331619292
Position 28857: 0.20610242080650776
Position 3729: 0.18431814226864496
Position 26109: 0.15665583020389454
Position 851: 0.1551145190478701
Position 14445: 0.11662739377752837
Position 343: 0.09750486318822263
Position 28874: 0.09095056011565393
Position 814: 0.08994507973616829
Position 25717: 0.08219534161758162
Position 8101: 0.08161712944893232
Position 8200: 0.0778666310610834
Position 641: 0.07750052298846073
Position 446: 0.07491233578888104
Position 17123: 0.06434827409128725
Position 13554: 0.06207773727948971
Position 16898: 0.05967353531388455
Position 120: 0.05750035376330707
Position 20737: 0.05335468727478462
Position 8519: 0.052287270834207804
Position 16126: 0.05117832092418779
Position 25159: 0.0468466146626178
Position 29592: 0.041666330701916166
Position 8066: 0.036800648369142125
Position 12109: 0.0367284849644966
Position 22191: 0.03521490665215705
Position 3858: 0.03327151884541468
Position 29349: 0.031546554814219474
Position 7640: 0.030727332855578823
Position 1534: 0.027970261206817993
Position 7573: 0.025515787019703407
Position 13762: 0.02507582979845075
Position 15673: 0.023809814725547846
Position 18632: 0.02314982733197136
Position 28403: 0.0225893756195055
Position 25569: 0.02211685688492122
Position 1449: 0.020183994012901177
Position 42: 0.020136700256720427
Position 8503: 0.0198096226049456
Position 6086: 0.01925926984529761
Position 19601: 0.018952718672295938
Position 30101: 0.01701112803611566
Position 3785: 0.016765727244075823
Position 11490: 0.01617013584066182
Position 6049: 0.015434967863186452
Position 9167: 0.014304725697453512
Position 1501: 0.013872751579312885
Position 13742: 0.013834260610064162
Position 8994: 0.013598292230227536
Position 18605: 0.013373035508312776
Position 12443: 0.013165598569894436
Position 25854: 0.012822858308063734
Position 27646: 0.01217485390047919
Position 12943: 0.012098242598560214
Position 12230: 0.01193790977296043
Position 1638: 0.011026094728653901
Position 22983: 0.010781003399181793
Position 23977: 0.010453162736122833
Position 3475: 0.009735947891094174
Position 23735: 0.009512296235572261
Position 15669: 0.00938161487426417
Position 26441: 0.009199767686321645
Position 26171: 0.008734874201137274
Position 1858: 0.008626557442919465
Position 855: 0.008325662461094637
Position 21947: 0.007380147715102951
Position 215: 0.006922987904816438
Position 30504: 0.006340594596395751
Position 4132: 0.00507101554141412
Position 3743: 0.005056609249580505
Position 2751: 0.004994681350352129
Position 1861: 0.0047048040394509025
Position 14955: 0.004273140622846134
Position 12531: 0.0040770765465611356
Position 22512: 0.0034476652069221113
Position 4064: 0.003316866350645659
Position 25752: 0.0033017909113818105
Position 2176: 0.0032485909634001053
Position 23846: 0.0031847151373236133
Position 29376: 0.0031810233075741834
