Gene = PUM3
index = 1100
Annotated 5SS: [  197  5816  7062 10211 10885 12991 13280 14468 15567 17169 19525 20461
 24224 32022 32881 33898 36428]
Annotated 3SS: [ 5723  6839 10074 10808 12896 13212 14292 15462 17089 19425 20406 24142
 31878 32657 33809 36336 39777]
SMsplice 5SS: [  197  5030  5816  6513  7062  9944 10211 10885 12991 13280 15567 17169
 19525 20461 32022 33898]
SMsplice 3SS: [ 4930  5723  6392  6839  9848 10074 10808 12896 13212 15462 17089 19425
 20406 31878 33809 39777]
top_k =  1000
Partition function (log Z): 14.608831110767106

Sorted 5' Splice Sites (High to Low Probability):
Position 197: 0.9987567163456329
Position 20461: 0.9950160690307659
Position 19525: 0.9911835764622567
Position 5816: 0.9664620412795376
Position 12991: 0.9547023852559318
Position 33898: 0.9357215799464986
Position 9944: 0.9316466791236909
Position 15567: 0.9089216319661021
Position 10211: 0.8552476483972424
Position 7062: 0.7934577592728705
Position 6513: 0.7844253872834176
Position 13280: 0.7725895688473026
Position 32022: 0.6771669135531764
Position 10885: 0.6585740893524968
Position 17169: 0.642324953385247
Position 5030: 0.5648668156672977
Position 14221: 0.5013495582412889
Position 17615: 0.34398226104257684
Position 14468: 0.30643083021402734
Position 5034: 0.2806973925312984
Position 17244: 0.2496277268616177
Position 11678: 0.24848288076843744
Position 5495: 0.2387293208911714
Position 6727: 0.2286504472787248
Position 4484: 0.18153376729478657
Position 19929: 0.1311521589656391
Position 13544: 0.12706260512109455
Position 11862: 0.12309774315569577
Position 2603: 0.12091842421904167
Position 6289: 0.11660239462010534
Position 34232: 0.11016149214751392
Position 3795: 0.09171631644669453
Position 37863: 0.08562185799538179
Position 1990: 0.07784228302468944
Position 4274: 0.07268568826789008
Position 8089: 0.061911739104911746
Position 6737: 0.0560002358527978
Position 12564: 0.04601951122734497
Position 13768: 0.04595230510903278
Position 14383: 0.03838667994338423
Position 15499: 0.03772879464250849
Position 7125: 0.02786777084930885
Position 2081: 0.025973504984927034
Position 18529: 0.02449912412546438
Position 9622: 0.02428154118370306
Position 6299: 0.023904599664000225
Position 7178: 0.023153868139048992
Position 19190: 0.022850250424262378
Position 20150: 0.022487434434453727
Position 12153: 0.020958065453459004
Position 13469: 0.020763804519378475
Position 13594: 0.020595210192845995
Position 3248: 0.01789696842356473
Position 4235: 0.017567385804472858
Position 11880: 0.017421777768183554
Position 12709: 0.017194112496861466
Position 15647: 0.016941977353441807
Position 9367: 0.014345688291553903
Position 7863: 0.01394582280144312
Position 15620: 0.013854378637454999
Position 17636: 0.013382883669877303
Position 4243: 0.012706739089074007
Position 3037: 0.012609279769354591
Position 11048: 0.012114292998709038
Position 5834: 0.011843041027930457
Position 7072: 0.011714145596225132
Position 12949: 0.011499279299984056
Position 15067: 0.01105438062217909
Position 4839: 0.009938977698330152
Position 10734: 0.007524973160945008
Position 1240: 0.007385225950870312
Position 9591: 0.007250510550441738
Position 7161: 0.007116737234276522
Position 17860: 0.006825187483563443
Position 17538: 0.006800415235964514
Position 3204: 0.006459767168108683
Position 4309: 0.0064487058285675565
Position 10683: 0.006387988582387126
Position 16616: 0.0058714857343497105
Position 2987: 0.00577750943970039
Position 12187: 0.005746531698466913
Position 10428: 0.005287584080387067
Position 19777: 0.005202566042331084
Position 12253: 0.004661667848342196
Position 23361: 0.004570732362397487
Position 5497: 0.004532900101721568
Position 5379: 0.0044887081206259425
Position 16305: 0.004445795859936938
Position 2010: 0.004440278194793596
Position 1673: 0.004390053493782448
Position 6753: 0.004149004435257428
Position 12464: 0.004038980413470375
Position 4044: 0.003852645252166345
Position 2877: 0.003817146128954641
Position 1142: 0.0036727873818948793
Position 7769: 0.0036298257708718587
Position 23325: 0.0034861565774062303
Position 4509: 0.003474886474456582
Position 9928: 0.003305357865480568
Position 431: 0.0029476025662284666
Position 10261: 0.0029099103601643033
Position 7050: 0.002537127075923458
Position 16053: 0.0021074542816868196
Position 1464: 0.0021004270730564873
Position 1214: 0.0020649333201859443
Position 17704: 0.0016322582032016733
Position 8624: 0.0016104095242668692
Position 1134: 0.0015899516242843205
Position 13628: 0.0014649352111518552
Position 1929: 0.0014221179538170378
Position 13274: 0.0013924820004997062
Position 7717: 0.001266290089110781
Position 13090: 0.0011808912732267315
Position 9330: 0.0011723289707655507
Position 15575: 0.0011389374633151122
Position 6888: 0.0011127501573739273
Position 24378: 0.0010383551370429273
Position 15907: 0.0009366505488688202
