Gene = SURF4
index = 1357
Annotated 5SS: [  178  8836  9496 10110 11255]
Annotated 3SS: [ 8648  9418 10065 11067 12334]
SMsplice 5SS: [  178  8836  9496 10110]
SMsplice 3SS: [ 8704  9418  9963 13131]
top_k =  1000
Partition function (log Z): -1.2940528735702324

Sorted 5' Splice Sites (High to Low Probability):
Position 8836: 0.9960747566039214
Position 178: 0.9960575363551797
Position 9496: 0.9353394876438771
Position 10110: 0.721511229121816
Position 9151: 0.36310563992894085
Position 4799: 0.344843126725722
Position 5219: 0.3287508405739065
Position 11255: 0.3138350709205158
Position 3509: 0.2051185268603033
Position 12524: 0.15417690485653046
Position 3292: 0.10160628327050164
Position 3804: 0.07209481168259675
Position 4775: 0.06761128890846385
Position 9340: 0.06532405935788554
Position 10820: 0.06448970168259832
Position 905: 0.053987385225410266
Position 1301: 0.04874113398379158
Position 861: 0.045797525352110534
Position 10344: 0.044899976592056044
Position 12997: 0.04433320973261307
Position 10252: 0.031052316394424965
Position 4745: 0.02900597730467637
Position 11030: 0.024864264261076553
Position 1881: 0.022302662667759484
Position 5716: 0.019859529774413125
Position 14095: 0.018162976138519048
Position 5560: 0.012422523393981219
Position 10124: 0.009869596000818671
Position 9682: 0.008320514682496387
Position 13218: 0.007288116117365256
Position 13259: 0.007140517415906238
Position 13972: 0.006821831867107411
Position 5720: 0.0064910311565332885
Position 5256: 0.0061509056551280914
Position 10041: 0.005937817208965665
Position 5548: 0.005863640700602913
Position 8023: 0.005384152804771966
Position 4143: 0.005331890505846871
Position 4737: 0.005324794926495576
Position 10963: 0.004731413193177218
Position 12032: 0.004532354225504464
Position 12598: 0.003734759303778278
Position 9304: 0.0037217789999899682
Position 6039: 0.0036794178710411324
Position 12520: 0.003610317349503867
Position 1026: 0.0035976078571733124
Position 1894: 0.0034627595546172065
Position 62: 0.0024047549098946976
Position 7819: 0.002306631936845906
Position 1227: 0.002268299093727988
Position 900: 0.002098847917913415
Position 12948: 0.0020754041188523046
Position 10153: 0.001657273363088929
Position 957: 0.0015826474961949998
Position 1405: 0.001506849750841254
Position 9006: 0.0014145531240161483
Position 9456: 0.0013427592794793134
Position 9674: 0.0013076501019086224
Position 9345: 0.0010877533515576644
Position 3664: 0.0010114792882077227
Position 12083: 0.0010103248503781183
Position 4998: 0.000946083719420673
Position 9125: 0.0006898207963885961
Position 911: 0.0006778506782230231
Position 2439: 0.0006540600731544578
Position 209: 0.0006342197930492834
Position 3233: 0.0006186133265466134
Position 853: 0.0005781026080054876
Position 9572: 0.0005394265439380437
Position 9133: 0.0005318156093051509
Position 12653: 0.0005217654224528428
Position 2041: 0.0004972996759072264
Position 4371: 0.0004954891879094912
Position 3981: 0.00047100057399872297
Position 12920: 0.00047021992589052654
Position 8855: 0.0004260560385245117
Position 3040: 0.00040166803477410703
Position 1809: 0.0003803378643104017
Position 9646: 0.00032343202966544774
Position 4066: 0.0003211080546507976
Position 504: 0.0003167409597869889
Position 4479: 0.00030432129578408996
Position 1160: 0.0002967601192926924
Position 3242: 0.0002883639894309813
Position 509: 0.0002661752050262123
Position 3010: 0.00026565724006373076
Position 11963: 0.00024772301562071673
Position 839: 0.00024010125876804258
Position 749: 0.00022654112990319145
Position 4059: 0.0002158851474108567
Position 9731: 0.00019391056857153842
Position 8991: 0.00019065447027429662
Position 789: 0.00016528528048684638
Position 9512: 0.0001482892491596789
Position 3624: 0.00014506663401152314
Position 799: 0.00012338395506275286
Position 1147: 0.00011660226200032881
Position 1437: 0.00010234216186912962
Position 9538: 0.00010158586263030525
Position 4348: 9.813688354901243e-05
Position 1765: 9.156587716919921e-05
Position 9995: 7.319747142696426e-05
Position 8852: 3.628809655904227e-05
Position 10005: 3.5109296286262464e-05
Position 4355: 1.7890669911618904e-05
Position 9798: 1.4752614435799971e-05
Position 713: 7.849824405656148e-06
Position 241: 5.103131345398379e-06
Position 3617: 5.076494592225298e-06
Position 855: 4.943249279283667e-06
Position 10289: 4.341183138781686e-06
Position 933: 4.085043289023281e-06
Position 729: 3.786761291998413e-06
Position 555: 3.2618277061462137e-06
Position 1221: 2.9904473006598334e-06
Position 1032: 2.7804270282879966e-06
Position 1196: 1.968428268670587e-06
Position 1648: 1.8921599348655872e-06
Position 1224: 1.7130526390306965e-06
Position 491: 1.6798517838502336e-06
Position 466: 1.627742622360774e-06
Position 1035: 1.5987771040251812e-06
Position 1029: 1.4802776263445287e-06
Position 659: 1.2296560683573384e-06
Position 460: 1.17078782541735e-06
Position 629: 8.55470155619035e-07
Position 1384: 8.266832981381846e-07
Position 1187: 7.359177440712702e-07
Position 2870: 6.547666125029073e-07
Position 2395: 6.460275169700321e-07
Position 1353: 6.453882570270773e-07
Position 1119: 4.5059773048315257e-07
Position 743: 1.9256020910074185e-07
Position 365: 1.56053793421522e-07
Position 761: 1.320697077416011e-07
Position 1269: 6.927982674427562e-08
Position 1369: 5.2053288777015916e-08
Position 1158: 4.996427083148677e-08
Position 3704: 4.4575000690802895e-08
Position 291: 1.3925218889157268e-08
Position 326: 1.360744797932962e-08
Position 499: 1.0431889785440021e-08
Position 537: 7.552261448156974e-09
Position 46: 4.226407308669352e-09
Position 124: 2.0988109282253625e-09
Position 565: 5.772067737310421e-10
Position 1898: 9.645851923488887e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9418: 0.713422181849394
Position 8704: 0.6411152579564223
Position 4675: 0.44969948794085146
Position 9963: 0.4427724680328905
Position 10065: 0.3677940700755464
Position 8964: 0.3592729355382884
Position 8741: 0.3424699767342318
Position 13131: 0.2535237319449395
Position 5138: 0.1921036364815576
Position 11108: 0.17954555577955358
Position 13865: 0.17796070525899252
Position 9390: 0.16467409327330382
Position 12397: 0.14336593921967714
Position 3440: 0.12806168860417572
Position 5130: 0.11672486954228765
Position 710: 0.10749652811667396
Position 11067: 0.10406056709572652
Position 9307: 0.0954178452714793
Position 11406: 0.08759522046038204
Position 3176: 0.0755848503886751
Position 12334: 0.072287321812066
Position 3321: 0.061988398472977296
Position 12813: 0.0619457192855539
Position 14028: 0.05625044953920063
Position 10152: 0.05561112265378868
Position 14293: 0.0526994461928432
Position 12750: 0.04310755915015549
Position 3620: 0.038393533514547246
Position 12374: 0.03654352542571338
Position 1108: 0.035473569353696485
Position 10938: 0.034085189631930746
Position 10644: 0.029911220040416322
Position 10638: 0.02889982319793138
Position 11895: 0.025876507753937603
Position 11105: 0.024212268051432728
Position 11430: 0.022817243702656875
Position 5598: 0.022613983248877756
Position 3218: 0.022560711315110192
Position 5347: 0.021058720558126572
Position 14233: 0.019737296421740665
Position 5080: 0.015490641468373286
Position 14568: 0.015012936041916189
Position 3775: 0.014737528773120121
Position 14635: 0.013426244279793925
Position 12470: 0.012500938982190518
Position 12720: 0.010669130066425798
Position 3649: 0.0102727247090659
Position 11014: 0.010222887743322223
Position 12204: 0.009994471060429416
Position 10266: 0.009635437688863631
Position 1540: 0.009396403664622004
Position 3726: 0.008602494278421344
Position 9285: 0.008428910686935532
Position 8969: 0.007744481119664651
Position 10819: 0.007310860924328479
Position 12201: 0.00702037553600316
Position 1764: 0.006882511089442613
Position 3372: 0.0066443636094742796
Position 13824: 0.006486946137645109
Position 1565: 0.006418835493659595
Position 9443: 0.006362583793545613
Position 8648: 0.005710879652765262
Position 3909: 0.005632655044174285
Position 8550: 0.005174625782629656
Position 9046: 0.005153315702007114
Position 12514: 0.004828855308437691
Position 9236: 0.004768483767935679
Position 9150: 0.0047391924437808625
Position 11878: 0.004546608049639355
Position 10251: 0.004452743661223141
Position 995: 0.004449564944242444
Position 1220: 0.004350731166369704
Position 7863: 0.004298900391675256
Position 9594: 0.004157016110535451
Position 4997: 0.0040489717878760285
Position 3222: 0.003778703280090435
Position 3406: 0.003720965348854225
Position 13964: 0.00356411643248335
Position 3274: 0.0033348406266592986
Position 1067: 0.003053460559329187
Position 9333: 0.0029051833029928495
Position 10134: 0.002787465082319481
Position 11758: 0.002768597814475369
Position 10397: 0.0027591170416376627
Position 10665: 0.00263176082420582
Position 11714: 0.002392638060441776
Position 9081: 0.002366965102304151
Position 5877: 0.0023324087584059624
Position 7713: 0.002306631936845904
Position 1178: 0.0022974266787627916
Position 10525: 0.002249996340202325
Position 9923: 0.002207661605218601
Position 9643: 0.001762111420508772
Position 4953: 0.0017231025086700223
Position 10770: 0.0015879739158217003
Position 1739: 0.0014982982369614762
Position 4812: 0.0013514243965057615
Position 1094: 0.0013194703550021645
Position 8717: 0.0013087035736378872
Position 13595: 0.0013000542064478791
Position 10986: 0.0012994653184730076
Position 9208: 0.0011727625829520067
Position 11185: 0.0011407462785470832
Position 5954: 0.001110225724042296
Position 10377: 0.001093894454304616
Position 7934: 0.001085252413096711
Position 850: 0.0010384535975762577
Position 10543: 0.0010150136149827966
Position 2952: 0.001005046184369527
Position 5636: 0.0009640212185262102
Position 11123: 0.0009205686103045802
Position 4306: 0.0009158380371542127
Position 4590: 0.0008512194117890066
Position 12359: 0.000820497575218919
Position 1713: 0.0008175479987320326
Position 12145: 0.000799724259138415
Position 9288: 0.0007800241753024748
Position 11244: 0.0007689716269521257
Position 10512: 0.0007170541758291072
Position 9094: 0.0006958321568367045
Position 1710: 0.0006592623882891175
Position 2869: 0.0006041581466747962
Position 8615: 0.0005720988028527589
Position 11746: 0.0005228401398836521
Position 300: 0.0004959799274049108
Position 9970: 0.00045698050188716383
Position 2191: 0.0004408859711678739
Position 1323: 0.00044068575743504753
Position 9339: 0.00041108809868770286
Position 10823: 0.00041104802519093794
Position 10227: 0.00041100620876770636
Position 4870: 0.0004108625903643328
Position 10343: 0.00037828877430521685
Position 9019: 0.00035477342099184703
Position 9187: 0.00033179291519601703
Position 3079: 0.0003317020685737063
Position 1792: 0.0003312801775571249
Position 11356: 0.0003306196364062405
Position 3102: 0.0003047433344973747
Position 3395: 0.0002953221583489306
Position 3083: 0.0002882827506449803
Position 10583: 0.0002809301612879303
Position 9091: 0.00027955832350198617
Position 8578: 0.00027828264827353216
Position 1947: 0.00027429915413978035
Position 4030: 0.0002637979604251777
Position 10574: 0.0002628705113775833
Position 3342: 0.0002602691258620916
Position 9064: 0.0002586795887632478
Position 9577: 0.0002569484764343813
Position 3189: 0.00025512276552224866
Position 9487: 0.0002497936872939334
Position 3379: 0.0002422803508567839
Position 839: 0.0002373290391070033
Position 5772: 0.0002367833885928745
Position 10570: 0.0002165203573577573
Position 10005: 0.0002120872272788989
Position 11176: 0.00020683785372450995
Position 1924: 0.00018380504589503798
Position 1367: 0.000178911565667755
Position 8978: 0.0001728563065865973
Position 638: 0.00017278080128978925
Position 9546: 0.0001721331215176944
Position 1806: 0.00016908852458067308
Position 1252: 0.0001473245520457722
Position 10079: 0.00014363315541564666
Position 3951: 0.00013722371117661368
Position 3330: 0.00012987052012356756
Position 9806: 0.00012762088980904153
Position 879: 0.00012700046208046628
Position 2340: 0.00011744051035149686
Position 806: 0.00011376168983095711
Position 4051: 0.00010586372728398657
Position 4610: 0.00010099121453855157
Position 10873: 0.00010011923799127145
Position 3228: 9.786673708428002e-05
Position 1043: 8.816267308163917e-05
Position 10028: 8.658735723954428e-05
Position 9882: 8.640123577593793e-05
Position 2187: 8.447187489746816e-05
Position 9125: 7.185863394071396e-05
Position 2961: 7.085207878649282e-05
Position 8384: 6.941677125721772e-05
Position 4695: 6.600628273291694e-05
Position 9786: 6.595091768012997e-05
Position 2988: 6.169946756426256e-05
Position 10588: 6.0810592930656175e-05
Position 9241: 6.012143241226256e-05
Position 896: 5.69449843453285e-05
Position 1114: 5.6085074997929656e-05
Position 1294: 5.5641604983721334e-05
Position 669: 5.2019439182872664e-05
Position 365: 5.158784950681497e-05
Position 1591: 5.102728831835908e-05
Position 4069: 4.862390509239289e-05
Position 9622: 4.665475381494393e-05
Position 9903: 4.42475507741506e-05
Position 9440: 4.233598418330464e-05
Position 9118: 3.729430968464212e-05
Position 11018: 3.435963558191831e-05
Position 2906: 2.9951543313383492e-05
Position 1979: 2.969551945225224e-05
Position 1003: 2.789187434100303e-05
Position 5247: 2.5571948253160943e-05
Position 9364: 2.137735180811458e-05
Position 4497: 1.835044306889072e-05
Position 10174: 1.807632438645366e-05
Position 4682: 1.788179694459691e-05
Position 3063: 1.6889436992840165e-05
Position 853: 1.629831080979565e-05
Position 3116: 1.5661495908931176e-05
Position 9854: 1.4323472549024138e-05
Position 675: 1.1699948949498036e-05
Position 3088: 1.1282359739564954e-05
Position 1180: 8.217123171379662e-06
Position 940: 7.869296030351564e-06
Position 1953: 7.837315084060918e-06
Position 10786: 7.772659344616009e-06
Position 340: 6.650945745171036e-06
Position 2394: 5.752820903503584e-06
Position 10231: 5.284827544913787e-06
Position 1639: 5.093880418739557e-06
Position 2369: 5.073210528753538e-06
Position 9845: 4.680714246970271e-06
Position 1469: 4.034036767427428e-06
Position 1622: 3.773134404603258e-06
Position 9789: 3.6638769801594558e-06
Position 2923: 3.087769544281702e-06
Position 1683: 2.2684404753721144e-06
Position 860: 1.4341623663231651e-06
Position 3590: 1.3247495672338015e-06
Position 1490: 1.213870003404845e-06
Position 1227: 1.1323601282787655e-06
Position 3563: 1.0953646377480308e-06
Position 2260: 1.081712822331612e-06
Position 789: 6.323468718701072e-07
Position 640: 6.303826835456755e-07
Position 9749: 6.000139532742978e-07
Position 423: 5.675859980847807e-07
Position 440: 5.639602048398713e-07
Position 592: 5.106948992473604e-07
Position 138: 3.716954166248935e-07
Position 2692: 2.9604780502736815e-07
Position 444: 2.730947263970531e-07
Position 2717: 2.2923942332990346e-07
Position 957: 1.9821292036108597e-07
Position 962: 1.7680331303002668e-07
Position 9825: 1.5026019509067847e-07
Position 1112: 1.3048654197607564e-07
Position 2741: 1.29479384145636e-07
Position 1025: 1.1889094269746153e-07
Position 1246: 1.0505876759559952e-07
Position 302: 9.53464407419958e-08
Position 823: 9.391805197544607e-08
Position 1301: 7.862390841941707e-08
Position 645: 7.220342960132544e-08
Position 1299: 6.480180258401713e-08
Position 884: 5.5286702706198786e-08
Position 918: 4.583864661405129e-08
Position 1231: 3.97221884838333e-08
Position 1264: 3.936662524341951e-08
Position 395: 3.8288398726590526e-08
Position 916: 3.7669761131990304e-08
Position 1331: 3.7467762922187956e-08
Position 1190: 1.900755640856207e-08
Position 258: 1.2856540478158851e-08
Position 679: 9.951428808352708e-09
Position 873: 9.940844443363072e-09
Position 162: 8.407144207211716e-09
Position 241: 7.085712515049804e-09
Position 544: 6.71460768753447e-09
Position 817: 6.1685177778621395e-09
Position 1187: 5.925088862258314e-09
Position 1719: 5.074844176403502e-09
Position 685: 4.573534604963836e-09
Position 814: 4.306984809775034e-09
Position 253: 3.601630707159688e-09
Position 9543: 1.1284876154365066e-09
Position 604: 2.395479186962221e-10
Position 491: 2.1688631883687253e-10
Position 266: 1.774943854863275e-10
Position 220: 1.5871072704322125e-10
Position 1965: 2.2942506588173534e-11
Position 177: 7.683715885368669e-12
Position 515: 5.516725670097595e-13
Position 527: 3.906157994169294e-13
Position 114: 2.1074283250168022e-17
Position 109: 1.361036324987362e-17
