Gene = ZRANB2
index = 1627
Annotated 5SS: [  358  2642  2841  4503  8826  9177 10471 12022 14522]
Annotated 3SS: [ 2588  2731  4419  8748  9041 10300 11934 14362 16159]
SMsplice 5SS: [  358  2642  2841  8826  9177  9427 10471 12022 14522]
SMsplice 3SS: [ 2588  2731  8748  9041  9300 10300 11934 14362 16159]
top_k =  1000
Partition function (log Z): 12.071812538675879

Sorted 5' Splice Sites (High to Low Probability):
Position 8826: 0.983762914062659
Position 2642: 0.9593064055594787
Position 14522: 0.8957751530391079
Position 2841: 0.8553662702829575
Position 358: 0.8287764133953995
Position 12022: 0.8286539856942328
Position 10471: 0.8268047093521508
Position 9177: 0.7319420559505238
Position 9427: 0.6843828289347099
Position 4503: 0.43480831152803734
Position 54: 0.34410638632469825
Position 5533: 0.2979815525941121
Position 2961: 0.23980396551328023
Position 589: 0.22935721920214266
Position 14230: 0.209385056849138
Position 3084: 0.18348809024344853
Position 5585: 0.18037020594963082
Position 12031: 0.16479703812151777
Position 2245: 0.1511944994842237
Position 10010: 0.14378007270137802
Position 4593: 0.13704008314080282
Position 9958: 0.09434352109986498
Position 16329: 0.08634952081767724
Position 10479: 0.08254302796148022
Position 4985: 0.0693383243428084
Position 9574: 0.06888758289555337
Position 3250: 0.05288659593730602
Position 10159: 0.03802802737024993
Position 5762: 0.03745757350873307
Position 6272: 0.034740364973532896
Position 10155: 0.03330823413065503
Position 10034: 0.03214563332336444
Position 10251: 0.029437029283628062
Position 16021: 0.02654263361366877
Position 1909: 0.025125961718464988
Position 6395: 0.023823835966578947
Position 13011: 0.02368836441718346
Position 415: 0.02294038954285012
Position 2942: 0.01995170559853838
Position 10492: 0.01813858954420308
Position 323: 0.016297201882868647
Position 10217: 0.016013907063035328
Position 10459: 0.015876531676753024
Position 12758: 0.013095555079089188
Position 17369: 0.013081191101538088
Position 1011: 0.013000689053061367
Position 14123: 0.012823869812001289
Position 9442: 0.012443279901363421
Position 1476: 0.01173025132825258
Position 9167: 0.011537243842856898
Position 10079: 0.01118440381797728
Position 10096: 0.01050183899803596
Position 12233: 0.010292308843506383
Position 10054: 0.010112559714093607
Position 1588: 0.009670472251858233
Position 9519: 0.009261536684785923
Position 3381: 0.00904693393905851
Position 14829: 0.008771183552908755
Position 5735: 0.008496142424415378
Position 10485: 0.008475358946461495
Position 526: 0.008326308594800238
Position 10083: 0.008222627205884882
Position 5006: 0.007990568712783214
Position 14819: 0.0078805601495498
Position 7100: 0.0074054689573747464
Position 8364: 0.007280784479546639
Position 3901: 0.0070015906065121454
Position 7740: 0.006993071337010717
Position 3817: 0.006785090233226365
Position 3396: 0.0065746126664727065
Position 6382: 0.005977537005964492
Position 4581: 0.005976446863259843
Position 2373: 0.005814691174679186
Position 10465: 0.005772392745960602
Position 16388: 0.005634747084002151
Position 11079: 0.004909270736674226
Position 10255: 0.00476152125091286
Position 5418: 0.004207346140177251
Position 12006: 0.004148245009845537
Position 8849: 0.003935911184572074
Position 2834: 0.003918612477633581
Position 13184: 0.003491848809463907
Position 12287: 0.003323598263079064
Position 10509: 0.00307552133542702
Position 4477: 0.003040797294987981
Position 16702: 0.0029623387358185213
Position 1068: 0.002936377563535145
Position 3370: 0.0027524653037377476
Position 2238: 0.002685471719709147
Position 9749: 0.0026706805112501446
Position 5756: 0.0026510260960884704
Position 7922: 0.0025102431703835602
Position 3032: 0.00239241043771831
Position 17201: 0.002250055250676064
Position 16064: 0.002146325036070885
Position 14510: 0.002037490123565892
Position 8812: 0.001917217110637876
Position 2461: 0.001908766570744207
Position 7652: 0.0018972750732066924
Position 14479: 0.0018339478782662527
Position 9367: 0.0016750409460025005
Position 12427: 0.0016134774617955546
Position 15620: 0.0012543345196266232
Position 16301: 0.0011994205786168522
Position 1933: 0.0011851836839494004
Position 2034: 0.0011104397419712407
Position 2249: 0.0010781398020832474
Position 871: 0.0009558334786988471
Position 13748: 0.0009407935138943437
Position 11281: 0.0009187423992971196
Position 1105: 0.0009068966588594325
Position 14021: 0.000847216825006894
Position 12044: 0.0008106334945210606
Position 1015: 0.0007596401482841907
Position 659: 0.0007214332626329961
Position 192: 0.0007140935701055746
Position 14560: 0.0006098616922349977
Position 2321: 0.0005736931244351379
Position 2646: 0.0005526386239733618
Position 2436: 0.0005256305856126773
Position 1904: 0.000516854629527015
Position 607: 0.0005073436019969674
Position 9894: 0.0004901613089430879
Position 12081: 0.00048433952307360117
Position 395: 0.0004200836718184662
Position 10656: 0.00039742399491980815
Position 1103: 0.00037586505271431807
Position 189: 0.00035621118391310203
Position 10133: 0.00033014118598219606
Position 10125: 0.0002877261981360689
Position 10065: 0.00028171859820483395
Position 2519: 0.00025814125016658957
Position 362: 0.0002364308015569084
Position 10452: 0.00022020764013537427
Position 202: 0.0001751485446842138
Position 2422: 0.00016194160360732694
Position 9717: 0.00016014740840393724
Position 10513: 0.00015957127089956
Position 140: 0.00014913907167592784
Position 1091: 0.0001429704174155628
Position 373: 0.00013795763740771284
Position 1921: 0.00012518532353118826
Position 278: 0.00011988608948524979
Position 58: 0.00011359272868360372
Position 290: 0.00010725342211128943
Position 10224: 0.00010380475470617258
Position 1328: 0.00010180691925577027
