Gene = EIF2A
index = 489
Annotated 5SS: [  137  5732 11769 15967 16921 17688 21073 21353 21599 25836 29069 35053
 36572]
Annotated 3SS: [ 5661 11693 15847 16820 17604 20998 21207 21481 25263 28954 34923 36505
 37151]
SMsplice 5SS: [  137  5732 15967 16921 17688 21353 21599 29069 35053 36572]
SMsplice 3SS: [ 5661 15847 16820 17604 21207 21502 28905 34923 36505 37151]
top_k =  1000
Partition function (log Z): 2.9983502863070157

Sorted 5' Splice Sites (High to Low Probability):
Position 137: 0.9964780637057694
Position 21353: 0.9805835007836914
Position 21599: 0.9525653092926091
Position 5732: 0.9389041972706912
Position 29069: 0.8459166335992847
Position 35053: 0.7794010847576929
Position 16921: 0.7335776855461753
Position 36572: 0.7214554467426452
Position 20889: 0.5706658874949159
Position 17688: 0.5511889396279565
Position 21073: 0.529579086633538
Position 15967: 0.517724195510688
Position 5499: 0.5121134812337738
Position 11769: 0.4623138156119342
Position 21842: 0.458309868501952
Position 14075: 0.45353064276548977
Position 25836: 0.3902243181431117
Position 28207: 0.2842934540623683
Position 5942: 0.24627457715643264
Position 25558: 0.23261953811228622
Position 9578: 0.19661450428001084
Position 28153: 0.1845740998579667
Position 35088: 0.14755631734853358
Position 36650: 0.13950916582278983
Position 24898: 0.1342457235093671
Position 4649: 0.1329913498425804
Position 4586: 0.10557885430978613
Position 17899: 0.10399695286361527
Position 18293: 0.08099774098846743
Position 36213: 0.06834140064247754
Position 7879: 0.06383909695394442
Position 4528: 0.060489462529923245
Position 9296: 0.057006436157629174
Position 7359: 0.04764713456281335
Position 28129: 0.03710711971606329
Position 17725: 0.035368576201632175
Position 17868: 0.03430309111195137
Position 17403: 0.02910090024605891
Position 16167: 0.025662686613725633
Position 33478: 0.025095956592437834
Position 19439: 0.02459101108990631
Position 26494: 0.023689560755744476
Position 10343: 0.023004129776706364
Position 31937: 0.021310867135954828
Position 35109: 0.021074449614667336
Position 18533: 0.01751651205066173
Position 18543: 0.016614779438282733
Position 33457: 0.01629490537236113
Position 35139: 0.016064552907177017
Position 5458: 0.015797419342966666
Position 1215: 0.015150697466151804
Position 25402: 0.015001523912333945
Position 26550: 0.013630666885533625
Position 36957: 0.012651467959276231
Position 5339: 0.012385626162392176
Position 1225: 0.011367263420936798
Position 33526: 0.011288203592931857
Position 26480: 0.01078926014129301
Position 27335: 0.010659369830983954
Position 35543: 0.009262437920002425
Position 5437: 0.008536340779676419
Position 35898: 0.007414341435472322
Position 593: 0.006516721490466825
Position 23105: 0.006380274146817059
Position 21837: 0.006173768202687829
Position 30395: 0.006090101699027546
Position 33653: 0.005589837335145794
Position 9493: 0.00543437921377043
Position 28254: 0.005288338236957986
Position 5429: 0.004655919228149282
Position 5334: 0.004336201427464759
Position 10116: 0.003922786043287856
Position 1734: 0.0037864153114762775
Position 37283: 0.003764708157916501
Position 5373: 0.003745334366805699
Position 8964: 0.0035682163381303067
Position 2802: 0.0032857737859402275
Position 27120: 0.0030783201234774937
Position 11123: 0.0030358997624910684
Position 7353: 0.003021202937764445
Position 2760: 0.002860480815403093
Position 7331: 0.0026941027534988123
Position 2418: 0.002519274429689866
Position 1854: 0.0024347283752565473
Position 35450: 0.0023796594650312766
Position 3368: 0.0022280610150325867
Position 5463: 0.0017078110157280786
Position 15384: 0.0016953515611189067
Position 10983: 0.001474933919403677
Position 23133: 0.0014289175513398594
Position 24855: 0.0012868482374611366
Position 1331: 0.0012817386321281037
Position 28170: 0.0012675797029331924
Position 2735: 0.0012513880383004084
Position 649: 0.0012194547590126906
Position 3229: 0.001180943637239731
Position 1802: 0.0010726825193106719
Position 5348: 0.0010617359518194924
Position 6997: 0.0010159158552148716
Position 9449: 0.0010102481885524899
Position 4025: 0.0009100310307560889
Position 6286: 0.0009011932435193209
Position 4656: 0.0008928641572531482
Position 6842: 0.000734008469645684
Position 36756: 0.0007319202685144929
Position 25179: 0.0006567718531155053
Position 4763: 0.0006515371325228491
Position 13890: 0.0006495098172081057
Position 2846: 0.000627557413513435
Position 36603: 0.0005802629911047384
Position 8536: 0.0005767894733543588
Position 4242: 0.0005458695100799303
Position 5491: 0.0005254922084308106
Position 25196: 0.0005103649022976423
Position 438: 0.0005090793280017372
Position 11264: 0.0005030378150301465
Position 511: 0.0004996236425957732
Position 869: 0.0004798296885979552
Position 1626: 0.000455961832255339
Position 10398: 0.00041983992503687254
Position 7551: 0.00039989374245157593
Position 11729: 0.00036704113688888
Position 412: 0.0003644860189402547
Position 4540: 0.00036102544737591215
Position 59: 0.0003490809747834151
Position 9465: 0.0003401216460585333
Position 16233: 0.00030192438915065367
Position 16160: 0.00029397104267751817
Position 9395: 0.00026025956795739313
Position 21603: 0.00024508276356683187
Position 3128: 0.00021411830866216143
Position 4628: 0.00021386244399714422
Position 2075: 0.00020764429634271056
Position 37210: 0.00019922661486299566
Position 4074: 0.0001976263515838548
Position 5331: 0.00018379113271965185
Position 48: 0.00017064128173364094
Position 482: 0.00015707670785643788
Position 21641: 0.00014968837830058577
Position 1335: 0.0001428305436878463
Position 13494: 0.00013849827793287355
Position 558: 0.0001339271257735504
Position 2022: 5.465891402264735e-05
Position 3974: 5.425443281520191e-05
Position 4856: 4.711560557665776e-05
Position 7502: 4.6869972843321554e-05
Position 2804: 4.311553044786995e-05
Position 4576: 4.164626979072954e-05
Position 4652: 3.978284628083265e-05
Position 5751: 3.038880893194303e-05
Position 141: 2.7793301517977015e-05
Position 6858: 2.733230677477063e-05
Position 6953: 2.40076311490931e-05
Position 6571: 2.3921773723034633e-05
Position 6411: 2.032559375882398e-05
Position 7347: 1.6018658595763007e-05
Position 5920: 1.292980034458919e-05
Position 2368: 1.1703005498830025e-05
Position 1357: 9.739077426746163e-06
Position 3882: 9.325910760926889e-06
Position 24589: 8.976542104585614e-06
Position 633: 8.02634997311045e-06
Position 901: 4.158969269957271e-06
Position 954: 4.102867043987532e-06
Position 70: 3.7974075521874464e-06
Position 673: 2.868339565642637e-06
Position 3344: 1.9041217296103366e-06
Position 838: 1.2003421195140668e-06
Position 307: 1.17572953371986e-06
Position 89: 6.242543115623962e-07
Position 624: 6.013451469286569e-07
Position 327: 5.748482805061655e-07
Position 4492: 5.489836620058608e-07
Position 5688: 4.762876753925033e-07
Position 2466: 4.396868089367478e-07
Position 418: 3.576605178557183e-07
Position 302: 2.4979301237355983e-07
Position 1513: 2.4113636721007635e-07
Position 1784: 1.4146989589184745e-07
Position 1690: 1.3323462644759964e-07
Position 1219: 1.223458095473471e-07
Position 777: 9.65804463454859e-08
Position 473: 9.409046933181408e-08
Position 451: 6.748473714941861e-08
Position 597: 6.552339424919113e-08
Position 1453: 4.7821415323293674e-08
Position 468: 3.528771355837446e-08
Position 907: 3.246648812660533e-08
Position 178: 1.867276456181335e-08
Position 1651: 1.5662667511691193e-08
Position 1386: 3.91077911424821e-09
Position 269: 3.4696274822349255e-09
Position 26: 2.6240138262427163e-09
Position 1191: 1.6152240807230143e-09
Position 1142: 1.431151360596917e-09
Position 227: 1.5228457474962585e-10
Position 246: 9.276219948919684e-11
Position 191: 4.5580241073044555e-11
Position 515: 2.502900606456222e-11
Position 46: 1.7739728808465948e-11
Position 117: 1.0859831364636074e-11
Position 427: 8.031761679642689e-12
Position 289: 1.0062715824554172e-12
Position 654: 2.36460208090663e-13
Position 717: 2.159052180317098e-14
Position 453: 4.794925463428817e-15
Position 912: 5.130637518061282e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 5661: 0.9711691168048554
Position 36505: 0.8884287047212042
Position 34923: 0.8731412792672151
Position 37151: 0.7982217276538549
Position 21207: 0.7646591917269864
Position 16820: 0.7335776855461753
Position 17604: 0.7223631039867665
Position 28905: 0.642370675663678
Position 20645: 0.580816839166562
Position 15847: 0.5177241955106879
Position 28069: 0.5115163122462546
Position 5310: 0.5102022176061066
Position 21502: 0.5028937042373313
Position 11693: 0.4626808567488228
Position 13934: 0.44914477971609273
Position 21481: 0.3584763693817985
Position 20998: 0.3544272776803844
Position 21784: 0.2937892679701121
Position 4463: 0.22134988481419907
Position 28954: 0.20376240681102306
Position 21226: 0.20023790701935687
Position 20958: 0.1665611301485959
Position 25263: 0.16441428676376488
Position 25719: 0.1393183318241879
Position 21744: 0.12804841755012455
Position 25671: 0.11941091932614617
Position 9371: 0.10089030011767494
Position 25694: 0.10086734798705665
Position 24770: 0.09555005712074363
Position 34974: 0.09464208408930225
Position 5815: 0.08914977995869988
Position 36729: 0.07970151189744691
Position 9415: 0.07968428532316077
Position 21466: 0.0737082887182588
Position 36143: 0.059488785483590274
Position 33347: 0.05832744308632513
Position 7658: 0.057036850408300914
Position 25290: 0.04934971510478487
Position 4515: 0.04894756196656257
Position 5819: 0.048062878141840355
Position 7263: 0.04719732642019514
Position 9242: 0.040461096203222593
Position 5865: 0.03718119122654317
Position 26400: 0.03613071317317681
Position 18197: 0.03439775297620891
Position 18429: 0.03413129148894445
Position 18154: 0.03260442183320297
Position 21723: 0.0303158208304315
Position 5426: 0.030059840107512947
Position 25591: 0.02947155598304628
Position 17218: 0.028192989347122784
Position 4489: 0.02776968143162031
Position 16111: 0.02625858204555381
Position 19121: 0.02459101108990632
Position 10215: 0.023423969701743222
Position 24799: 0.02114734352809332
Position 36745: 0.018943726524722735
Position 25410: 0.018049273964922202
Position 31790: 0.017834622177559788
Position 9294: 0.01673221007272591
Position 9246: 0.01602938636263366
Position 37187: 0.014410824951411154
Position 35327: 0.01435083107413527
Position 24681: 0.014211342667038539
Position 36445: 0.014202043965282246
Position 21427: 0.013982352149885824
Position 21254: 0.013058877991565482
Position 35645: 0.012335232132113199
Position 26330: 0.011980123190528399
Position 5825: 0.011953441439053783
Position 1115: 0.01169303437641513
Position 25303: 0.011512206495020582
Position 36167: 0.011306676066324307
Position 27267: 0.010659369830983952
Position 5315: 0.008884998399206699
Position 37502: 0.008883997933828358
Position 17991: 0.00832018147902055
Position 37110: 0.007956323619135898
Position 1079: 0.007784901445746394
Position 5407: 0.007315929747498728
Position 5893: 0.00682863582199988
Position 5271: 0.006701495887786601
Position 7197: 0.006149612486772221
Position 2569: 0.006060669945420964
Position 18006: 0.005675384700035028
Position 25347: 0.005183310028156725
Position 287: 0.00513044680289506
Position 21692: 0.004972446666209966
Position 36045: 0.004916243108002423
Position 36843: 0.004840883419256748
Position 23007: 0.004519250754740052
Position 13956: 0.004385863049396999
Position 5614: 0.004257810306988354
Position 1101: 0.003970360561696194
Position 30283: 0.0037500008439711606
Position 1730: 0.003723495417833424
Position 36462: 0.0035483475533662485
Position 7762: 0.003429353251477072
Position 5128: 0.003372017997614869
Position 9089: 0.0032471645380206487
Position 10046: 0.003192925599585849
Position 31867: 0.003004501105599808
Position 9465: 0.002995159097945373
Position 21506: 0.0029546759250976
Position 24709: 0.0026224860853237535
Position 5830: 0.0025244444739068836
Position 17765: 0.0024944965258571696
Position 21158: 0.0024820445605902796
Position 21821: 0.0024385906283927606
Position 27001: 0.002434377881538575
Position 11072: 0.002398296079449209
Position 36913: 0.00238964438521629
