Gene = PRRT4
index = 1082
Annotated 5SS: [ 125  380 2346 2537 3005]
Annotated 3SS: [ 262 1621 2431 2884 9006]
SMsplice 5SS: [ 125 1686 2537 3005]
SMsplice 3SS: [ 1621  2431  2884 10521]
top_k =  1000
Partition function (log Z): -1.6087149261033304

Sorted 5' Splice Sites (High to Low Probability):
Position 3005: 0.9907111226844697
Position 2537: 0.9133885135428186
Position 2346: 0.6658916787009814
Position 1686: 0.634258719817704
Position 125: 0.4899834583611989
Position 380: 0.30346357951116654
Position 10450: 0.2882024733020957
Position 1263: 0.14015840144799285
Position 10620: 0.1221475314716258
Position 3521: 0.08942969766170665
Position 1821: 0.07208467993244858
Position 272: 0.06480085092446287
Position 8854: 0.06047023001531865
Position 1785: 0.056121466995365056
Position 10834: 0.05346256657129504
Position 401: 0.052643473369184485
Position 734: 0.05244054162283205
Position 6035: 0.05133222226732109
Position 8874: 0.04403907715053583
Position 388: 0.04054430232324541
Position 7663: 0.038803934258691115
Position 4096: 0.03637490805804147
Position 9237: 0.035765329520861644
Position 4092: 0.03560500673402339
Position 1453: 0.033342056745735024
Position 1958: 0.03206202002014748
Position 7836: 0.03177792848091277
Position 407: 0.026837252019944812
Position 2253: 0.025334517173156563
Position 2489: 0.023315469855298972
Position 9230: 0.01514046834960795
Position 972: 0.01140220011182944
Position 723: 0.010920254120481693
Position 2000: 0.010617122470743506
Position 481: 0.009702741377842636
Position 6899: 0.00946258902855058
Position 8207: 0.0089484707762956
Position 1184: 0.007381499287456662
Position 459: 0.005321716620176459
Position 1150: 0.005190901869481087
Position 5993: 0.0045138038839879656
Position 6043: 0.004466019771373457
Position 423: 0.004314160421132359
Position 5875: 0.004003818112348735
Position 413: 0.0036305833281968076
Position 228: 0.0033911718310317292
Position 2397: 0.0026731152430164397
Position 7659: 0.002536171736140281
Position 8956: 0.0017814946979583086
Position 3009: 0.00177771943281969
Position 8595: 0.0016464580300474283
Position 1352: 0.0015520823993013023
Position 2711: 0.001493561668590978
Position 3869: 0.0014351214214800782
Position 775: 0.001281618538941384
Position 9864: 0.0011900387473980922
Position 4833: 0.0011542213109033339
Position 451: 0.0010774699919694666
Position 6766: 0.0010184327244229805
Position 508: 0.0008866932238906995
Position 403: 0.0007614216973580236
Position 865: 0.0007478403585053589
Position 94: 0.0006968161557491507
Position 2046: 0.0006642473745036435
Position 2521: 0.0005527908946224818
Position 87: 0.0005287606550144726
Position 6661: 0.0005044267493684091
Position 2174: 0.0004962587275777224
Position 1027: 0.0004838443324017164
Position 2350: 0.0004219611021995951
Position 1142: 0.000372264104798815
Position 2739: 0.00036076978699241523
Position 433: 0.0003532478883999418
Position 8869: 0.00028325685695187124
Position 519: 0.000271612370111858
Position 9085: 0.00024357013004837268
Position 2777: 0.00022029447509610834
Position 498: 0.00021612022948820886
Position 2528: 0.00019814435447567159
Position 425: 0.0001921159764776775
Position 2610: 0.00019203493673344512
Position 2737: 0.00014802468548548713
Position 496: 0.00014647187343677442
Position 1273: 0.00014432149595456685
Position 512: 0.00013775869113152162
Position 1965: 0.0001317272516596835
Position 5754: 0.0001070929649373005
Position 2722: 9.64509780698667e-05
Position 405: 9.605564987316025e-05
Position 794: 8.902678884820393e-05
Position 547: 8.791393945359365e-05
Position 1332: 7.999514752599668e-05
Position 8279: 7.0294663941142e-05
Position 1200: 6.688586796266255e-05
Position 5792: 6.650661744028568e-05
Position 2843: 5.6966112889921704e-05
Position 695: 5.643659698310163e-05
Position 788: 5.262249892190131e-05
Position 6040: 4.9343770734821944e-05
Position 411: 4.90041364765378e-05
Position 6257: 4.8517001688694686e-05
Position 555: 4.601022926486976e-05
Position 553: 4.591775903825422e-05
Position 557: 3.590701198390705e-05
Position 5590: 3.169554578786309e-05
Position 738: 3.148423562079128e-05
Position 551: 3.1443298846022104e-05
Position 5250: 2.9442722775352888e-05
Position 3518: 2.9399861588794695e-05
Position 683: 2.6704765084643392e-05
Position 549: 2.6412512502246835e-05
Position 545: 2.610699393330218e-05
Position 4158: 2.5645453819666958e-05
Position 691: 2.4648609596280896e-05
Position 6165: 2.4456251189850974e-05
Position 6161: 2.4126898446488457e-05
Position 2756: 2.290312227675845e-05
Position 1190: 2.0472582978717367e-05
Position 2685: 1.834037736531988e-05
Position 3942: 5.028473293481544e-06
