Gene = GPR22
index = 618
Annotated 5SS: [ 386 2243]
Annotated 3SS: [1311 3974]
SMsplice 5SS: [ 386 2243]
SMsplice 3SS: [2131 3974]
top_k =  1000
Partition function (log Z): -7.107038229867997

Sorted 5' Splice Sites (High to Low Probability):
Position 386: 0.9816897419233859
Position 2243: 0.570882774853651
Position 103: 0.36095770558986234
Position 2340: 0.17347171160088407
Position 3021: 0.05770609435522159
Position 4535: 0.04744319590565062
Position 1738: 0.031140779203551766
Position 163: 0.017448976251471758
Position 1492: 0.016152167102072724
Position 1018: 0.014646887923266435
Position 154: 0.009793458228843543
Position 4190: 0.008661408974445972
Position 439: 0.006912131937161807
Position 973: 0.00413692610295329
Position 4111: 0.003901413654824037
Position 2344: 0.0038137547662488377
Position 1932: 0.003223973633141299
Position 261: 0.0022957088972577425
Position 1458: 0.00208958747488016
Position 215: 0.0017340619930524504
Position 4472: 0.0016805419087869624
Position 4265: 0.0015564234221698925
Position 651: 0.0014432437978945322
Position 1899: 0.0014121943610174738
Position 658: 0.0011478553993973686
Position 4226: 0.0008807216559428125
Position 1414: 0.0008788892120486546
Position 1782: 0.0007756500506071254
Position 4124: 0.0007123014864751881
Position 4639: 0.0004969361330660712
Position 854: 0.0004580141299992451
Position 711: 0.00044698561926471964
Position 126: 0.0003002735396857247
Position 984: 0.0002994966874965731
Position 3338: 0.0002602551679092615
Position 4090: 0.0002069039539826422
Position 407: 0.00020627002012320322
Position 1869: 0.00017974731434763095
Position 1440: 0.0001555847759781155
Position 1546: 0.00014757783804645393
Position 897: 0.00014139553977211716
Position 76: 0.00013162454112105584
Position 79: 8.755940686673986e-05
Position 314: 7.3631763085875e-05
Position 4055: 5.551502761573256e-05
Position 42: 4.8566126210882215e-05
Position 553: 4.427083040117436e-05
Position 4256: 3.2994132521420625e-05
Position 1245: 2.7251946176151816e-05
Position 107: 1.7879780485780303e-05
Position 2687: 3.466320427000573e-06
Position 593: 2.746925484456919e-06
Position 2671: 2.2640507312851542e-06
Position 2416: 1.977214157165371e-06
Position 199: 1.8369080257052288e-06
Position 880: 1.620717420688202e-06
Position 1408: 1.571313850442821e-06
Position 2724: 1.5330134399679682e-06
Position 3213: 1.5254227435011621e-06
Position 479: 1.4763546887863885e-06
Position 434: 1.3385302049533126e-06
Position 3589: 1.283988951924735e-06
Position 4147: 8.993859145780508e-07
Position 509: 8.014048189723297e-07
Position 2815: 7.054697486907846e-07
Position 2560: 6.486808785135412e-07
Position 1200: 3.5720080448579833e-07
Position 676: 3.5361197951620367e-07
Position 47: 2.4522929963096435e-07
Position 915: 1.7598077740006947e-07
Position 663: 1.5703584632772057e-07
Position 726: 1.369044997143378e-07
Position 693: 9.759866035565379e-08
Position 1090: 8.973074615503345e-08
Position 1195: 7.890732438064224e-08
Position 674: 7.68452311808049e-08
Position 748: 6.236388235182343e-08
Position 941: 5.865260038139863e-08
Position 573: 3.578556467361411e-08
Position 621: 3.131766293754936e-08
Position 278: 9.745702538121685e-09
Position 299: 3.4299597118497625e-09
Position 753: 2.7793995718835214e-09
Position 2279: 3.876826056158015e-10
Position 483: 6.64892888771729e-11
Position 395: 6.239860110073327e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2131: 0.6472807879880816
Position 3974: 0.49703731834138487
Position 299: 0.34446980064390387
Position 4388: 0.07036164636678607
Position 2242: 0.06778790020500083
Position 4676: 0.05189956753232353
Position 4055: 0.04465801660270246
Position 4727: 0.04437571947185404
Position 2550: 0.042889574797076335
Position 2783: 0.036707078970174355
Position 564: 0.03559304046728735
Position 4419: 0.032658870169404254
Position 4377: 0.03228354457967403
Position 1599: 0.03134997706857958
Position 260: 0.029466949504745557
Position 1311: 0.0285932940315194
Position 2931: 0.021895235095807517
Position 5018: 0.018446776424809932
Position 2096: 0.017706945666392363
Position 791: 0.016995498120767814
Position 4534: 0.015397352511974497
Position 2870: 0.014631146052225713
Position 2988: 0.014401421606687587
Position 2041: 0.012370129299341262
Position 3317: 0.009280685131020197
Position 4357: 0.008257526973571707
Position 4301: 0.006640005028728461
Position 2509: 0.00654138870522083
Position 3749: 0.0065067800578291
Position 3854: 0.006237522511417136
Position 2168: 0.005774265745136829
Position 5112: 0.005567946233705281
Position 5060: 0.005500775661203901
Position 5545: 0.0051609435953143355
Position 4036: 0.0046477761339516295
Position 5495: 0.004398269353763189
Position 212: 0.0038452745014366206
Position 1961: 0.0038390381468648297
Position 4862: 0.003616901459947344
Position 215: 0.003585205648655719
Position 3533: 0.0034999639407557767
Position 3202: 0.0033828601867766407
Position 2305: 0.0033749042139001794
Position 3999: 0.0032400000675453355
Position 4745: 0.003217030546222619
Position 3108: 0.0029401313739792437
Position 4324: 0.0024824502747153475
Position 1573: 0.0024733623411084533
Position 1721: 0.002292336655027084
Position 4708: 0.002131924615263825
Position 2815: 0.0020620435479184354
Position 5219: 0.002042519557116361
Position 4548: 0.0020073662332704078
Position 5441: 0.0019723797525668997
Position 4173: 0.0018139525224781532
Position 5575: 0.0016644160399539767
Position 3653: 0.001559221381517758
Position 2750: 0.0014556319619516169
Position 4151: 0.0013943710793318876
Position 753: 0.0013606037415744433
Position 1821: 0.001222511079383491
Position 1838: 0.0012180272524491796
Position 4854: 0.0011312196279706233
Position 3912: 0.0011160160779952544
Position 4596: 0.0010933649370456129
Position 1382: 0.0010256157843223379
Position 3287: 0.000987634121896791
Position 4643: 0.0008336880130354638
Position 3241: 0.0007590068689371187
Position 910: 0.0006810863863393293
Position 1921: 0.0006778810463514841
Position 2946: 0.0006397202069656368
Position 534: 0.0006310764284873583
Position 464: 0.0006298583520874902
Position 4648: 0.0006226506886375365
Position 704: 0.0005644359041763232
Position 314: 0.0005557398544888621
Position 1017: 0.0005547359400557099
Position 1320: 0.0005345572213413064
Position 930: 0.000512754315400609
Position 2875: 0.00048157929185695407
Position 2332: 0.00047692111780677605
Position 2671: 0.0003925803666547315
Position 5252: 0.00036807694040500187
Position 242: 0.0003674121676316998
Position 3781: 0.00035287793841709374
Position 2142: 0.0003497601497225605
Position 2066: 0.0003430220683747224
Position 1674: 0.00033966835931592196
Position 1654: 0.00031403460488592014
Position 2339: 0.0003096184480675775
Position 2514: 0.00030600555375935384
Position 961: 0.00029377767835279316
Position 854: 0.0002920076955623853
Position 273: 0.00027210971079516484
Position 1355: 0.0002697538744294266
Position 1134: 0.00022969099210237525
Position 5128: 0.00022309031608338202
Position 1865: 0.00022135170264730918
Position 4116: 0.00022030852100122746
Position 964: 0.00021856049231442119
Position 1174: 0.00020612089038966685
Position 1626: 0.00020148878942168223
Position 2224: 0.00018738599735274557
Position 1429: 0.00018642367053116059
Position 2316: 0.0001825288688175882
Position 609: 0.00017943277166354024
Position 1579: 0.0001761185924499111
Position 3266: 0.00017553495455189638
Position 5171: 0.00017307254189597587
Position 2325: 0.00016261604466746588
Position 2174: 0.0001579890270575974
Position 504: 0.00015480095401774926
Position 710: 0.0001525948887656848
Position 1195: 0.00014727742370667973
Position 2015: 0.00014220306308919758
Position 2206: 0.00013352666674210748
Position 1818: 0.00012553726221314898
Position 3040: 0.00012458044631963875
Position 3415: 0.00011618179638078668
Position 2718: 0.0001068829127754584
Position 190: 9.857439738683955e-05
Position 383: 9.79374063852203e-05
Position 2601: 9.638855170337753e-05
Position 3766: 8.147149058280186e-05
Position 3952: 8.133688563416711e-05
Position 3696: 7.46771606076061e-05
Position 1504: 7.437748997400619e-05
Position 3622: 7.268562907062548e-05
Position 1062: 7.254461437098508e-05
Position 1964: 6.607307368806433e-05
Position 613: 6.290930590958072e-05
Position 518: 6.0113884442614055e-05
Position 3563: 5.818641008129305e-05
Position 3020: 4.299713900087116e-05
Position 658: 4.289701575430398e-05
Position 3274: 4.166765067354272e-05
Position 380: 4.1339505657190265e-05
Position 1899: 4.076452599830715e-05
Position 630: 3.7299385100501126e-05
Position 1501: 3.7104298376331295e-05
Position 275: 3.366733532019855e-05
Position 1694: 3.3588043699770356e-05
Position 1610: 3.289668419089223e-05
Position 362: 3.0720177245855556e-05
Position 2488: 2.720725343818177e-05
Position 1659: 2.4092996105270173e-05
Position 880: 2.297814477496356e-05
Position 932: 1.6428118948003705e-05
Position 1552: 1.3108415101503345e-05
Position 1323: 1.3081680887625979e-05
Position 1332: 9.17580999346712e-06
Position 1405: 8.905187784666704e-06
Position 154: 8.510750682948694e-06
Position 135: 6.304781745302499e-06
Position 1437: 4.101316799959268e-06
Position 1457: 3.7363773761010485e-06
Position 407: 3.4227574669288205e-06
Position 1450: 2.981120875553535e-06
Position 1941: 2.8209363276945837e-06
Position 157: 2.6357903069173257e-06
Position 663: 2.3962109833963303e-06
Position 674: 2.6546775166186705e-07
Position 1530: 1.7162528546711853e-07
Position 982: 1.6312548987265935e-07
Position 973: 1.438903927629193e-07
