Gene = AL645608.2
index = 66
Annotated 5SS: [  16 1471]
Annotated 3SS: [1452 1917]
SMsplice 5SS: [80]
SMsplice 3SS: [865]
top_k =  1000
Partition function (log Z): -10.730601786631178

Sorted 5' Splice Sites (High to Low Probability):
Position 80: 0.7288976214324072
Position 71: 0.22563669086002758
Position 559: 0.016747387635897802
Position 725: 0.015633724638495567
Position 251: 0.012277637342339888
Position 1018: 0.009706898945572633
Position 1399: 0.009037382751088325
Position 736: 0.006764141365420841
Position 138: 0.004503448219176843
Position 192: 0.0023406683163511004
Position 929: 0.001744111423343627
Position 1592: 0.0015641902125688243
Position 660: 0.0010647596923567069
Position 561: 0.0008386609305866613
Position 100: 0.0006646016369689967
Position 344: 0.0006448021169814426
Position 16: 0.0005780876549033118
Position 84: 0.000505634752802498
Position 598: 0.00042576366054144593
Position 103: 0.0003212391633409749
Position 673: 0.00023587500508391742
Position 1410: 0.00023232789245048214
Position 394: 0.00018689143086398632
Position 196: 0.0001206259111678759
Position 194: 0.00010174821193586384
Position 815: 0.0001012317311880088
Position 675: 6.739524416626227e-05
Position 1490: 6.623523165965423e-05
Position 42: 6.33042658356959e-05
Position 780: 5.572079868288752e-05
Position 1117: 5.518036677746885e-05
Position 1081: 5.257573856919006e-05
Position 213: 4.513766191744675e-05
Position 748: 4.439858188129718e-05
Position 266: 4.2830738159113635e-05
Position 426: 3.941964039175912e-05
Position 974: 3.8988766959193745e-05
Position 232: 2.5723036788244835e-05
Position 791: 2.5549199600328818e-05
Position 1164: 2.2429183832398727e-05
Position 1614: 2.155300402100487e-05
Position 1488: 2.077436799575708e-05
Position 774: 1.7658895479580284e-05
Position 1705: 1.702238428739113e-05
Position 755: 1.5536294203951415e-05
Position 619: 1.3224372272115367e-05
Position 1121: 1.279968747186313e-05
Position 663: 1.25615422266629e-05
Position 1115: 1.2456342404550196e-05
Position 21: 1.1730845897048282e-05
Position 1620: 8.093211157419544e-06
Position 1733: 7.563603739575594e-06
Position 271: 1.112760603142143e-06
Position 506: 6.352513795928493e-07
Position 221: 5.23315368016472e-07
Position 468: 4.5337996065063683e-07
Position 502: 4.362651069339194e-07
Position 702: 3.2649323484490355e-07
Position 1059: 3.223633130841077e-07
Position 515: 2.622958311451468e-07
Position 842: 2.590247500645981e-07
Position 47: 2.5525490853879615e-07
Position 215: 2.2841783712240808e-07
Position 1028: 2.196981425269676e-07
Position 971: 2.070274500518919e-07
Position 92: 1.929387304113089e-07
Position 481: 1.878626021296401e-07
Position 681: 1.4523432690232562e-07
Position 729: 1.352048091091686e-07
Position 583: 1.3213960063794336e-07
Position 201: 6.01990916143738e-08
Position 492: 4.297140093807391e-08
Position 602: 3.386511429150073e-08
Position 94: 2.7086733621659503e-08
Position 446: 2.224074422622935e-08
Position 264: 1.787090026370759e-08
Position 223: 1.3102268094378272e-08
Position 75: 9.778185793534978e-09
Position 472: 9.772013050155996e-09
Position 826: 9.41671720262493e-09
Position 30: 9.821897789742666e-11
Position 338: 8.509868157905231e-11
Position 350: 4.847736064362194e-11
Position 335: 1.0126946738883526e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 865: 0.254117661824535
Position 1591: 0.1663379032389446
Position 167: 0.14643638873564865
Position 1249: 0.11612091822492633
Position 343: 0.06659653352546757
Position 602: 0.04135179697089851
Position 1636: 0.03656240670710956
Position 185: 0.03409205297653439
Position 1438: 0.03104286588131992
Position 956: 0.019716003140706557
Position 1470: 0.017121728769989877
Position 1769: 0.016370117008805817
Position 318: 0.01305340920375996
Position 1487: 0.012869532294771124
Position 1363: 0.005829592525851171
Position 929: 0.005821095362518127
Position 995: 0.004806348160349058
Position 702: 0.0039022257451155487
Position 481: 0.003534247540505043
Position 1683: 0.003484760772280023
Position 1421: 0.003401650345387126
Position 1178: 0.0032759405165288095
Position 1290: 0.002941673236910784
Position 1188: 0.002775547628649853
Position 1273: 0.0025784563304871483
Position 510: 0.0024823614214163417
Position 735: 0.0024586350258538493
Position 484: 0.0020108334597139393
Position 534: 0.0018898439194045945
Position 626: 0.0018057276432531912
Position 1841: 0.0016136926308586237
Position 1452: 0.00159117654918365
