Gene = MYD88
index = 903
Annotated 5SS: [ 551 1521 2091 2371]
Annotated 3SS: [1385 1909 2278 2653]
SMsplice 5SS: [ 795 1521 2115 2371 2998]
SMsplice 3SS: [1385 1909 2278 2889 3372]
top_k =  1000
Partition function (log Z): 6.284067722001665

Sorted 5' Splice Sites (High to Low Probability):
Position 1521: 0.9701020462744654
Position 2371: 0.9526823674985131
Position 2998: 0.9416835790311959
Position 2115: 0.4397371619414641
Position 795: 0.38232663001663625
Position 2528: 0.36984650020879356
Position 551: 0.30896476360848574
Position 56: 0.2571834321228071
Position 587: 0.1874351992602761
Position 3378: 0.14030577882591194
Position 1303: 0.12806931544481204
Position 2072: 0.12683446422599853
Position 2091: 0.12063306937808763
Position 2111: 0.11967136340682018
Position 236: 0.1015324022551083
Position 2724: 0.08879438123368251
Position 745: 0.07165783370416204
Position 2021: 0.06133655894838565
Position 2016: 0.06059601476573537
Position 2769: 0.048529324515173416
Position 3625: 0.039509744876354405
Position 249: 0.03034656663298417
Position 2512: 0.02481121884781524
Position 2814: 0.01928079173165769
Position 2829: 0.018030566296741025
Position 1203: 0.017453094601540764
Position 349: 0.016601971465832515
Position 50: 0.01502991741890296
Position 3658: 0.014622706950343843
Position 1751: 0.013890657816314865
Position 2549: 0.012327450147420036
Position 2019: 0.011892528070149002
Position 1340: 0.008922959360916154
Position 4284: 0.0080578918736716
Position 2061: 0.008035597256420411
Position 865: 0.007167387533426645
Position 1552: 0.005533946825466353
Position 393: 0.005400420737155932
Position 2685: 0.0048318987688143675
Position 337: 0.004658529808796659
Position 2504: 0.004447858182295186
Position 1448: 0.0028900816047801488
Position 2654: 0.00278466226558938
Position 1332: 0.0025959405898026413
Position 2411: 0.001908173120754133
Position 3309: 0.0017102395408311946
Position 2038: 0.0016145707783585003
Position 2538: 0.0011797770186284305
Position 307: 0.001167766950520259
Position 2415: 0.00111795354298588
Position 2056: 0.0008909770646354259
Position 2734: 0.0008537646687912656
Position 150: 0.0008432380917245105
Position 1110: 0.0008352099482753564
Position 99: 0.0008310764277021128
Position 262: 0.00076998598740941
Position 3650: 0.0007371496277088045
Position 2023: 0.0007136129131867608
Position 2025: 0.0006941441281636967
Position 4182: 0.0006706237296860603
Position 3888: 0.0006356862198680011
Position 1328: 0.0005943404006367438
Position 1029: 0.0005879924038402609
Position 478: 0.0005822876571703021
Position 2833: 0.0005269882221431522
Position 2054: 0.0005214239988953014
Position 2532: 0.00043748073344520634
Position 2837: 0.00043266401369040415
Position 2514: 0.00042631018482949714
Position 2197: 0.0003666166896130738
Position 1693: 0.0003637924650970974
Position 1527: 0.00035901886769637933
Position 1605: 0.00033875140808335203
Position 2796: 0.0002688911182035397
Position 2831: 0.00026805704518486956
Position 2145: 0.00022831266937925268
Position 3274: 0.00020575992626285672
Position 721: 0.00018417790132773445
Position 2119: 0.00018356181354043323
Position 2506: 0.00016758298883462624
Position 1965: 0.00016619568334852387
Position 848: 0.00015864254751217618
Position 3911: 0.00012766076588972676
Position 3187: 0.00011627347266197618
Position 692: 0.00010005072691506347
Position 523: 9.915219947181323e-05
Position 1726: 8.711641243925252e-05
Position 1811: 7.95386935454318e-05
Position 576: 7.312575008179326e-05
Position 1207: 5.034318854742601e-05
Position 715: 4.011895034397006e-05
Position 903: 2.6247253844344793e-05
Position 1794: 2.5077908808343885e-05
Position 2857: 2.1632686322833064e-05
Position 1572: 1.575114982181159e-05
Position 1714: 1.569023510366396e-05
Position 1969: 8.817948305790665e-06
Position 2526: 7.103063112717334e-06
Position 2516: 6.377871145345898e-06
Position 2279: 6.331177078084008e-06
Position 2706: 6.146568352860839e-06
Position 1537: 5.928577621949785e-06
Position 1467: 5.476281799091347e-06
Position 1033: 4.953622238245555e-06
Position 1621: 4.652054672569255e-06
Position 3438: 4.1900975155444214e-06
Position 1402: 3.836897361666854e-06
Position 1567: 3.532116003170289e-06
Position 1585: 2.9662956021353802e-06
Position 3119: 2.8189471261580863e-06
Position 3177: 2.6479263798568545e-06
Position 1645: 1.6944195889496765e-06
Position 1457: 1.2069926294432954e-06
Position 559: 1.1435305178698565e-06
Position 2947: 1.1115439535995546e-06
Position 1570: 1.0949926953938667e-06
Position 3631: 9.207624902935415e-07
Position 3550: 7.823226428192766e-07
Position 2332: 7.818694696587646e-07
Position 2431: 7.694881076204836e-07
Position 2976: 4.456970156717465e-07
Position 2540: 3.132842261327471e-07
Position 2292: 3.1223780056190414e-07
Position 2409: 3.1054079891765766e-07
Position 3009: 2.159535563094556e-07
Position 327: 1.7608573948171255e-07
Position 321: 1.7025493799024975e-07
Position 3157: 9.426552777915254e-08
Position 3500: 5.16599562762214e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1385: 0.9664787501283891
Position 2278: 0.96616203136385
Position 2889: 0.9539827468568651
Position 1909: 0.9167699567253594
Position 3372: 0.4499685700310907
Position 2450: 0.32810578874252627
Position 4139: 0.2796565599278016
Position 2653: 0.19990715350223892
Position 481: 0.1767220251377522
Position 3180: 0.16569246208600014
Position 665: 0.09339046131120954
Position 1172: 0.0728211093714685
Position 348: 0.05254780302565826
Position 3554: 0.041399591914400596
Position 2435: 0.040859961077638486
Position 1955: 0.03578457022017145
Position 3490: 0.03243702685615426
Position 1207: 0.03029159875392481
Position 615: 0.029044931585350504
Position 1122: 0.02848279454736938
Position 3472: 0.026634793878714095
Position 3693: 0.018329912916732673
Position 3222: 0.01708119827026005
Position 4211: 0.01702250924509005
Position 4268: 0.01635193325193165
Position 4162: 0.014758798411378934
Position 3493: 0.014171447921683945
Position 2321: 0.013186029525940151
Position 4393: 0.011190184426485367
Position 668: 0.010719715320537693
Position 440: 0.010372186010925351
Position 636: 0.009277000785298828
Position 1417: 0.009235155042674614
Position 3861: 0.009181792600306323
Position 3887: 0.009022083164470975
Position 2927: 0.008810101582577452
Position 2464: 0.008616272915375629
Position 3577: 0.0067274558046680035
Position 232: 0.0065598770456910885
Position 1645: 0.006191539782563283
