Gene = SPDYE16
index = 1308
Annotated 5SS: [ 259 1801 2894 4215 6330 6511]
Annotated 3SS: [1569 2834 4128 6266 6410 6632]
SMsplice 5SS: [ 259 6511]
SMsplice 3SS: [6266 6632]
top_k =  1000
Partition function (log Z): -7.483889492566435

Sorted 5' Splice Sites (High to Low Probability):
Position 6511: 0.8919373519576868
Position 259: 0.6855927097155178
Position 2894: 0.4882942470763645
Position 4215: 0.3410184017019366
Position 361: 0.17214813455819664
Position 1801: 0.07412985899239657
Position 6151: 0.067728922436337
Position 162: 0.029128482291666185
Position 711: 0.02825574769928075
Position 891: 0.02180716517411614
Position 67: 0.016924446705300203
Position 1902: 0.016420061172354124
Position 6361: 0.010998334923208182
Position 449: 0.009754624553884365
Position 1989: 0.009005644708829143
Position 4908: 0.008206022028299278
Position 1674: 0.007893653122603622
Position 357: 0.0065321980193585516
Position 1003: 0.004908765513752772
Position 6365: 0.00416462598790574
Position 487: 0.004070236944906441
Position 4020: 0.0035882115457211675
Position 250: 0.003428136276791015
Position 648: 0.003243475098888871
Position 6539: 0.002699743945909279
Position 3233: 0.0026820361844290632
Position 6330: 0.0026164853829762696
Position 48: 0.002599668897618689
Position 2899: 0.0022690947773351053
Position 5498: 0.002198537539161681
Position 899: 0.001821079836880407
Position 4607: 0.001692558820379787
Position 1158: 0.0015136505501206726
Position 6371: 0.0014762284266123151
Position 6103: 0.0013891887310432944
Position 975: 0.001315205564686604
Position 653: 0.0011810602114512485
Position 4902: 0.0009358623195993494
Position 570: 0.0008927603716570635
Position 984: 0.0008770917338698938
Position 5758: 0.0006963576743131038
Position 6530: 0.0006704173279967256
Position 101: 0.0006112894203435612
Position 3998: 0.0005392089222038048
Position 2027: 0.0005372931029920936
Position 1898: 0.0004764172526589044
Position 6554: 0.00047415540454905244
Position 178: 0.0004265420722154356
Position 5144: 0.00039752890350004325
Position 18: 0.00031671826221756603
Position 71: 0.0003124884649854561
Position 4452: 0.00027771975358043037
Position 4222: 0.0002773893462338874
Position 5605: 0.00020139561504865035
Position 841: 0.00012639303762056712
Position 5265: 0.00011159237318272161
Position 6450: 8.047266297567474e-05
Position 1233: 3.674296675489146e-05
Position 6375: 3.318709877739061e-05
Position 6381: 2.801174673385212e-05
Position 390: 2.7787915211582982e-05
Position 1110: 2.695966801293772e-05
Position 6515: 2.599234632923201e-05
Position 605: 2.5682754177878093e-05
Position 1509: 1.5225191407188709e-05
Position 1495: 1.4483286500294854e-05
Position 26: 1.3993220523511615e-05
Position 6487: 9.911759521270949e-06
Position 210: 5.7595548952451934e-06
Position 176: 5.69554862618515e-06
Position 1016: 2.790393369261373e-06
Position 666: 2.4784030778458152e-06
Position 1578: 1.4009482360486193e-06
Position 1227: 1.1327231980503797e-06
Position 1752: 8.339154299106585e-07
Position 1754: 1.76421260366008e-07
Position 4273: 1.6922187636846635e-07
Position 1502: 8.714808220481724e-08
Position 697: 1.7913842631531576e-08
Position 212: 1.691363224290502e-08
Position 165: 1.4991848549729697e-08
Position 293: 6.267618945955988e-09
Position 475: 5.168557165649286e-09
Position 98: 3.901227231216389e-09
Position 960: 1.8087125025172678e-09
Position 1034: 1.4958379735300259e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6266: 0.9060231651070749
Position 6632: 0.6953075859218079
Position 2834: 0.29995874040065484
Position 4128: 0.29456604082355126
Position 6615: 0.2158682659358931
Position 2647: 0.08733392919482091
Position 1600: 0.06336312008059615
Position 2684: 0.052184585162718795
Position 4088: 0.03292623415989928
Position 6054: 0.030998709496868677
Position 6245: 0.030309838528386382
Position 6381: 0.028433491550362976
Position 1851: 0.018353744305146424
Position 6079: 0.018066762878327737
Position 2551: 0.01777384024623763
Position 2610: 0.012716325997518188
Position 5960: 0.011800696048554367
Position 6638: 0.010294910814661114
Position 1569: 0.009243964368549127
Position 4808: 0.009046654199563483
Position 5465: 0.006698569668496634
Position 4039: 0.005519215411230101
Position 6404: 0.004964008468231261
Position 6027: 0.004908006114818522
Position 4150: 0.004769540928929164
Position 2853: 0.004743519765291392
Position 2624: 0.004543913445581234
Position 1618: 0.004500642452628206
Position 3811: 0.004273980681470387
Position 1730: 0.003766122705168541
Position 2470: 0.0036416088202653163
Position 6202: 0.0035355860514084334
Position 5933: 0.0027894069309229294
Position 5638: 0.0025867214314612566
Position 3709: 0.0025695449793723046
Position 2753: 0.002464177449745344
Position 5823: 0.0023806470759230587
Position 4050: 0.0021756404797954837
Position 6456: 0.001897977469063965
Position 2595: 0.0015873625530124363
Position 486: 0.0014000746063588636
Position 3824: 0.0012912506814802495
Position 3888: 0.0012023298711780768
Position 4375: 0.0011182575520164724
Position 3067: 0.001017192830633211
Position 4416: 0.0009437843189961664
Position 2737: 0.000918130875578671
Position 4763: 0.0008516836261308745
Position 3047: 0.0008294610131876097
Position 1694: 0.0008084648707636661
Position 5461: 0.0007648903790417371
Position 3103: 0.0006580564714086805
Position 1520: 0.0006451826455730363
