Gene = MRPL41
index = 867
Annotated 5SS: [780]
Annotated 3SS: [874]
SMsplice 5SS: [780]
SMsplice 3SS: [874]
top_k =  1000
Partition function (log Z): -5.071900186274403

Sorted 5' Splice Sites (High to Low Probability):
Position 780: 0.9584371957630806
Position 247: 0.11899408553282163
Position 1029: 0.04218029379591942
Position 18: 0.029921611054857924
Position 186: 0.01846599632263889
Position 717: 0.01497087372145421
Position 81: 0.004887743115232396
Position 1230: 0.004371712044650028
Position 728: 0.003530351483241331
Position 59: 0.0029477509205532125
Position 923: 0.0022741582422020155
Position 1202: 0.0021203409237614866
Position 25: 0.0011351811040709414
Position 38: 0.0010050199775391486
Position 1059: 0.0008867936384345965
Position 1102: 0.0008710306859789172
Position 700: 0.0003368521608811094
Position 74: 0.00018608019613766368
Position 762: 0.0001641666522058551
Position 916: 0.00014282121932284058
Position 942: 0.00013345993899284178
Position 784: 0.0001319812225896609
Position 291: 0.00012196646164862337
Position 767: 0.00010905329198049345
Position 261: 7.290177020576966e-05
Position 13: 5.705636821596822e-05
Position 774: 5.50599653348774e-05
Position 1051: 5.26067182049545e-05
Position 122: 2.5307453937771815e-05
Position 788: 1.8933827509768065e-05
Position 284: 9.808579398895357e-06
Position 207: 2.9122753776247245e-06
Position 760: 1.9348839252063825e-06
Position 394: 1.4703864050374919e-06
Position 610: 6.928741635710504e-07
Position 404: 4.761428273829262e-07
Position 1066: 2.0542634000302064e-07
Position 269: 9.948323098319486e-08
Position 1033: 3.8708139922706665e-08
Position 1063: 1.3116246144729946e-09
Position 836: 7.17134652333666e-11
Position 304: 7.930369700948032e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 874: 0.9969426471710948
Position 635: 0.1323613330709727
Position 1152: 0.04234663305609637
Position 564: 0.010828193374796711
Position 697: 0.00924428895008966
Position 1353: 0.006414222592243047
Position 185: 0.0022363999808997104
Position 901: 0.0018589175538546669
Position 1160: 0.0012974879417293503
Position 1280: 0.0011636969126863968
Position 1028: 0.0007579166473810102
Position 1188: 0.0006152407232346635
Position 1122: 0.00036938445177006504
Position 1128: 0.0002483111041465254
Position 610: 0.00023679725254831005
Position 1038: 0.00019523041077592064
Position 341: 0.00019237173077036422
Position 1197: 0.0001314599153072265
Position 1165: 0.00012933362505189021
Position 390: 0.00012472694131687376
Position 1089: 9.7218665981557e-05
Position 1296: 8.966450838383105e-05
Position 466: 7.42320003406774e-05
Position 494: 6.649277804525618e-05
Position 480: 6.0095301797174186e-05
Position 1095: 5.959210346231816e-05
Position 1131: 5.7925110032457624e-05
Position 1124: 5.511459692913059e-05
Position 536: 5.3756884869918764e-05
Position 522: 5.203096861666794e-05
Position 452: 4.7806409926610386e-05
Position 677: 4.214917674876303e-05
Position 508: 4.031975916256358e-05
Position 968: 1.9486561074202662e-05
Position 1251: 1.855148706377065e-05
Position 999: 1.5517398196232813e-05
Position 114: 9.342355304019763e-06
Position 224: 8.931900105443825e-06
Position 573: 8.289718370714907e-06
Position 1230: 8.1294293964307e-06
Position 404: 6.363357982418469e-06
Position 974: 5.194539643650612e-06
Position 707: 4.9527516430994115e-06
Position 779: 4.7781391618251135e-06
Position 1106: 2.8643560577739664e-06
Position 1044: 2.322149367268031e-06
Position 394: 2.3100711971564857e-06
Position 296: 2.3062444288718343e-06
Position 160: 2.1074596936011015e-06
Position 226: 1.4936490387991493e-06
Position 432: 1.4011597168686344e-06
Position 87: 1.3367169828387723e-06
Position 1059: 1.16283942208155e-06
Position 1269: 1.0765955672407917e-06
Position 164: 9.560557280220537e-07
Position 1254: 8.627237717884624e-07
Position 938: 6.207774730967385e-07
Position 434: 5.212339403127073e-07
Position 716: 4.804442453670843e-07
Position 416: 4.749764634197678e-07
Position 244: 4.716861850958457e-07
Position 740: 4.3983789496555275e-07
Position 1260: 3.2942883465365057e-07
Position 942: 3.1008133008992794e-07
Position 819: 2.9207701601911603e-07
Position 229: 2.8890256637415705e-07
Position 712: 2.2764475194969058e-07
Position 409: 1.8666870768824888e-07
Position 155: 1.5384127144783602e-07
Position 984: 1.2992231225150257e-07
Position 954: 9.041068230924719e-08
Position 291: 8.439504154886685e-08
Position 251: 6.056140906814318e-08
Position 259: 4.066196884924035e-08
Position 122: 3.974626773469151e-08
Position 722: 2.355699490973204e-08
Position 756: 1.6429827259235754e-08
Position 255: 1.1206491246463899e-08
Position 1047: 1.895890979014845e-09
