Gene = ESM1
index = 511
Annotated 5SS: [ 447 3667]
Annotated 3SS: [3516 6227]
SMsplice 5SS: [ 447 3667]
SMsplice 3SS: [3516 6227]
top_k =  1000
Partition function (log Z): -6.278148642526848

Sorted 5' Splice Sites (High to Low Probability):
Position 3667: 0.9573198760058673
Position 447: 0.4911796433328153
Position 249: 0.4228600749460355
Position 3010: 0.3428550931029006
Position 5505: 0.23306591243950567
Position 756: 0.12401308052255942
Position 2660: 0.07117249243949111
Position 512: 0.05127682667340804
Position 2158: 0.04424839985494605
Position 3038: 0.026943956154349427
Position 5806: 0.024576835206503892
Position 2812: 0.02312137810915351
Position 6017: 0.020046862830012595
Position 813: 0.01982668636247943
Position 313: 0.01913488330091113
Position 2609: 0.018248795995094293
Position 581: 0.01609822272993762
Position 6521: 0.015323286016549004
Position 2525: 0.014067354247548515
Position 6666: 0.013781854279199693
Position 2664: 0.013745679380443014
Position 3421: 0.013619857839814755
Position 3738: 0.011340911225738578
Position 953: 0.007986795319982417
Position 3799: 0.0074842856868511136
Position 4478: 0.004977417744675115
Position 1375: 0.004383090184168514
Position 6478: 0.00404711107627849
Position 391: 0.003501606161450356
Position 1189: 0.0031931634244219674
Position 5800: 0.003088829008912817
Position 1370: 0.002827235179605193
Position 2529: 0.002809825577253666
Position 536: 0.0023839234494022156
Position 2444: 0.0022439850631903123
Position 2292: 0.002077372282067599
Position 435: 0.0020113676805787323
Position 5914: 0.0019883116998376223
Position 5517: 0.0018538145036905533
Position 5536: 0.0018385654215408243
Position 6027: 0.0016765579530754417
Position 4198: 0.001598926855140674
Position 311: 0.00141617310823281
Position 2777: 0.0013358642436975435
Position 3683: 0.0012873576640060824
Position 1192: 0.001190306905936576
Position 3261: 0.0011537153383647499
Position 3864: 0.0011349656783367808
Position 3630: 0.0009220527771446826
Position 6316: 0.0009123648523127924
Position 5714: 0.000905277524971723
Position 4160: 0.0008985479862242188
Position 1131: 0.0008838829983087896
Position 1163: 0.0008726802975587508
Position 779: 0.0008279387045649631
Position 5477: 0.0007544890560209851
Position 1167: 0.000724097249928381
Position 5056: 0.0007180731860274514
Position 5116: 0.000621712289641114
Position 4061: 0.0006111199242560238
Position 423: 0.0006020230030705405
Position 2264: 0.0005974386954933304
Position 5779: 0.00047777554291285784
Position 194: 0.00047216148037962797
Position 2143: 0.00046864225742922785
Position 5131: 0.00039612829474165094
Position 1119: 0.0003673090343949306
Position 6260: 0.0003047718480544149
Position 2187: 0.000297927792642946
Position 4586: 0.00025710049844214955
Position 5079: 0.0002315228326469016
Position 517: 0.00021323640739892734
Position 3265: 0.00021021155369665599
Position 1115: 0.00020229949256174852
Position 554: 0.00018839738531733474
Position 4147: 0.00017702434090088808
Position 4288: 0.00015804762052008586
Position 4251: 0.00015772191370259258
Position 2055: 0.0001564091280448639
Position 6302: 0.00015285687411879939
Position 6428: 0.00014482538852916783
Position 373: 0.0001445207374958563
Position 2269: 5.4357438999544075e-05
Position 56: 5.405114399355508e-05
Position 221: 4.676865086086359e-05
Position 593: 3.997273135443307e-05
Position 393: 1.7417260770868582e-05
Position 1813: 7.743447659101257e-06
Position 37: 5.812913231007247e-06
Position 1224: 5.175535696794824e-06
Position 1039: 5.051782256854226e-06
Position 4383: 3.964864864709646e-06
Position 454: 3.960104745398319e-06
Position 4449: 3.3470367219588743e-06
Position 1869: 3.244962428861476e-06
Position 1875: 3.236578665052325e-06
Position 375: 3.196984183674987e-06
Position 1863: 2.9879888196464253e-06
Position 4528: 2.500371044652442e-06
Position 5231: 2.3651757687900886e-06
Position 240: 2.3639066965166834e-06
Position 253: 2.349449613136056e-06
Position 1443: 2.2705406614928983e-06
Position 1751: 2.0996789448618813e-06
Position 297: 1.9155674058202487e-06
Position 4162: 1.8857730182946397e-06
Position 430: 1.6105590412768858e-06
Position 350: 1.550272026758446e-06
Position 763: 1.5194026485540867e-06
Position 1142: 9.80195477773661e-07
Position 284: 8.250422546215154e-07
Position 4056: 6.916388954626604e-07
Position 882: 6.454607846709363e-07
Position 617: 6.237302360594425e-07
Position 840: 5.521609444019911e-07
Position 3806: 4.878129652306259e-07
Position 179: 2.8084173744107866e-07
Position 78: 2.763330492480648e-07
Position 54: 1.1367994182616167e-07
Position 1070: 9.117427306428996e-08
Position 4314: 9.074745710021726e-08
Position 860: 7.84085006484181e-08
Position 35: 2.4042647321476888e-08
Position 586: 1.1386655511154912e-08
Position 657: 1.0765476323431087e-08
Position 155: 4.708771106742292e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3516: 0.9578746972918685
Position 6227: 0.7955353246368564
Position 2759: 0.29649418035161
Position 5447: 0.13205687939891056
Position 682: 0.11302405191339303
Position 2379: 0.06785995720699069
Position 2865: 0.05943368153784491
Position 4277: 0.03246818036817437
Position 323: 0.03077263315123527
Position 3791: 0.03037332700211819
Position 1998: 0.02999982447081246
Position 5416: 0.029291506276604772
Position 5602: 0.026363206747036662
Position 6606: 0.025682301950730395
Position 5712: 0.02352043121741342
Position 5477: 0.021190843617678354
Position 3406: 0.02024396091237927
Position 5333: 0.02006809899758477
Position 5773: 0.019066339647679387
Position 2339: 0.01834755046708932
Position 6792: 0.01799468649650229
Position 6191: 0.01784935211954859
Position 5054: 0.017104218898928963
Position 6848: 0.012083175923465458
Position 2922: 0.011320970067526595
Position 2046: 0.010990593754148641
Position 5320: 0.01094611859024881
Position 5373: 0.01091917468005231
Position 2659: 0.01074698728660183
Position 5282: 0.010024003331548655
Position 4959: 0.00894804946926699
Position 2529: 0.008383372281144882
Position 2418: 0.007904936038976003
Position 2113: 0.007885142497332284
Position 1038: 0.007735321911111195
Position 2880: 0.007165055327753954
Position 5800: 0.006466150307884884
Position 350: 0.005599419623696456
Position 6626: 0.005435874534401712
Position 7756: 0.00542374071767586
Position 1263: 0.005204671275696493
Position 4019: 0.0051422869777997425
Position 2443: 0.005114308967715609
Position 3221: 0.0048474096948711186
Position 6576: 0.004590518890617069
Position 2888: 0.004502584016699138
Position 3186: 0.004398598800562662
Position 580: 0.004319723318964737
Position 3914: 0.004305075463231662
Position 4348: 0.0040297569256653775
Position 7676: 0.0038592521499508756
Position 2608: 0.0034884960071065413
Position 2403: 0.003365091834525558
Position 5676: 0.002512851738762174
Position 5072: 0.002478903994128126
Position 5252: 0.0023842591489146824
Position 2964: 0.0023774092166128375
Position 5856: 0.002104259638948357
Position 1302: 0.0020905585682707913
Position 3995: 0.0019971027557945547
Position 847: 0.0018769962005979067
Position 2184: 0.0018452229524922668
Position 7583: 0.0018200049094113588
Position 4050: 0.001768569600336902
Position 640: 0.0017587142903766442
Position 3486: 0.0017037835454403627
Position 5957: 0.0016668473849884068
Position 2901: 0.0015716842307831175
Position 5364: 0.0015206637459593457
Position 534: 0.0015141858705673673
Position 7101: 0.0014873052952482423
Position 7284: 0.0014735003353795303
Position 6553: 0.0014641766070215803
Position 596: 0.001405114756201207
Position 5212: 0.0013805329892773131
Position 2485: 0.001249897855886035
Position 5230: 0.0012082237282764344
Position 3630: 0.0011803574857897831
Position 2389: 0.0009111952996602631
Position 5194: 0.0008883810390875323
Position 880: 0.0008531537580934964
Position 2815: 0.0007880137569917496
Position 356: 0.0007508072312818577
Position 7411: 0.0007256964745583079
Position 5867: 0.000715420923931133
Position 7488: 0.0007078609204791829
Position 2831: 0.0006960069035331557
Position 2207: 0.0006754801121957255
Position 801: 0.0006748019489331586
