Gene = PPP1R26
index = 1061
Annotated 5SS: [  33 3737 5004]
Annotated 3SS: [3603 4870 5369]
SMsplice 5SS: [ 646 1829 1979 5162]
SMsplice 3SS: [1787 1898 5030 8790]
top_k =  1000
Partition function (log Z): -3.7184486853465404

Sorted 5' Splice Sites (High to Low Probability):
Position 646: 0.8591829315735751
Position 1829: 0.6554119332773237
Position 944: 0.37105106179337005
Position 1979: 0.3321973624822517
Position 5211: 0.32304645601983345
Position 5162: 0.27038633831186193
Position 5004: 0.2619511937472381
Position 2071: 0.213313228221045
Position 2038: 0.20123627759819912
Position 5558: 0.13442996255137618
Position 5080: 0.13357560791422288
Position 1187: 0.13117296911917356
Position 1475: 0.11232301096040799
Position 3737: 0.10240458208600474
Position 5904: 0.08782354710241026
Position 1899: 0.08675136031884124
Position 7095: 0.0817845421333474
Position 5071: 0.07693828603587624
Position 8944: 0.06473063220952395
Position 5946: 0.0638202234637815
Position 389: 0.057515554073595855
Position 1198: 0.05040685013999763
Position 143: 0.04179465462542008
Position 3747: 0.037266364572460145
Position 82: 0.03625291106243785
Position 6825: 0.03471278626486119
Position 1533: 0.031254316521190116
Position 7988: 0.029203803723755875
Position 5273: 0.028513463728547694
Position 8548: 0.025060652053614484
Position 4982: 0.020721821056810762
Position 5382: 0.020017740458308432
Position 3273: 0.01995857883442517
Position 4475: 0.015355930417916238
Position 3646: 0.01236860676091639
Position 33: 0.01204673428268934
Position 7561: 0.011885554448050199
Position 7537: 0.009614857546008555
Position 7595: 0.009577425411810274
Position 2440: 0.008948670828603003
Position 6071: 0.008814343283029238
Position 3036: 0.00880203458669869
Position 112: 0.006377013073103137
Position 9231: 0.0061481960773381635
Position 115: 0.005459177713917914
Position 4308: 0.004667891546865381
Position 6035: 0.004129634574894824
Position 4467: 0.003966595881967589
Position 9121: 0.0039006544991417166
Position 911: 0.0038363594788040256
Position 9077: 0.003614861074348906
Position 3048: 0.0036057823002882726
Position 5036: 0.0035555709792878076
Position 3478: 0.0033217555471032837
Position 6172: 0.0022286276437857126
Position 9056: 0.0016556154253757622
Position 518: 0.0016480942157736055
Position 5049: 0.0014218568819098305
Position 1871: 0.0012558400708564527
Position 7984: 0.0011579911028020708
Position 380: 0.0011510944141971187
Position 4705: 0.0011400891206038322
Position 650: 0.0010247654534228342
Position 3642: 0.0009887664445659388
Position 2032: 0.0009381164610985822
Position 3062: 0.000641303297382753
Position 1876: 0.0006271078013085165
Position 4367: 0.0006138322384962761
Position 1453: 0.0004996404133915202
Position 5108: 0.0004331476923501403
Position 952: 0.00042248822662749704
Position 1564: 0.0004104072151570711
Position 5518: 0.00036054116942480706
Position 4192: 0.0002518452757767193
Position 641: 0.00017923916872022332
Position 5111: 0.00013192063485084095
Position 1659: 0.00011699339063359564
Position 264: 0.0001158241199522699
Position 119: 9.177370597087898e-05
Position 3179: 7.548994575836956e-05
Position 1211: 6.613124550148346e-05
Position 4149: 6.44764346723544e-05
Position 7281: 4.3358665710553876e-05
Position 462: 3.6707841210143914e-05
Position 621: 2.8900672126403258e-05
Position 1958: 2.1360531100818782e-05
Position 1932: 2.12304396604275e-05
Position 889: 1.8762017303913867e-05
Position 1144: 1.755465524925221e-05
Position 1910: 1.6665878789084962e-05
Position 1323: 1.3656223590889536e-05
Position 196: 1.23351522334848e-05
Position 1654: 9.839170790515614e-06
Position 997: 7.502118146680823e-06
Position 242: 5.202663639542112e-06
Position 542: 2.608692963896861e-06
Position 1288: 2.007125683323581e-06
Position 1936: 1.5440500012965398e-06
Position 222: 1.461351953821935e-06
Position 84: 8.822280503814619e-07
Position 56: 6.451817282148108e-07
Position 677: 2.0947664306243556e-07
Position 43: 1.2855769862727085e-07
Position 491: 5.71730601546392e-10
Position 579: 7.245746267075105e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1787: 0.796304438161917
Position 8790: 0.7846099036055422
Position 4870: 0.4651552046333325
Position 5030: 0.4491907603443101
Position 1898: 0.3011962367716096
Position 827: 0.2719528733587788
Position 1954: 0.23278737177439945
Position 5181: 0.2100659519449992
Position 5795: 0.17759170549946643
Position 1043: 0.1682807695001731
Position 3603: 0.1430666841425933
Position 1957: 0.11729039829683803
Position 9392: 0.09146698719433417
Position 1390: 0.07220409208279796
Position 850: 0.06693950467113187
Position 5369: 0.06027034486836969
Position 5430: 0.054461107988033504
Position 9316: 0.04562086264594554
Position 5142: 0.0412829759060878
Position 7005: 0.03862522174077856
Position 6822: 0.03587833652916779
Position 7420: 0.03551397861152239
Position 517: 0.03461469888489733
Position 8460: 0.03078134238308624
Position 7914: 0.03007340583314806
Position 1346: 0.02922873155863838
Position 5145: 0.025441231319005518
Position 9585: 0.024761654185991706
Position 6690: 0.023611040292351414
Position 8767: 0.02326072441177783
Position 4272: 0.02283311187499725
Position 338: 0.022213881083037033
Position 3155: 0.019692908025820764
Position 1368: 0.017932483855355067
Position 2056: 0.01654825520918807
Position 6648: 0.015690816235118733
Position 1673: 0.014683317230788737
Position 6929: 0.010009583389702757
Position 5456: 0.008215863256441863
Position 2907: 0.007926700844907422
Position 1305: 0.007250945619510066
Position 750: 0.0063946795715023146
Position 5319: 0.006252989969862563
Position 3557: 0.005229984925944114
Position 2181: 0.005179656160057964
Position 1654: 0.0051783503988843994
Position 1080: 0.005012753841451607
Position 6957: 0.004861535223248011
Position 5470: 0.004679470066535622
Position 5823: 0.004414499274547925
Position 7917: 0.004086456401199841
Position 9220: 0.003771907829653388
Position 1423: 0.0035020732200523406
Position 3931: 0.0031240850176652997
Position 6075: 0.0031038515537180145
Position 3626: 0.003038232132305825
Position 1604: 0.0029633432204409786
