Gene = FXN
index = 569
Annotated 5SS: [  689 11224 18002 29777]
Annotated 3SS: [11125 17880 29678 37352]
SMsplice 5SS: [  689  4661 11224 18002 29777 33453]
SMsplice 3SS: [ 4525 11125 17880 29678 33210 37352]
top_k =  1000
Partition function (log Z): -6.674094066245855

Sorted 5' Splice Sites (High to Low Probability):
Position 18002: 0.9999726155653526
Position 11224: 0.9861735800132111
Position 29777: 0.8515839528367728
Position 4661: 0.836452757545427
Position 33453: 0.6322765522343067
Position 689: 0.5828187005027049
Position 30618: 0.44188012902292134
Position 25750: 0.42591444545790685
Position 6346: 0.4118479525391741
Position 787: 0.36972596169568206
Position 36883: 0.35828259146955754
Position 37572: 0.23221908746080366
Position 12013: 0.173976099426442
Position 30451: 0.16924522808408066
Position 29785: 0.14377683974626557
Position 14143: 0.09454251586094131
Position 7537: 0.09300447344448103
Position 8303: 0.07064654437212069
Position 13918: 0.05820904297542391
Position 38075: 0.05164478556883529
Position 6248: 0.04814767195875898
Position 1385: 0.044366407282836993
Position 34201: 0.041099965691656026
Position 1060: 0.03895889565521118
Position 36396: 0.038510985359150075
Position 5995: 0.03587534394834446
Position 1583: 0.03477538593281595
Position 13962: 0.03198655651612555
Position 36990: 0.030835199572380456
Position 1696: 0.025764971358978497
Position 10559: 0.025679509295988737
Position 6570: 0.02157624174900178
Position 10014: 0.02055987289870673
Position 37118: 0.020461003167873033
Position 31885: 0.020160245753178433
Position 37986: 0.018963011110663616
Position 10481: 0.018042081693362237
Position 35211: 0.014686742453798241
Position 31002: 0.014147520203274984
Position 995: 0.011955533082858079
Position 36902: 0.010140594711771443
Position 14160: 0.009557691472754617
Position 316: 0.00952888405225498
Position 35421: 0.009210564929654264
Position 6466: 0.008035168650132315
Position 44: 0.007572783767547577
Position 32812: 0.007197064612904171
Position 37951: 0.007184675603029377
Position 5033: 0.007107678440166634
Position 4863: 0.006955110721447458
Position 1484: 0.006802447457998324
Position 89: 0.006769417060832124
Position 10193: 0.006729907143475779
Position 30865: 0.006597349276937534
Position 32854: 0.005969702515789693
Position 5763: 0.005958604889567238
Position 36853: 0.005697116014582928
Position 11252: 0.005312994297097539
Position 38296: 0.005262312220163686
Position 9530: 0.005210174194115459
Position 33892: 0.005188878006250888
Position 6708: 0.004443820900228194
Position 14171: 0.004347563940830715
Position 32808: 0.00408376465727283
Position 1215: 0.0037069365771925213
Position 693: 0.0034705750355809124
Position 4553: 0.0033027164497204786
Position 3426: 0.003238307752003837
Position 929: 0.0032308806971010793
Position 17717: 0.003064957710533292
Position 985: 0.0028920018420959294
Position 6120: 0.002816878075306891
Position 9128: 0.002767008087799214
Position 9514: 0.0027268108787159213
Position 4687: 0.0026283947406146647
Position 12934: 0.002620469951033212
Position 6753: 0.002508455427205126
Position 11434: 0.002420570010237867
Position 32123: 0.0023780409981266496
Position 10395: 0.002258512245821879
Position 32971: 0.002236374070526119
Position 6574: 0.001984702370063801
Position 16239: 0.0019732883221600765
Position 5685: 0.0019722702535885216
Position 14215: 0.0018482200282494865
Position 29781: 0.0018149543866582238
Position 11343: 0.0016822264819026423
Position 13323: 0.0016796566143974395
Position 5183: 0.0016555851836315394
Position 11794: 0.0016499955174812577
Position 6051: 0.0015763610173977023
Position 15180: 0.0015709695901516755
Position 7470: 0.0014729775910825558
Position 1044: 0.0014522775836527362
Position 33609: 0.0014128506096027032
Position 7288: 0.001376225467628989
Position 13490: 0.001346182256657018
Position 1408: 0.0013386267880084208
Position 7494: 0.0012551560903232661
Position 1410: 0.0012325004046464046
Position 9592: 0.0011618555782720616
Position 3386: 0.0010577731039469259
Position 13115: 0.0009508590208940975
Position 2749: 0.0009370607944177294
Position 5681: 0.0009355892059884262
Position 32181: 0.0008834418071637797
Position 997: 0.0008688429114712009
Position 30647: 0.000850240895527656
Position 33309: 0.0007308082638169406
Position 7902: 0.0006522096627503784
Position 13556: 0.0006230360986892327
Position 11759: 0.00044813935488177177
Position 5824: 0.00032099032452247714
Position 548: 0.00011778101708856724
Position 323: 0.00011386715029108046
Position 413: 0.00010776155667686404
Position 125: 9.760368256310773e-05
Position 185: 9.068880243959612e-05
Position 157: 5.756232785093998e-05
Position 1089: 4.490191605959556e-05
Position 134: 3.4082770812126506e-05
Position 268: 3.229439661216924e-05
Position 305: 2.7894468101329787e-05
Position 526: 2.6475775914176846e-05
Position 4617: 2.417315595720246e-05
Position 972: 2.317052464755243e-05
Position 941: 2.212167687824503e-05
Position 220: 2.1976546086647128e-05
Position 109: 1.3636263006633524e-05
Position 777: 9.754656852914706e-06
Position 259: 9.640489218715664e-06
Position 1070: 9.393128435012256e-06
Position 1005: 8.279208259990274e-06
Position 329: 8.250725405542166e-06
Position 1091: 7.636632686736068e-06
Position 1103: 6.026494825759647e-06
Position 602: 5.420269581509853e-06
Position 1118: 3.917108129679083e-06
Position 1120: 3.7923669659185126e-06
Position 470: 3.386649365898939e-06
Position 1099: 3.1350938904872937e-06
Position 401: 3.0664483165628427e-06
Position 873: 1.4373465451610038e-06
Position 370: 1.1570598676895974e-06
Position 864: 1.1277597363603766e-06
Position 1506: 9.361002920051838e-07
Position 1129: 7.453857797082367e-07
Position 386: 3.987221829733659e-07
Position 1131: 2.886380197426489e-07
Position 1095: 2.216435395099575e-07
Position 1133: 2.0751816660238586e-07
Position 619: 1.1048689883711202e-07
Position 457: 1.087744132900633e-07
Position 339: 5.331943185657041e-08
Position 1017: 5.301213181893791e-08
Position 444: 4.9931222073498e-08
Position 17990: 3.818878019954028e-08
Position 565: 3.225460703960685e-08
Position 1127: 1.6981428963671067e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 17880: 0.99693579814881
Position 29678: 0.9960621519502803
Position 11125: 0.9912918726731201
Position 37352: 0.8511179039304991
Position 4525: 0.733052943169966
Position 33210: 0.5496225599891859
Position 25576: 0.42591612292859626
Position 6184: 0.3712560080305108
Position 36793: 0.3599262476746858
Position 30546: 0.29508285917244387
Position 38171: 0.21600232437941966
Position 30350: 0.20119466050111515
Position 37872: 0.14735912132929985
Position 11932: 0.13316829796428428
Position 4582: 0.07710008971638403
Position 30480: 0.07167503104077652
Position 1371: 0.06509591225987559
Position 8181: 0.06327396548313745
Position 36759: 0.05721441217993976
Position 33165: 0.05592885136199928
Position 36217: 0.04493284935253543
Position 6234: 0.042787792604162635
Position 10394: 0.04234764538901573
Position 34089: 0.03958337309042616
Position 14040: 0.039159113383733374
Position 13876: 0.03855065470498208
Position 14071: 0.038058051982617525
Position 7343: 0.03334474650293711
Position 7375: 0.03316483360774464
Position 6447: 0.03129680598416084
Position 37250: 0.031210541440122714
Position 904: 0.030228388077925966
Position 1311: 0.027500006183632564
Position 13785: 0.02549302523297331
Position 33117: 0.0230445484496903
Position 36989: 0.022409273841256946
Position 31753: 0.021598444788196447
Position 32616: 0.018668043035541745
Position 6163: 0.018524506787496942
Position 30525: 0.017146641918609866
Position 38611: 0.015738744113510082
Position 30747: 0.01490368201527311
Position 35147: 0.014826113109428572
Position 13917: 0.014172193130457159
Position 11902: 0.013704210667557611
Position 11948: 0.013684721171501732
Position 6247: 0.013653253764767883
Position 5897: 0.013546353308051734
Position 7222: 0.013360941187997626
Position 7403: 0.013296780587880612
Position 6153: 0.012674417035343189
Position 4404: 0.01141938264795267
Position 30369: 0.011312857261812682
Position 5823: 0.011175346992841614
Position 5856: 0.01084667028936896
Position 11864: 0.009945202384930713
Position 33412: 0.009885503588096655
Position 13747: 0.009701596754122608
Position 13961: 0.009386850180245775
Position 35358: 0.00938052346288054
Position 10062: 0.008988419389297652
Position 1292: 0.008600389712710424
Position 30577: 0.008403534348804214
Position 9610: 0.00801028214312343
Position 4631: 0.007818462338802441
Position 13814: 0.007808202654621493
Position 33692: 0.007802813661567938
Position 33181: 0.007647386904393979
Position 13750: 0.007532553918918214
Position 30528: 0.007528045926377604
Position 5611: 0.007446019545784174
Position 4974: 0.006943451150723716
Position 824: 0.006707451358162672
Position 8201: 0.006563527769276254
Position 9358: 0.006355255331623286
Position 35622: 0.005884581756828459
Position 9713: 0.00510269198492848
Position 5943: 0.004593570076150636
Position 617: 0.004553165085950417
Position 9841: 0.004340265991408006
Position 14117: 0.003991671535583932
Position 4501: 0.003565662912907908
Position 4469: 0.0034513957031551802
Position 3318: 0.0033766867489077386
Position 439: 0.003366659937457912
Position 9510: 0.003325552303936955
Position 37711: 0.003283208585179919
Position 14004: 0.0031129660517697387
Position 17308: 0.003065058289119949
Position 17888: 0.003063378249913594
Position 32049: 0.0030363810398883074
Position 30839: 0.002925694015402237
Position 7458: 0.002794797684646176
Position 11287: 0.0027674456397907207
Position 37686: 0.0026433915533389603
Position 12823: 0.002620469951033211
Position 9777: 0.0025246657947900065
Position 1116: 0.002335842813766516
Position 32836: 0.0022984259604777882
Position 4710: 0.0022595135613131282
Position 910: 0.002245042969798012
Position 1176: 0.0021328339204824804
Position 30842: 0.00213255286557217
Position 4372: 0.002102647369789097
Position 4180: 0.0020023112188780456
Position 16086: 0.0019732883221600765
Position 13403: 0.0019692237561046567
Position 5595: 0.0019682990016652935
Position 13097: 0.0018870048298591743
Position 11839: 0.0018497463388322912
Position 33755: 0.001796555246273496
Position 11564: 0.0017906323976574102
Position 6260: 0.0017304618599852846
Position 4777: 0.0016340730262367775
Position 8986: 0.001562512341832727
Position 30700: 0.0015508730253750973
Position 6237: 0.0015479228126229292
Position 4465: 0.0015461912121891336
Position 31992: 0.0013864262024186175
Position 10516: 0.0013739456003352389
Position 13720: 0.0013108719327607882
Position 5076: 0.0012644430508893022
Position 13658: 0.0012206818898738544
Position 8937: 0.0012044957459664862
Position 29317: 0.0011400028954178473
Position 11987: 0.001110531670177104
Position 7287: 0.0010895678109954562
Position 14964: 0.0010166798431955467
Position 6371: 0.0009444638499102476
Position 13898: 0.00093041131001175
Position 4793: 0.0009034773291376084
Position 4806: 0.0008097155506233675
Position 8086: 0.0008086013603946885
Position 4772: 0.000760337344268725
Position 1350: 0.0007488927255606038
Position 11310: 0.000682608901213332
Position 2628: 0.0006642195228482697
Position 6077: 0.0006610780929742472
Position 1604: 0.0006570571818148186
Position 7844: 0.0006522096627503772
Position 6562: 0.0006434001987513208
Position 11152: 0.0006395178950518831
Position 6387: 0.0006214483499626087
Position 5784: 0.0006092787313764995
Position 1506: 0.0005696995613064032
Position 14981: 0.0005543202389345935
Position 6632: 0.000554229052960469
Position 11641: 0.0005364744253606067
Position 34287: 0.0004851835015222489
Position 1525: 0.00047857632775841235
Position 4368: 0.0004546281847074167
Position 4947: 0.0004445929410459563
Position 3278: 0.000424577501163691
Position 1528: 0.00041809559622300814
Position 1227: 0.0003924448658283714
Position 6315: 0.00035422704375107626
Position 5651: 0.000336542709821827
Position 755: 0.00033480278060626863
Position 13002: 0.0002947160137827465
Position 4301: 0.00027365089189913523
Position 1491: 0.00023959601157465303
Position 30646: 0.00023896391184942303
Position 12999: 0.00023156973686051392
Position 425: 0.00022283649942826748
Position 12913: 0.00021723014517930343
Position 1461: 0.00020687212040919876
Position 11006: 0.00020035990244021622
Position 11787: 0.0001967859277341617
Position 689: 0.00018955564971153544
Position 3227: 0.00018189121875597319
Position 3263: 0.00016724905891276416
Position 467: 0.00016720805234542822
Position 1561: 0.00016104433472921312
Position 32552: 0.00015835877734283007
Position 3005: 0.00014545521317830968
Position 5715: 0.0001285565578159822
Position 31115: 0.00012245497013336348
Position 442: 0.00011717079732467179
Position 4320: 0.00011311165064321684
Position 2437: 0.00010177755091942477
Position 30790: 9.473641580758455e-05
Position 4297: 7.964064319316666e-05
Position 5994: 7.405390551351064e-05
Position 32055: 6.653571530027276e-05
Position 946: 6.445343482047269e-05
Position 13851: 6.277635547310627e-05
Position 1594: 6.268658986000611e-05
Position 5019: 5.889323741022437e-05
Position 2656: 5.726614169742999e-05
Position 479: 5.242037569744577e-05
Position 11871: 5.187093680926397e-05
Position 31309: 4.9723883192556136e-05
Position 1378: 4.8938725077485633e-05
Position 2458: 4.4185459793232505e-05
Position 2603: 4.164946763831977e-05
Position 1235: 4.041000036887461e-05
Position 4197: 3.81288668089238e-05
Position 11883: 3.305245089088229e-05
Position 619: 3.28352968677488e-05
Position 31473: 3.278779384501234e-05
Position 7120: 3.0222787824156304e-05
Position 1214: 2.895354125117543e-05
Position 2578: 2.7962651521050283e-05
Position 4912: 2.78995738527862e-05
Position 7189: 2.6942423490087467e-05
Position 1539: 2.315108494447375e-05
Position 33065: 2.234087625042233e-05
Position 1313: 2.2125086203085007e-05
Position 1435: 2.2087221152497608e-05
Position 573: 2.0602174197022685e-05
Position 444: 1.742621440241845e-05
Position 548: 1.364241514807749e-05
Position 6345: 1.3452441312970069e-05
Position 589: 1.2958056038728401e-05
Position 457: 1.2647229560236384e-05
Position 31722: 1.1930692208406348e-05
Position 10916: 7.618483465999285e-06
Position 6462: 6.7795262496461725e-06
Position 19277: 6.450582882687218e-06
Position 6452: 5.112924524308101e-06
Position 11955: 2.780322752836986e-06
Position 1044: 2.2713031463823002e-06
Position 23151: 1.5333512458587092e-06
Position 22559: 9.014030777816469e-07
Position 22785: 8.955073686408648e-07
Position 25924: 7.51854006909516e-07
Position 578: 7.0274769016762e-07
Position 20019: 6.663193917332877e-07
Position 4331: 6.000975678052971e-07
Position 486: 5.658309049564325e-07
Position 20132: 5.224617626262405e-07
Position 19273: 4.576422271188343e-07
Position 8177: 4.497593123206589e-07
Position 386: 4.4595657135079055e-07
Position 711: 4.443215877404504e-07
Position 583: 4.3859296778603776e-07
Position 4842: 4.30963357094005e-07
Position 24602: 4.047479751685772e-07
Position 4150: 4.0247684858652705e-07
Position 18641: 3.815896185554542e-07
Position 1056: 3.6396976292814533e-07
Position 20669: 3.132036456971411e-07
Position 992: 3.0976047696454196e-07
Position 551: 2.382934307732657e-07
Position 693: 2.319007688320652e-07
Position 962: 2.0734109209774373e-07
Position 522: 1.839255719371162e-07
Position 4234: 1.794440713846363e-07
Position 4884: 1.602056350861451e-07
Position 356: 1.5985013389655684e-07
Position 958: 1.4865601385901004e-07
Position 3179: 1.3918805972973717e-07
Position 21504: 1.1209507108229865e-07
Position 840: 1.0785783702451863e-07
Position 967: 1.0314815366310662e-07
Position 353: 1.0222388159008433e-07
Position 18394: 9.838554103715795e-08
Position 804: 8.693132466415215e-08
Position 1070: 8.21342311190346e-08
Position 3285: 8.192697255831951e-08
Position 16633: 8.026963381606574e-08
Position 412: 7.512685645425981e-08
Position 18082: 6.818904128212928e-08
Position 18769: 6.176509010953153e-08
Position 20084: 6.16246277944416e-08
Position 759: 5.698871312214384e-08
Position 511: 5.630648293155818e-08
Position 117: 5.057178217489303e-08
Position 240: 4.578059495714793e-08
Position 273: 4.1693367231389704e-08
Position 501: 4.155189624091178e-08
Position 14261: 4.005588197111663e-08
Position 494: 2.64323544371145e-08
Position 18079: 2.3204870409696145e-08
Position 16608: 2.3005703147324562e-08
Position 15566: 1.903976550816089e-08
Position 15541: 1.5819319182437917e-08
Position 14280: 1.4901838020582723e-08
Position 281: 1.2367286048896717e-08
Position 11433: 6.875155846418944e-09
Position 14227: 6.498148729040272e-09
Position 13518: 4.548292156851312e-09
Position 14338: 3.2351104757136014e-09
Position 12192: 2.980817358074593e-09
Position 1240: 2.5612310005704086e-09
Position 320: 2.4154152489426192e-09
Position 210: 2.053031912943852e-09
