Gene = NIT1
index = 943
Annotated 5SS: [  78  781 1288 1512 1852 2132]
Annotated 3SS: [ 684 1032 1407 1717 2005 2397]
SMsplice 5SS: [ 109  781 1094 1512 1852 2132]
SMsplice 3SS: [ 684 1032 1407 1717 2005 2397]
top_k =  1000
Partition function (log Z): -0.38782379327630245

Sorted 5' Splice Sites (High to Low Probability):
Position 1512: 0.9696429249408597
Position 781: 0.9177292395935729
Position 2132: 0.8926731692235916
Position 1852: 0.7892274751772308
Position 109: 0.6512907360057798
Position 1094: 0.5235404764232772
Position 1288: 0.402216533531162
Position 451: 0.23301816053346133
Position 78: 0.14608860344810387
Position 125: 0.06541832135208699
Position 515: 0.03233970165516398
Position 1145: 0.019655360360758895
Position 2483: 0.01961083522407859
Position 2677: 0.018749607626883134
Position 420: 0.018088237323663187
Position 917: 0.015922797542370627
Position 1313: 0.01333656035702883
Position 330: 0.00581113199176158
Position 1251: 0.004995869082131927
Position 2500: 0.0048362993289732354
Position 2503: 0.004533431202982389
Position 1933: 0.004124899596362704
Position 884: 0.004047757729800312
Position 334: 0.002742165241773963
Position 348: 0.0021582745063639685
Position 59: 0.0020487864291980915
Position 570: 0.0011230123037650481
Position 99: 0.001060567965969366
Position 1134: 0.0010141784540273118
Position 424: 0.0009478433425298378
Position 1167: 0.0009022181680367277
Position 761: 0.000720976335013599
Position 520: 0.000659382198232094
Position 466: 0.0005964893420084237
Position 139: 0.0005294690605911424
Position 307: 0.0005232972799676482
Position 1665: 0.00045047153553047736
Position 205: 0.00027649494655870036
Position 655: 0.0002409633206595857
Position 265: 0.00023240154813171477
Position 444: 0.0002122893680379052
Position 1858: 0.00011501501999336316
Position 282: 0.00011040484547031909
Position 2274: 8.982169079407547e-05
Position 796: 8.836737569351016e-05
Position 1714: 8.42149150298414e-05
Position 604: 7.91294772026841e-05
Position 939: 7.816671501276874e-05
Position 1079: 6.466595828433828e-05
Position 1904: 5.113911044972677e-05
Position 1831: 4.463726933637022e-05
Position 2314: 4.461885470933221e-05
Position 618: 4.4037687372272415e-05
Position 367: 4.233204741676007e-05
Position 2322: 4.173926852248012e-05
Position 827: 3.916171443196403e-05
Position 1085: 2.8260949010987196e-05
Position 355: 2.0542527314368695e-05
Position 1493: 1.9369257036824503e-05
Position 904: 1.3360123832133479e-05
Position 235: 1.2645853869653182e-05
Position 1615: 1.1035639351367274e-05
Position 1373: 8.796336399113549e-06
Position 1358: 6.96726936361431e-06
Position 1618: 5.720439393561402e-06
Position 730: 3.7394303562248645e-06
Position 768: 3.5925521789585377e-06
Position 793: 2.8588961570678586e-06
Position 388: 2.1522534948272977e-06
Position 1387: 1.7008617397495728e-06
Position 1237: 1.6992628017568924e-06
Position 525: 1.1745558650499544e-06
Position 1576: 8.273477869270241e-07
Position 137: 8.14215355438194e-07
Position 1332: 7.688346807808287e-07
Position 843: 7.292035701499881e-07
Position 805: 6.718240420213695e-07
Position 659: 5.368997084856693e-07
Position 2265: 4.203608162474988e-07
Position 1985: 3.433043756857458e-07
Position 2524: 2.3341038606398965e-07
Position 2398: 2.1903927321896081e-07
Position 910: 2.1816830797034993e-07
Position 798: 1.6187524375228664e-07
Position 732: 1.129152257709163e-07
Position 2326: 7.332138247129639e-08
Position 2200: 4.6604730444136676e-08
Position 831: 1.1869294835879819e-11
Position 1087: 1.1702842139642587e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1407: 0.9653449116308517
Position 2005: 0.8875676539493288
Position 684: 0.8240712684090762
Position 1032: 0.7967010555501522
Position 1717: 0.7845494766918684
Position 2397: 0.5583345166345165
Position 2569: 0.2584203357863762
Position 258: 0.23810964537076143
Position 1223: 0.051908620797619445
Position 1093: 0.04665287387419445
Position 974: 0.04576550953304265
Position 2430: 0.04072487153613992
Position 2616: 0.03157115533367362
Position 2589: 0.03152241380854802
Position 2803: 0.01783903891211437
Position 1192: 0.017249052075093835
Position 2200: 0.01571335375217757
Position 714: 0.01548077244481364
Position 1762: 0.01452383512831533
Position 702: 0.013641530939261057
Position 2548: 0.010576983509456734
Position 1605: 0.010008345679681691
Position 2747: 0.009444578626171754
Position 1967: 0.00825129160559424
Position 2288: 0.007982340636088953
Position 2265: 0.006419999075156607
Position 805: 0.0062921267414009965
Position 1349: 0.004700513812101
Position 1038: 0.0039021343656476235
Position 2015: 0.003400291641539616
Position 2541: 0.0032741640760746574
Position 2725: 0.0029895405621585334
Position 2066: 0.002843293990380252
Position 2246: 0.002775979193002533
Position 2686: 0.0026030981344491028
Position 596: 0.0025900004433348583
Position 1739: 0.0024825962366031096
Position 2096: 0.002206358636224142
Position 1972: 0.002178794547196012
Position 533: 0.0021645091791736627
Position 1951: 0.001835145177463193
Position 2375: 0.001671911308868654
Position 2440: 0.001326811786971338
Position 1764: 0.0012022431522732985
Position 583: 0.0010097872301480454
Position 2743: 0.000979329590614977
Position 2114: 0.0009114807912723496
Position 569: 0.00079293975686445
Position 300: 0.0007929356546799175
Position 649: 0.0007921038517321882
Position 1629: 0.0006977214963686634
Position 652: 0.000684825211775886
Position 2521: 0.000555843169257951
Position 2776: 0.000541596704669183
Position 2446: 0.0004862703367009484
Position 1723: 0.00044729158158282324
Position 897: 0.00044625210666320546
Position 2624: 0.0004376943072731856
Position 843: 0.0003418789936547326
Position 1817: 0.00031950446685232624
Position 1225: 0.00031595340334140645
Position 1669: 0.00026627729908734526
Position 1332: 0.0002503080140709323
Position 1447: 0.0002260599895790224
Position 2449: 0.0002244865376937528
Position 1612: 0.00021648881950310666
Position 552: 0.0001868959447263001
Position 2665: 0.0001724087357878834
Position 334: 0.00017175399554456475
