Gene = ERICH3
index = 505
Annotated 5SS: [   242  24517  27072  30712  32408  37459  42026  53005  61116  67138
  74044  84108  96844 102640]
Annotated 3SS: [ 24422  26945  30639  32278  37299  41809  52823  60928  66835  73806
  83657  96801 100246 103298]
SMsplice 5SS: [  242 15000 24517 27072 30712 32408 37396 50691 53005 54195 74044 87355
 89631 90004]
SMsplice 3SS: [ 14880  24422  26945  30639  32278  37299  50452  52823  54069  73806
  87238  89511  89867 103298]
top_k =  1000
Partition function (log Z): -30.12167256239149

Sorted 5' Splice Sites (High to Low Probability):
Position 32408: 0.9816989493979238
Position 24517: 0.9740494894510505
Position 53005: 0.9514905288900056
Position 27072: 0.9223655008832672
Position 37396: 0.8935705750739384
Position 242: 0.8469726977747849
Position 30712: 0.7664586839594343
Position 50691: 0.6429090785622924
Position 15000: 0.5631273478255578
Position 5466: 0.47409267436059066
Position 14981: 0.4368726521743164
Position 54195: 0.4227873668060523
Position 33757: 0.41244081030369245
Position 27830: 0.2808909626576548
Position 33709: 0.2603057633174716
Position 53235: 0.2165931835904291
Position 8599: 0.19104402746171548
Position 27302: 0.17485126681316757
Position 33086: 0.1723227148104429
Position 28515: 0.13714283776667124
Position 11469: 0.11933317190571482
Position 37459: 0.10636058023506217
Position 11530: 0.0991040863794184
Position 278: 0.08914167478420655
Position 33418: 0.08509392738814078
Position 54114: 0.08055658656800069
Position 32720: 0.0684356478344652
Position 1826: 0.06378733814739404
Position 8889: 0.0591205600657999
Position 48070: 0.05635987637180165
Position 2524: 0.04436627403116272
Position 27139: 0.03987070821821201
Position 7188: 0.03919532094481248
Position 3034: 0.037281148969752695
Position 2268: 0.032592229012429946
Position 33290: 0.031396562195248785
Position 26624: 0.028223134781359106
Position 3163: 0.0280218135972516
Position 35912: 0.026831339045114755
Position 53394: 0.02600456605451658
Position 6966: 0.025913012293807495
Position 34962: 0.02420769083992195
Position 4664: 0.023685790041118406
Position 33335: 0.022149266579833456
Position 113: 0.02082045674718233
Position 27458: 0.020217944775798535
Position 54161: 0.018544510837117806
Position 3498: 0.017721717822605832
Position 31762: 0.015721683422205996
Position 36642: 0.014369826443725453
Position 36584: 0.014004927715351166
Position 571: 0.0132025954538941
Position 60458: 0.013135798012427627
Position 24770: 0.013089039113422662
Position 6470: 0.011656962440685164
Position 6356: 0.010871391605830307
Position 867: 0.010430814665081518
Position 90: 0.00899475400751976
Position 672: 0.008709898308417213
Position 33640: 0.007099779901525689
Position 31029: 0.005910964663898245
Position 1050: 0.00567621902694096
Position 34151: 0.005600558564991549
Position 26251: 0.005527758085025798
Position 27661: 0.005221157864817809
Position 670: 0.00521122781245989
Position 32437: 0.005089014449307019
Position 1312: 0.005026874114967004
Position 1522: 0.004874352306673117
Position 45691: 0.004817255829355653
Position 4670: 0.004571265790117169
Position 32904: 0.004570047580287218
Position 42026: 0.004394231655597628
Position 40175: 0.004249318432887455
Position 3336: 0.003304996005809084
Position 46072: 0.002851920234567087
Position 4465: 0.0017863485885573113
Position 595: 0.0015528373464312355
Position 560: 0.0013160356789730248
