Gene = NFIL3
index = 938
Annotated 5SS: [223]
Annotated 3SS: [12955]
SMsplice 5SS: [  223 13013 13252]
SMsplice 3SS: [12955 13133 13701]
top_k =  1000
Partition function (log Z): -7.67969674674816

Sorted 5' Splice Sites (High to Low Probability):
Position 223: 0.9951533128152692
Position 13252: 0.7940088047457108
Position 13013: 0.5935711869648085
Position 4972: 0.29717293711587583
Position 7186: 0.2570571658890912
Position 1798: 0.24394676720904482
Position 6393: 0.21392347375054555
Position 1432: 0.2064855666868717
Position 10116: 0.1483233416606026
Position 13602: 0.12769230544821408
Position 13113: 0.06893077592474522
Position 1863: 0.06844437118628498
Position 6108: 0.06097789381537363
Position 7190: 0.051892237022560225
Position 14007: 0.03733893758092752
Position 5990: 0.03556193092842989
Position 8551: 0.03437691333888542
Position 2737: 0.033631918615555506
Position 3905: 0.024411178677320355
Position 10413: 0.020569133223788783
Position 921: 0.02044927124033045
Position 4766: 0.019897197002208926
Position 1807: 0.016172087377044224
Position 13971: 0.01567996127661924
Position 6398: 0.014526145381672132
Position 3275: 0.013992848188501428
Position 539: 0.013546996970813097
Position 1672: 0.012290611791217829
Position 1288: 0.007471623353953045
Position 10102: 0.006262714030246565
Position 4139: 0.005734021632265645
Position 3383: 0.005594464824103162
Position 6047: 0.005261085444689416
Position 834: 0.0051536050201331975
Position 940: 0.005062119122970799
Position 1344: 0.004823851031068718
Position 4555: 0.003823969067010574
Position 2276: 0.0036632526612029996
Position 12259: 0.0030964608206609577
Position 4591: 0.0028999453674564634
Position 1463: 0.00218141884364164
Position 6059: 0.0018785978896070504
Position 5713: 0.0017980491417096504
Position 13889: 0.0015543814952444026
Position 3938: 0.0010620020749117793
Position 694: 0.0009408639122709266
Position 639: 0.0007238360174597477
Position 3280: 0.000684452003598433
Position 333: 0.0006805440172292087
Position 877: 0.0006269053021195079
Position 475: 0.0004885863974979642
Position 302: 0.0003078930706542098
Position 1802: 0.0002908550789761529
Position 426: 0.00026213973371022495
Position 1068: 0.0002502374978252428
Position 360: 0.0001891975267210671
Position 1006: 0.00018885284622291708
Position 1079: 0.00018483046095606437
Position 5994: 0.00017383496455844878
Position 3580: 0.00010521442290411709
Position 462: 9.609189653114554e-05
Position 706: 6.849931798905262e-05
Position 3553: 5.186602831418576e-05
Position 1420: 5.0780234424857745e-05
Position 722: 4.850413872168425e-05
Position 1266: 4.241521845434806e-05
Position 2566: 4.163895248801255e-05
Position 2235: 3.879097079948023e-05
Position 1316: 3.167160348309513e-05
Position 980: 2.4331706660854915e-05
Position 2314: 2.115255709003424e-05
Position 318: 1.8948879649901008e-05
Position 2171: 1.754017763139e-05
Position 2281: 1.724281201896493e-05
Position 325: 1.6040806073604968e-05
Position 798: 1.600418418059498e-05
Position 2251: 1.5701069782133892e-05
Position 508: 1.4882668766590812e-05
Position 805: 1.385710364568008e-05
Position 710: 1.3271098667138594e-05
Position 925: 1.0418192462030851e-05
Position 907: 9.421188152481949e-06
Position 661: 7.97726830291735e-06
Position 1600: 5.501252217890182e-06
Position 2239: 5.484620611775421e-06
Position 884: 4.797262363194821e-06
Position 1465: 4.4718350912310075e-06
Position 762: 4.100439272985844e-06
Position 1243: 3.2112545997340974e-06
Position 752: 2.9289838879199527e-06
Position 601: 2.448644239519384e-06
Position 1132: 1.5568069073451552e-06
Position 1443: 1.3635492313279073e-06
Position 756: 9.89214838043631e-07
Position 533: 9.131134891847947e-07
Position 774: 8.388853621202967e-07
Position 927: 8.318069785906998e-07
Position 316: 7.692758995932074e-07
Position 772: 6.148072662837369e-07
Position 1137: 3.429444004325408e-07
Position 837: 3.1672528449498265e-07
Position 603: 2.950000100586154e-07
Position 715: 2.619852481270512e-07
Position 465: 2.3479034749800783e-08
Position 400: 2.076489011646429e-08
Position 1925: 4.209994214797616e-09
Position 802: 2.880729415330431e-09
Position 1094: 1.207722592949607e-09
Position 498: 5.48042967631499e-10
Position 616: 3.4708439378927774e-11
Position 679: 9.358535455277661e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12955: 0.8889064512758796
Position 13133: 0.5129817325646869
Position 13701: 0.4954191717168257
Position 7105: 0.30684550824933743
Position 14274: 0.2593981775502914
Position 6314: 0.2328414005745921
Position 4849: 0.21452479464155028
Position 1217: 0.16108555885039244
Position 9956: 0.15466585959298274
Position 1564: 0.1490287925606865
Position 13107: 0.14707055300641797
Position 1711: 0.1325619800238371
Position 13516: 0.09036575025084537
Position 5897: 0.07366689125261253
Position 4896: 0.07215369667050543
Position 1401: 0.05243034638621087
Position 13917: 0.04948133601355894
Position 13933: 0.03996570755198058
Position 8435: 0.034405576152818
Position 2699: 0.032647932504450305
Position 1650: 0.03054157743915118
Position 5970: 0.029417843037920447
Position 13578: 0.02435017885107765
Position 13524: 0.02331273538644364
Position 14665: 0.022989783378285337
Position 3662: 0.017312342366761165
Position 13366: 0.016844698406658528
Position 10181: 0.01543170508636019
Position 766: 0.014856821214124363
Position 14034: 0.009956085288056705
Position 13681: 0.009738811811194464
Position 4765: 0.008525841974289128
Position 3250: 0.008474697192699986
Position 404: 0.008441869709359768
Position 10184: 0.007646570627321443
Position 14105: 0.00710116998542238
Position 3852: 0.0066256913807327894
Position 4629: 0.006552333125913183
Position 1831: 0.006071688054984716
Position 4038: 0.005958973639787825
Position 1415: 0.0058214482043594095
Position 13186: 0.005519175861736374
Position 783: 0.005461885209526551
Position 4590: 0.005435871201224188
Position 1745: 0.00469953994640865
Position 1101: 0.004681397147711423
Position 444: 0.004413321979219111
Position 13340: 0.004318793617053463
Position 4508: 0.0042007453848811015
Position 1507: 0.004183172143683943
Position 13431: 0.0041809596313560765
Position 13230: 0.004091550707265067
Position 522: 0.004001990674223655
Position 809: 0.0038509800372504956
Position 4374: 0.0038128678431565365
Position 13704: 0.0036412675296500323
Position 1540: 0.003444393005303207
Position 3146: 0.00330999303873916
Position 12102: 0.0032353743618779764
Position 3111: 0.002986402977622097
Position 4675: 0.0028069305737126195
Position 1721: 0.0026601179216397767
Position 13563: 0.0025436441260594726
Position 704: 0.002437659009392398
Position 4216: 0.002297116742861545
Position 6881: 0.0022818356393350305
Position 14771: 0.0022178563417332813
Position 3038: 0.0021617140256129813
Position 6014: 0.0020413741580993265
Position 1603: 0.0019847609224454762
Position 2103: 0.001768373595069349
Position 2078: 0.001683093812830664
Position 4834: 0.0015706812170920355
Position 3803: 0.0012826522827719658
Position 1288: 0.001124341739150919
Position 601: 0.0011230549335649
Position 3132: 0.0011113689188095046
Position 2641: 0.0010070306343226694
Position 4468: 0.0008821356460001203
Position 3087: 0.0008651833993344518
Position 13344: 0.000809775743280478
Position 4919: 0.000781417315515657
Position 5521: 0.0007672519285521087
Position 3233: 0.000716645492620872
Position 3066: 0.0006992336113396333
Position 4486: 0.0006811834282839723
Position 5528: 0.0006338210157846074
Position 5660: 0.0006269131977856364
Position 7839: 0.0006040872533813113
Position 1382: 0.0005767644116316182
Position 3683: 0.0005713089369871167
Position 1182: 0.0004444605716612117
Position 425: 0.0004290008236442429
Position 4379: 0.000337784958525311
Position 7237: 0.00028696148452455526
Position 1798: 0.0002819710985135391
Position 1005: 0.0002678835800445839
Position 1340: 0.0002270004201769908
Position 11768: 0.0001831404101820788
Position 2645: 0.000173003540381567
Position 2034: 0.00014604937369581763
Position 2029: 0.0001413030523719016
Position 1243: 0.00012947385253810482
Position 2978: 0.00011751216669820371
Position 6383: 0.00011345157082966654
Position 1625: 0.0001092476335831783
Position 11012: 0.00010853355517895722
Position 465: 0.00010672938384007285
Position 4358: 0.00010666319101738823
Position 1637: 0.00010616257841945288
Position 3381: 9.891074206096034e-05
Position 4404: 8.92484777916893e-05
Position 5280: 6.709151839694667e-05
Position 6703: 6.652931111733822e-05
Position 833: 6.365252448398064e-05
Position 2139: 5.590127754914431e-05
Position 1748: 5.2748558502919135e-05
Position 6601: 4.441420956815165e-05
Position 5684: 4.378485514090378e-05
Position 2145: 4.130166592712955e-05
Position 5042: 3.8540389436941185e-05
Position 3547: 3.7497289761251137e-05
Position 713: 3.562157156790076e-05
Position 1665: 3.358712524180272e-05
Position 967: 2.9856373516022928e-05
Position 1654: 2.4509697212801194e-05
Position 5196: 2.3597062954869228e-05
Position 544: 2.334907491067694e-05
Position 3459: 2.018420253550926e-05
Position 892: 1.8124825617313266e-05
Position 822: 1.7259994249717464e-05
Position 2482: 1.4704008773805152e-05
Position 5733: 1.364202911439865e-05
Position 948: 1.3153473839180804e-05
Position 737: 1.219532357597582e-05
Position 1423: 1.1393910362237026e-05
Position 5419: 9.556991720596714e-06
Position 2457: 9.235166663359493e-06
Position 547: 8.668303393237868e-06
Position 2080: 7.923931541846516e-06
Position 2115: 7.273505913474196e-06
Position 954: 7.131313343446738e-06
Position 2251: 6.409349524408705e-06
Position 1292: 6.272333396373701e-06
Position 2118: 6.056962554860932e-06
Position 2367: 5.970731395850757e-06
Position 2183: 5.887800447120995e-06
Position 1347: 5.726536431844517e-06
Position 1836: 5.574449926440481e-06
Position 1856: 5.2294244949966905e-06
Position 698: 5.172893498625118e-06
Position 2600: 5.103501705146451e-06
