Gene = SEP15
index = 1246
Annotated 5SS: [  338 11085 33704 46313]
Annotated 3SS: [10916 33639 46262 50759]
SMsplice 5SS: [  338  6192 11085 12481 33704]
SMsplice 3SS: [ 6104 10916 12350 33639 50759]
top_k =  1000
Partition function (log Z): -15.72980941650535

Sorted 5' Splice Sites (High to Low Probability):
Position 11085: 0.9650898733684612
Position 338: 0.9637526734400196
Position 12481: 0.7083461859948873
Position 33704: 0.6451584729669283
Position 6192: 0.5980629977624745
Position 6232: 0.3185170635019773
Position 11947: 0.18089515442941248
Position 11933: 0.15170945057340063
Position 1294: 0.1274355627185347
Position 2948: 0.11486802471698435
Position 3512: 0.10500996600478803
Position 8367: 0.08140947315374962
Position 5801: 0.07539526714680447
Position 16213: 0.06622832370631242
Position 3620: 0.04373629787511793
Position 68: 0.04073173793130418
Position 6186: 0.03881968803107651
Position 1951: 0.031653456392287324
Position 7953: 0.03048804043407002
Position 11623: 0.02687899650241762
Position 11414: 0.026611030241114872
Position 9995: 0.022969718858507567
Position 7552: 0.02079619524969425
Position 560: 0.019246406950715913
Position 2345: 0.018818875096328156
Position 5804: 0.01839008551870763
Position 6318: 0.01821373956582585
Position 11135: 0.017859235208675744
Position 2853: 0.017747432318168253
Position 3416: 0.017209304265885267
Position 5760: 0.017010541072299077
Position 5817: 0.015102785519406097
Position 11143: 0.014285453078619621
Position 8895: 0.010160003091602143
Position 8818: 0.009735371901286694
Position 4605: 0.009700163534409915
Position 6238: 0.009650721748222964
Position 5125: 0.009623122227257929
Position 11395: 0.009621925019198625
Position 6505: 0.008982951580424782
Position 7231: 0.007600904527278333
Position 3432: 0.00749015425250715
Position 10537: 0.007441825680214989
Position 156: 0.0073986060713749375
Position 615: 0.00676524270822561
Position 11882: 0.006084559619106026
Position 5439: 0.005945736868495635
Position 12000: 0.005718205350472301
Position 7314: 0.005529208922996231
Position 30: 0.005104956064020649
Position 2363: 0.005036089579270284
Position 12059: 0.004838991895320547
Position 11450: 0.004229328549873751
Position 8722: 0.003579873428191307
Position 5936: 0.003541945018037374
Position 10553: 0.0034728079965195766
Position 6892: 0.003263065948901633
Position 5357: 0.0031033802486677533
Position 11774: 0.0029490594296641606
Position 1548: 0.002684004758390247
Position 5808: 0.002659556124785886
Position 2541: 0.0025501634999045655
Position 5696: 0.002530586733666718
Position 375: 0.0022571693082433634
Position 5777: 0.0022170296803515604
Position 14466: 0.0022139702360202402
Position 5482: 0.001958192010886782
Position 12493: 0.0016277188394103628
Position 5742: 0.0015436844328938332
Position 257: 0.0014460695864137927
Position 11924: 0.0014028365735304221
Position 2395: 0.0013409434738136231
Position 6644: 0.0010142084413938576
Position 11527: 0.0009428595525174327
Position 7760: 0.0008619841114780455
Position 11261: 0.0007651241380722873
Position 795: 0.0007289295385062976
Position 745: 0.0007092139263195541
Position 5181: 0.0005478020953084247
Position 11314: 0.0005409588660117523
Position 12121: 0.0005371104308195785
Position 5729: 0.0004959322819454561
Position 5775: 0.0004948038920009119
Position 12180: 0.00041673914211320343
Position 38: 0.0004163861760856043
Position 11343: 0.000355813637945371
Position 12037: 0.0003451898942347945
Position 45: 0.0003122841273832056
Position 3209: 0.0002985238872809351
Position 85: 0.0002807433735172518
Position 11927: 0.00021050381682416458
Position 279: 0.0002029394692165924
Position 11605: 0.00019850890691444327
Position 927: 0.0001596038983013551
Position 428: 0.00014205474768433065
Position 310: 0.0001415420461939452
Position 11508: 0.00012803005751168542
Position 1078: 0.00012084456108623242
Position 55: 0.00011378569984117025
Position 16770: 0.00010105908193243936
Position 1618: 9.524609239345946e-05
Position 2245: 9.000321837191728e-05
Position 91: 7.725909205591954e-05
Position 654: 7.721853181962326e-05
Position 725: 7.508297913915678e-05
Position 2786: 7.252333710892795e-05
Position 1183: 7.15222632128857e-05
Position 11874: 5.9574146752357366e-05
Position 1140: 5.6464562587981125e-05
Position 1622: 5.0455208556952975e-05
Position 909: 3.7599273961487214e-05
Position 492: 3.7494969948784563e-05
Position 1030: 3.735198322769962e-05
Position 852: 3.6851520293367096e-05
Position 1440: 3.507842241191752e-05
Position 7098: 3.3419882593604646e-05
Position 12801: 2.8390420832057323e-05
Position 15060: 2.7114776583509618e-05
Position 15536: 2.6132861321452963e-05
Position 15132: 2.1771636849445004e-05
Position 16794: 1.7996625433916153e-05
Position 6190: 1.5292423998951087e-05
Position 1071: 1.4686598761444526e-05
Position 1008: 1.4489459486527938e-05
Position 13010: 1.3041457356131204e-05
Position 412: 1.221884184293879e-05
Position 732: 1.1952227925837504e-05
Position 945: 8.414751124655285e-06
Position 728: 8.175940843398632e-06
Position 11098: 7.6280226537886355e-06
Position 290: 6.841081733364552e-06
Position 344: 6.594943720898986e-06
Position 717: 5.030427634196964e-06
Position 885: 4.823195659436468e-06
Position 11119: 4.674695577526307e-06
Position 14983: 4.258445506806149e-06
Position 11124: 4.036522226868293e-06
Position 1930: 3.1581658540929967e-06
Position 12787: 3.1295632851098803e-06
Position 326: 2.1549917234962176e-06
Position 1095: 2.015736656868162e-06
Position 1311: 1.9637299967850114e-06
Position 381: 1.8319857255959927e-06
Position 1228: 1.6796434872207422e-06
Position 1061: 1.5386269600136304e-06
Position 1028: 1.3969453536050725e-06
Position 1069: 1.2446701635384e-06
Position 799: 1.2206942242476053e-06
Position 11053: 9.285383134454314e-07
Position 1474: 8.758929619565133e-07
Position 171: 8.751695730308698e-07
Position 601: 8.26963908077993e-07
Position 1418: 7.994618915961194e-07
Position 1639: 6.424580144060655e-07
Position 418: 2.554992262031867e-07
Position 876: 2.3966149963803154e-07
Position 223: 1.8732922935793485e-07
Position 283: 8.551092790776613e-08
Position 285: 2.9200119332897708e-08
Position 519: 2.4636507340153892e-08
Position 3: 8.850740210071107e-09
Position 316: 7.039171162541649e-09
Position 313: 6.048630906533195e-09
Position 136: 5.375492289586452e-09
Position 342: 4.850293264776618e-09
Position 122: 2.9496912355829686e-09
Position 476: 1.4699484362297672e-09
Position 182: 6.120926061281099e-10
Position 202: 5.437885732550576e-10
Position 298: 5.061150373176459e-10
Position 564: 5.192916427725734e-12
Position 177: 2.3379743678341603e-12
Position 532: 2.2362468811215458e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6104: 0.9780273628652374
Position 33639: 0.9763440564951152
Position 12350: 0.7066631404037127
Position 35692: 0.6451584729669283
Position 10916: 0.49567121874965925
Position 10990: 0.4123086481090363
Position 11835: 0.3412258924431768
Position 5695: 0.1379545916326883
Position 3335: 0.12037582644365279
Position 2852: 0.08219157636636246
Position 16087: 0.06658911462445781
Position 11233: 0.05622228428551332
Position 1126: 0.055585890476742096
Position 11012: 0.050726890557264544
Position 1182: 0.050257935406689595
Position 8255: 0.041470323313609066
Position 10935: 0.03819255794905318
Position 3398: 0.027109987860569205
Position 193: 0.026970781734809518
Position 8204: 0.025527986626810176
Position 2682: 0.023238441235269598
Position 2184: 0.023155730990038884
Position 9889: 0.02296971885850753
Position 7880: 0.022352967273555704
Position 8701: 0.018266089516643547
Position 1754: 0.016289246193850155
Position 8290: 0.01338301366679518
Position 10384: 0.010914633676734543
Position 7476: 0.009833767344186993
Position 6381: 0.009765647263161193
Position 2883: 0.009633308866454015
Position 7399: 0.009485052417887822
Position 4379: 0.009355819137595657
Position 2906: 0.008358245525353462
Position 7187: 0.00830616309188439
Position 3578: 0.008190448550129929
Position 998: 0.007882566744462182
Position 5047: 0.006794954356464972
Position 3295: 0.006384959618114095
Position 11414: 0.006263549776353426
Position 1719: 0.006044787129895097
Position 963: 0.006026886606405283
Position 5227: 0.0059808641625052825
Position 549: 0.005813540817722733
Position 1845: 0.005810860036368721
Position 7744: 0.005322023791995582
Position 25394: 0.00522456431811824
Position 12223: 0.00512409697844275
Position 232: 0.004968012783616362
Position 2777: 0.004967365049568067
Position 11794: 0.004791513945312462
Position 11199: 0.0038763563438250805
Position 526: 0.0038757518480938423
Position 11947: 0.003441949924865493
Position 5434: 0.003434746514350481
Position 6285: 0.003407442432770251
Position 7846: 0.0033891231454220103
Position 3132: 0.003293677815627389
Position 11710: 0.0029285615072101043
Position 5024: 0.0028609593114842266
Position 6761: 0.002829055020239051
Position 3464: 0.00267095599194916
Position 8762: 0.0026085922440724136
Position 426: 0.0024594507609541714
Position 11592: 0.0023936265421553
Position 8619: 0.0023679199988823046
Position 2161: 0.0022809609394391847
Position 7078: 0.0022425363592815323
Position 15307: 0.0021299467704252203
Position 967: 0.0020096198327669884
Position 5391: 0.002008448750901561
Position 22828: 0.0018231096336645337
Position 3135: 0.0017149679618887665
Position 2264: 0.0016925787120477672
Position 3349: 0.0015800904494146938
Position 1417: 0.0015732937794908875
Position 5554: 0.0015698462114348464
Position 2717: 0.0014667870238060665
Position 16453: 0.0014523952805813626
Position 14306: 0.0014374237308272036
Position 1078: 0.001346736061291974
Position 24774: 0.0013446013931765737
Position 2935: 0.001205382326053628
Position 15352: 0.0011743391433033908
Position 215: 0.0011449251996983691
Position 7124: 0.0011069143084143623
Position 2830: 0.0011054526289046953
Position 7612: 0.0010483378095726822
Position 7091: 0.0010087807743282126
Position 11550: 0.0009916217813588349
Position 672: 0.0009749696547354716
Position 11346: 0.0009736808204408717
Position 7440: 0.0009680244064824557
Position 1618: 0.0008948182980632357
Position 467: 0.0008722491499700025
Position 3482: 0.0008640832775252602
Position 1246: 0.0008572782853235062
Position 18149: 0.0008526008133114821
Position 1621: 0.0008453401615243674
Position 14346: 0.0008396316211077744
Position 27168: 0.0008369927519696986
Position 12288: 0.0008315067281069312
Position 11277: 0.000813343417001038
Position 236: 0.0008087950081354161
Position 1663: 0.0007955030134613321
Position 153: 0.0007871514518273217
Position 1143: 0.0007792173528451792
Position 11732: 0.0007711964189209794
Position 17105: 0.0007605561717131611
Position 1188: 0.0007140092375394774
Position 220: 0.0006758206945934488
Position 20774: 0.0005827450465332771
Position 1154: 0.0005513477273502164
Position 5586: 0.0005439902225247087
Position 1478: 0.0005326191662441559
Position 3496: 0.0005301798830885809
Position 4922: 0.0005150106546171578
Position 7412: 0.0005112156754163925
Position 5888: 0.0005079997538750498
Position 614: 0.0005058986775485156
Position 1398: 0.0004905035122986443
Position 7223: 0.00046215506215788285
Position 3374: 0.00045093577009746704
Position 175: 0.00044992813688853056
Position 3519: 0.00044069535499304067
Position 2325: 0.00039283753454434644
Position 11516: 0.0003633299921951149
Position 529: 0.00035438218013181017
Position 4525: 0.00034434439681427237
Position 11891: 0.0003288899145138686
Position 19529: 0.00032694708313365254
Position 11927: 0.00032434004364699157
Position 12711: 0.0003224716878250061
Position 6698: 0.0002990843920566912
Position 1849: 0.0002677886095986745
Position 1796: 0.00026154892480192315
Position 6288: 0.0002567229306137174
Position 18929: 0.00024220349418152846
Position 109: 0.00023626538495384386
Position 2234: 0.00023454264076935288
Position 8604: 0.00023264666148190209
Position 260: 0.00022601137316599322
Position 151: 0.00022216619945449276
Position 1342: 0.00021636716539542972
Position 19920: 0.000215083741426151
Position 2741: 0.00021397620211814928
Position 6025: 0.00021200468690078358
Position 7885: 0.00020840679471328458
Position 1089: 0.00020764449476861802
Position 2858: 0.00020567410395456383
Position 10864: 0.0002046932592125148
Position 1759: 0.0001989587450036419
Position 11874: 0.00019051645653228884
Position 1003: 0.00017225369407625836
Position 11898: 0.00016410196916384734
Position 10831: 0.00015315878449267246
Position 21553: 0.0001452128243223956
Position 1197: 0.00014232825991780527
Position 17595: 0.00014185086348382774
Position 1645: 0.00013597176784496467
Position 18963: 0.00013253734713403626
Position 18124: 0.00013149329158746264
Position 16499: 0.00012166265165944056
Position 18587: 0.00011680496605074839
Position 11303: 0.00011588111816176127
Position 18532: 0.00011436154197301306
Position 3011: 0.00010735589952597315
Position 20757: 0.00010245984102317142
Position 20513: 0.00010219019235806614
Position 160: 9.36474858086321e-05
Position 11668: 9.189224236039413e-05
Position 14190: 9.005275189962896e-05
Position 11394: 8.881731809261488e-05
Position 13561: 8.680272379831599e-05
Position 19693: 7.242602490758938e-05
Position 16372: 7.120414726319516e-05
Position 19175: 6.802128707836026e-05
Position 6823: 6.646190284820851e-05
Position 16861: 6.464174398603793e-05
Position 6599: 6.231085004692062e-05
Position 11531: 6.077332558015513e-05
Position 12942: 6.048838467598977e-05
Position 710: 5.9181002703726316e-05
Position 11729: 5.7798217667150313e-05
Position 14838: 5.505963526411266e-05
Position 11622: 5.5042381374172544e-05
Position 2193: 5.234125240377886e-05
Position 19153: 4.972211927372573e-05
Position 2699: 4.859144611214598e-05
Position 13878: 4.5130530935576716e-05
Position 12613: 4.411344451035734e-05
Position 2886: 4.291442472353389e-05
Position 19313: 4.2900788387281686e-05
Position 1872: 4.2759913088663864e-05
Position 17770: 3.821128290834205e-05
Position 14966: 3.7646558037775614e-05
Position 18214: 3.3019119507761695e-05
Position 16302: 3.2788377800009774e-05
Position 1211: 3.220557823441666e-05
Position 11951: 3.117458978798496e-05
Position 13260: 2.9729324064969337e-05
Position 13035: 2.88379091853603e-05
Position 18193: 2.8308195174402716e-05
Position 12616: 2.7549625007363935e-05
Position 3206: 2.6781280410230873e-05
Position 18045: 2.5125040548701123e-05
Position 12859: 2.3613395015867414e-05
Position 7759: 2.2558839886831788e-05
Position 1488: 2.0380796088497906e-05
