Gene = PLPPR4
index = 1042
Annotated 5SS: [  719 24198 32915 35278 37014 37945]
Annotated 3SS: [24011 32784 35081 36955 37770 41731]
SMsplice 5SS: [  719   973 16065 24198 31858 32915 34027 35278 37014]
SMsplice 3SS: [  864 15953 24063 31743 32784 33963 35081 36955 37770]
top_k =  1000
Partition function (log Z): -7.062134506608544

Sorted 5' Splice Sites (High to Low Probability):
Position 24198: 0.9998754191967671
Position 16065: 0.9866329362388592
Position 35278: 0.9669693429549084
Position 18323: 0.9341198298304381
Position 32915: 0.9289856140801852
Position 37014: 0.8629139617087923
Position 31858: 0.7152245228374164
Position 719: 0.5497216829397984
Position 34027: 0.4880415358568182
Position 1089: 0.410434770470994
Position 8663: 0.4051717268068479
Position 91: 0.3730630890711684
Position 16263: 0.3691772442345322
Position 37945: 0.368863713275897
Position 973: 0.29118716061657834
Position 36831: 0.28590920508779216
Position 308: 0.17444068269916302
Position 969: 0.17317054161026865
Position 2470: 0.1662266486505726
Position 4456: 0.16572659495092537
Position 38267: 0.15214734598405583
Position 13454: 0.13141669446163018
Position 11248: 0.1258092142460638
Position 37404: 0.12307903700315358
Position 6958: 0.1132186892830543
Position 1884: 0.10978147032615532
Position 13440: 0.07903935853125292
Position 3217: 0.05689900016241169
Position 37366: 0.04446422009914819
Position 13829: 0.04230220483730804
Position 5387: 0.037066939362150296
Position 5335: 0.032654848920371723
Position 97: 0.03218227700491695
Position 7936: 0.024697828301943052
Position 3295: 0.024609627117972342
Position 5909: 0.023826859581590736
Position 13516: 0.021104047167490845
Position 37122: 0.017256089680581645
Position 32919: 0.017175697295201083
Position 9990: 0.017104905508772604
Position 11439: 0.016597185113880482
Position 42783: 0.015221503019718415
Position 38262: 0.014049437916229285
Position 37083: 0.01203385750041352
Position 34092: 0.010335393802850371
Position 1147: 0.01019686038987127
Position 36774: 0.007006733369055269
Position 41338: 0.00698921598923072
Position 35201: 0.0069493747435115626
Position 36697: 0.006704718196977956
Position 10150: 0.006157587260539741
Position 2934: 0.0039511649287629
Position 116: 0.0037024270170997815
Position 781: 0.0032006508788394485
Position 930: 0.0028261459118961102
Position 1807: 0.002590317072892003
Position 326: 0.002424644054378181
Position 28737: 0.0019191280901157508
Position 29856: 0.0018412117475582284
Position 36804: 0.0017333892631502432
Position 245: 0.0017053441613676243
Position 1954: 0.0016933036085608364
Position 4836: 0.0016770566968394005
Position 37555: 0.0016622220019775755
Position 37684: 0.0014988305138902067
Position 29178: 0.0014663638359477952
Position 5095: 0.001419896914735337
Position 914: 0.0014174019643458332
Position 2107: 0.0012846700529400479
Position 61: 0.0012778842828455842
Position 37004: 0.001205956579537488
Position 26533: 0.0011414510422626928
Position 39370: 0.0010782759653321038
Position 3648: 0.0009709231277301753
Position 37244: 0.000959840061266871
Position 37574: 0.0008867382571003884
Position 5148: 0.000835089332238175
Position 36404: 0.0008227329632358986
Position 3931: 0.0008145142628701307
Position 29: 0.0007793351692896453
Position 36060: 0.0006857154331565767
Position 28722: 0.0006330993454943046
Position 37510: 0.0006058847404396192
Position 33: 0.0005221620874141141
Position 16: 0.0003059794741574498
Position 37529: 0.00029712572304673883
Position 37410: 0.00028443759389490305
Position 2151: 0.0002628023922397757
Position 37198: 0.00019873244991688377
Position 6459: 0.0001883121451071124
Position 6199: 0.00018610204856657763
Position 2362: 0.00015800073951815688
Position 671: 0.0001551262962932493
Position 37537: 0.00014050191876731918
Position 1095: 0.00011325900501189592
Position 205: 0.00011226656642895388
Position 1446: 0.00010733612978188902
Position 1140: 9.331449909171101e-05
Position 35822: 7.79700849991703e-05
Position 1107: 6.976988683690764e-05
Position 903: 4.881823037160885e-05
Position 643: 4.5879916304258054e-05
Position 2742: 4.06674125871882e-05
Position 1305: 3.9548534389014825e-05
Position 101: 3.470007220237846e-05
Position 893: 3.354542684871882e-05
Position 1286: 2.4103966959646373e-05
Position 35596: 1.9149100758093874e-05
Position 2384: 1.644479742308961e-05
Position 2534: 1.6387646962045545e-05
Position 36225: 1.4626728937857468e-05
Position 1327: 1.3728167444933165e-05
Position 1158: 1.2812452364605591e-05
Position 943: 1.1488237343820591e-05
Position 793: 1.1132891394460083e-05
Position 723: 1.0825028521656864e-05
Position 2182: 9.303738608359906e-06
Position 1109: 9.104701943504058e-06
Position 457: 8.550856460565269e-06
Position 1024: 7.959666130209111e-06
Position 2474: 7.671358112828376e-06
Position 1004: 7.355777777664869e-06
Position 1169: 6.012827241006754e-06
Position 1586: 5.681216647572491e-06
Position 887: 4.74156506270671e-06
Position 173: 4.3725306624449495e-06
Position 381: 3.69507974725551e-06
Position 932: 3.2992755528875484e-06
Position 534: 2.3151924436343486e-06
Position 1543: 2.063691359832793e-06
Position 713: 1.753928081842695e-06
Position 519: 1.6702215043025123e-06
Position 35171: 8.730156910556427e-07
Position 967: 8.311563902387596e-07
Position 977: 3.361504681686361e-07
Position 593: 3.243865388053646e-07
Position 732: 2.633960462325658e-07
Position 686: 2.3151018334520533e-07
Position 296: 1.7797020953593814e-07
Position 272: 1.439351275872211e-07
Position 1761: 2.6893666728609137e-08
Position 85: 2.3424553986137554e-08
Position 378: 6.251282720915463e-09
Position 5: 8.906690309970609e-10
Position 791: 5.332717388300109e-10
Position 249: 1.961526603138875e-18
Position 979: 5.348127246245739e-22

Sorted 3' Splice Sites (High to Low Probability):
Position 15953: 0.998428076218341
Position 35081: 0.9396707119982648
Position 32784: 0.9174658531582407
Position 36955: 0.7389356758457494
Position 31743: 0.7152245228374164
Position 864: 0.7028817416698893
Position 18191: 0.6569354350239913
Position 37770: 0.5799611568091042
Position 24063: 0.5528061283710606
Position 33963: 0.46815956168876605
Position 24011: 0.4470692908257065
Position 8513: 0.40517172680684815
Position 16143: 0.3498185481954301
Position 18232: 0.2771843948064461
Position 13248: 0.23156010016037415
Position 36600: 0.18865565360445558
Position 4277: 0.15710938338437275
Position 43992: 0.14289383669000008
Position 37270: 0.1424315971714494
Position 41731: 0.1380917970977246
Position 38190: 0.1377996162869569
Position 1007: 0.1320104547249318
Position 6842: 0.11321868955987188
Position 1748: 0.10992094938269616
Position 11073: 0.1027321759742344
Position 36692: 0.08939242597928145
Position 3036: 0.08084268768028628
Position 43128: 0.07904551212297248
Position 43446: 0.07700837672687744
Position 516: 0.0736706913783206
Position 2394: 0.0731793144483892
Position 36886: 0.06065399870256459
Position 36999: 0.05236329555267949
Position 2344: 0.050680771133899745
Position 5246: 0.04840824651907878
Position 13735: 0.042302204837308024
Position 41172: 0.0414983873926587
Position 39778: 0.040529824535438345
Position 43481: 0.03996520346443344
Position 37290: 0.03871014500868718
Position 502: 0.03275727412426573
Position 2310: 0.031029176243116543
Position 32740: 0.028695458217145153
Position 7685: 0.024697828301943073
Position 33726: 0.024684189355534937
Position 953: 0.02336058494156521
Position 11148: 0.023077038271829352
Position 37629: 0.02200270227149211
Position 43215: 0.021220159333143647
Position 39837: 0.0210551823983615
Position 35111: 0.02047297233129772
Position 43079: 0.019045882662632855
Position 35123: 0.018356003298790714
Position 5815: 0.017986424417377935
Position 5193: 0.01795947942948488
Position 36803: 0.01742317598286593
Position 9884: 0.017104905508772594
Position 11331: 0.016597185113880475
Position 40839: 0.015060229581577886
Position 36328: 0.015001308402125203
Position 36865: 0.014673180009545726
Position 36477: 0.013980040396152915
Position 38236: 0.01381455931663632
Position 42686: 0.013780534752003741
Position 38020: 0.01303442001697544
Position 37082: 0.012613332654151528
Position 568: 0.010021814052282422
Position 235: 0.008927921153942113
Position 36646: 0.008911481924425695
Position 38835: 0.008101306243377333
Position 42670: 0.007942093362805047
Position 36621: 0.007876175120844051
Position 988: 0.0078477485784347
Position 16178: 0.007563590273608558
Position 1032: 0.007289408954405699
Position 43406: 0.007031267894774512
Position 41475: 0.006667397834869369
Position 10042: 0.006157587260539737
Position 1040: 0.006079460583174637
Position 37806: 0.00599749368584964
Position 5771: 0.0058404351642128245
Position 43192: 0.005811337766650156
Position 33724: 0.00553317861536738
Position 38730: 0.005437538878714836
Position 40069: 0.0049534368556126696
Position 37921: 0.004824209006490912
Position 2348: 0.004711732681565211
Position 4369: 0.004634976472830584
Position 543: 0.0042774179715970575
Position 621: 0.004196010936186091
Position 392: 0.004106093214636132
Position 4251: 0.003982235093721991
Position 42361: 0.003946831692038661
Position 37117: 0.003715908214018106
Position 35762: 0.003669612249001311
Position 42414: 0.0035133806878069685
Position 42041: 0.0033328828181684827
Position 42417: 0.003259749144581014
