Gene = SCYL3
index = 1231
Annotated 5SS: [  213 10255 12911 15193 18634 19961 21993 24520 26276 29848 33093 34619]
Annotated 3SS: [10068 12796 15135 18530 19848 21914 24379 26090 29675 32930 33923 35115]
SMsplice 5SS: [  213  5706 10255 12911 14955 15193 21993 24520 26276 29848 33093 35184]
SMsplice 3SS: [ 5520 10068 12796 14846 15135 21914 24379 26167 29675 32930 35115 35293]
top_k =  1000
Partition function (log Z): 7.778955386565125

Sorted 5' Splice Sites (High to Low Probability):
Position 26276: 0.9991300003665101
Position 12911: 0.9784671752098716
Position 21993: 0.9438631863765844
Position 5706: 0.9417366267120867
Position 29848: 0.8908615181857896
Position 10255: 0.8851553537580281
Position 14955: 0.7517632852791325
Position 213: 0.725052914789952
Position 33093: 0.6749860099171666
Position 31485: 0.6740037594267919
Position 35184: 0.6271487652849003
Position 15193: 0.4681078456863389
Position 19961: 0.467319916841434
Position 24520: 0.45836885811135397
Position 18634: 0.4395110320808603
Position 15223: 0.43311796388761714
Position 2976: 0.3050262544700322
Position 24431: 0.24293599644356995
Position 24993: 0.18353110946975262
Position 18755: 0.1435904542759786
Position 7551: 0.12979679272559094
Position 728: 0.1068380353691542
Position 12337: 0.10088373318469797
Position 5829: 0.09741987039384878
Position 1225: 0.09666458542180363
Position 24736: 0.0955884889905625
Position 8881: 0.09438392548899471
Position 9947: 0.08675847243060666
Position 395: 0.08613677152171081
Position 35338: 0.07792848216770494
Position 988: 0.07638174510128871
Position 10201: 0.07215451344803872
Position 8883: 0.06887999514911902
Position 9709: 0.06318523703304575
Position 1428: 0.05373306167224
Position 2071: 0.05193080986525349
Position 195: 0.050769382048914284
Position 24786: 0.04784304975689977
Position 303: 0.047325393201102586
Position 27249: 0.03996798055504637
Position 20558: 0.03943785535315209
Position 35550: 0.03926922566651924
Position 30571: 0.037246593610958736
Position 34619: 0.03711416788594913
Position 30555: 0.03609229008451993
Position 25454: 0.032143054182669856
Position 9470: 0.03150827051641272
Position 22392: 0.029636685394832756
Position 30520: 0.029505135045159763
Position 25585: 0.025704423982556086
Position 1191: 0.025095394356453273
Position 34193: 0.024808493987175297
Position 20275: 0.023618210817042795
Position 20721: 0.02235893728543075
Position 29478: 0.021874076985276825
Position 225: 0.02129944718171332
Position 12319: 0.020855395894521622
Position 24189: 0.020524815724697127
Position 12333: 0.020206939596231897
Position 31170: 0.018488338680096687
Position 35365: 0.015193754807364403
Position 20989: 0.014353268117750874
Position 468: 0.014099839650170667
Position 13141: 0.014045152339598004
Position 12379: 0.013779623122506576
Position 9576: 0.013754137991730616
Position 31777: 0.013353842874424973
Position 25300: 0.013171716024820658
Position 15073: 0.01261788823429325
Position 24951: 0.011298439169638458
Position 13285: 0.011206995298978182
Position 14697: 0.011029952636246754
Position 12449: 0.009975894414631533
Position 35502: 0.0098758543071437
Position 9935: 0.009442945426726173
Position 9214: 0.009435416867842515
Position 2096: 0.009185470960661041
Position 31875: 0.00847486596255094
Position 8526: 0.008277852648834705
Position 4936: 0.0074526360761932395
Position 10933: 0.0073248870871678905
Position 899: 0.0070488777289561344
Position 6898: 0.006345834255056973
Position 35515: 0.006208844109413527
Position 25196: 0.006205280224427072
Position 3901: 0.005694772329258861
Position 23210: 0.005335212050308402
Position 33722: 0.005280799279268746
Position 32290: 0.005229079605010309
Position 4920: 0.0051667164104118295
Position 1164: 0.004966284988794305
Position 32598: 0.004704040614637538
Position 35491: 0.004514978031988302
Position 11147: 0.004443568982160379
Position 11155: 0.004374389242569628
Position 239: 0.0040138636423827905
Position 12962: 0.003873892653094635
Position 33273: 0.0038186548836135667
Position 12195: 0.003336574401500248
Position 11219: 0.0032723289636644145
Position 22833: 0.003202348294960191
Position 30320: 0.0031649559604666373
Position 17856: 0.003107858066752892
Position 16374: 0.0030852305503190074
Position 22205: 0.0029822374126168036
Position 18732: 0.002556506284875399
Position 5357: 0.0024008334746965045
Position 9901: 0.0021839639058840675
Position 31494: 0.0021657170174986203
Position 35172: 0.002116529930350487
Position 23111: 0.0020169819621698197
Position 22057: 0.0020088134893654673
Position 33521: 0.00196100172495371
Position 9129: 0.0018369576065763221
Position 27594: 0.0017764468372345732
Position 27482: 0.001703700520193732
Position 31806: 0.0015452207504562548
Position 23383: 0.0015283738837925825
Position 22275: 0.0014606377774386478
Position 10259: 0.0014145306205027208
Position 22399: 0.0013845713550187336
Position 23094: 0.0013183447053835232
Position 29361: 0.0013098682435478113
Position 6361: 0.0011285126986837507
Position 5656: 0.0010844744345684123
Position 30444: 0.0008945693854253195
Position 30932: 0.000803714599420019
Position 6586: 0.0008031724277639689
Position 35455: 0.0007718075550268149
Position 1198: 0.0007670302213956488
Position 23284: 0.0007639588767393773
Position 1280: 0.000724209043277814
Position 22925: 0.0006977089735067959
Position 6639: 0.0006872182486953064
Position 35324: 0.000678403536687899
Position 10965: 0.0005931263113601012
Position 6457: 0.0005926264590384104
Position 14087: 0.000590406155863225
Position 23865: 0.0004947798330412725
Position 24549: 0.0004445596082557724
Position 13338: 0.00043797515718696457
Position 13392: 0.0004351472604198256
Position 31605: 0.0004280444655874108
Position 31935: 0.00035559735250266804
Position 859: 0.00031966590736350124
Position 15027: 0.00031616629091919845
Position 1873: 0.0003024515430124813
Position 22946: 0.0002857025875763311
Position 2357: 0.00026856207159127877
Position 24455: 0.0002534963784121799
Position 26713: 0.00020785707266477493
Position 390: 0.0001431869381292992
Position 31419: 0.00014273332830468626
Position 16177: 0.00013354648127899616
Position 871: 0.00012532819433766547
Position 24480: 0.0001171248953155623
Position 476: 8.320323753793605e-05
Position 35441: 7.458151627971777e-05
Position 15241: 6.262122670514544e-05
Position 6010: 4.759265677735846e-05
Position 5869: 4.655424359653797e-05
Position 26348: 4.584583344027415e-05
Position 30282: 4.535120132992232e-05
Position 7878: 4.511711549385614e-05
Position 7810: 4.450948186654178e-05
Position 135: 3.947155522485557e-05
Position 7896: 3.429070728165284e-05
Position 15989: 2.8598337661462253e-05
Position 1241: 2.2959840694764256e-05
Position 243: 2.1019978591581812e-05
Position 15408: 2.0262582388210486e-05
Position 554: 2.0112468385845432e-05
Position 16029: 1.8761163352516686e-05
Position 1092: 1.7346671719893785e-05
Position 8464: 1.566934062838057e-05
Position 406: 1.4105769450285039e-05
Position 15233: 1.3649679320004036e-05
Position 170: 1.2807435750797065e-05
Position 432: 1.2777203805906704e-05
Position 8329: 7.301177554562395e-06
Position 16016: 7.1961642239374505e-06
Position 12839: 6.928402307441829e-06
Position 26: 6.717298161035733e-06
Position 648: 5.751056449889712e-06
Position 732: 5.456034354492475e-06
Position 1351: 5.026645262266414e-06
Position 1188: 4.892992729547141e-06
Position 287: 4.827897722334514e-06
Position 1003: 4.645709424294233e-06
Position 26909: 4.319986131997583e-06
Position 26512: 3.946156892004319e-06
Position 15585: 3.094793002630616e-06
Position 918: 2.035218739350855e-06
Position 1066: 1.7345540978992251e-06
Position 1285: 1.3862926976818607e-06
Position 559: 1.299091663502628e-06
Position 865: 1.2350506912657975e-06
Position 751: 9.630765415812184e-07
Position 64: 8.136271247945109e-07
Position 1185: 8.130632718625345e-07
Position 321: 6.444333286271432e-07
Position 1144: 5.846331109543182e-07
Position 611: 5.363924488100713e-07
Position 785: 4.4952915960354665e-07
Position 292: 4.0835182734275626e-07
Position 495: 2.996401356427086e-07
Position 530: 2.761897822528014e-07
Position 162: 2.3126812580074983e-07
Position 168: 2.4605126285384516e-08
Position 123: 2.1831933946736466e-08
Position 654: 7.1788790845047544e-09
Position 26300: 3.0163513765249243e-09
Position 334: 1.7046883597961624e-09
Position 614: 1.3702970042689704e-09
Position 20: 1.1556903981613908e-09
Position 631: 1.449029450749089e-10
Position 941: 4.569149130533602e-12
Position 260: 9.22379074175356e-13
Position 721: 5.290811642278315e-13
Position 669: 3.147001448383123e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 21914: 0.9442462551431632
Position 12796: 0.9268813800336492
Position 35115: 0.8987867193510115
Position 15135: 0.8740958222812784
Position 24379: 0.810752266754188
Position 10068: 0.727476745869758
Position 5520: 0.6047415529781824
Position 18530: 0.5202749004870423
Position 29675: 0.5183054145082592
Position 26167: 0.504567280709029
Position 14846: 0.4829939044491742
Position 35293: 0.4333227557313858
Position 31418: 0.382568121262469
Position 32930: 0.3684726089947762
Position 26129: 0.34540441687782925
Position 35655: 0.2939934138095572
Position 2902: 0.26923979394403136
Position 31398: 0.2438105621413113
Position 10103: 0.2029717724109797
Position 5552: 0.19908313705344646
Position 24886: 0.19197407973945974
Position 32955: 0.17557239955472942
Position 14813: 0.16913062382068056
Position 8737: 0.14888548182941075
Position 5627: 0.147833845006622
Position 12267: 0.14544658139252342
Position 29731: 0.1451616408483736
Position 29526: 0.13013042620110096
Position 19880: 0.1295700376982254
Position 7460: 0.12716501377741812
Position 19759: 0.12278246137848937
Position 19870: 0.12190138051356128
Position 26090: 0.09288350888306648
Position 33030: 0.08962887604508867
Position 5805: 0.06995398458743492
Position 35084: 0.06939655017153229
Position 9564: 0.06937201008085818
Position 9783: 0.06534865436398306
Position 1015: 0.05880793809760973
Position 640: 0.058190344105215244
Position 19780: 0.05469433176059455
Position 12753: 0.05003158196992857
Position 26140: 0.04528207506113547
Position 20496: 0.04413855061221898
Position 1351: 0.04212949021631873
Position 29763: 0.04108651397112131
Position 14810: 0.03884613042168434
Position 30422: 0.03881972079710214
Position 19848: 0.038371705490563346
Position 1092: 0.038154656499126006
Position 31361: 0.03809361251031597
Position 18632: 0.03534374071850226
Position 29618: 0.03210105355683244
Position 25319: 0.03143457753465755
Position 15026: 0.030457110510424507
Position 34574: 0.030190531842843843
Position 9753: 0.029179426712322033
Position 32913: 0.026980979422443267
Position 804: 0.026493647360072155
Position 9092: 0.026356779342202742
Position 10198: 0.024223259133113996
Position 30374: 0.02250722290838596
Position 1973: 0.02248655937771388
Position 25175: 0.022373248423180673
Position 33923: 0.021660857687662235
Position 14854: 0.021030522351857497
Position 18664: 0.02048306552563971
Position 1921: 0.020116096826812927
Position 27184: 0.01909242120468434
Position 30399: 0.017782031601706997
Position 945: 0.017684484001608314
Position 30440: 0.017644444925680035
Position 29351: 0.017473154253282632
Position 1123: 0.017154472585868993
Position 14782: 0.01662015521726069
Position 23925: 0.016489349748712603
Position 24587: 0.01621867539733866
Position 35390: 0.015673557373714356
Position 35477: 0.015663449524621995
Position 14590: 0.015173483356977479
Position 13119: 0.015125834907521517
Position 20088: 0.014512725130121333
Position 31011: 0.014492238712586638
Position 29765: 0.013931152663867125
Position 22339: 0.012738207304608399
Position 4787: 0.01261935248660507
Position 1809: 0.01236487585160331
Position 12101: 0.012070376068155506
Position 34087: 0.011897513562620522
Position 31692: 0.011772876916264751
Position 767: 0.0113854726946912
Position 12271: 0.011252150547029025
Position 26177: 0.01103919523905402
Position 2875: 0.010779725386542158
Position 22200: 0.010633689892593666
Position 20544: 0.01029577566228004
Position 14879: 0.009917522488406385
Position 33000: 0.009650984628075428
Position 24610: 0.00962676642944222
Position 25279: 0.009463136302935762
Position 8788: 0.009314368515441606
Position 5558: 0.00929594006574164
Position 20959: 0.009206389930757838
Position 27208: 0.009067249234294557
Position 29599: 0.009002034723749368
Position 33236: 0.008737006461144585
Position 5476: 0.00838818216753902
Position 35659: 0.008290966849149907
Position 902: 0.008076882830124754
Position 9361: 0.007967342356516357
Position 31432: 0.0079621679695848
Position 31751: 0.0078971234400202
Position 25081: 0.00788472014802487
Position 22124: 0.00776998009507217
Position 2944: 0.007503434030989452
Position 35798: 0.007391180180302396
Position 10848: 0.007136442502155428
Position 18422: 0.007080679359659632
Position 1055: 0.0070355388660525995
Position 11001: 0.007023338019951014
Position 23158: 0.006977989464806499
Position 1279: 0.006871187762581271
Position 9442: 0.006640469179748694
Position 35632: 0.006413930980505084
Position 33347: 0.006081373190763713
Position 35692: 0.005936675119380567
Position 2741: 0.005763064007449193
Position 32133: 0.005696751864014598
Position 30429: 0.005547840341721108
Position 597: 0.005210802824975458
Position 24635: 0.0051697098116311666
Position 20936: 0.0051468781869930405
Position 20194: 0.004993220161081993
Position 22800: 0.004772985078144699
Position 34280: 0.00469702013043645
Position 11030: 0.004503539261422631
Position 32875: 0.004470279267454395
Position 9322: 0.004340121358607038
Position 20465: 0.004288120875585776
Position 8813: 0.00427536018632413
Position 27139: 0.0040505003084572175
Position 13195: 0.004008614468337526
Position 31303: 0.0039786693432206635
Position 1970: 0.003926774426692081
Position 8328: 0.003923203100812169
Position 9319: 0.003888037986281208
Position 824: 0.0037171883662220823
Position 24835: 0.003657160183290861
Position 25564: 0.0036123589921616957
Position 8378: 0.0035488930733023985
Position 10045: 0.0034603704916967284
Position 29319: 0.003391137771755922
Position 14898: 0.003390785142149281
Position 2744: 0.0033339861857460983
Position 6669: 0.003319524386093707
Position 14876: 0.0033037689308581526
Position 27002: 0.003287210396993234
Position 683: 0.003263388135300578
Position 20641: 0.003074345488498037
Position 35246: 0.00303219943416046
Position 32493: 0.00270370202912732
Position 14696: 0.002671803251071714
Position 7435: 0.0026396055432475075
Position 12848: 0.00251658980757739
Position 644: 0.002505119558793658
Position 13075: 0.0025045671453235714
Position 18711: 0.002475606550870519
Position 5277: 0.0024752622985203905
Position 1224: 0.0023770697683787667
Position 31086: 0.0023447261191532126
Position 3733: 0.0023124634502797725
Position 20159: 0.002287002047521347
Position 29414: 0.002266455527269373
Position 9599: 0.002260192269040243
Position 6720: 0.002202722591640478
Position 30033: 0.0021729003838541474
Position 1140: 0.002136214537350652
Position 31788: 0.0021244019101568593
Position 24519: 0.002110825622648331
Position 14751: 0.002050779972088818
Position 2909: 0.0020187905841624956
Position 27353: 0.0019974017845087615
Position 16254: 0.0019793547901882196
Position 3837: 0.001939931813712226
Position 23921: 0.0019265502515685784
Position 9226: 0.0019068665048048705
Position 33971: 0.0018991716884083946
Position 887: 0.0018766225445104783
Position 20111: 0.0018252634783181283
Position 21950: 0.0017894372467093596
Position 23995: 0.0016713938249084022
Position 31135: 0.0016513738483568468
Position 544: 0.0016423247026809125
Position 34302: 0.0016339064063180338
Position 14981: 0.0016330530559313578
Position 25064: 0.0016250350488948627
Position 14534: 0.0015692285073438655
Position 24455: 0.0015412529534915523
Position 31570: 0.0015295923979802414
Position 2811: 0.0015290744827886837
Position 17800: 0.0014532496942802377
Position 1244: 0.0014448525750001384
Position 27465: 0.0014205511158897988
Position 32745: 0.0014111875689065928
Position 14449: 0.001386049110148405
Position 12980: 0.0013775634446559694
Position 31269: 0.0013366684808548514
Position 32523: 0.0013123735171140518
Position 2604: 0.0012802675077414974
Position 22056: 0.001269275336557193
Position 14954: 0.001243861641192871
Position 3708: 0.0012305514318910577
Position 17638: 0.0012298174167380508
Position 34787: 0.0012168970339785923
Position 13052: 0.0011363858429408393
Position 35296: 0.001095840805031389
Position 35419: 0.001061773630971932
Position 12704: 0.0010594659129212658
Position 2770: 0.0010589228439038068
Position 27043: 0.0010514844920687392
Position 9498: 0.0010511246327906587
Position 27060: 0.0010105684577482207
Position 6309: 0.0010041465512639618
Position 12682: 0.000988059363774683
Position 26848: 0.0009857764260607293
Position 35588: 0.0009841346848150883
Position 22136: 0.0009652965219647756
Position 704: 0.0009437549885574335
Position 14347: 0.0009303649480194473
Position 22173: 0.0009280664267099949
Position 30452: 0.0009148701335228859
Position 2947: 0.0008828265684715738
Position 6269: 0.0008390669532985252
Position 33603: 0.0008332193055619213
Position 12486: 0.0008324259763274005
Position 16275: 0.0008291394438933622
Position 8481: 0.0008214258153485182
Position 1951: 0.000806009103594608
Position 22712: 0.0008047688065108033
Position 13037: 0.0007915671696062844
Position 8704: 0.0007887101069370963
Position 26791: 0.0007723995229836749
Position 10723: 0.0007653666679294724
Position 2722: 0.0007630493215384399
Position 287: 0.0007575776398704721
Position 33269: 0.0007385653662397568
Position 22986: 0.0007301491511877729
Position 35718: 0.0007269870000452506
Position 32472: 0.0006879650683961657
Position 30471: 0.0006872750460594168
Position 498: 0.0006697065417375715
Position 6796: 0.0006578595327467944
Position 29182: 0.0006361446703874601
Position 21709: 0.0006333003769454616
Position 5808: 0.0006192366093367045
Position 34315: 0.0005927095063507967
Position 29482: 0.0005812226319184482
Position 11186: 0.0005634099070207798
Position 1701: 0.0005576318774699398
Position 30004: 0.0005546620238993063
Position 6360: 0.0005481928213421197
Position 14618: 0.000522749944120128
Position 1872: 0.0005009348206111193
Position 2835: 0.000500154323254594
Position 23073: 0.0005000986991471595
Position 23791: 0.000494779833041272
Position 22783: 0.00048668281457447623
Position 918: 0.0004754997922939911
Position 22919: 0.0004665874528177972
Position 1316: 0.0004518429196442586
Position 27180: 0.0004434998484097574
Position 24092: 0.000437521899507554
Position 646: 0.00042822228883317804
Position 12994: 0.0004221647043266784
Position 6523: 0.00040443807124061195
Position 10253: 0.0003866269126903023
Position 394: 0.00036404784451627407
Position 21602: 0.0003626234615327808
Position 35784: 0.0003430119069072557
Position 30804: 0.0003358646705073591
Position 5765: 0.0003187999080550423
Position 31246: 0.0003130619368375906
Position 2029: 0.00030953294294623184
Position 987: 0.000304873686674011
Position 13988: 0.0002923303266408356
Position 30841: 0.00029116796103856085
Position 1066: 0.0002885796004300679
Position 16223: 0.00027673631623742305
Position 13011: 0.0002742393367046317
Position 30113: 0.00027395952986643675
Position 2580: 0.0002725859247977657
Position 12178: 0.0002693604739358211
Position 30191: 0.00026287312979265666
Position 22643: 0.00025991322036111164
Position 6405: 0.00025630184626520343
Position 33673: 0.0002517478408890255
Position 35327: 0.00022560766598705447
Position 26940: 0.00022166799815298154
Position 17815: 0.00021378391976189918
Position 3655: 0.00021182563337580359
Position 17614: 0.00021100703597270456
Position 30203: 0.00020871853420009932
Position 554: 0.00019216690809305354
Position 30641: 0.00017668196787409908
Position 31645: 0.00017465746528888223
Position 1849: 0.00017224460950124293
Position 13158: 0.0001704709707416634
Position 30455: 0.0001673399959906861
Position 13941: 0.00015459769594806708
Position 33207: 0.0001506012003325902
Position 23316: 0.0001494566468867062
Position 585: 0.00014915456087852497
Position 1923: 0.00014490334039556738
Position 13913: 0.00014338686215977097
Position 808: 0.00013649505189581234
Position 12459: 0.00012323241241758975
Position 604: 0.00011551398526173639
Position 6548: 0.00011436634142324927
Position 15903: 0.0001105707825332512
Position 12621: 0.00010689704124909453
Position 26594: 0.00010108368033364274
Position 2661: 0.00010007893494953645
Position 35435: 9.952160413978204e-05
Position 6626: 9.82787809114214e-05
Position 27519: 9.500333857701766e-05
Position 2246: 9.080206196562679e-05
Position 33801: 7.50092035887348e-05
Position 13315: 6.93205432376889e-05
Position 6638: 6.744896366457333e-05
Position 1391: 6.709022875267565e-05
Position 24686: 6.647929771172371e-05
Position 14646: 6.642566784810862e-05
Position 24394: 6.635361659629936e-05
Position 31868: 6.600001654778757e-05
Position 2148: 6.594595269227784e-05
Position 7790: 6.394978658304785e-05
Position 35259: 5.760995680147316e-05
Position 7762: 5.2140922984288105e-05
Position 13060: 5.205047391539347e-05
Position 30074: 4.756628296732942e-05
Position 6099: 4.501724934776428e-05
Position 15833: 4.4394772905447586e-05
Position 2332: 4.185721178592744e-05
Position 35393: 4.0562764483721765e-05
Position 292: 4.023517817684886e-05
Position 832: 3.406418025944004e-05
Position 1642: 3.321897466653501e-05
Position 24859: 2.970668125859816e-05
Position 307: 2.9663951413783854e-05
Position 26626: 2.881424648113127e-05
Position 578: 2.7442514799147564e-05
Position 751: 2.7121407437919185e-05
Position 5841: 2.601124069516229e-05
Position 32032: 2.5536391039802702e-05
Position 2048: 2.5508925942520968e-05
Position 977: 2.5081343041014475e-05
Position 26582: 2.412197431658558e-05
Position 2161: 2.1981306965115343e-05
Position 15877: 2.0955561420248075e-05
Position 26599: 1.9965665202172062e-05
Position 26440: 1.8470191535106366e-05
Position 614: 1.522115941712803e-05
Position 686: 1.4724336636406938e-05
Position 969: 1.4327766658170838e-05
Position 10628: 1.4175963471806772e-05
Position 871: 1.4133608355682658e-05
Position 26636: 1.2360108221002897e-05
Position 1902: 1.2204129839324129e-05
Position 31210: 1.2056686517241666e-05
Position 16080: 1.087256901415018e-05
Position 2287: 9.862778429998242e-06
Position 1153: 9.27841576571713e-06
Position 15323: 8.251743439027512e-06
Position 409: 7.105396015276214e-06
Position 15351: 4.827569361703789e-06
Position 8185: 4.8182212123526395e-06
Position 15295: 4.058450073646294e-06
Position 508: 3.896364812269666e-06
Position 515: 3.714366655459213e-06
Position 476: 3.6209568117752747e-06
Position 732: 3.5135483697262434e-06
Position 778: 3.414391698946595e-06
Position 302: 3.404390371619269e-06
Position 26686: 3.368974234127044e-06
Position 1159: 3.3005566857693483e-06
Position 315: 3.1148376011203042e-06
Position 26510: 2.9908354208058777e-06
Position 8227: 2.4829563422097584e-06
Position 299: 2.3300972065309285e-06
Position 527: 2.1619095681632474e-06
Position 10807: 2.028264971281206e-06
Position 15860: 1.3084606438154514e-06
Position 662: 1.2616097962920177e-06
Position 785: 1.1600345981253906e-06
Position 321: 1.0436884332090032e-06
