Gene = POLR1E
index = 1051
Annotated 5SS: [  189   872  2005  3466  6781  7769  9342 10052 12290 14987 15910]
Annotated 3SS: [  767  1927  3379  6721  7623  9233  9954 12155 14904 15777 17107]
SMsplice 5SS: [  872  2005  3466  7769 10052 12290 14987]
SMsplice 3SS: [ 1927  3379  7599  9954 12155 14904 17107]
top_k =  1000
Partition function (log Z): 11.886984365530871

Sorted 5' Splice Sites (High to Low Probability):
Position 3466: 0.9780159186584462
Position 10052: 0.9694816449480451
Position 12290: 0.9647382657949269
Position 872: 0.9459839547029261
Position 2005: 0.8983323296960608
Position 7769: 0.8552600810736087
Position 14987: 0.6326651270285876
Position 15135: 0.5241461557136474
Position 15910: 0.5123565418153556
Position 16833: 0.44330608221567563
Position 6781: 0.4087347275100922
Position 189: 0.34418764674427654
Position 6309: 0.30897903055575643
Position 9342: 0.22678390567615267
Position 15535: 0.18363859072994548
Position 6445: 0.17665131232599723
Position 2340: 0.17621101689810645
Position 10426: 0.1693933706701978
Position 8175: 0.16005456645090665
Position 7360: 0.11341426102894732
Position 1825: 0.1131270034093372
Position 7514: 0.11228222510809607
Position 244: 0.09308515838556204
Position 16940: 0.08289266922139525
Position 504: 0.06968761152951602
Position 10925: 0.06294338249888443
Position 15334: 0.06126631854472057
Position 12426: 0.05035072678440135
Position 12058: 0.04962919045464137
Position 7483: 0.04398292255917564
Position 4598: 0.04086447495303428
Position 444: 0.03828486528612039
Position 12048: 0.03614159855738237
Position 8371: 0.03270050802456624
Position 12274: 0.029208205190655718
Position 11362: 0.022077064899370422
Position 8076: 0.022019655271367074
Position 3782: 0.021822035199657207
Position 8066: 0.020753821928211083
Position 16173: 0.020552641590573628
Position 16767: 0.020300038484480424
Position 10612: 0.017560303841903668
Position 2432: 0.01745694076962382
Position 6493: 0.01615479811511028
Position 2613: 0.015507525908725693
Position 15028: 0.012932330697031301
Position 142: 0.011668073767251819
Position 7973: 0.009929358222274637
Position 12716: 0.00846402031608245
Position 135: 0.007790270532931552
Position 10282: 0.007525958286804451
Position 4788: 0.0062653751993642336
Position 9381: 0.006226271987104228
Position 13262: 0.005950442023789286
Position 2296: 0.005587199474127217
Position 6426: 0.00532569163026539
Position 16588: 0.005298068994672787
Position 12083: 0.00509667423535281
Position 9397: 0.005070692210578082
Position 12411: 0.004904400849985584
Position 2925: 0.004853089050368474
Position 15396: 0.004849099772933727
Position 8138: 0.0042354547925550065
Position 16507: 0.004227423976285308
Position 125: 0.004109749800592755
Position 4064: 0.004029908036962433
Position 16436: 0.003950791282563677
Position 57: 0.0037259987960496536
Position 2931: 0.003664824262907085
Position 2266: 0.003411633257865681
Position 6185: 0.0033262649867382517
Position 4348: 0.003129140565755486
Position 14393: 0.0030483879985173453
Position 5032: 0.0030162710541552446
Position 11208: 0.003004105642943462
Position 13140: 0.00294522530590889
Position 15900: 0.00287387906469356
Position 636: 0.002833373459243203
Position 14194: 0.0026671627071503615
Position 182: 0.0024395498000461314
Position 1415: 0.002381207530526289
Position 4014: 0.0021700764325037446
Position 12864: 0.0021628005049939927
Position 10785: 0.0021050476592741163
Position 1370: 0.002053851581425461
Position 2977: 0.0019964913984682124
Position 11588: 0.001969807283601294
Position 12646: 0.0019395406241659147
Position 13830: 0.0019265050651624026
Position 12277: 0.0019131227738934651
Position 2544: 0.0016363698799357915
Position 11592: 0.0015110369930815383
Position 1313: 0.0014159630986730573
Position 2630: 0.001320258031564272
Position 2124: 0.0011403681841923995
Position 13031: 0.001083319650907934
Position 8018: 0.001067221117563825
Position 15965: 0.0010493834747581767
Position 12968: 0.001042023413153838
Position 2352: 0.001006676207004324
Position 12642: 0.0009816334902214108
Position 4907: 0.000965151932397376
Position 6017: 0.0009312754365168984
Position 10543: 0.0009138502143379708
Position 14802: 0.0008985280181437671
Position 148: 0.0008504009328336012
Position 17361: 0.000847876917064092
Position 7760: 0.0008436636678747735
Position 15542: 0.0007961668055144964
Position 715: 0.0007439446735826934
Position 7491: 0.0007161115556060064
Position 6138: 0.0007126516609839045
Position 929: 0.0006791443115285693
Position 15032: 0.0006352878503282375
Position 3875: 0.0006208931777779459
Position 3470: 0.000601781928820586
Position 11270: 0.0005992126307525614
Position 2035: 0.0005945332890351736
Position 17341: 0.0004946495780674191
Position 11405: 0.0003941029697611372
Position 306: 0.0003572426806387561
Position 3511: 0.0003546931980356659
Position 6457: 0.00034899279796263787
Position 1855: 0.0003485071856390435
Position 153: 0.00031195291912784723
Position 1497: 0.0002940800077095965
Position 12592: 0.0002870465520682684
Position 344: 0.0002842239355978179
Position 12764: 0.0002793234104177123
Position 2225: 0.00027150607617132817
Position 15415: 0.00022529436803621803
Position 5807: 0.00021825903574712322
Position 13878: 0.00021271297806408035
Position 16370: 0.0001937424896283509
Position 703: 0.00019099104493842093
Position 238: 0.00018619413917862323
Position 10124: 0.00018450621765161816
Position 16403: 0.0001824646037862497
Position 2115: 0.00018108215765121424
Position 10401: 0.0001752298444362487
Position 16191: 0.00016529518446428243
Position 3028: 0.00015000981564360555
Position 6613: 0.00013978031149592925
Position 7926: 0.0001397627031598561
Position 409: 0.00013351729819736658
Position 2300: 0.00011604788625626973
Position 11643: 9.824655630699406e-05
Position 949: 9.168265069880404e-05
Position 3740: 8.84138493633304e-05
Position 876: 8.819601885739258e-05
Position 2470: 8.52235068306757e-05
Position 1348: 8.2935543164891e-05
Position 6205: 8.274441433073191e-05
Position 330: 8.20583498164231e-05
