Gene = AL136376.1
index = 51
Annotated 5SS: [85]
Annotated 3SS: [10571]
SMsplice 5SS: [ 330 5319 6017]
SMsplice 3SS: [5249 5936 8972]
top_k =  1000
Partition function (log Z): -8.336633695505602

Sorted 5' Splice Sites (High to Low Probability):
Position 6017: 0.8604848642501154
Position 5319: 0.6723988301397719
Position 4270: 0.6174783035399827
Position 330: 0.47488993238427546
Position 175: 0.39198040476686913
Position 7466: 0.260549565186831
Position 2523: 0.13523285689168416
Position 4728: 0.1292519194427499
Position 1811: 0.12447666566041633
Position 104: 0.10767831678418885
Position 2823: 0.060717466182517006
Position 5157: 0.05593346245867304
Position 7409: 0.041359990561924465
Position 6528: 0.023802760862248386
Position 1674: 0.02193688629461359
Position 2464: 0.019689083775473345
Position 3336: 0.019471255723711313
Position 163: 0.018157607274812554
Position 7562: 0.0165587407009778
Position 1787: 0.016235836441197103
Position 9040: 0.015224312759482713
Position 9415: 0.013059403805737425
Position 5781: 0.011044039444292093
Position 3086: 0.00974280992664798
Position 550: 0.008084735637208209
Position 5538: 0.008000978613265137
Position 6478: 0.0058530988814483615
Position 5175: 0.005135320078535046
Position 1563: 0.00452350099052715
Position 372: 0.0038199058956201203
Position 6100: 0.0034490345578544117
Position 6172: 0.0029925811208810905
Position 2556: 0.0028850116515701553
Position 9199: 0.002506856641534192
Position 7502: 0.002493649824009633
Position 8608: 0.0023786252720566117
Position 9035: 0.002047119701325032
Position 9712: 0.0020370545649024954
Position 3832: 0.001978055636371721
Position 2986: 0.001780501304322252
Position 6506: 0.0015172492559366953
Position 1179: 0.0014179360681234414
Position 8571: 0.0010625291369216847
Position 5165: 0.001044852514243539
Position 8013: 0.000982919609558256
Position 7930: 0.0009147248454024186
Position 7129: 0.0009015245755509393
Position 85: 0.0008847548707148625
Position 1754: 0.0008626489213880944
Position 6522: 0.0007508587350324005
Position 7886: 0.0006268493697979701
Position 4199: 0.0005636575168032
Position 3323: 0.0005302107856561436
Position 1358: 0.0004132174512647902
Position 5259: 0.0003713366819154573
Position 3793: 0.0003700038940823319
Position 95: 0.0003688221313985165
Position 6788: 0.0003641765401327725
Position 3046: 0.0003549261354763385
Position 6319: 0.0002975347661020634
Position 9486: 0.0002821308392149939
Position 1365: 0.00027791376692594844
Position 3382: 0.00022931254383907982
Position 1524: 0.00019357340060592086
Position 4336: 0.00011465489774386905
Position 1217: 9.636938073113141e-05
Position 918: 9.573958743107115e-05
Position 6565: 9.058779264790842e-05
Position 2182: 6.162643815578597e-05
Position 1484: 5.331558029279139e-05
Position 675: 4.889118242880482e-05
Position 6176: 2.564547864034768e-05
Position 791: 2.4212750635659968e-05
Position 1784: 1.8976712128760074e-05
Position 220: 1.61919730403129e-05
Position 1603: 1.3540673431898971e-05
Position 8530: 9.746773531923375e-06
Position 2678: 9.71561166828684e-06
Position 2582: 9.152313800350728e-06
Position 2628: 8.045043073762332e-06
Position 2980: 5.69834400429456e-06
Position 1526: 5.003840413756855e-06
Position 6108: 4.543405818105026e-06
Position 1567: 3.6724327379420152e-06
Position 1662: 3.6006777324075764e-06
Position 1686: 2.8645059421398244e-06
Position 1000: 2.707655688955907e-06
