Gene = NDOR1
index = 922
Annotated 5SS: [  243   640  6930  8209  8399  8744  9022  9349  9533  9852 10136 10348
 10519]
Annotated 3SS: [  561  6831  8109  8296  8533  8899  9127  9424  9736  9988 10228 10423
 10601]
SMsplice 5SS: [  640  8209  8775  9022  9349  9533  9852 10136 10348 10519]
SMsplice 3SS: [ 8109  8699  8876  9127  9449  9757  9988 10228 10423 10601]
top_k =  1000
Partition function (log Z): 13.478397926062502

Sorted 5' Splice Sites (High to Low Probability):
Position 9022: 0.9835114356595773
Position 9349: 0.9732080096099665
Position 8209: 0.936242187009948
Position 9533: 0.9024396164510388
Position 640: 0.8893672565246163
Position 10519: 0.8750495635075475
Position 9852: 0.8210482547492965
Position 8775: 0.8157433251163732
Position 10348: 0.8029433761040028
Position 6930: 0.5445685189417119
Position 10136: 0.4564565823565839
Position 8399: 0.3033463368630428
Position 1979: 0.23873179840993852
Position 7959: 0.23384697683029473
Position 4696: 0.21797643333185696
Position 243: 0.19222297478109598
Position 7541: 0.17056242094212018
Position 4038: 0.15656393283635694
Position 2155: 0.14720109838701434
Position 9662: 0.12631224176461217
Position 775: 0.0758332543389416
Position 7545: 0.07548034100039941
Position 8780: 0.06831607402392463
Position 7532: 0.06474501503439395
Position 8744: 0.06461767148988781
Position 9690: 0.05591483414674912
Position 377: 0.05365440565094874
Position 4047: 0.04800978668972213
Position 10692: 0.03986491146839414
Position 8601: 0.030134893371702175
Position 9627: 0.017463791839285446
Position 9870: 0.017226992922847455
Position 216: 0.014413162761370992
Position 8970: 0.012632826179551167
Position 1727: 0.012235361031234895
Position 7255: 0.010645685079261114
Position 10012: 0.00984874178505483
Position 9601: 0.009147170268749463
Position 10352: 0.008165923828608921
Position 562: 0.008052192875150343
Position 10497: 0.006907555738454322
Position 4034: 0.006841454265455583
Position 1205: 0.006378538348613463
Position 6458: 0.006334611276925351
Position 6182: 0.0062851519332763756
Position 4209: 0.005852579038011335
Position 7081: 0.004904763097373302
Position 437: 0.004829183885588388
Position 10066: 0.004565060470456831
Position 1291: 0.0041554552494832316
Position 7522: 0.0035524336865824105
Position 6986: 0.0034639460312198434
Position 7975: 0.003039710370247036
Position 7413: 0.002968231522928666
Position 10737: 0.002797135003353362
Position 1834: 0.0026606146326104336
Position 2344: 0.00255868230414066
Position 414: 0.0021720943911006864
Position 181: 0.002101288124060656
Position 4122: 0.002049672549461203
Position 9279: 0.0020150737880857725
Position 4107: 0.0018918518048898134
Position 7915: 0.0018373803891857474
Position 240: 0.0018367304050041662
Position 533: 0.0018223653676490861
Position 540: 0.001818151879699924
Position 478: 0.0017654452784430694
Position 4654: 0.0017128171210157052
Position 6379: 0.0017019442367208338
Position 2007: 0.0016268054594934893
Position 9545: 0.001624246285450012
Position 345: 0.0016221460806448136
Position 7455: 0.001603677670924907
Position 542: 0.0015474288651128837
Position 167: 0.0014740562038772467
Position 8263: 0.0014044088398575067
Position 9666: 0.0013941087279362254
Position 5821: 0.0012782731154402178
Position 11082: 0.0012662489469889313
Position 8481: 0.0012477315430139036
Position 6351: 0.001221317143982898
Position 3575: 0.0011091768096391974
Position 714: 0.0009487673963573565
Position 1647: 0.0009220996003635308
Position 9284: 0.0008344502534893099
Position 8477: 0.0008289712584536243
Position 165: 0.0007073719886915832
Position 10084: 0.0006306407338163769
Position 1696: 0.0005951599169886105
Position 544: 0.000585570758458634
Position 7054: 0.0005449427352592511
Position 7509: 0.0005265686692109157
Position 8787: 0.00052162947223261
Position 129: 0.0005041795072087921
Position 8798: 0.00044760622585202883
Position 9950: 0.0004083596824328465
Position 10858: 0.00040051400074449646
Position 995: 0.00036642855493339066
Position 1733: 0.00033535250030062354
