Gene = AL646016.1
index = 67
Annotated 5SS: [26]
Annotated 3SS: [14278]
SMsplice 5SS: [68]
SMsplice 3SS: [13121]
top_k =  1000
Partition function (log Z): -14.399166953845079

Sorted 5' Splice Sites (High to Low Probability):
Position 68: 0.5441919526521943
Position 115: 0.43426017851226467
Position 3562: 0.2319196751956946
Position 3695: 0.22214512506307454
Position 11338: 0.19988152109844004
Position 9151: 0.18940292395241332
Position 4707: 0.1647726452008137
Position 3691: 0.11981890310435776
Position 4312: 0.07363306412841233
Position 3250: 0.046196715747206324
Position 5258: 0.02704346217166674
Position 11454: 0.021747784402237368
Position 4279: 0.01828295166391811
Position 1790: 0.015149273790408499
Position 1706: 0.013272080883381493
Position 4105: 0.012155316006245141
Position 3121: 0.01165107683220124
Position 12706: 0.007086886816897919
Position 3329: 0.00695988839433106
Position 4343: 0.0068690391663457535
Position 332: 0.006759414478988936
Position 4045: 0.005830930753692409
Position 3937: 0.004551215342281562
Position 26: 0.0033575033710028655
Position 233: 0.003335496805963495
Position 2478: 0.0026443133398216714
Position 1518: 0.0025600272695621208
Position 484: 0.002531058420112093
Position 1774: 0.0020313178321953564
Position 1260: 0.0018717904567511659
Position 3252: 0.0015488784268479475
Position 4768: 0.0012523503361925373
Position 815: 0.0008543018474294476
Position 4607: 0.0005852358853972521
Position 162: 0.0005666673920282666
Position 1549: 0.0005521825863750892
Position 1720: 0.0005295645966524177
Position 522: 0.0005017512921785553
Position 4541: 0.00047334970270453494
Position 3140: 0.00043192810955421963
Position 1231: 0.0003916430584070607
Position 239: 0.0003745391229959171
Position 221: 0.00033589166449761405
Position 3713: 0.00030354619288386174
Position 18: 0.0002774342477047565
Position 1067: 0.00024124545457964347
Position 4874: 0.00022726779896939807
Position 1569: 0.00019173200156395696
Position 73: 0.00018392118656974734
Position 2522: 0.00017281764592106153
Position 5025: 0.00015024233598773953
Position 1268: 0.00015003370159987853
Position 2119: 0.00014428312071607764
Position 45: 0.0001230432226545675
Position 2564: 0.00011224158648236855
Position 120: 0.00010119688776758993
Position 1733: 0.00010109733724678011
Position 659: 6.909819436206217e-05
Position 2629: 5.161893118387055e-05
Position 848: 5.0668148165984686e-05
Position 1164: 1.5558062744915772e-05
Position 378: 1.5451496867914774e-05
Position 440: 4.1731205618468875e-06
Position 1206: 3.6095203577230286e-06
Position 936: 3.394571786200052e-06
Position 554: 2.517209775065572e-06
Position 1233: 2.4878703231522186e-06
Position 1382: 2.257926866630556e-06
Position 840: 2.1416321211578085e-06
Position 482: 2.0803315471011476e-06
Position 1281: 1.8196954475738255e-06
Position 1182: 1.3847834022393527e-06
Position 434: 1.0940981717650593e-06
Position 230: 1.0136358820551434e-06
Position 16: 9.855779929508937e-07
Position 916: 9.576259653398e-07
Position 1684: 6.446172524932515e-07
Position 1177: 3.3050295509633584e-07
Position 576: 2.7394255088283546e-07
Position 1017: 1.2201377552865695e-07
Position 1485: 1.1601341307018533e-07
Position 1521: 4.8312229082280376e-08
Position 2545: 3.9754266389781837e-08
Position 1191: 2.8153595079241486e-08
Position 1408: 1.8935065264420308e-08
Position 638: 1.8782822176561112e-08
Position 717: 1.6755705848570772e-08
Position 460: 1.5347755563219183e-08
Position 845: 1.4418546243098485e-08
Position 1566: 1.4276584934723716e-08
Position 1008: 1.4162128337378053e-08
Position 850: 1.3543442003450621e-08
Position 1483: 1.1755775160761524e-08
Position 338: 9.0290402941148e-09
Position 164: 8.994104962229553e-09
Position 985: 8.987375112793513e-09
Position 299: 8.71160257713583e-09
Position 755: 7.530535669089022e-09
Position 393: 7.040607882060691e-09
Position 726: 6.037726368673871e-09
Position 401: 5.524331040131973e-09
Position 1386: 5.271817057626049e-09
Position 1540: 9.516183218055891e-10
Position 292: 2.4834490361910735e-10
Position 532: 1.0570608913097804e-10
Position 347: 7.491450979662311e-11
Position 403: 6.008282057103692e-11
Position 612: 1.149392475793983e-11
Position 667: 5.754321935748111e-12
Position 1336: 3.1504437412344614e-12
Position 701: 1.2996688525988425e-12
Position 763: 9.752369423255706e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 13121: 0.5225535842565601
Position 3413: 0.4530411757166773
