Gene = ELN
index = 494
Annotated 5SS: [  481  7626  8796  9951 13463 14918 15246 15380 16132 17505 18429 18979
 19928 20413 20768 24051 24195 25521 26981 28647 28925 29908 32259 32396
 32713 33351 35436 35581 35907 37944 38209 38988]
Annotated 3SS: [ 7574  8765  9917 13426 14824 15194 15328 16089 17432 18398 18906 19885
 20352 20713 23960 24134 25373 26926 28481 28882 29850 32096 32350 32586
 33311 35363 35520 35831 37904 38154 38942 40867]
SMsplice 5SS: [  134   481  7711  9951 14918 17505 18979 19928 20413 20768 24051 24195
 25521 26981 28647 28925 29908 32259 32396 32713 35436 35581 37944]
SMsplice 3SS: [  326  7574  9917 14824 17432 18906 19885 20352 20713 23960 24134 25373
 26926 28481 28882 29850 32096 32350 32586 35363 35520 37904 41021]
top_k =  1000
Partition function (log Z): 41.21201990122944

Sorted 5' Splice Sites (High to Low Probability):
Position 32259: 0.9869272528805786
Position 24051: 0.9709635687121387
Position 20768: 0.9616603447662194
Position 32713: 0.9581633069408405
Position 29908: 0.9520941507773989
Position 28925: 0.9514444965580249
Position 25521: 0.9441897894944845
Position 35436: 0.932745632026488
Position 18979: 0.9293689192368144
Position 19928: 0.9168866790357875
Position 24195: 0.9116137141667485
Position 481: 0.910684029498228
Position 14918: 0.8674583173549618
Position 20413: 0.8431226742392361
Position 35581: 0.8103111462952116
Position 17505: 0.8054731950468382
Position 37944: 0.7986220373258577
Position 32396: 0.7888077250256291
Position 26981: 0.7498336240705878
Position 134: 0.7399325471040629
Position 9951: 0.6873125373341428
Position 7711: 0.5058324530930282
Position 7626: 0.46729834761759487
Position 8796: 0.42917269720211126
Position 15380: 0.3985062486388974
Position 28647: 0.38274291686245887
Position 15246: 0.3764971676718355
Position 35907: 0.34845132422336583
Position 38988: 0.3216097248254809
Position 16751: 0.3141764639436711
Position 33351: 0.31199660195054346
Position 25839: 0.3042233804386791
Position 13463: 0.2957277173754844
Position 10673: 0.2870821992776699
Position 16132: 0.2825905483432977
Position 13529: 0.2299511953900376
Position 18429: 0.20454131153088578
Position 23331: 0.20122739579766638
Position 28623: 0.20070102456143396
Position 5396: 0.19231041394814427
Position 15329: 0.17560587724434476
Position 10681: 0.17206100600795832
Position 35598: 0.1719328103813143
Position 11948: 0.16984575149358477
Position 12240: 0.16403069790206384
Position 35928: 0.15811168547660776
Position 11185: 0.15526254180280824
Position 38330: 0.15481776465836236
Position 28569: 0.14355973408575023
Position 8931: 0.1322534085232639
Position 20483: 0.09445773084128654
Position 10082: 0.08826567738603616
Position 6610: 0.08574902149156008
Position 15016: 0.08460108704158192
Position 984: 0.08363857874433411
Position 38209: 0.08059925495368389
Position 12505: 0.0652570299286859
Position 756: 0.06499444341001692
Position 13566: 0.06420278341143693
Position 23524: 0.062264104263868254
Position 31680: 0.055549754194267074
Position 17714: 0.053946152411318844
Position 32446: 0.05208952487493469
Position 6051: 0.04606393397302087
Position 30708: 0.040122155720134944
Position 27420: 0.03935326203091537
Position 1927: 0.03912611452848472
Position 24773: 0.038617264814574954
Position 26027: 0.03755625323705845
Position 35432: 0.03727452708253534
Position 219: 0.03700099110762238
Position 124: 0.03690080363276272
Position 540: 0.03554479577753079
Position 15083: 0.033762614374746654
Position 25907: 0.03375374397197714
Position 36038: 0.03357384251981358
Position 23701: 0.032286352734570464
Position 7467: 0.03170066850147803
Position 34338: 0.03131520961860999
Position 11258: 0.028660449377587587
Position 13768: 0.02853542822206728
Position 25506: 0.027919174404153722
Position 20142: 0.02587233413915196
Position 160: 0.025628805053014864
Position 5177: 0.023103266328491433
Position 1363: 0.023020711379479166
Position 28920: 0.022121992836185145
Position 10775: 0.02208453411080593
Position 24190: 0.021235989622623356
Position 26023: 0.020730223778589536
Position 20479: 0.02041178504516049
Position 7492: 0.018299142884706347
Position 24490: 0.018237215802099027
Position 18272: 0.018177684379393332
Position 29680: 0.017636793155326725
Position 23563: 0.017415802303947896
Position 25491: 0.017251716242688116
Position 2108: 0.016477496290723002
Position 16276: 0.016451995903173956
