Gene = BCL10
index = 129
Annotated 5SS: [ 795 6473]
Annotated 3SS: [6183 9107]
SMsplice 5SS: [ 795 5982 6473]
SMsplice 3SS: [5882 6183 7875]
top_k =  1000
Partition function (log Z): -8.991622322489016

Sorted 5' Splice Sites (High to Low Probability):
Position 795: 0.833460316844824
Position 6473: 0.8128380081934251
Position 5982: 0.5400898154056496
Position 569: 0.14825537477284564
Position 160: 0.13683387934070143
Position 3902: 0.12455752868215948
Position 3952: 0.11651409365931752
Position 2147: 0.09496592487754331
Position 1928: 0.07075682169720254
Position 4001: 0.06509939300555646
Position 2519: 0.0519098782338827
Position 8194: 0.04384756457091234
Position 7616: 0.04301472038205529
Position 192: 0.02898140616536712
Position 1291: 0.020554253272806463
Position 1681: 0.020420460172513446
Position 3547: 0.018519891474633572
Position 9013: 0.01728606088641029
Position 6359: 0.017076929369620842
Position 9296: 0.01164926148780713
Position 2257: 0.011006139023869044
Position 5974: 0.010844800501324041
Position 2766: 0.010110981432063685
Position 896: 0.010103387345201314
Position 5996: 0.00991893888570993
Position 8199: 0.008722552695700684
Position 359: 0.008077604266277717
Position 4642: 0.007550364286227288
Position 2647: 0.006770126155949198
Position 4090: 0.006028076885518412
Position 2121: 0.005658048656034676
Position 2296: 0.005392690266635968
Position 2810: 0.005364510720600464
Position 6127: 0.00476724070000764
Position 9417: 0.004391371780146929
Position 1362: 0.004130628980874003
Position 2664: 0.004066329931445129
Position 8187: 0.003649923973260117
Position 3146: 0.003635439594619572
Position 4385: 0.003525268547663529
Position 71: 0.0031517660246175123
Position 57: 0.0025427581670840055
Position 7681: 0.0020157340925027333
Position 1870: 0.0017017473572265695
Position 5780: 0.0015799875294165563
Position 1686: 0.0014775524293632878
Position 799: 0.0013438645231974879
Position 9183: 0.0012241549950871636
Position 9580: 0.001209303102192507
Position 7714: 0.0011997860350841094
Position 4300: 0.0008899887519635834
Position 1820: 0.0008763424186108632
Position 994: 0.0008035401610727724
Position 3841: 0.0006979959173662823
Position 520: 0.00059451648700502
Position 47: 0.000497961823297332
Position 7974: 0.0004967295976686049
Position 2600: 0.0004812948527706821
Position 134: 0.00047272776190854216
Position 783: 0.0004703786685379924
Position 7642: 0.0004495073820623845
Position 124: 0.00039921501771469225
Position 4172: 0.0003664395258425208
Position 7796: 0.0003313003443833381
Position 2874: 0.00031343606945269864
Position 3975: 0.00028529692011187334
Position 1850: 0.00026718058638700167
Position 2497: 0.00024800318169674825
Position 3344: 0.00020770036110978214
Position 1192: 0.00020415835680837922
Position 2562: 0.00019865717356017408
Position 2275: 0.0001565613494241829
Position 95: 0.00014961220398885744
Position 3463: 0.000147221850206685
Position 7976: 0.0001391664890015996
Position 65: 0.00013150010547332525
Position 2129: 0.00011532995740904848
Position 61: 0.00011469297016988045
Position 6308: 0.00011422241933246324
Position 3428: 0.00010659063909396011
Position 332: 0.0001044861744456744
Position 108: 9.065510837719594e-05
Position 1441: 8.913376613739223e-05
Position 457: 8.581761951403459e-05
Position 1596: 7.23292587131645e-05
Position 3304: 6.603934632171892e-05
Position 1609: 5.725311357598774e-05
Position 28: 4.53320955533684e-05
Position 1518: 3.433312421778441e-05
Position 582: 3.384934104350082e-05
Position 23: 3.2648792499297255e-05
Position 31: 3.132321909957466e-05
Position 1711: 2.091591640269584e-05
Position 3122: 1.8982924102854912e-05
Position 8923: 1.7336201295875203e-05
Position 912: 1.6254889977735504e-05
Position 43: 1.3871765530001425e-05
Position 1035: 1.3371427262357723e-05
Position 1751: 1.1054623985206398e-05
Position 39: 1.0872288004571265e-05
Position 2247: 7.384027912709818e-06
Position 79: 7.247646036429588e-06
Position 7583: 5.812856453745975e-06
Position 6704: 5.761320527439254e-06
Position 1321: 5.667397746457539e-06
Position 2113: 4.621543064873756e-06
Position 1649: 4.137788456085304e-06
Position 590: 4.100464816132415e-06
Position 1902: 2.729927170496313e-06
Position 395: 2.5606718772538675e-06
Position 1409: 2.2870141039620082e-06
Position 55: 1.934736919406614e-06
Position 2177: 1.9249083162010815e-06
Position 83: 1.5474847632216074e-06
Position 18: 1.2949532165159136e-06
Position 81: 1.2553349790049708e-06
Position 1575: 1.085373682727064e-06
Position 449: 1.0516293150535443e-06
Position 530: 8.22529065634895e-07
Position 515: 7.083489875331199e-07
Position 510: 4.987115216391565e-07
Position 216: 4.7658793735570893e-07
Position 75: 3.7882820118979737e-07
Position 1356: 3.242695538496148e-07
Position 3696: 1.2999744493162784e-07
Position 6433: 1.1132797822429009e-07
Position 810: 2.2970504896410867e-08
Position 45: 6.479892084445784e-09
Position 63: 4.008070452745639e-09
Position 310: 2.2883875838831412e-09
Position 977: 1.445256219723324e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6183: 0.8285271370691202
Position 5882: 0.4836570018702739
Position 7875: 0.32263044638182214
Position 3761: 0.2795846871022364
Position 9107: 0.2779910928221495
Position 659: 0.13463526744811247
Position 2064: 0.1131583971800668
Position 2382: 0.08764569827937677
Position 9695: 0.08738510494883901
Position 8081: 0.07750312660691064
Position 7385: 0.05715765085170765
Position 8823: 0.049982391700628515
Position 5731: 0.04541879369858593
Position 1777: 0.03439223720394792
Position 5839: 0.031391654266736416
Position 3790: 0.031312615194904726
Position 1685: 0.030034594627334342
Position 714: 0.029798001396773018
Position 10220: 0.023133503843343353
Position 9140: 0.02255889985970861
Position 6345: 0.021132470383669808
Position 1502: 0.017805827958032986
Position 9377: 0.016411475588930483
