Gene = RBSN
index = 1125
Annotated 5SS: [  114  1030  2614  3176  8750 13288 14149 14414 16782 18417 21074 22087
 23543]
Annotated 3SS: [  873  2437  2859  8608 13186 14102 14251 16539 18345 20986 21983 23437
 24217]
SMsplice 5SS: [  114  2614  3176  7810  8750 12827 13288 14414 18417 21074 22087 23543
 23859]
SMsplice 3SS: [ 2437  2859  7654  8608 12737 13186 14251 18345 20986 21983 23437 23748
 24217]
top_k =  1000
Partition function (log Z): 14.808654536729218

Sorted 5' Splice Sites (High to Low Probability):
Position 23543: 0.993336866266924
Position 21074: 0.9352913839640411
Position 18417: 0.9305919762967206
Position 7810: 0.8740819116448934
Position 14414: 0.7929012371668968
Position 8750: 0.7270722377301734
Position 13288: 0.6934482597531625
Position 22087: 0.6868712758675095
Position 3176: 0.6663257295927675
Position 23859: 0.6458457626300893
Position 12827: 0.6356891066598583
Position 2614: 0.5241235087415613
Position 16782: 0.3965518051996299
Position 22312: 0.3960166074220418
Position 4781: 0.37831527950977517
Position 22863: 0.31155424421223005
Position 13278: 0.3031188466158739
Position 114: 0.29388016600000794
Position 26203: 0.22259291854396124
Position 2490: 0.19672057186858682
Position 2597: 0.19384321961212642
Position 14149: 0.18297851406632876
Position 3748: 0.1567832437596737
Position 4867: 0.1528157159544783
Position 8064: 0.14129607407945766
Position 21403: 0.12169063193808682
Position 17019: 0.11928349000937928
Position 24102: 0.11431564436163111
Position 24290: 0.1128210889656772
Position 216: 0.10822711522869996
Position 19707: 0.10697441260745305
Position 24357: 0.10489102957893624
Position 8022: 0.10255187923218834
Position 198: 0.09518940610702693
Position 239: 0.0916955958521701
Position 25295: 0.09115864569008326
Position 640: 0.08681764239525756
Position 7844: 0.08650339087059222
Position 874: 0.08550347694115537
Position 1544: 0.08365013394057272
Position 965: 0.08300291430750946
Position 18706: 0.08258147203824334
Position 21377: 0.07586279573217238
Position 3055: 0.07437768903187966
Position 7495: 0.07251049631950883
Position 12241: 0.07193789159925043
Position 24496: 0.07144124001669822
Position 209: 0.06684287730073112
Position 17717: 0.060509982774957664
Position 25134: 0.05705993634461623
Position 13914: 0.05687541962721025
Position 21187: 0.056668980870068886
Position 3715: 0.05448404668862123
Position 4723: 0.0488072270157962
Position 1030: 0.042381961322103104
Position 9014: 0.042254965223177676
Position 25083: 0.04129174594808251
Position 7433: 0.039415016043477386
Position 13123: 0.03881442717688128
Position 344: 0.03726942393113063
Position 14418: 0.036156591491750635
Position 8808: 0.034199658021067454
Position 14429: 0.033846157399015545
Position 8185: 0.03038632674888325
Position 24150: 0.02842608830116148
Position 498: 0.027336979939908697
Position 5975: 0.026575828068977167
Position 127: 0.024567132231418123
Position 25301: 0.023732487753982248
Position 18681: 0.023074581390326393
Position 4991: 0.02159703153331016
Position 4318: 0.021501813064801527
Position 7319: 0.017752763654044493
Position 21821: 0.017055275059513698
Position 18059: 0.016220586859991018
Position 13870: 0.01591534494381926
Position 4020: 0.015303174550154982
Position 25484: 0.015238809288498053
Position 7297: 0.015142168434848785
Position 6132: 0.014621133169873101
Position 15731: 0.01413440825966678
Position 49: 0.014053650398775295
Position 9036: 0.013426363390536971
Position 1139: 0.013117121377995627
Position 14384: 0.012971470321641794
Position 1059: 0.012109511168462357
Position 10536: 0.011719731867294676
Position 1949: 0.011609623591583452
Position 1054: 0.009879426135112685
Position 524: 0.009457847453660618
Position 16489: 0.009000125376688126
Position 12336: 0.008646427239007054
Position 1426: 0.00839177257225434
Position 23905: 0.007961538711133526
Position 202: 0.007620781326170707
Position 23944: 0.007335438374492772
Position 13644: 0.007108344699024088
Position 16484: 0.007069518022604607
Position 4645: 0.007036676356425823
Position 23955: 0.006298755626830124
Position 24619: 0.005664489857942706
Position 21457: 0.005601710185425556
Position 10610: 0.005521552241938989
Position 92: 0.005171078905473899
Position 26403: 0.005133808884766753
Position 24369: 0.005129281773000386
Position 18751: 0.005128005619996069
Position 6488: 0.0050568102115832085
Position 18451: 0.005003670839097992
Position 17365: 0.00498447071516707
Position 11993: 0.004815044197869685
Position 657: 0.0047940637395163166
Position 19711: 0.004606219758467004
Position 16407: 0.004520930565309418
Position 23080: 0.004513866232235189
Position 19742: 0.004479789366327451
Position 12750: 0.004366411622222314
Position 315: 0.004170267497335557
Position 2956: 0.004154560715952737
Position 24455: 0.004130920339807888
Position 16946: 0.004115947917558422
Position 22566: 0.004093813331474197
Position 331: 0.003995166422817246
Position 23617: 0.003966592205444197
Position 3010: 0.003640560631059078
Position 23076: 0.003631951504998754
Position 18607: 0.0034910210273305553
Position 18474: 0.003362210299574642
Position 21172: 0.0032991536539393493
Position 14098: 0.0032176593708217478
Position 291: 0.0031954458029170713
Position 13540: 0.0030792855579992815
Position 538: 0.003063326821419097
Position 13895: 0.002942233942155152
Position 2528: 0.002897330487439496
Position 1513: 0.002889789106400487
Position 454: 0.002851682775469327
Position 13601: 0.0027773590399845444
Position 12279: 0.0027234417239158024
Position 2504: 0.002635862787308206
Position 185: 0.002510977736052684
Position 1436: 0.0024643991109744774
Position 26284: 0.002247826284038868
Position 14574: 0.002188699869704729
Position 340: 0.0021362286208787473
Position 547: 0.0020397731563674354
Position 21372: 0.0019177581449023155
Position 8048: 0.001862272179425371
Position 23148: 0.0018443272152205
Position 24588: 0.0018279581031357467
Position 21610: 0.0017990309312641982
Position 7786: 0.001587935121530982
Position 26397: 0.00147657201052951
Position 13483: 0.0014448463449327632
Position 22810: 0.001404611961216993
Position 1852: 0.0013956876907777957
Position 25873: 0.0013423718328862107
Position 18774: 0.0013105963566616276
Position 566: 0.0011730123995256267
Position 252: 0.0011646910339056873
Position 8430: 0.0011445814322083633
Position 429: 0.0010747332125667552
Position 17691: 0.0010320793805531157
Position 9318: 0.0010004438027724015
Position 12738: 0.0009373877152841846
Position 2922: 0.0009202681151867531
Position 21183: 0.0009167517055949872
Position 13724: 0.0008953853668337161
Position 10232: 0.000872532174679045
Position 8187: 0.0008635618615056558
Position 23211: 0.0007839011010232218
Position 8730: 0.0007756251269737993
Position 9943: 0.0007712268239293515
Position 13606: 0.0007505305059721413
Position 507: 0.0006612779250437473
Position 1558: 0.0006175631481091002
Position 11605: 0.0006114541473401852
Position 21983: 0.0005905620848179775
Position 16806: 0.0005609338938456443
Position 622: 0.0004954233579067545
Position 13747: 0.0004930967036138581
Position 16217: 0.00048566629821686786
Position 461: 0.000463127981319091
Position 16017: 0.0004404449849588314
Position 3376: 0.00043520685328531686
Position 10033: 0.0004278338140614748
Position 4484: 0.00042549720793568543
Position 2334: 0.0004178807846157795
Position 1936: 0.0003993262079858129
Position 8357: 0.00038843988186926264
Position 17490: 0.00037284539900599395
Position 17523: 0.00036190383398425753
Position 22621: 0.0003599112883841254
Position 22963: 0.0003534078581738635
Position 2924: 0.000348973343866513
Position 1065: 0.0003475676703211999
Position 15590: 0.0003333276077364063
Position 17085: 0.0002986330855749412
Position 712: 0.00029756499121980426
Position 39: 0.0002802380325623363
Position 16966: 0.0002677051359936242
Position 348: 0.000266426268123767
Position 24349: 0.0002500900421662342
Position 21091: 0.00024299664172904828
Position 22468: 0.0002402790233345846
Position 13685: 0.00023191763113208653
Position 21079: 0.00021633072293273552
Position 415: 0.00020973248793266052
Position 8716: 0.00019668169297949197
Position 2275: 0.000186553986373194
Position 450: 0.00018073438909353484
Position 495: 0.0001795105287421962
Position 23622: 0.0001773293502396607
Position 254: 0.0001761296899178324
Position 187: 0.00015214084594444082
Position 16799: 0.00015190055099140198
Position 476: 0.0001390740351725424
Position 21559: 0.00013785147211239646
Position 1243: 0.00013204240760784284
Position 2766: 0.00012631393093679894
Position 23918: 0.00012573223214123544
Position 10568: 0.00012058974239172811
Position 788: 0.00011782260260310154
Position 286: 0.00011309941732775571
Position 23891: 0.0001123357206793722
Position 3465: 0.00010687649375284239
Position 320: 0.00010682447612615258
Position 509: 9.652263327252717e-05
Position 2213: 8.59879076002929e-05
Position 581: 8.313356854303335e-05
Position 7710: 8.263898972947762e-05
Position 25462: 7.938556001489603e-05
Position 7750: 7.822966622288442e-05
Position 504: 7.781313558451948e-05
Position 448: 7.552307237696721e-05
Position 16477: 7.492762705663105e-05
Position 23547: 7.455751061726539e-05
Position 23966: 7.12395766139163e-05
Position 2201: 6.28802385161378e-05
Position 4979: 5.8681004307420126e-05
Position 23846: 5.1419650802828996e-05
Position 24154: 4.8133214006410596e-05
Position 2693: 4.775501329520617e-05
Position 23658: 4.614075123958937e-05
Position 2576: 4.342252949305575e-05
Position 2449: 3.0644676663574165e-05
Position 702: 2.8862270550868946e-05
Position 21050: 2.5366669040532848e-05
Position 576: 2.1188636156933017e-05
Position 366: 2.057289205491988e-05
Position 335: 1.8887177232683957e-05
Position 389: 1.877341899246302e-05
Position 762: 1.815485295762187e-05
Position 2730: 1.6339437352145565e-05
Position 23627: 1.3855421828417804e-05
Position 2438: 1.3171957970454458e-05
Position 303: 1.0399611493946206e-05
Position 1525: 1.0102213804121305e-05
Position 23383: 9.993399711925465e-06
Position 192: 9.235333985934114e-06
Position 5050: 9.18661360938829e-06
Position 514: 8.981386955438206e-06
Position 3459: 8.216699769272667e-06
Position 921: 7.648787022383984e-06
Position 6581: 7.508826079151361e-06
Position 528: 7.414045288298909e-06
Position 13422: 7.329643086746627e-06
Position 786: 6.110094917111325e-06
Position 204: 5.675820839065286e-06
Position 283: 5.285491113996132e-06
Position 278: 4.662684448682613e-06
Position 463: 3.5601451316363093e-06
Position 384: 3.301780194522773e-06
Position 738: 3.092068184231811e-06
Position 402: 3.056577676956047e-06
Position 744: 2.9288905754758587e-06
Position 614: 2.767201297070458e-06
Position 23633: 2.4361824967816476e-06
Position 189: 2.164185529163594e-06
Position 354: 1.977698131614635e-06
Position 752: 1.4445191380961006e-06
Position 542: 1.4383681093363442e-06
Position 445: 1.110640836216776e-06
Position 13854: 1.0025855521493284e-06
Position 551: 8.10625764510953e-07
Position 280: 4.5659201746633637e-07
Position 256: 2.1538992042566018e-07
Position 443: 1.6650577792909017e-07
Position 195: 1.321193758127871e-07
Position 863: 1.226068965724492e-07
Position 137: 7.615546504766585e-08
Position 323: 5.977085857942156e-08
Position 438: 5.0645460494489234e-08
Position 406: 3.9657835126385654e-08
Position 471: 3.769815498869867e-08
Position 436: 2.4099956650024744e-08
Position 421: 1.0760591797981228e-08
Position 20175: 6.587923218022584e-09
Position 243: 5.643463261390705e-09
Position 468: 7.97620054436766e-12
Position 596: 6.4062797796609575e-12
Position 371: 1.720175489686991e-12
Position 419: 1.607396964268903e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 13186: 0.9959244391883239
Position 23437: 0.9882245002617686
Position 20986: 0.9570303317791347
Position 18345: 0.9404178193745583
Position 7654: 0.8771306144137209
Position 2437: 0.8087344477279201
Position 8608: 0.7319574369669894
Position 14251: 0.6729738203607465
Position 12737: 0.6255395507415852
Position 26066: 0.5806749182973159
Position 4641: 0.5793957413686582
Position 24217: 0.47459474794615103
Position 21983: 0.45256859473824335
Position 2859: 0.4295570282835236
Position 23748: 0.3956043402779172
Position 22149: 0.3875757673008261
Position 16539: 0.34518150678865744
Position 23730: 0.30465924404563277
Position 3090: 0.26317950274627033
Position 7944: 0.25284793546655665
Position 22714: 0.23773458713676585
Position 3639: 0.18357839872194176
Position 14308: 0.17416818939776077
Position 21942: 0.16297718048104837
Position 21256: 0.1451942787959749
Position 24953: 0.12589596423092686
Position 24031: 0.11046859901525873
Position 7181: 0.1097118906705062
Position 18602: 0.10824273304771129
Position 24397: 0.1016570325448579
Position 2400: 0.0976389797297678
Position 873: 0.09049484059464712
Position 14102: 0.08473622281146037
Position 25174: 0.08250128353623942
Position 7676: 0.07888649399962339
Position 13990: 0.06864263040191625
Position 26498: 0.06675805125369783
Position 17624: 0.06020541516418709
Position 1435: 0.0580236435686476
Position 19490: 0.05368117418344001
Position 21340: 0.051994938631859486
Position 16900: 0.051342386932778206
Position 19505: 0.05127026416668924
Position 22014: 0.050808668709468895
Position 12158: 0.04925466820536935
Position 27196: 0.046171257381862944
Position 26763: 0.04289104518399551
Position 20960: 0.03830298234378799
Position 3008: 0.037151023074636434
Position 23684: 0.03516684550744339
Position 16854: 0.03442098789213447
Position 13821: 0.033364281078262024
Position 28844: 0.0322166147830152
Position 25237: 0.03162398361936542
Position 12912: 0.02837485104258417
Position 22740: 0.027909995386146885
Position 16933: 0.027770079168928694
Position 8807: 0.02746664332666491
Position 13751: 0.027456420248099574
Position 8542: 0.027299264325660245
Position 22489: 0.02705594076321981
Position 12126: 0.02665873813348861
Position 5862: 0.025906817105502838
Position 16630: 0.024272574059983672
Position 7940: 0.02154941575378687
Position 28650: 0.01986841582153544
Position 16606: 0.018678067730829747
Position 10438: 0.017361873851625395
Position 12613: 0.01710498092170717
Position 774: 0.016473049226030746
Position 3592: 0.016424571938208718
Position 17813: 0.016220586859991015
Position 13565: 0.015804230884285213
Position 13775: 0.01578971777503063
Position 24423: 0.015672046554220758
Position 28821: 0.0156425337118356
Position 1316: 0.015561010698553479
Position 28456: 0.015226290169366751
Position 7395: 0.014919276374818114
Position 16378: 0.014859863188887597
Position 797: 0.01474934910016226
Position 4196: 0.014618992627152789
Position 15665: 0.014062834663572905
Position 394: 0.013558368269261116
Position 3858: 0.01347211965967596
Position 14257: 0.013441126608029517
Position 8934: 0.012521772619159988
Position 14043: 0.012445735010657778
Position 24965: 0.012241475507220441
Position 22720: 0.0116536119619193
Position 5847: 0.011090366048182955
Position 4891: 0.010587806708635492
Position 3111: 0.010560013524082324
Position 14289: 0.010305652281631167
Position 21576: 0.010274566660072966
Position 22962: 0.00982043328685667
Position 21846: 0.009458170116334786
Position 12890: 0.009436648572109203
Position 19595: 0.00940990185339452
Position 1660: 0.00916098164345017
Position 1333: 0.009115698378280048
Position 3505: 0.008878127656591265
Position 8972: 0.00789842058850882
Position 7276: 0.007772788114260081
Position 936: 0.007336225406458948
Position 7163: 0.006996712508591978
Position 28616: 0.006860041115240353
Position 14119: 0.006814740031450186
Position 2528: 0.006745440898048559
Position 27950: 0.006641442860322172
Position 21283: 0.00663341444029145
Position 22716: 0.006489695320331664
Position 12240: 0.006481985244549173
Position 7750: 0.006302461791734114
Position 13587: 0.006191083447706435
Position 28020: 0.006167943936011413
Position 28377: 0.0059338683988741205
Position 21801: 0.0058655659864814925
Position 22599: 0.005844270475030372
Position 4819: 0.005481113845938748
Position 23775: 0.005386101672774589
Position 4170: 0.004949811085150295
Position 24469: 0.004900515314861601
Position 8619: 0.004828305251850974
Position 28480: 0.004732735826550197
Position 24394: 0.004668745881866799
Position 14204: 0.004643954257174317
Position 16937: 0.004637882342767031
Position 7418: 0.00446212699299995
Position 22034: 0.004407674344233688
Position 4697: 0.004399305501781632
Position 6422: 0.004300420401828239
Position 5959: 0.004199778085164457
Position 3049: 0.004122991686544788
Position 16585: 0.004122300643348266
Position 4750: 0.004090750898004336
Position 4913: 0.003959622757631473
Position 23402: 0.0038615487930042575
Position 542: 0.003835252458030291
Position 16626: 0.0038330689088551177
Position 23309: 0.003737721864329791
Position 13362: 0.003661809552853313
Position 22236: 0.003382067813804348
Position 26573: 0.003294620480007855
Position 26591: 0.003229339757474878
Position 1374: 0.003123525593309171
Position 18473: 0.003095475252793583
Position 8622: 0.0030414859050985157
Position 945: 0.003007730315869495
Position 738: 0.002942250105062451
Position 710: 0.002875345635020807
Position 17291: 0.0028254636696234446
Position 16298: 0.0028073935956886677
Position 1635: 0.0027856086796176726
Position 16954: 0.0027631927812805574
Position 18532: 0.0027159276038709007
Position 2368: 0.0026420983215692047
Position 2489: 0.0026189529226406404
Position 2876: 0.0025214617406295755
Position 328: 0.0023579860499056255
Position 2692: 0.0022457202649484973
Position 7965: 0.002154585870935475
Position 13400: 0.0020963938335173357
Position 11647: 0.002035699938361082
Position 16673: 0.002018954503615935
Position 8894: 0.001979007312446217
Position 26783: 0.0019380725017269043
Position 23810: 0.001870737570133273
Position 22152: 0.0018571449262039107
Position 24078: 0.0018400139145036537
Position 13755: 0.0018230912895966951
Position 27742: 0.0018228710739362991
Position 21237: 0.0017967134049287653
Position 4252: 0.0017459939925729168
Position 21912: 0.0017299108199852764
Position 19532: 0.0016990815287237144
Position 3644: 0.0016655156908748979
Position 17235: 0.0016492238668337558
Position 3806: 0.0016201195280657497
Position 22050: 0.0015504722981496957
Position 21719: 0.0015419652090411116
Position 21762: 0.0015037251655211
Position 1271: 0.00149728275798501
Position 28058: 0.0014857365948142158
Position 16420: 0.0014388658186006789
Position 23474: 0.001400572471187786
Position 25768: 0.0013423718328862107
Position 17581: 0.0013366469913236993
Position 22407: 0.0013166794946634303
Position 26618: 0.0012864475928304068
Position 11665: 0.001268054396257502
Position 24081: 0.0012510229587920428
Position 27477: 0.0011547311753145103
Position 8184: 0.0011502066851225305
Position 16819: 0.0010416663439824863
Position 22086: 0.0010289741360933501
Position 7318: 0.0009721858785939824
Position 11797: 0.0009445201718674742
Position 28945: 0.0009424980001336673
Position 9852: 0.0009402231951720004
Position 9105: 0.0009380466526083042
Position 8775: 0.0009228986161028636
Position 12298: 0.0009123689787662077
Position 415: 0.0009116622686212592
Position 570: 0.0008934317620797351
Position 363: 0.0008712478920574096
Position 10115: 0.0008677975765403938
Position 21780: 0.0008603022729441325
Position 16591: 0.0008315445725715818
Position 21164: 0.0007990617493068538
Position 2125: 0.0007614650993878983
Position 2536: 0.0007393818825201531
Position 17364: 0.0007347492329902516
Position 13539: 0.0007323462384555066
Position 842: 0.0007315401436673483
Position 26759: 0.0007162104699178314
Position 21727: 0.0006503002989141274
Position 4387: 0.0006286262702046475
Position 22255: 0.0006175574098423936
Position 11483: 0.0006114541473401855
Position 1136: 0.0006092938037881442
Position 23028: 0.0006029935897988835
Position 16391: 0.0005829238318632681
Position 3513: 0.0005803748735744059
Position 21320: 0.0005760113789329537
Position 11800: 0.0005667696913836276
Position 21644: 0.0005493336856770599
Position 17253: 0.0005097831787098698
Position 1851: 0.00048585061315279776
Position 16096: 0.00048566629821686786
Position 3263: 0.0004762940101578221
Position 16241: 0.000467343304534357
Position 21345: 0.0004631263795090777
Position 6379: 0.0004381051789212869
Position 2548: 0.00043197160935062423
Position 13417: 0.00041313103913181727
Position 13669: 0.0004125089532227104
Position 8132: 0.0004081770101812965
Position 23479: 0.0004015735584228196
Position 14464: 0.00040064947805574076
Position 8316: 0.00038281462895509605
Position 23709: 0.0003824226798220236
Position 21148: 0.0003553797600952424
Position 22917: 0.0003506191768221075
Position 2935: 0.0003497695694994484
Position 3836: 0.00034463156304339265
Position 21990: 0.0003365762836814847
Position 21482: 0.0003359901250187646
Position 21987: 0.0003259936674972846
Position 6397: 0.0003257934569128348
Position 16292: 0.000321132447851726
Position 16709: 0.0003162031232402641
Position 1800: 0.00028312354290414176
Position 13769: 0.00027608150659772456
Position 4871: 0.00027549008119471163
Position 9695: 0.0002588374428188257
Position 21287: 0.00025791887067443884
Position 2557: 0.000250198541166336
Position 23976: 0.00022958761256931855
Position 4556: 0.00022032080755823554
Position 15846: 0.0002172499630225477
Position 495: 0.00020390198078737353
Position 2449: 0.00019523138223887033
Position 16380: 0.0001879794042324884
Position 21364: 0.00017995311972941622
Position 21183: 0.0001692943659713422
Position 15948: 0.00016601233406847007
Position 15296: 0.000162749949287611
Position 3099: 0.00015144033868727264
Position 2337: 0.00014890745542607602
Position 24824: 0.00014794707727446805
Position 1512: 0.0001411681697746491
Position 21402: 0.0001295306057813682
Position 24328: 0.00012933318799297647
Position 2576: 0.00012487662489591713
Position 3133: 0.00011642053281070167
Position 1879: 0.00011133726827454312
Position 1797: 0.00010930729204410106
Position 3554: 0.00010847719060372208
Position 1346: 0.00010481103087247314
Position 21703: 9.888157233624946e-05
Position 15463: 9.825709797340207e-05
Position 13714: 9.062982072898776e-05
Position 23750: 8.538737371115228e-05
Position 14568: 7.163418495245347e-05
Position 18537: 7.157858901562948e-05
Position 15680: 7.157359609386532e-05
Position 23916: 6.895074792238755e-05
Position 9166: 6.239715016409763e-05
Position 990: 6.006570728986788e-05
Position 2894: 5.883645219690889e-05
Position 400: 5.783970017081096e-05
Position 15956: 5.718268786781372e-05
Position 3315: 5.5376157615841724e-05
Position 813: 5.389996001072468e-05
Position 15438: 4.800953797587711e-05
Position 651: 3.669055779269031e-05
Position 426: 3.5857703547043675e-05
Position 24101: 2.719749395880941e-05
Position 1054: 2.6637456541686762e-05
Position 15506: 2.4311022499516164e-05
Position 13507: 2.0314863126483682e-05
Position 23785: 1.9561030255855267e-05
Position 4444: 1.4912278167739748e-05
Position 21813: 1.2124212780542317e-05
Position 2334: 9.679394979597694e-06
Position 2601: 9.563131503876519e-06
