Gene = TRNT1
index = 1490
Annotated 5SS: [   75  2273 10538 13733 17795 19708 20788]
Annotated 3SS: [ 2097 10343 13593 17667 19513 20533 20989]
SMsplice 5SS: [   75  2273 10538 13733 17795]
SMsplice 3SS: [ 2097 10343 13593 17667 20533]
top_k =  1000
Partition function (log Z): 0.33948381085715296

Sorted 5' Splice Sites (High to Low Probability):
Position 2273: 0.9906282689415514
Position 75: 0.9900144018628231
Position 17795: 0.8394398994858923
Position 10538: 0.7394273226777914
Position 12795: 0.4493918013274773
Position 20788: 0.37402873743575193
Position 21095: 0.34349337941361574
Position 13733: 0.3100668901973089
Position 13663: 0.3085587573651221
Position 1900: 0.27629150065218366
Position 13759: 0.24877236250468704
Position 7041: 0.2472773472557219
Position 7915: 0.23656597339432556
Position 10558: 0.230666134154672
Position 1103: 0.21058600668485516
Position 21272: 0.18989296846421655
Position 19648: 0.1750277574927787
Position 19708: 0.16603282672699224
Position 19854: 0.13010197984651412
Position 8277: 0.12626246641338223
Position 1927: 0.11459931489177994
Position 632: 0.10759241878613227
Position 18213: 0.0888346584158553
Position 15995: 0.08059588553103654
Position 4452: 0.07015284528364783
Position 2575: 0.06813903382959828
Position 762: 0.06128020588859304
Position 21707: 0.059621903669966905
Position 7994: 0.04931436203997526
Position 1122: 0.04801076962772273
Position 12771: 0.03677883075322222
Position 12938: 0.03582677278303933
Position 11948: 0.031898327840032
Position 19656: 0.030840845522236544
Position 8009: 0.025568411778985882
Position 374: 0.02418622160601228
Position 6074: 0.02217586533065048
Position 18197: 0.021107508282586705
Position 8784: 0.020954536181377253
Position 17539: 0.02064064712642246
Position 13334: 0.02051458781888067
Position 12136: 0.020335492023937043
Position 16143: 0.02022107210645323
Position 6886: 0.019547866894526277
Position 20822: 0.014823724375909366
Position 3520: 0.014776381390576888
Position 18240: 0.01130054703515183
Position 20164: 0.01118241793592838
Position 4478: 0.010337948701568511
Position 822: 0.008208347087561189
Position 10748: 0.007986282309207105
Position 919: 0.007786300457451814
Position 5551: 0.007761307180571707
Position 18374: 0.0073395627984608105
Position 13896: 0.00689135728097722
Position 20667: 0.006697286949932144
Position 1030: 0.006669159370800008
Position 19866: 0.005895224644139217
Position 17876: 0.0057060747918059995
Position 1236: 0.0048957227732235415
Position 19484: 0.004845836142561327
Position 1110: 0.004342177105563849
Position 116: 0.0034328165693094056
Position 607: 0.0033303430129237267
Position 19376: 0.003288328541755708
Position 434: 0.0025345581410951184
Position 243: 0.0024724570035291756
Position 588: 0.0023314548549260364
Position 11438: 0.002244671352638668
Position 20710: 0.002195407224221269
Position 20572: 0.00212725577578247
Position 12985: 0.0016303860394417614
Position 20266: 0.001629891722273576
Position 4277: 0.001397651613954438
Position 2395: 0.0013776479139162173
Position 7933: 0.0013346952593746577
Position 13450: 0.0012782307424697666
Position 770: 0.0012320238985548788
Position 7074: 0.0011918959780618872
Position 1947: 0.0011454655000961603
Position 2168: 0.000987926715268493
Position 1282: 0.0009370721150632551
Position 1880: 0.0008977118985491459
Position 19247: 0.000875717283052988
Position 1500: 0.000691568569677111
Position 7024: 0.0006427635263705322
Position 15024: 0.0006164300219954264
Position 4107: 0.0004915442033868877
Position 1207: 0.0004635852932614043
Position 19644: 0.0004429466278612767
Position 20351: 0.00039866735079885547
Position 15198: 0.00032510257155462754
Position 21987: 0.00032083497355995535
Position 14964: 0.00027666096304701054
Position 614: 0.0002727850426261513
Position 14701: 0.00026706225229888316
Position 533: 0.0002044639154872155
Position 1550: 0.00014992426268955537
Position 2651: 0.00014124350675758277
Position 952: 0.00012835742452690826
Position 11409: 0.0001274435819304278
Position 2025: 0.00012540298088311618
Position 2482: 0.00012055804325805985
Position 775: 0.00011701466723432309
Position 14946: 0.00010462996362775627
Position 449: 9.368285617016989e-05
Position 1468: 9.141051146879182e-05
Position 1244: 8.92199643279792e-05
Position 1150: 8.576360150948958e-05
Position 1316: 5.5006594292334726e-05
Position 3003: 4.995650353661426e-05
Position 33: 4.965191023193361e-05
Position 1904: 4.8869038128012184e-05
Position 1552: 4.100246203757335e-05
Position 6081: 3.787182046379725e-05
Position 2073: 3.598462003731619e-05
Position 741: 3.45491700411484e-05
Position 3935: 2.427662884566883e-05
Position 3985: 2.3487627941154326e-05
Position 2838: 2.2252949942150233e-05
Position 2613: 1.8224565987635777e-05
Position 1625: 1.633756245590611e-05
Position 2199: 1.3859205453576387e-05
Position 217: 1.3536495167880234e-05
Position 2331: 1.142578188706483e-05
Position 2324: 1.1104150214199807e-05
Position 107: 8.22292968561605e-06
Position 2177: 7.714472404721213e-06
Position 545: 5.713948323856331e-06
Position 2133: 5.467653707812811e-06
Position 246: 5.2640697448485335e-06
Position 634: 5.124430358127564e-06
Position 2172: 4.777848356386107e-06
Position 913: 2.733085695018312e-06
Position 801: 2.6605863083239578e-06
Position 756: 2.2392740838845925e-06
Position 722: 2.1929489377489285e-06
Position 259: 2.187991240559989e-06
Position 911: 1.8152985541786482e-06
Position 916: 1.7524986702224065e-06
Position 788: 1.5542535558158465e-06
Position 400: 1.5257819169963603e-06
Position 422: 1.1015929766645335e-06
Position 367: 1.063340091477718e-06
Position 453: 8.934474697936378e-07
Position 48: 7.909590477601806e-07
Position 351: 7.847972763048355e-07
Position 169: 4.756977020659986e-07
Position 2913: 4.5527722791254765e-07
Position 2880: 4.1134111273591285e-07
Position 2889: 4.113059331658532e-07
Position 248: 3.39135934080359e-07
Position 2494: 2.9263701080110604e-07
Position 111: 2.4740423669379364e-07
Position 1107: 2.12732494664786e-07
Position 4: 1.934294967957956e-07
Position 2542: 1.8393169986707626e-07
Position 2781: 1.6551160389856775e-07
Position 2894: 1.1391994078602619e-07
Position 2936: 1.0181271551419785e-07
Position 2484: 9.920762248500298e-08
Position 519: 8.437619514410724e-08
Position 2553: 5.996622600710734e-08
Position 17: 5.959140327291194e-08
Position 2820: 4.881227460048321e-08
Position 2795: 4.266705753857988e-08
Position 143: 3.04391355148119e-08
Position 1126: 1.4441545701186705e-08
Position 1230: 1.4200833482513029e-08
Position 1846: 1.3681528756153343e-08
Position 2861: 9.032142949925279e-09
Position 195: 6.5630900468241215e-09
Position 506: 3.97160411046205e-09
Position 468: 3.6128022836420845e-09
Position 120: 2.5183218905252684e-09
Position 9: 1.1513878105951369e-09
Position 39: 8.297760345330136e-10
Position 1352: 6.678838610574383e-11
Position 412: 1.8356768961577046e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 10343: 0.9416394072639339
Position 17667: 0.8459593464398958
Position 13593: 0.8323579747597194
Position 2097: 0.7884165721443562
Position 20533: 0.6343173480114151
Position 20989: 0.5219652114665856
Position 19513: 0.436404202137303
Position 12672: 0.40771086817462066
Position 7734: 0.2746928537328444
Position 1029: 0.2214229413077447
Position 532: 0.19376110510573805
Position 1819: 0.1905907304386612
Position 6932: 0.18569079283752327
Position 1787: 0.17467336845333892
Position 21163: 0.13830919409429362
Position 8192: 0.12026628157124863
Position 2124: 0.1174987184598711
Position 15829: 0.10419630365073398
Position 20926: 0.0917948454445577
Position 19744: 0.09134016825875771
Position 21746: 0.08769158840116058
Position 18096: 0.07757824072779103
Position 12717: 0.07728546704506824
Position 4373: 0.07447441698011285
Position 2153: 0.072660456985502
Position 2424: 0.06554295524322426
Position 18117: 0.06268230206449388
Position 22084: 0.061991663664897646
Position 21617: 0.057890698318328014
Position 6775: 0.04649888049473555
Position 21652: 0.045764203172778434
Position 21971: 0.04032299438216185
Position 21780: 0.04000902808053661
Position 12836: 0.03587894957674838
Position 11864: 0.03425135008733394
Position 7812: 0.031063410180025893
Position 6963: 0.031031125102889575
Position 21539: 0.0274035849391339
Position 13449: 0.024104470797302473
Position 21768: 0.021978248868679096
Position 19707: 0.021820019474064922
Position 22007: 0.02098383471231308
Position 17434: 0.020640849373317498
Position 21842: 0.018600506914985826
Position 1798: 0.017688727352751885
Position 13185: 0.016057011083365633
Position 20604: 0.014419684757959019
Position 761: 0.013633095109374674
Position 20129: 0.01281951526240116
Position 13539: 0.012093877344379262
Position 5994: 0.011238294189935721
Position 8525: 0.011166256591958823
Position 10465: 0.011070750050032243
Position 18134: 0.010794083283262281
Position 10256: 0.010439201603711904
Position 21061: 0.010216388389916729
Position 22058: 0.009969818393530363
Position 11947: 0.00985965579740267
Position 8686: 0.009788279589418422
Position 5946: 0.009590991110170775
Position 865: 0.009442365047552734
Position 21134: 0.009185141382366492
Position 2171: 0.008837814990092036
Position 21099: 0.008527077632686612
Position 991: 0.007707631706438859
Position 5466: 0.007638300959817491
Position 21511: 0.00763107626314644
Position 21394: 0.007546530302640356
Position 19420: 0.007426772995189514
Position 10156: 0.006944097914785614
Position 1842: 0.006943865284483599
Position 13732: 0.0068826543008532
Position 21306: 0.006038516913186059
Position 7993: 0.006034663820864855
Position 19180: 0.006010515841562095
Position 21313: 0.0059486461206017405
Position 151: 0.005923042377540508
Position 177: 0.005761957357267177
Position 13268: 0.005712258666083453
Position 275: 0.0056945423680162316
Position 181: 0.005648272248218775
Position 3344: 0.005175074958904002
Position 1172: 0.004978741413018181
Position 20508: 0.004694918413078409
Position 11806: 0.004652169983498806
Position 10606: 0.004336128394842218
Position 3397: 0.004275627228594206
Position 7686: 0.00415940759202466
Position 300: 0.0040503221748089445
Position 2199: 0.003995482827126847
