Gene = RBM18
index = 1118
Annotated 5SS: [  125  3460 12993 17322 19584]
Annotated 3SS: [ 3330 12865 17234 19497 22795]
SMsplice 5SS: [  125  3460 12993 17322 19584 19861 24024]
SMsplice 3SS: [ 3330 12865 17234 19497 19783 23940 25876]
top_k =  1000
Partition function (log Z): 2.922273155265188

Sorted 5' Splice Sites (High to Low Probability):
Position 17322: 0.9838058233045417
Position 125: 0.9809222180712304
Position 3460: 0.9756234522120173
Position 19584: 0.8685176291017496
Position 24024: 0.7884837809803675
Position 19861: 0.7150550056254302
Position 12993: 0.6015544128939306
Position 11979: 0.3271980954993769
Position 12903: 0.2763765855299003
Position 2638: 0.19440941856383748
Position 10566: 0.18005789015071902
Position 24629: 0.17580487337327358
Position 6760: 0.16034352015537784
Position 1690: 0.12331493651263593
Position 12937: 0.10691075828980506
Position 26055: 0.09665432972261022
Position 18993: 0.09510229982310037
Position 20631: 0.07699863393742624
Position 1744: 0.07603872293013059
Position 24246: 0.07375099582929712
Position 19665: 0.06435746141833143
Position 8454: 0.06324218217350093
Position 19394: 0.062292443399266366
Position 9181: 0.052338310921623235
Position 12028: 0.04443439143874173
Position 21249: 0.0439422610211148
Position 1479: 0.04245002042325094
Position 24566: 0.03277442330584084
Position 1621: 0.026277397613513425
Position 15389: 0.02497593360616216
Position 706: 0.023805044668391513
Position 22862: 0.02348097144885682
Position 18633: 0.02332051709134479
Position 20128: 0.022732186500773337
Position 21096: 0.021885088731559567
Position 18236: 0.020869099333723794
Position 15947: 0.020859744087634424
Position 15240: 0.020231336677598622
Position 25159: 0.01622726572641151
Position 20639: 0.013896436458961811
Position 15029: 0.013749649065647846
Position 23039: 0.013410717188109716
Position 459: 0.012602002791969496
Position 5410: 0.01252595912489422
Position 8092: 0.011756225380303185
Position 13443: 0.010945165988958392
Position 2623: 0.010263296801239698
Position 23077: 0.010144940948745778
Position 24028: 0.009692579779543381
Position 24270: 0.009470643551805314
Position 13604: 0.009342015937243715
Position 10623: 0.008556467161913862
Position 16273: 0.008304746430668168
Position 15048: 0.007791628684917182
Position 2794: 0.007432580324164418
Position 351: 0.0070632149162270065
Position 17316: 0.006979984720951822
Position 17741: 0.006728920911649747
Position 18683: 0.006577629797579924
Position 3897: 0.006509380751840384
Position 16131: 0.006380162837192402
Position 16464: 0.00633075877667171
Position 20813: 0.005998363058033817
Position 436: 0.005540605568263563
Position 23163: 0.005415859930026642
Position 25664: 0.005344279881788858
Position 686: 0.005253094929897443
Position 24406: 0.005035592873481463
Position 12615: 0.0047316936785989335
Position 16158: 0.004706800221144269
Position 24458: 0.004620319633765006
Position 5774: 0.004448576377050274
Position 262: 0.004212060232143085
Position 763: 0.0039410831558866375
Position 55: 0.003772557990522776
Position 1669: 0.0035567370099216793
Position 177: 0.0034888362721325504
Position 6838: 0.0034174054196449114
Position 19416: 0.0032093366682192886
Position 1754: 0.00320580821479166
Position 18518: 0.0029779508012331177
Position 25109: 0.0028972581274743442
Position 9230: 0.0025156758759729324
Position 15305: 0.002433564319140171
Position 14586: 0.002410985758460053
Position 24008: 0.001962517950588926
Position 13262: 0.001764420759413708
Position 13413: 0.0017268421680294648
Position 8215: 0.0016954274998542832
Position 819: 0.0016615283900043162
Position 13563: 0.0015937271329832566
Position 9421: 0.0015527458880441629
Position 15477: 0.0015189815863894814
Position 26531: 0.0012613064600068404
Position 19175: 0.0012174339239438441
Position 25198: 0.0011895759559728924
Position 5164: 0.0011716738413672222
Position 20334: 0.001021630510487163
Position 279: 0.0010023337200509963
Position 12932: 0.0009317056448097528
Position 19124: 0.0008587727471286679
Position 1042: 0.0008317268941048891
Position 17965: 0.000743936044771743
Position 10609: 0.0006911080939313579
Position 19612: 0.0006690169159220303
Position 1614: 0.0006588352055121623
Position 340: 0.0006400701528333633
Position 1029: 0.0005594373411803857
Position 1583: 0.0005172975191756642
Position 24359: 0.0005128053125729756
Position 955: 0.000505982372231463
Position 9224: 0.00047210748413010686
Position 720: 0.00040172700370509417
Position 6340: 0.00033392386992647593
Position 607: 0.00032793405222955287
Position 1904: 0.0003112914426814567
Position 19182: 0.0002992851892001349
Position 20270: 0.00027430692775700906
Position 1394: 0.00024700989138697597
Position 6015: 0.000244973242773115
Position 2546: 0.0002395999116701555
Position 1326: 0.00014938749516591777
Position 5785: 0.000143345535605077
Position 129: 0.0001106744902402787
Position 20042: 0.0001008488693891846
Position 1214: 9.183108780041887e-05
Position 936: 9.032833971019726e-05
Position 20605: 8.548289266195526e-05
Position 26162: 8.460113537911525e-05
Position 622: 7.81966916027838e-05
Position 20486: 5.7311699709849334e-05
Position 14253: 5.006672097054637e-05
Position 17803: 4.712784335875049e-05
Position 18441: 4.607964515287702e-05
Position 313: 3.477124048079179e-05
Position 20083: 2.8581839454366282e-05
Position 2024: 2.6312471376740627e-05
Position 2361: 2.6220941617841977e-05
Position 13722: 2.5609827903367666e-05
Position 968: 2.235782032915354e-05
Position 13524: 2.000324312183407e-05
Position 1065: 1.5991842497560208e-05
Position 1726: 1.3237888752030228e-05
Position 14312: 1.3122681841583077e-05
Position 728: 1.2995273968683442e-05
Position 449: 8.127882951576147e-06
Position 1203: 8.005415787002486e-06
Position 842: 7.230980265409411e-06
Position 20495: 6.288025938233776e-06
Position 1357: 5.2536930726424834e-06
Position 1338: 5.075448076677223e-06
Position 791: 5.0573131876974185e-06
Position 773: 3.464509208356086e-06
Position 407: 2.958823852455097e-06
Position 5636: 2.8796673446275174e-06
Position 20078: 2.810849622913183e-06
Position 1019: 2.7710092533997943e-06
Position 19904: 2.5701359955349585e-06
Position 4359: 2.458192194069361e-06
Position 20098: 2.154014997963818e-06
Position 653: 2.0485623640039976e-06
Position 976: 1.922671468658362e-06
Position 20391: 1.8880154530410212e-06
Position 768: 1.5900836934167583e-06
Position 2657: 1.2896295955678583e-06
Position 19715: 7.875908301909529e-07
Position 1166: 6.221979188064872e-07
Position 2430: 5.202132485542092e-07
Position 83: 4.983132451189485e-07
Position 505: 3.659310065419344e-07
Position 474: 2.1660577362592466e-07
Position 353: 1.571510866510562e-07
Position 5855: 1.0346381052116248e-07
Position 72: 1.0269960673884183e-07
Position 19594: 7.133174463830516e-08
Position 462: 3.391882207917799e-08
Position 230: 3.371374136888563e-08
Position 144: 2.136181937973163e-08
Position 59: 1.3851881836910893e-08
Position 510: 9.985618777933518e-09
Position 235: 7.81668746150411e-09
Position 47: 3.121774592557241e-09
Position 6: 6.443233434985554e-10
Position 661: 2.637894652376962e-10
Position 568: 1.3830171128927311e-10
Position 3906: 8.272410970493417e-12
Position 3862: 4.506343899536701e-12
Position 444: 1.9790802866920823e-12
Position 515: 1.2399488481473173e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 17234: 0.9907858080254944
Position 25876: 0.9468542058882254
Position 12865: 0.8980776067817179
Position 19497: 0.896041809517321
Position 3330: 0.6751676926863517
Position 23940: 0.5544046848744725
Position 19783: 0.4839118056254409
Position 23904: 0.24798687430961222
Position 19761: 0.22524596307443157
Position 3340: 0.21447239335880713
Position 1519: 0.194250326203023
Position 10471: 0.18713716255846827
Position 11891: 0.1857674843380094
Position 2516: 0.18390557887196787
Position 11816: 0.1758420168643262
Position 24457: 0.1630507159147427
Position 6686: 0.15598892933135702
Position 18854: 0.09299742192502095
Position 12809: 0.08769585557672806
Position 19323: 0.06883612905697474
Position 3398: 0.0613178852454235
Position 9072: 0.052861860493693784
Position 8370: 0.05220634486733044
Position 1475: 0.05186680636598566
Position 22795: 0.05001390834593638
Position 26139: 0.045524992088652606
Position 15137: 0.04538767051045825
Position 20177: 0.041244022409923385
Position 24245: 0.04086082888054368
