Gene = IPPK
index = 710
Annotated 5SS: [  358 11632 13810 17693 20813 22207 27514 29556 32265 35108 35880 50780]
Annotated 3SS: [11583 13713 17625 20690 22116 27454 29482 31984 34956 35776 50699 54207]
SMsplice 5SS: [  358  6204  6506 10966 11632 13810 15050 17030 17693 20854 22207 27514
 29556 35108 35880 42017 45715 50780 52586 54353 54625]
SMsplice 3SS: [ 6112  6464 10845 11583 13713 14903 16802 17625 20690 22116 27454 29482
 35018 35776 41895 45638 50699 52427 54207 54553 56534]
top_k =  1000
Partition function (log Z): 20.678548630348203

Sorted 5' Splice Sites (High to Low Probability):
Position 50780: 0.9996605656923887
Position 29556: 0.9833276065002385
Position 13810: 0.9777438392567279
Position 35880: 0.9747907818902891
Position 11632: 0.9317629789057555
Position 35108: 0.9294389487238309
Position 6204: 0.9212885237523756
Position 17693: 0.8674032473535805
Position 22207: 0.8568410685249883
Position 358: 0.8301851920631497
Position 6506: 0.7579301746436414
Position 45715: 0.7494589071716142
Position 27514: 0.7263447893872502
Position 15050: 0.7045699535264803
Position 54353: 0.7044150190364221
Position 10966: 0.6589583521007302
Position 17030: 0.6297295044980123
Position 27134: 0.6146896718494204
Position 54625: 0.5631603441086126
Position 1888: 0.5560647138062307
Position 42017: 0.5122336889333649
Position 20854: 0.4966570016055283
Position 11214: 0.4912571752289816
Position 38790: 0.4831142966835856
Position 50469: 0.4327186907544565
Position 7447: 0.4040131529946884
Position 32265: 0.382007683634405
Position 6048: 0.3765994612599592
Position 42347: 0.36440970490475477
Position 42000: 0.3562255266610534
Position 26372: 0.34006900090123093
Position 52586: 0.33390613977814265
Position 28394: 0.3267467219700649
Position 3101: 0.3213260647340873
Position 10716: 0.3183392717807054
Position 52600: 0.28743042825945764
Position 20813: 0.2805846046620506
Position 54006: 0.277940675148094
Position 53262: 0.275331101699392
Position 8467: 0.24544146612929163
Position 34953: 0.2310583120895241
Position 32286: 0.20401971922877155
Position 21343: 0.17749385192834521
Position 15650: 0.1587817111643153
Position 39311: 0.15204897599302403
Position 28103: 0.1376739163386843
Position 37658: 0.13558756415075848
Position 49081: 0.13530937003269375
Position 39308: 0.1312215548926848
Position 5824: 0.1241139877921891
Position 55067: 0.11822221636923272
Position 982: 0.11565737900875293
Position 29957: 0.11434841547106056
