Gene = ATG7
index = 109
Annotated 5SS: [    15  26228  26789  34433  36434  40793  42866  58801  60466  68108
  69652  75408  85985  88157  90301  92107 107425 154299]
Annotated 3SS: [ 26057  26733  34314  36355  40675  42715  58711  60343  68016  69506
  75248  85789  87952  90184  92030 107343 154175 282182]
SMsplice 5SS: [    15    548  14781  16325  18184  26228  34433  36434  42866  68108
  69652  75408  85985  88157  90301  92107  95107  99580 107425 121618
 146512 154299 185310 196087 227573 235610 238442 240040 241972 249623
 258654 261019 266798 282334]
SMsplice 3SS: [   297  14561  16229  18129  26057  34314  36355  42715  68016  69506
  75248  85789  87952  90184  92030  94982  99455 107343 121517 146291
 154175 185216 195956 227499 235514 238367 239881 241763 249484 258570
 260874 266640 282182 283529]
top_k =  1000
Partition function (log Z): -118.69537378004644

Sorted 5' Splice Sites (High to Low Probability):
Position 26228: 0.9950298767336901
Position 42866: 0.9197419184235699
Position 18184: 0.9035705074961021
Position 6405: 0.8673479050364591
Position 14781: 0.8144707947985981
Position 15: 0.8091010099244715
Position 36434: 0.7432141383449767
Position 34433: 0.6076022843370984
Position 548: 0.5635131571637564
Position 35985: 0.5216547413025533
Position 16325: 0.5045536359031204
Position 40793: 0.4618438162707481
Position 5004: 0.3837183104431104
Position 10023: 0.32035878907873266
Position 6151: 0.31441343163475954
Position 8687: 0.30915874967712986
Position 553: 0.2809469755287634
Position 24886: 0.2653034139265216
Position 9859: 0.25964470571189413
Position 34453: 0.20867346568605613
Position 27717: 0.20612793936907856
Position 27998: 0.20508107985092114
Position 14467: 0.17813438128698023
Position 35519: 0.1670479465369383
Position 36464: 0.16617532899779308
Position 28231: 0.14556591756749074
Position 13217: 0.10284868560610773
Position 2098: 0.08657417141509106
Position 22872: 0.07411497405209802
Position 40918: 0.07349244496521046
Position 5702: 0.07043699470962196
Position 6097: 0.0650263483370752
Position 7854: 0.06371848621928952
Position 4655: 0.06358002741367311
Position 40898: 0.05936181179958985
Position 1394: 0.051013925787030553
Position 37828: 0.04875648017231514
Position 53540: 0.04829084198488942
Position 1921: 0.04354285061622004
Position 9667: 0.039556583394306635
Position 14628: 0.03595224865818207
Position 34484: 0.03547496779792948
Position 669: 0.035182100450671966
Position 5778: 0.030596085055718307
Position 27767: 0.030111289599781436
Position 48619: 0.029460581892477862
Position 40777: 0.02901610816526901
Position 39765: 0.02864582540303115
Position 6042: 0.0262881415663456
Position 2708: 0.02235699555347777
Position 40760: 0.02124081671390575
Position 990: 0.021194941950050766
Position 50240: 0.01969867448611817
Position 1967: 0.019283004402354784
Position 26789: 0.01855999657509315
Position 46504: 0.015961937853816
Position 6146: 0.014241775125755913
