Gene = WBSCR28
index = 1559
Annotated 5SS: [ 108 4263]
Annotated 3SS: [3833 4417]
SMsplice 5SS: [108]
SMsplice 3SS: [3833]
top_k =  1000
Partition function (log Z): -4.962269207189807

Sorted 5' Splice Sites (High to Low Probability):
Position 108: 0.7680651800593156
Position 4263: 0.3538308863631774
Position 2772: 0.32259559033402274
Position 1999: 0.3185344485253337
Position 125: 0.22253781228167008
Position 4017: 0.0879229301096228
Position 2580: 0.07069554499965265
Position 3934: 0.05876252720436319
Position 4215: 0.04244264281962622
Position 2066: 0.0404366814303838
Position 433: 0.038639740144786765
Position 2843: 0.031772427902854915
Position 4258: 0.0264860110042964
Position 2754: 0.021182746454264594
Position 4278: 0.018424844576328647
Position 218: 0.01296015354763057
Position 417: 0.010489540954983986
Position 4023: 0.0104534584581108
Position 4032: 0.009708213258225764
Position 2723: 0.009243817789451771
Position 3902: 0.008157171287744867
Position 3929: 0.008045415087397876
Position 4439: 0.0075115735294162935
Position 551: 0.007026513548641899
Position 2509: 0.00591285183877877
Position 87: 0.005822247083723344
Position 4477: 0.005691719883027436
Position 566: 0.005272218051594313
Position 2732: 0.004837562250357899
Position 1225: 0.0040564729035501845
Position 2686: 0.003174921266985794
Position 3531: 0.0030405549396931688
Position 3603: 0.003037192406590063
Position 3900: 0.002576042340711382
Position 568: 0.002554278822855008
Position 3420: 0.002482858332738331
Position 2764: 0.0020781252485082865
Position 2032: 0.002053836836307647
Position 1643: 0.001980538114361936
Position 4200: 0.0017850723613250824
Position 4055: 0.001138172483133425
Position 4454: 0.0009344362264934117
Position 4178: 0.000677303910438176
Position 1900: 0.0005857406927208929
Position 3451: 0.0005535573187507585
Position 3445: 0.0004874349758979639
Position 16: 0.0004533110122882575
Position 3686: 0.0004124847043118372
Position 2811: 0.00038448109010511797
Position 3255: 0.00037040542001758503
Position 1008: 0.0003697253429803451
Position 1043: 0.0003384818699884631
Position 4067: 0.00027910681140302766
Position 619: 0.0002498586668317183
Position 4309: 0.00023704676579494713
Position 3563: 0.00023248935668216091
Position 20: 0.0002205020249809013
Position 2511: 0.0001594905653363727
Position 1489: 0.00010607493036588543
Position 317: 0.00010446694391967427
Position 277: 9.978981527751802e-05
Position 1227: 9.511709539024662e-05
Position 2179: 6.891971782004495e-05
Position 1317: 6.391920317154707e-05
Position 385: 5.445976114615257e-05
Position 350: 5.150694793708049e-05
Position 1861: 3.596134077262374e-05
Position 1847: 2.95431102031886e-05
Position 767: 1.853523367715065e-05
Position 134: 1.576392727211535e-05
Position 2467: 1.4325663424396686e-05
Position 606: 1.3712153537245042e-05
Position 1121: 1.2896055285537092e-05
Position 1002: 1.0102955512673935e-05
Position 1075: 1.004848140014796e-05
Position 478: 9.81484953222896e-06
Position 112: 3.2851301369376906e-06
Position 102: 1.3289989034681797e-06
Position 129: 8.277289492905606e-07
Position 855: 1.2007410369124537e-07
Position 54: 8.325927716782697e-08
Position 503: 4.384944848438192e-08
Position 699: 3.640428151947576e-08
Position 901: 2.8415437506980113e-08
Position 831: 2.660744846895188e-08
Position 435: 2.153749636510298e-08
Position 469: 2.053248113860678e-08
Position 842: 1.502291972786522e-08
Position 462: 1.4282460850548147e-08
Position 735: 9.934223918751763e-09
Position 2010: 4.465876014753018e-09
Position 327: 1.6742368028022145e-09
Position 347: 9.516390414334863e-10
Position 80: 9.404745840698255e-10
Position 208: 5.24446152230948e-10
Position 822: 2.4693607479987116e-10
Position 874: 2.211573215528214e-10
Position 198: 6.313824634800035e-11
Position 480: 9.522959716453738e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4417: 0.6664743101770993
Position 3833: 0.5851056488780781
Position 2660: 0.27575543077881653
Position 4146: 0.2310881937492802
Position 1826: 0.1974409343646573
Position 2657: 0.11614149179447661
Position 208: 0.07562471598271764
Position 1770: 0.07038693982007328
Position 2466: 0.058418902928236614
Position 4016: 0.05294896361701981
Position 1883: 0.037223957082665064
Position 4105: 0.023494398242935637
Position 1913: 0.022363687660079817
Position 1955: 0.01826167940200894
Position 4564: 0.017671597635888128
Position 2492: 0.01712467992002936
Position 3339: 0.013439283748006533
Position 309: 0.010595646985994103
Position 1860: 0.008788863351265592
Position 2579: 0.006843898477781916
Position 4040: 0.006358519277696972
Position 2675: 0.005778162743174162
Position 1981: 0.00557419443030361
Position 969: 0.004622719886354858
Position 4118: 0.004191415480596114
Position 472: 0.00345589540394282
Position 4343: 0.003066763599442605
Position 315: 0.0030143583156123604
Position 1960: 0.002360593462617106
Position 335: 0.0021031580938032407
Position 2251: 0.00194311500664187
Position 2412: 0.001857760895903701
Position 2415: 0.0016964457665400888
Position 2106: 0.0016935440456084339
Position 2160: 0.0015756884504521669
Position 664: 0.0013847008309005014
Position 1453: 0.0012733000899918887
Position 311: 0.0012252422541648817
Position 3986: 0.0009547605824675357
Position 1042: 0.0008853718464631641
Position 3878: 0.0008212007379372074
Position 236: 0.0007617474010273462
Position 2508: 0.0006581161233001706
Position 3495: 0.0006290178541490655
Position 3842: 0.0006059725948694655
Position 4670: 0.0005870945585575503
Position 4386: 0.0005829387386282624
Position 3156: 0.0005294927822398442
Position 1995: 0.00047440673647367683
Position 3342: 0.00047382758281521033
Position 1587: 0.0003932427619384424
Position 3788: 0.00035440559884956994
Position 2870: 0.00032836987037861305
Position 993: 0.0003103947029578878
Position 2018: 0.0002641594374473075
Position 498: 0.0002519958623884093
Position 2089: 0.00023576943661058713
Position 2126: 0.00019609727335817277
Position 2215: 0.00019440440091112723
Position 831: 0.00017535005227713624
Position 2117: 0.00017260144081854818
Position 891: 0.00015900054029700754
Position 2432: 0.00015135611027023758
Position 1899: 0.000145262129695066
Position 3969: 0.00012233135058083708
Position 2275: 0.00011380015086019225
Position 2842: 0.00010693232683651812
Position 3241: 0.00010615105701495802
Position 474: 8.13668577587043e-05
Position 1130: 7.676481232372094e-05
Position 3467: 7.334836978278297e-05
Position 1133: 7.140732211014395e-05
Position 684: 6.897894315035925e-05
Position 1470: 5.988521138243783e-05
Position 834: 5.121908205767886e-05
Position 541: 4.369272856986106e-05
Position 1555: 3.9382482389293566e-05
Position 660: 3.5611446805641214e-05
Position 371: 3.441242389295469e-05
Position 277: 3.395573462326533e-05
Position 1224: 3.245458829372359e-05
Position 1502: 3.0171473713508097e-05
Position 86: 2.403217057227764e-05
Position 2417: 2.400993818031225e-05
Position 2837: 2.2882025923340652e-05
Position 2168: 2.2847147764729143e-05
Position 189: 2.2090406870507118e-05
Position 1210: 2.206656333353741e-05
Position 1428: 1.6024290479459172e-05
Position 173: 1.5422574725251086e-05
Position 361: 1.5016175599346788e-05
Position 259: 1.3198440477643651e-05
Position 256: 1.2903542627458334e-05
Position 1523: 1.1598161559088278e-05
Position 1636: 9.75072042211934e-06
Position 409: 9.28584787630928e-06
Position 1066: 7.689903100983304e-06
Position 2179: 7.296040381079187e-06
Position 1376: 7.219417282996706e-06
Position 1307: 6.4475547147033115e-06
Position 162: 6.233969204740645e-06
Position 1406: 6.089958650928785e-06
Position 1478: 4.741697343475751e-06
Position 1672: 4.669232045229242e-06
Position 1348: 4.445207044708592e-06
Position 347: 3.944462080935869e-06
Position 1159: 3.7565203213493506e-06
Position 565: 3.4663640863666606e-06
Position 1110: 3.4540023014403526e-06
Position 1297: 3.366833956839158e-06
Position 741: 3.352143812578793e-06
Position 392: 3.0542696809881608e-06
Position 2494: 2.910398310744756e-06
Position 1596: 2.5641953608480804e-06
Position 915: 2.084625949766952e-06
Position 975: 2.044549770808801e-06
Position 4356: 1.8171628591838798e-06
Position 1392: 1.7574759038698965e-06
Position 1464: 1.5646621995187056e-06
Position 1383: 1.302922171129942e-06
Position 151: 6.577021755295678e-07
Position 1713: 6.413065687380163e-07
Position 1807: 5.730608762946254e-07
Position 1139: 4.5245067118891503e-07
Position 2028: 3.94564182085491e-07
Position 901: 3.71256217141482e-07
Position 217: 3.4071383580053245e-07
Position 1630: 2.1414858130855744e-07
Position 1090: 6.467447397292699e-08
Position 1135: 6.387902017363296e-08
Position 432: 5.266697966149673e-09
Position 420: 4.2744141102493696e-09
Position 2691: 3.573110208924194e-09
Position 175: 1.7959709671751752e-09
Position 342: 1.7406823106278863e-09
Position 1078: 9.452279554136035e-10
Position 1049: 8.76391422091562e-10
Position 164: 8.037842472810348e-10
Position 758: 5.768667501243123e-10
Position 550: 3.1804153840874723e-10
Position 102: 2.846146716398282e-10
Position 588: 2.7864371546503896e-10
Position 417: 2.152636685291088e-10
Position 129: 1.9351096177906638e-10
Position 94: 2.221508610626685e-11
Position 112: 3.0247004863390844e-12
Position 604: 5.647257856921556e-13
Position 666: 5.020991825159745e-13
