Gene = CYSTM1
index = 424
Annotated 5SS: [  644 20011]
Annotated 3SS: [19803 68662]
SMsplice 5SS: [  644 20011 22084 43887 62119]
SMsplice 3SS: [19803 21946 43743 62033 68662]
top_k =  1000
Partition function (log Z): -34.01501444497313

Sorted 5' Splice Sites (High to Low Probability):
Position 20011: 0.841115004888777
Position 644: 0.5932263827406525
Position 22084: 0.5004462226779087
Position 5301: 0.3949996442356603
Position 87: 0.35720071441763573
Position 2965: 0.30487332743787543
Position 5482: 0.22071351086870267
Position 7834: 0.14679535705199306
Position 562: 0.11260057709699109
Position 101: 0.09759204304753828
Position 19967: 0.07739530233104414
Position 10292: 0.07316367014214203
Position 2020: 0.060483864563294555
Position 20652: 0.03493630023537059
Position 2213: 0.02880985129294381
Position 2911: 0.027914828225720213
Position 10297: 0.026359465677803413
Position 16802: 0.02549594946315456
Position 7518: 0.025335238698849814
Position 245: 0.02437806523415228
Position 6122: 0.02366433343714777
Position 22128: 0.02244192634289729
Position 2245: 0.015466814522374155
Position 487: 0.015240724316654904
Position 7614: 0.014580309914494442
Position 627: 0.013228569714680026
Position 2915: 0.013011861353132446
Position 19943: 0.011218287115464388
Position 649: 0.010276462798010503
Position 2898: 0.009440630356981039
Position 2877: 0.005160196663955753
Position 2919: 0.00433966979999453
Position 3900: 0.004038600886478682
Position 1669: 0.003140323310899508
Position 3640: 0.003079981302392891
Position 2493: 0.0026185545080075656
Position 1290: 0.0024472454225267074
Position 3033: 0.0022995582862839164
Position 306: 0.0021206760043843316
Position 25: 0.001991775872775155
Position 601: 0.001698135648983661
Position 9010: 0.001647513572449929
Position 3620: 0.0013966411778226964
Position 7769: 0.0012434566004958755
Position 2799: 0.001119813888405952
Position 208: 0.0009895062605107371
Position 497: 0.000976854624039825
Position 3719: 0.0009318527712451606
Position 1984: 0.0008680326542112636
Position 1603: 0.0008667087427523213
Position 1089: 0.0008528414122459041
Position 1689: 0.0008158065808365728
Position 2935: 0.0008084605360916626
Position 2369: 0.0007972224417926853
Position 1913: 0.000698192842163265
Position 3064: 0.0006755077684908515
Position 1308: 0.0006144042566513059
Position 257: 0.0005758907761988912
Position 1443: 0.0004531712127789898
Position 779: 0.0004184042291845486
Position 39: 0.0003997720192710591
Position 123: 0.000399646972589212
Position 191: 0.00036248243239279487
Position 2483: 0.0003481186884717225
Position 2152: 0.0003281848645899284
Position 3050: 0.0002726672918325054
Position 479: 0.00022822809540229942
Position 3853: 0.0002257223113723766
Position 252: 0.0002103764236567366
Position 414: 0.0001920978976075005
Position 586: 0.0001747071509324458
Position 3082: 0.00016978494194609182
Position 4686: 0.00016547282392018696
Position 1958: 0.00015366944799379234
Position 3037: 0.00014860427989083565
Position 3984: 0.00012422824503272658
Position 2575: 0.00011013883380285935
Position 4485: 0.00010711962175101728
Position 1656: 8.486446716795766e-05
Position 3016: 8.005966729685728e-05
Position 1122: 7.622091070580349e-05
Position 1105: 7.171484101598889e-05
Position 239: 5.5722477709660545e-05
Position 2745: 5.337331586378942e-05
Position 2357: 5.2346149880272815e-05
Position 3415: 4.323189183353463e-05
Position 1995: 4.234659584801511e-05
Position 3006: 3.941228473317181e-05
Position 1139: 3.6813827115955846e-05
Position 5700: 2.0738901427235072e-05
Position 293: 2.0352027940829793e-05
Position 524: 1.61545340362494e-05
Position 435: 1.0994967003011016e-05
Position 118: 1.0674917778715008e-05
Position 1532: 3.3545910684790452e-06
Position 2076: 2.752914543764555e-06
Position 5515: 2.2082846962898344e-06
Position 340: 1.920390065706027e-06
Position 430: 1.6238866737256456e-06
Position 299: 1.3322143866328728e-06
Position 1862: 1.1251286087346535e-06
Position 519: 9.519583815405634e-07
Position 58: 8.803693103983409e-07
Position 1891: 6.719832605144862e-07
Position 332: 5.982636508339688e-07
Position 623: 6.266318814695897e-09
Position 17: 5.839699701714131e-10
Position 571: 1.197613474907719e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 19803: 0.9874167332060699
Position 21946: 0.6539135940146982
Position 5043: 0.47811723109562065
Position 2832: 0.34561417693117263
Position 22686: 0.2075283015470067
Position 561: 0.1793613694200054
Position 7730: 0.14651821836469386
Position 25423: 0.11732800601792566
Position 10060: 0.09118196736092697
Position 23311: 0.08923037781137941
Position 5443: 0.08832443299149974
Position 25764: 0.075698441774456
Position 24385: 0.06981947181744706
Position 23363: 0.06595569151669883
Position 20510: 0.062047699560194014
Position 2126: 0.045412663156509735
Position 20083: 0.04365862433994989
Position 600: 0.042762997935658575
Position 16427: 0.03134428449801785
Position 7459: 0.02833663206680646
Position 20132: 0.028202422313540355
Position 24720: 0.027195567235653605
Position 5063: 0.02287449961838947
Position 1955: 0.01975692786453232
Position 1833: 0.01950789430351029
Position 6024: 0.018080738812731825
Position 21774: 0.01694378176971611
Position 5039: 0.01542396331112033
Position 7421: 0.013434321840301695
Position 1993: 0.011960836397297895
Position 22804: 0.011623888860093062
Position 20674: 0.011066961046082312
Position 10032: 0.009783022220219682
Position 2839: 0.009613867332168437
Position 2853: 0.008341748378210211
Position 477: 0.005756341112207796
Position 5113: 0.00569142112023875
Position 5985: 0.0056732424235915214
Position 2694: 0.0049018403469364355
Position 1850: 0.004511221354978539
Position 221: 0.004419760886829447
Position 3827: 0.004159608688594175
Position 557: 0.004014180995978405
Position 22592: 0.003933769145962439
Position 1845: 0.003932905062280588
Position 3562: 0.0034569878831339777
Position 5256: 0.0034276513695398704
Position 22371: 0.0034064448206586008
Position 5202: 0.0029241833131322986
Position 623: 0.0027226954611794347
Position 2670: 0.001712058240789074
Position 8906: 0.001687105776132346
Position 1525: 0.00163120786452052
Position 3488: 0.0014738681760825183
Position 1920: 0.0013983397208309155
Position 606: 0.0011687299163481023
Position 1913: 0.0010406332366371869
Position 318: 0.0009271695037216854
Position 5416: 0.0009212665847486293
Position 6872: 0.0007819365584708827
Position 2179: 0.0007279112417172713
Position 1756: 0.0007104759271514023
Position 1602: 0.0005968254487690261
Position 3637: 0.00042253472449584956
Position 13853: 0.0004218128217058346
Position 2802: 0.0003219040219529939
Position 380: 0.0002853450169829453
Position 10497: 0.0002780463459003566
Position 1806: 0.0002689680752165641
Position 1314: 0.00024544437556621836
Position 909: 0.00023296525819794007
Position 2313: 0.00021142333961168795
Position 9609: 0.00018226655572002693
Position 4504: 0.00016846769924650187
Position 9508: 0.00015548370828159919
Position 3852: 0.00014133531227797044
Position 306: 0.0001379108349431198
Position 1964: 0.00012060188297037235
Position 6689: 0.00011257450122902685
Position 5584: 0.00010721470140538525
Position 4368: 0.00010711962175101755
Position 1803: 0.00010507821313233517
Position 444: 0.00010092227499831551
Position 1957: 9.603732189069012e-05
Position 340: 8.491827332000529e-05
Position 313: 8.319019198175392e-05
Position 3730: 8.308329036459086e-05
Position 189: 8.001542863992076e-05
Position 6640: 7.404959697000992e-05
Position 3983: 7.219338231752812e-05
Position 1062: 6.817097622669472e-05
Position 2798: 6.810438403842638e-05
Position 1722: 6.350337897217858e-05
Position 7921: 5.8750381959637576e-05
Position 3471: 5.742017367055773e-05
Position 528: 4.8621215698667106e-05
Position 3833: 4.76639378998992e-05
Position 2466: 4.594898304592735e-05
Position 8272: 4.538930746525047e-05
Position 1442: 4.3248528836605403e-05
Position 8583: 4.101378148562302e-05
Position 2595: 4.0144220333643075e-05
Position 513: 4.007480595504428e-05
Position 8685: 3.428946854500462e-05
Position 5640: 3.1919158735414736e-05
Position 1363: 2.7268390203914648e-05
Position 3180: 2.5600436958667934e-05
Position 1311: 2.5220520917797646e-05
Position 2536: 2.259239881099147e-05
Position 3221: 2.2290230787855618e-05
Position 1170: 1.6515314204111948e-05
Position 346: 1.5491946118397617e-05
Position 1701: 1.4757882535176247e-05
Position 2487: 1.4715926459191349e-05
Position 5756: 1.3670831408228545e-05
Position 2099: 1.2247096387819868e-05
Position 7862: 1.1906337501446337e-05
Position 6187: 1.0990112215256465e-05
Position 5610: 1.0870593979021836e-05
Position 1205: 1.0572764520381731e-05
Position 486: 1.0040096406633196e-05
Position 1184: 9.234720350899517e-06
Position 1157: 9.175297322964322e-06
Position 118: 9.142562468456173e-06
Position 8311: 9.084668780172128e-06
Position 384: 8.693942721720669e-06
Position 1189: 8.339664734936982e-06
Position 1146: 8.013234488061383e-06
Position 1578: 7.946201995643568e-06
Position 831: 7.644199960208868e-06
Position 5780: 7.26257615626994e-06
Position 1088: 6.917655481594808e-06
Position 1535: 5.47489255629147e-06
