Gene = SNAPIN
index = 1289
Annotated 5SS: [233 531 913]
Annotated 3SS: [ 483  793 2545]
SMsplice 5SS: [233 913]
SMsplice 3SS: [ 793 2545]
top_k =  1000
Partition function (log Z): -5.722000582721066

Sorted 5' Splice Sites (High to Low Probability):
Position 233: 0.8998372918704463
Position 913: 0.7234661935763661
Position 531: 0.36442767712755736
Position 65: 0.17368786669206485
Position 955: 0.07760846148822031
Position 410: 0.021384008722529244
Position 445: 0.01485683746669881
Position 494: 0.008509940788530445
Position 823: 0.005851379367346261
Position 114: 0.004552379659005569
Position 535: 0.003593901151942432
Position 2677: 0.003052961842714454
Position 586: 0.0025066335792560982
Position 2453: 0.0023628823313240994
Position 219: 0.0016884715188185658
Position 248: 0.001586588106186258
Position 2467: 0.0015513997894629095
Position 1936: 0.0012382822076563152
Position 371: 0.0012020967101385625
Position 87: 0.001137109018933515
Position 2352: 0.0009482977690163322
Position 1317: 0.0007302793003116824
Position 1401: 0.0007203003931175871
Position 983: 0.0005638597660234786
Position 418: 0.0003994258213080145
Position 228: 0.0003069624949882641
Position 42: 0.0002994578290104769
Position 103: 0.0002686503281178368
Position 701: 0.00022782528364319473
Position 1268: 0.0002220454763857794
Position 935: 0.00015176495069063427
Position 403: 0.00015030003636553468
Position 1210: 0.00014980498271479478
Position 549: 0.00013369407616678548
Position 1649: 9.717904954093314e-05
Position 26: 8.487063074369083e-05
Position 278: 8.314653209422848e-05
Position 2842: 7.012805486569446e-05
Position 1782: 7.002485580606472e-05
Position 886: 6.547651655621181e-05
Position 426: 6.284874333624033e-05
Position 378: 4.103452332737686e-05
Position 135: 3.8591356183323935e-05
Position 461: 2.8840051239379908e-05
Position 2396: 1.726000681760959e-05
Position 707: 1.592539171650343e-05
Position 198: 9.346100442333455e-06
Position 609: 3.945937435107763e-06
Position 313: 2.505344006292325e-06
Position 470: 1.16054391193371e-06
Position 300: 5.140479957528855e-07
Position 668: 4.527156601033311e-07
Position 298: 4.1470074111890205e-07
Position 182: 1.9523316771088842e-07
Position 264: 1.857161413643224e-07
Position 1772: 2.7222822717136234e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2545: 0.8257241952438872
Position 793: 0.5066074015493915
Position 743: 0.3030057367443098
Position 483: 0.2690657813462852
Position 150: 0.13182735471201917
Position 2707: 0.05438543383489578
Position 464: 0.03877104007992663
Position 171: 0.03210923872989089
Position 2639: 0.015722614912640955
Position 403: 0.014134127483498437
Position 629: 0.013518028153209342
Position 328: 0.01330708218690033
Position 1130: 0.013051865328877603
Position 728: 0.010778710128296343
Position 2477: 0.009703281892434587
Position 1291: 0.007639855820092215
Position 1112: 0.005807079891525876
Position 2919: 0.005654022563630708
Position 2947: 0.004272941120334463
Position 281: 0.003906107823294761
Position 2175: 0.0035669878734822017
Position 663: 0.0034758848847335627
Position 2150: 0.0031299102175146158
Position 370: 0.002593428676485484
Position 1265: 0.002377518346852786
Position 1553: 0.0023309585798163635
Position 2351: 0.002192583028343255
Position 2807: 0.0021798046141505677
Position 1073: 0.0020750184423524018
Position 852: 0.001382909754929022
Position 2298: 0.0010972164168450897
Position 355: 0.001033503469229533
Position 421: 0.0009348248601748723
Position 1746: 0.0009011764310105703
Position 1749: 0.0007426072573310595
Position 2690: 0.0006343578803911328
Position 2249: 0.0005776600197806987
Position 903: 0.000507816784105569
Position 2512: 0.0005031295076545566
Position 749: 0.0005029711033933117
Position 1880: 0.00044260137305730606
Position 1008: 0.00043171731344222565
Position 2301: 0.0004107342470371434
Position 485: 0.00037938434465727237
Position 1463: 0.0003488424261891931
Position 855: 0.00030617732617612596
Position 342: 0.00030537015028348223
Position 1344: 0.00027709190917023387
Position 1559: 0.00027526633494958687
Position 1646: 0.0002550542399024795
Position 1187: 0.00024040414544903704
Position 1400: 0.00023756901176936952
Position 2953: 0.00022800422540516068
Position 489: 0.00020939339770782538
