Gene = COG2
index = 392
Annotated 5SS: [  187 17134 18332 20730 22096 26293 27044 29149 32633 36561 41144 42745
 44641 45652 46071 47662 49073]
Annotated 3SS: [16971 18265 20648 21991 26183 26863 29023 32505 36420 41081 42592 44442
 45578 45927 47521 48891 50799]
SMsplice 5SS: [  187 17134 18332 20730 22096 24603 26293 27044 28913 29149 36286 36561
 41144 42745 44641 47662]
SMsplice 3SS: [16971 18265 20648 21991 24539 26183 26863 28822 29023 36041 36420 41081
 42592 44530 47521 48891]
top_k =  1000
Partition function (log Z): 17.10211173766079

Sorted 5' Splice Sites (High to Low Probability):
Position 42745: 0.999859097557349
Position 18332: 0.9867311696793098
Position 17134: 0.9802274331789016
Position 22096: 0.9451841554762237
Position 29149: 0.93947398578953
Position 26293: 0.9342601428747199
Position 20730: 0.930905084226134
Position 36286: 0.9172879135900791
Position 44641: 0.9087799895423793
Position 187: 0.9082207819453878
Position 36561: 0.898559092198974
Position 47662: 0.8911858396218478
Position 24603: 0.7226524757642945
Position 41144: 0.7130981622420512
Position 28913: 0.7004524800349854
Position 27044: 0.6684335821524802
Position 5782: 0.47370690826465806
Position 24066: 0.47024113729752814
Position 49073: 0.43498824583739315
Position 25040: 0.4049012835595625
Position 26631: 0.3833779836672475
Position 25554: 0.3747128374985521
Position 4264: 0.3494689561553886
Position 47264: 0.34859240368703176
Position 37271: 0.32140365617368316
Position 46071: 0.2898091880044493
Position 45652: 0.2843490256793545
Position 12327: 0.23358310537043353
Position 12226: 0.23165671992171097
Position 43708: 0.23037115409911715
Position 1261: 0.20714059701894905
Position 41936: 0.19634283846128978
Position 21156: 0.17741793196013841
Position 32633: 0.167595590528357
Position 31299: 0.159244442383441
Position 41263: 0.15177151474725054
Position 13253: 0.12892288125991744
Position 19877: 0.1220534141783977
Position 27017: 0.11103902381942073
Position 4281: 0.10783089109893347
Position 26092: 0.10145514582000022
Position 41620: 0.09644126985223082
Position 38059: 0.09020993426446217
Position 32317: 0.08851092553980804
Position 40593: 0.08284495898098411
Position 11716: 0.08272264647869762
Position 44223: 0.07319892072727868
Position 35836: 0.07064556827148316
Position 41949: 0.0661052657862399
Position 4072: 0.06567831554561811
Position 26050: 0.06564812084903308
Position 43394: 0.0656399235002129
Position 24687: 0.06378385166061017
Position 17615: 0.06235224369589336
Position 24691: 0.06100998247932078
Position 43375: 0.06057858330169525
Position 31277: 0.05725204619519711
Position 47205: 0.055656303209998176
Position 348: 0.053007931286929565
Position 44354: 0.05069197118758471
Position 48047: 0.047009934887970124
Position 50922: 0.03930739432356789
Position 26284: 0.038823967477996546
Position 12179: 0.03862742571297842
Position 13249: 0.037501173584970834
Position 1057: 0.03657918997027517
Position 28268: 0.03617686751345373
Position 12196: 0.03601213619716819
Position 34457: 0.03499465037133717
Position 45131: 0.03498947822215736
Position 32458: 0.03247439796837037
Position 16178: 0.032044806318605824
Position 40650: 0.030130329762993742
Position 37515: 0.02997172187818032
Position 41173: 0.029559024466737544
Position 38406: 0.027584335890595734
Position 29136: 0.024782046682236696
Position 25537: 0.024746125511929517
Position 29213: 0.024261430294607155
Position 6841: 0.023921170765600398
Position 27450: 0.021511637911029797
Position 776: 0.02055451611467519
Position 4300: 0.01933917138523736
Position 47220: 0.01872940258385379
Position 16010: 0.018030535325691998
Position 20554: 0.017782495165990893
Position 37461: 0.01769909324142986
Position 22410: 0.01739369203247915
Position 27566: 0.01659084330581409
Position 5871: 0.016573009364943308
Position 3481: 0.016191358876950494
Position 26088: 0.01582194809370969
Position 50250: 0.015772156805653373
Position 27464: 0.01494683737255801
Position 6412: 0.014717657260264392
Position 6096: 0.014392617395612765
Position 1216: 0.013758562232626805
Position 25474: 0.013705404438384744
Position 389: 0.01334775926794471
Position 18639: 0.012982194977446914
Position 20376: 0.012702056812322601
Position 12289: 0.0123033574704926
Position 34296: 0.01202845093589966
Position 19151: 0.01199768591227457
Position 33665: 0.011621768467480526
Position 17152: 0.011070793330772214
Position 43164: 0.010424370449629159
Position 47940: 0.010339571288667714
Position 37425: 0.009280295504053054
Position 18643: 0.009060105405420628
Position 1418: 0.008633685473021816
Position 49352: 0.008556213909445009
Position 12151: 0.008534171564158661
Position 49388: 0.008368344903083875
Position 42300: 0.008236227993778078
Position 36126: 0.008220989314783978
Position 25671: 0.007133156525650972
Position 10469: 0.007049884021369582
Position 19785: 0.007015226042485541
