Gene = COMMD2
index = 395
Annotated 5SS: [ 122  290 1097 1822]
Annotated 3SS: [  211  1013  1647 10780]
SMsplice 5SS: [ 122  290 1177 1822 2243]
SMsplice 3SS: [ 211 1013 1722 2116 8363]
top_k =  1000
Partition function (log Z): -3.2428265513618366

Sorted 5' Splice Sites (High to Low Probability):
Position 122: 0.9769188207729281
Position 290: 0.9650258546132459
Position 2243: 0.9142275062701326
Position 1822: 0.8824810198658993
Position 1177: 0.6929439970593184
Position 1097: 0.2827018990981746
Position 5166: 0.13158423612157336
Position 2806: 0.056607449076993215
Position 3106: 0.05581702862489582
Position 3040: 0.04281118958989471
Position 5672: 0.01421402377402199
Position 6229: 0.013470563307882698
Position 686: 0.007929448575444666
Position 506: 0.0070977357507081935
Position 816: 0.006223115649945903
Position 919: 0.005176651325869331
Position 6431: 0.0051288126885441175
Position 7395: 0.004814770551423419
Position 1816: 0.004661542729112912
Position 1515: 0.004166550142173434
Position 5409: 0.0041150763941472214
Position 1145: 0.0038464766889177663
Position 1872: 0.0038115744933486405
Position 2072: 0.0032456721495829777
Position 1025: 0.0026947199915138367
Position 2022: 0.0026779953978174095
Position 4244: 0.0026479229857591575
Position 1492: 0.002268603502720883
Position 1183: 0.002177320456989312
Position 466: 0.0020761947455678275
Position 109: 0.002059896658714209
Position 331: 0.002032965958880798
Position 6427: 0.0014317819379820595
Position 5990: 0.0014203400759679279
Position 5618: 0.001396515325805542
Position 33: 0.0013203648202306107
Position 6393: 0.001282878182130004
Position 436: 0.0012733591332511637
Position 5341: 0.0012509284969299329
Position 1066: 0.0011425178182149205
Position 1476: 0.001024792799504283
Position 5532: 0.0008949674183790957
Position 41: 0.0006922605380153506
Position 9240: 0.0006373789803248397
Position 4296: 0.0005580134799269398
Position 7594: 0.000537946607048988
Position 69: 0.0004446173058209668
Position 19: 0.0004361294575043701
Position 3664: 0.00041728865441177643
Position 824: 0.0003820941435690422
Position 1471: 0.00034229667510603907
Position 132: 0.0003301132264888481
Position 608: 0.0003213439192240442
Position 5480: 0.00025782225805229145
Position 141: 0.00022279903866042757
Position 2612: 0.0001786177973447517
Position 400: 0.00017767257044193965
Position 597: 0.0001719424625995728
Position 2054: 0.0001653396779126757
Position 1763: 0.00013694519365016258
Position 2725: 0.00012611343511553178
Position 2018: 0.00012387642538709684
Position 789: 0.0001229478946511731
Position 2530: 0.00012221510900764079
Position 148: 0.00010577626625658684
Position 1208: 0.00010211117217714701
Position 2033: 9.498855851658792e-05
Position 513: 9.358659837959682e-05
Position 386: 8.991615464981114e-05
Position 1050: 8.840417726351024e-05
Position 1402: 8.391535682699342e-05
Position 49: 6.97155828634257e-05
Position 573: 5.459799211357988e-05
Position 430: 5.230428290535803e-05
Position 1512: 3.9890912144009486e-05
Position 2316: 3.801018282710513e-05
Position 460: 3.346690411460856e-05
Position 164: 3.202047880345184e-05
Position 798: 2.9581896264571332e-05
Position 2166: 2.8612467159577786e-05
Position 2570: 2.7441964242409114e-05
Position 378: 2.51124350754564e-05
Position 143: 2.4599667287484965e-05
Position 907: 2.1077187512871212e-05
Position 590: 1.9951734131321346e-05
Position 1393: 1.881520007084201e-05
Position 1198: 1.7630948658447122e-05
Position 1919: 1.7497106191528527e-05
Position 2135: 1.7210256426240975e-05
Position 348: 1.707242575757147e-05
Position 474: 1.6576932997216383e-05
Position 1522: 1.652203510230251e-05
Position 756: 1.385121253826156e-05
Position 1583: 1.0974115196818061e-05
Position 810: 1.086991864065799e-05
Position 1152: 1.0408110896056189e-05
Position 1787: 7.833570004678771e-06
Position 403: 6.734513998873487e-06
Position 615: 6.342942989904778e-06
Position 1990: 4.785436673332129e-06
Position 1486: 4.475598754095876e-06
Position 2559: 3.5445513574488825e-06
Position 391: 2.9171125447408326e-06
Position 5: 2.301234280534814e-06
Position 934: 2.071985268742977e-06
Position 628: 2.0220798716957724e-06
Position 550: 1.8845796731964792e-06
Position 495: 1.5507415909071305e-06
Position 3844: 1.508505813335372e-06
Position 222: 1.397796441209628e-06
Position 631: 1.2811516613484446e-06
Position 557: 1.232183634218078e-06
Position 710: 1.0190048523735199e-06
Position 2988: 6.823618457094416e-07
Position 3135: 5.871052741220252e-07
Position 2076: 5.391146103423039e-07
Position 905: 5.36360185788306e-07
Position 3121: 4.592923771183361e-07
Position 668: 3.815854100880926e-07
Position 3265: 2.0821497957314833e-07
Position 670: 1.961083901675962e-07
Position 3839: 1.7880857527418575e-07
Position 1305: 1.424162683851028e-07
Position 1150: 8.436072809572341e-08
Position 1297: 6.769744774958978e-08
Position 214: 4.8145841818268276e-08
Position 1201: 4.4192059083442286e-08
Position 1167: 3.8946595370459876e-08
Position 1374: 5.005683555604237e-09
Position 1876: 3.3197492514060135e-09
Position 1284: 3.024520298098549e-09
Position 2141: 8.209908230347502e-10
Position 451: 4.168909773656396e-10
Position 238: 1.1210735210279274e-11
Position 211: 5.062526934226486e-12
Position 1123: 1.0530712135445716e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1013: 0.9838028210385723
Position 211: 0.9590668579423378
Position 2116: 0.8659163047306142
Position 1722: 0.37029389606074997
Position 1699: 0.31156470935721287
Position 8363: 0.2778962787209312
Position 5006: 0.08887240257846644
Position 12232: 0.08496238634005718
Position 8023: 0.08201941159440214
Position 1739: 0.07018959961350094
Position 1990: 0.06629136940383333
Position 9164: 0.06230783537139422
Position 2971: 0.057764731508785916
Position 1647: 0.056742660903753274
Position 2668: 0.04618640462307438
Position 9540: 0.03831814917517534
Position 5724: 0.03625400960557764
Position 5302: 0.032045146937589565
Position 4125: 0.028907559689529752
Position 2993: 0.028238046298045986
Position 10780: 0.026699790593828404
Position 12605: 0.026207692755062195
Position 5097: 0.026074254226302617
Position 1669: 0.02595610038159574
Position 1600: 0.025275822525468217
Position 1548: 0.024506172643089543
Position 4155: 0.01702552973922825
Position 4925: 0.015204273069948787
Position 10400: 0.015010887276145453
Position 5532: 0.013636905921962662
Position 12928: 0.012494178507071237
Position 4174: 0.012322634627268405
Position 2718: 0.010680772104577957
Position 5277: 0.010329798230958675
Position 10638: 0.010261902794153666
Position 3039: 0.01020207755359922
Position 4554: 0.009025752553462649
Position 537: 0.00894570656251626
Position 6307: 0.0078532079543796
Position 10498: 0.007769559406432292
Position 11999: 0.007752949701429561
Position 2888: 0.007597824925634179
Position 13125: 0.007497108297441256
Position 5050: 0.0074276584217734315
Position 12631: 0.007025648085921418
Position 13418: 0.006992057885584643
Position 7224: 0.006902756476699531
Position 5018: 0.005901890255625737
Position 12235: 0.005529222828149303
Position 6200: 0.005286855299395358
Position 1399: 0.005276916706999386
Position 6120: 0.005036082859142963
Position 740: 0.005028987114130767
Position 11869: 0.004936488764306666
Position 12178: 0.004763703877175313
Position 12875: 0.004748255731684892
Position 13773: 0.004571973117886332
Position 5468: 0.004487701771417229
Position 13146: 0.004421793337354164
Position 12709: 0.004384954433428893
Position 6053: 0.004378179050402751
Position 8999: 0.004326793239277192
Position 13252: 0.004282678640321618
Position 10164: 0.00405309152293388
Position 8889: 0.003951217476687799
Position 9560: 0.0038837561042886844
Position 4964: 0.003803578665466049
Position 6149: 0.0036951669622390044
Position 10379: 0.003643746503711976
Position 11544: 0.0036422582194300802
Position 6105: 0.0034672443077515447
Position 7410: 0.0033426141275168927
Position 12025: 0.003180420720232523
Position 4240: 0.0030952623312489624
Position 2942: 0.002955975519048938
Position 9536: 0.0029530480137045867
Position 815: 0.002933876627865029
Position 8779: 0.002658467643007985
Position 8336: 0.0025986571385449974
Position 3880: 0.002564163412469883
Position 8520: 0.0025362545102885774
Position 1552: 0.002490862119379975
Position 1402: 0.0023533281946803053
Position 11811: 0.002297897763883191
Position 9972: 0.0022361378837459753
Position 8670: 0.0021941921199782883
Position 8443: 0.00217150690126033
Position 191: 0.002148532874468971
Position 6325: 0.0020952672675135712
Position 5112: 0.002063250799594401
Position 5893: 0.0017089927684089215
Position 4453: 0.0016871964275010734
Position 7019: 0.0016231627625789224
Position 4317: 0.0016136765286647269
Position 1954: 0.001563416271205272
Position 11777: 0.0015307715215147552
Position 6887: 0.0015035771861147392
Position 10666: 0.0014700050041472142
Position 2647: 0.0014445486945264894
Position 3684: 0.001391835482988835
Position 9610: 0.0013587301073078835
Position 10733: 0.0013203720884345446
Position 2495: 0.0012364896537672698
Position 9128: 0.0012202367182334666
Position 905: 0.0011933412300453312
Position 2083: 0.0011150704718794183
Position 6860: 0.001094017895714827
Position 1604: 0.0010578184379925375
Position 10142: 0.0010434369512433179
Position 9137: 0.0009677027038807758
Position 5720: 0.0009433611960472492
Position 1471: 0.0009390968012816934
Position 2377: 0.0008654652177899773
Position 3668: 0.0008549199940388527
Position 3945: 0.0008366340220043108
Position 1349: 0.0008139569067385765
Position 3024: 0.0007916027960596151
Position 2122: 0.0007541399233719423
Position 2193: 0.0007184134707389692
Position 8235: 0.0006938394974923898
Position 1500: 0.0006896636305797261
Position 10347: 0.0006883418391640924
Position 406: 0.000653470872590309
Position 8909: 0.0006479666422725025
Position 1352: 0.0006369857237370706
Position 710: 0.0006158749725973702
