Gene = AC096644.1
index = 19
Annotated 5SS: [ 40 341]
Annotated 3SS: [ 312 4652]
SMsplice 5SS: [805]
SMsplice 3SS: [4279]
top_k =  1000
Partition function (log Z): -11.852505932696454

Sorted 5' Splice Sites (High to Low Probability):
Position 1435: 0.2521756105574867
Position 805: 0.20107918991671592
Position 685: 0.1574675891223686
Position 190: 0.1356363361987698
Position 1994: 0.10358261516897757
Position 1408: 0.1013438719397327
Position 500: 0.0975996497715362
Position 1254: 0.09111496326847358
Position 2208: 0.07140648855414214
Position 341: 0.06165535701345309
Position 464: 0.060961909299557276
Position 836: 0.05894177632646111
Position 1516: 0.058200825283372615
Position 1061: 0.050970591442355474
Position 156: 0.018019036448069063
Position 801: 0.014124538301127908
Position 3814: 0.014069276812057822
Position 924: 0.013978645137991384
Position 119: 0.012479241175647311
Position 1096: 0.008283110765541394
Position 528: 0.0067877780951373645
Position 1614: 0.006700636096897918
Position 151: 0.00272340207385347
Position 1894: 0.0022368866136190423
Position 2622: 0.002122003676096102
Position 303: 0.00196376998951913
Position 627: 0.0012967604807455988
Position 2749: 0.0012411091842780093
Position 439: 0.0011902056198355388
Position 2755: 0.0010620884934258723
Position 3914: 0.0007663651317015069
Position 823: 0.0003293673794904515
Position 80: 0.000268397018865341
Position 226: 0.00025228489069626265
Position 629: 0.0002031939714717255
Position 143: 0.00020177435047142366
Position 1038: 0.000164381596562754
Position 1065: 0.00014109231263188742
Position 10: 0.00013439931705642265
Position 1033: 9.878664947155772e-05
Position 1340: 8.393496336251721e-05
Position 291: 5.117176790846018e-05
Position 949: 4.745541436586871e-05
Position 344: 4.4241148995164885e-05
Position 1689: 4.2693242187653524e-05
Position 504: 3.6356691551483906e-05
Position 284: 2.343551096505645e-05
Position 307: 2.0203462146839148e-05
Position 946: 2.0061281768167243e-05
Position 1628: 1.4998044313416883e-05
Position 2071: 1.2344491841357658e-05
Position 908: 9.12051028286456e-06
Position 194: 7.521533704857931e-06
Position 1077: 5.9105405334165e-06
Position 541: 4.664597278411429e-06
Position 584: 1.8056573585802502e-06
Position 2441: 1.6444830213756161e-06
Position 920: 1.5386111067846219e-06
Position 995: 1.4798532814317713e-06
Position 247: 1.3039372211378058e-06
Position 843: 1.0036911374577846e-06
Position 66: 8.310529495007144e-07
Position 862: 5.777408972085546e-07
Position 431: 4.5484676951028283e-07
Position 83: 3.628242660422134e-07
Position 576: 3.3083183107008354e-07
Position 166: 2.376267246615553e-07
Position 532: 2.0094019946543717e-07
Position 745: 1.6197256280585086e-07
Position 448: 1.572734317690547e-07
Position 482: 1.3468100452948064e-07
Position 470: 1.1050794603359076e-07
Position 351: 1.0602641010276396e-07
Position 543: 5.7739149019776164e-08
Position 589: 1.6768398745796178e-08
Position 371: 1.2758413003609088e-08
Position 393: 1.0184540391475392e-08
Position 180: 2.7776088605812852e-09
Position 786: 8.114744563633912e-10
Position 1202: 1.5235342684628507e-10
Position 569: 3.0758138221114797e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4279: 0.5009576612241156
Position 1325: 0.260120165773918
Position 1887: 0.1479504327891933
Position 2602: 0.11112412792849509
Position 3767: 0.08619116316135676
Position 1192: 0.07555606653699462
Position 2171: 0.050100744997373735
Position 1126: 0.04236670228797442
Position 2105: 0.03325566422970919
Position 1727: 0.024233428234839947
Position 1627: 0.02364703262239129
Position 4395: 0.02274452340608929
Position 3696: 0.021218315780092343
Position 2317: 0.020446268097953853
Position 1178: 0.020344634496219413
Position 1781: 0.01910320433482105
Position 3600: 0.01728637630521053
Position 932: 0.01558353682154207
Position 2891: 0.011028967130933917
Position 2138: 0.010232776717596178
Position 3479: 0.009020625202718608
Position 1893: 0.008203093864911424
Position 213: 0.006966312218896384
Position 1371: 0.005646051516802151
Position 4359: 0.005549326880148044
Position 1844: 0.005213336868461154
Position 2396: 0.004594759468973311
Position 684: 0.004468776859890369
Position 4436: 0.0030555475824753328
Position 735: 0.003012451484932615
Position 2024: 0.0027374551611875366
Position 3148: 0.0027254982985819402
Position 2475: 0.002455389094054504
Position 1270: 0.002399656883186166
Position 1500: 0.002394019870853321
Position 2114: 0.0019281754458359151
Position 881: 0.0018998637062279037
Position 3504: 0.0016203282430005189
Position 2247: 0.0015419910051214518
Position 1968: 0.001420614323261895
Position 1253: 0.001404642520605097
Position 2152: 0.0013892589518448319
Position 2759: 0.0013465249050531476
Position 503: 0.0012889286961813165
Position 1356: 0.0012774272184360733
Position 3029: 0.0012136846908771474
Position 614: 0.0010623640264856723
Position 1276: 0.001049069575335655
Position 1868: 0.0008506417315844079
Position 1329: 0.0008466995928538897
Position 1239: 0.0007047878485938448
Position 344: 0.0006996059064227247
Position 2566: 0.0006665509817807084
Position 1287: 0.0006664736615433579
Position 2969: 0.0006460386728728436
Position 598: 0.0005706227368532466
Position 3115: 0.00046507619534703296
Position 1077: 0.0004583938651425625
Position 1327: 0.000429845205378792
Position 2054: 0.000428299378955027
Position 651: 0.0004036065600207017
Position 1406: 0.00038173776561625507
Position 532: 0.0003770904552835452
Position 3571: 0.00037313156975582874
Position 4652: 0.0003486743898626968
