Gene = THOC7
index = 1398
Annotated 5SS: [  132 24248 25532 25928 27603 28580 28750]
Annotated 3SS: [24129 25403 25840 27544 28512 28679 29703]
SMsplice 5SS: [  132  2388 10878 24248 25532 25928 27603 28580 28750]
SMsplice 3SS: [ 2250 10759 24129 25403 25840 27544 28512 28679 29703]
top_k =  1000
Partition function (log Z): -0.6562233234080932

Sorted 5' Splice Sites (High to Low Probability):
Position 25928: 0.9588398668239079
Position 25532: 0.9216497279280318
Position 28750: 0.9038612359874302
Position 27603: 0.8588976031447654
Position 132: 0.8258087526543865
Position 10878: 0.8230480708349166
Position 28580: 0.6529791721650033
Position 2388: 0.639392045160491
Position 24454: 0.4385920476751635
Position 24317: 0.4127856736491123
Position 24248: 0.3931815903333284
Position 15460: 0.36209335128734416
Position 11805: 0.28189433520165114
Position 2436: 0.20820079188094912
Position 27465: 0.16692712787863878
Position 13969: 0.1420372668647843
Position 7923: 0.1343525542135827
Position 11893: 0.10525546522394992
Position 11930: 0.09749867945338618
Position 15414: 0.09048942523371126
Position 8125: 0.0858828742397803
Position 24221: 0.08323921079564799
Position 5591: 0.07788774780680684
Position 28886: 0.07415661737802934
Position 4118: 0.07369631616917681
Position 10532: 0.06234262477983095
Position 12197: 0.06111625857954078
Position 17800: 0.060917208794126404
Position 24519: 0.05911827906578828
Position 3266: 0.05805074479845118
Position 758: 0.05125443529235073
Position 4535: 0.04761803240704633
Position 513: 0.0444733188779545
Position 577: 0.04239715745771928
Position 26419: 0.03505536199772516
Position 5427: 0.030379166838014327
Position 15512: 0.027781193595645085
Position 1298: 0.02482579515656595
Position 1080: 0.024171695689577558
Position 9849: 0.019766615828080078
Position 26425: 0.018995545860699434
Position 29841: 0.01745909100303118
Position 420: 0.01426959553543527
Position 27163: 0.01413609236827032
Position 25615: 0.012793370976009034
Position 1524: 0.011618496562391414
Position 11719: 0.011533369164417332
Position 913: 0.011416293405394724
Position 28771: 0.010475362944034117
Position 24169: 0.009478397364465554
Position 2484: 0.009048387316662949
Position 854: 0.008896043005813332
Position 27216: 0.008351793013091571
Position 496: 0.007738543177718743
Position 2955: 0.0076379352244068605
Position 10527: 0.007497669446344916
Position 4504: 0.007449542619198397
Position 809: 0.00611032795251577
Position 3505: 0.004913964388689192
Position 1027: 0.004611691164052969
Position 29369: 0.0043249659916829546
Position 400: 0.004181109752821827
Position 27665: 0.004133333447485873
Position 27120: 0.004045005893409136
Position 437: 0.004024598426971463
Position 6756: 0.003288893060693394
Position 1167: 0.0031665288485781522
Position 28149: 0.002875351601812648
Position 475: 0.002673801470954364
Position 416: 0.002598400809095715
Position 587: 0.002536565660431572
Position 26005: 0.0024965488570481
Position 27452: 0.002459816481789198
Position 27220: 0.002162267092164813
Position 9530: 0.0020307641185857146
Position 891: 0.0015932454385794797
Position 26874: 0.0013520186203830886
Position 1087: 0.001239438807360802
Position 1642: 0.0010704355702039698
Position 29892: 0.0009569451108207807
Position 1534: 0.0009135377522197067
Position 27711: 0.000913091128825364
Position 754: 0.0008830276368707788
Position 27045: 0.0008588492530524923
Position 27441: 0.0008487624651117001
Position 27370: 0.0007672249334130646
Position 1289: 0.0006850789303132507
Position 2464: 0.0005831770447253252
Position 26869: 0.0004191580186893708
Position 29111: 0.00031635225685446776
Position 29462: 0.00031303066150025974
Position 28646: 0.00021893541800947303
Position 2266: 0.00021362818976211425
Position 917: 0.00019153285309498038
Position 29115: 0.00018078235171816256
Position 4258: 0.00017998787804290048
Position 976: 0.0001640392052703757
Position 2842: 0.0001615782465844013
Position 29724: 0.0001519500956030609
Position 921: 0.00013268616124611945
Position 919: 0.00012537610433835942
Position 1594: 0.00012497026359512779
Position 3015: 0.0001148704007099035
Position 1455: 0.00010627672317533744
Position 1914: 0.00010612856364890253
Position 1698: 0.00010522887980839373
Position 1221: 9.430069749009735e-05
Position 28163: 7.751186802495244e-05
Position 28111: 7.733418441815206e-05
Position 1257: 6.932132542826541e-05
Position 1646: 6.288704389262256e-05
Position 1103: 5.927959975969479e-05
Position 29838: 5.769469992439254e-05
Position 29108: 5.7437607888318776e-05
Position 1173: 5.704787141401687e-05
Position 2078: 5.159068666805519e-05
Position 1517: 4.561529538676526e-05
Position 2219: 4.1600189359646915e-05
Position 2794: 3.595504455462978e-05
Position 2407: 3.4986115990134415e-05
Position 3954: 3.189464306782328e-05
Position 2797: 1.506211356598056e-05
Position 2498: 9.115365504328223e-06
Position 2644: 6.0570850992193665e-06
Position 463: 5.1568948024167285e-06
Position 547: 5.031010655533569e-06
Position 26536: 4.969652547330115e-06
Position 26551: 4.880241024018613e-06
Position 2459: 4.845606669452623e-06
Position 2854: 3.6898054930487477e-06
Position 2527: 3.4924532662683817e-06
Position 310: 3.4859765901120457e-06
Position 490: 3.3129552079716087e-06
Position 2281: 2.222725838249845e-06
Position 537: 2.12234912388506e-06
Position 820: 2.075993023408735e-06
Position 2550: 1.8774791839454304e-06
Position 2928: 1.7699423334406296e-06
Position 366: 1.5787437741671295e-06
Position 2816: 1.5609507679206598e-06
Position 122: 1.3290685895482344e-06
Position 680: 1.0264784504573794e-06
Position 650: 6.002136226022594e-07
Position 28809: 3.9309901497407557e-07
Position 925: 3.813971079195471e-07
Position 648: 2.78593515729997e-07
Position 868: 2.7806282702929726e-07
Position 544: 1.8871083472288297e-07
Position 441: 1.6442060472347578e-07
Position 413: 8.739641628486076e-08
Position 402: 7.586459891352966e-08
Position 935: 1.6612196502561174e-08
Position 35: 1.4205615281565069e-08
Position 599: 7.704309377788928e-09
Position 28878: 3.738571673907435e-09
Position 41: 2.06198209847611e-09
Position 18: 2.047787161523135e-10
Position 500: 8.453683534944179e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 24129: 0.9932268766214223
Position 25403: 0.9374106856945292
Position 25840: 0.9156135632637613
Position 28679: 0.8630202537303607
Position 2250: 0.8374897175777085
Position 29703: 0.8353762863838926
Position 27544: 0.8121319923246376
Position 10759: 0.7911045365908205
Position 28512: 0.5037408081901218
Position 15376: 0.43314221364993327
Position 11674: 0.4042331840784535
Position 24413: 0.39332794946579
Position 28482: 0.23209805023968375
