Gene = PTGES2
index = 1097
Annotated 5SS: [1024 3219 3971 4761 5529 6101]
Annotated 3SS: [3020 3911 4610 5327 5982 7188]
SMsplice 5SS: [1024 3219 3971 4761 5529 6101]
SMsplice 3SS: [3020 3911 4610 5327 5982 7188]
top_k =  1000
Partition function (log Z): 4.6491478069618095

Sorted 5' Splice Sites (High to Low Probability):
Position 4761: 0.9075704938290858
Position 6101: 0.8955873839980814
Position 3971: 0.8254579854315997
Position 3219: 0.6972697795590627
Position 1024: 0.6308962779106293
Position 785: 0.26274243623653865
Position 5642: 0.21200665485670173
Position 2233: 0.20516565562391245
Position 3994: 0.1421813516629177
Position 3183: 0.12737661085500132
Position 3087: 0.10688641127159958
Position 789: 0.10278121495505275
Position 3684: 0.09982203173279823
Position 2567: 0.06536695955648085
Position 408: 0.06403393519756542
Position 5533: 0.06333780234810735
Position 391: 0.06043928631534763
Position 3135: 0.047953384380704796
Position 5478: 0.0478061694295548
Position 215: 0.04724880908305871
Position 4742: 0.0348328282765347
Position 4737: 0.030649664832235475
Position 2237: 0.02629302137650302
Position 3126: 0.02614573215786285
Position 766: 0.025593284580369614
Position 450: 0.025255001462422978
Position 245: 0.022402533148345144
Position 899: 0.020571407798316958
Position 233: 0.017799038608316248
Position 529: 0.017701099119952966
Position 2523: 0.017185391208246924
Position 400: 0.016348503777317922
Position 301: 0.014175126657099902
Position 6120: 0.014105028900151636
Position 6034: 0.012350842695672468
Position 7269: 0.011974649241804641
Position 4678: 0.010765948371799642
Position 5448: 0.008474268650837854
Position 4304: 0.008266077265268854
Position 5535: 0.007300636410096273
Position 151: 0.006982074316939029
Position 7069: 0.006653229160250778
Position 3633: 0.00653690827010869
Position 5486: 0.0062740880950692334
Position 1864: 0.005689085323623504
Position 173: 0.005244894905349682
Position 5465: 0.005233235843390537
Position 4698: 0.004720707900677691
Position 5589: 0.004631389308888003
Position 1272: 0.004237239169336236
Position 1095: 0.0041931449581685334
Position 2480: 0.003896857681101688
Position 3144: 0.003746059789761924
Position 6318: 0.0036221710715765923
Position 6435: 0.0032579645660348057
Position 6305: 0.002598785996390605
Position 5574: 0.00223456590983851
Position 6990: 0.0022306498686891036
Position 4148: 0.002207753798069587
Position 6812: 0.0020506877890783706
Position 294: 0.0018560355242045366
Position 5499: 0.0018343674080759649
Position 2087: 0.0016643357173146169
Position 335: 0.0015475793978643273
Position 193: 0.0015433995314626122
Position 2580: 0.0014443988343124457
Position 347: 0.0013822177077169489
Position 6161: 0.0013704396804932852
Position 7642: 0.001270596072860401
Position 3331: 0.001234350720959712
Position 1546: 0.0011580338737256458
Position 6440: 0.001152210033073858
Position 306: 0.0011012812025847194
Position 5253: 0.0010242166617003214
Position 763: 0.0010082221564914015
Position 4790: 0.0009809876039783346
Position 3362: 0.0009238645788867352
Position 5434: 0.0008861367604417704
Position 6969: 0.0007925033395853846
Position 7404: 0.000760172129687825
Position 2631: 0.00074886569966733
Position 4986: 0.0007077490727997623
Position 1361: 0.0006733239918183283
Position 5391: 0.0006395452848431449
Position 5876: 0.0006182215134062527
Position 2343: 0.0006056465045210321
Position 3486: 0.0005242688668813459
Position 489: 0.0004748039844873679
Position 2079: 0.0004711282021708438
Position 7136: 0.00044741958025883675
Position 2599: 0.00043795418805819017
Position 5858: 0.0004106206605912126
Position 4010: 0.00039686775411467237
Position 5537: 0.00035716835437748915
Position 54: 0.0003268614977127787
Position 4548: 0.0003125699396778429
Position 239: 0.0002641724633781807
Position 5140: 0.0002423051481985018
Position 2622: 0.0002301821364564011
Position 2321: 0.00021667964431502208
Position 4735: 0.00020607610732860658
Position 5368: 0.0001976333252123324
Position 2283: 0.00019588587772580463
Position 2314: 0.0001875720396919852
Position 6353: 0.00018571910869651293
Position 1866: 0.00017730908436745555
Position 4456: 0.00015995483897519495
Position 3965: 0.0001552819650509652
Position 5057: 0.0001468631243605518
Position 4686: 0.0001401915230528515
Position 3856: 0.00011449603167819427
Position 3068: 0.00011050662506867752
Position 196: 0.00010749955974986192
Position 2989: 0.00010721408945535935
Position 2640: 0.00010599873220430521
Position 3963: 0.0001049377537592757
Position 465: 8.615485163136684e-05
Position 4842: 8.384627044061128e-05
Position 4793: 8.052347907143502e-05
Position 3195: 7.722493907728171e-05
Position 6627: 6.70458276261072e-05
Position 1133: 6.590394999917551e-05
Position 3749: 5.702561646101345e-05
Position 3164: 4.935084258081744e-05
Position 1148: 4.531398551105882e-05
Position 1141: 4.2137742065814666e-05
Position 2103: 4.195127284453324e-05
Position 4817: 4.192820951616373e-05
Position 4765: 3.745368423194137e-05
Position 621: 3.4633332466386024e-05
Position 4083: 3.0492104985393275e-05
Position 3688: 2.9982573278311356e-05
Position 4901: 2.8729275510372e-05
Position 3129: 2.8621941418439395e-05
Position 5539: 2.789679840337089e-05
Position 5389: 2.7518460613273516e-05
Position 3768: 2.1344163563284357e-05
Position 4057: 1.812082037636673e-05
Position 1119: 1.0793798761888102e-05
Position 309: 9.355624290940614e-06
Position 5175: 9.12222342936437e-06
Position 3379: 8.64245124262747e-06
Position 603: 8.589195975540541e-06
Position 5153: 8.072366017636056e-06
Position 6123: 7.59522091104557e-06
Position 6768: 6.816891572693551e-06
Position 2100: 6.725708025200792e-06
Position 33: 5.491970200572913e-06
Position 371: 4.809767820159378e-06
Position 777: 4.4712324083167695e-06
Position 5249: 3.145962623366394e-06
Position 444: 1.923258476620473e-06
Position 572: 1.4129031433597632e-06
Position 6890: 9.887151855947117e-07
Position 325: 8.511944115175116e-07
