Gene = DPH5
index = 464
Annotated 5SS: [   90   464  4132 12063 24306 30663 33136]
Annotated 3SS: [  305  4006 11953 24184 30622 33031 35140]
SMsplice 5SS: [   90   464  4132  6150  6463 11308 12063 24306 33136]
SMsplice 3SS: [  305  4006  6057  6354 11149 11953 24184 33031 35140]
top_k =  1000
Partition function (log Z): -2.2101506629566834

Sorted 5' Splice Sites (High to Low Probability):
Position 24306: 0.9998018494524072
Position 4132: 0.9943492321762296
Position 33136: 0.9008095475224774
Position 6463: 0.8542397901707426
Position 12063: 0.8493161461982397
Position 6150: 0.8387919915442786
Position 11308: 0.7205525994061388
Position 464: 0.5965969825652508
Position 90: 0.45382956597861424
Position 30663: 0.4151924182395116
Position 32897: 0.3577333603506483
Position 133: 0.30311891400637203
Position 4786: 0.21916432020601526
Position 2308: 0.1815027675274005
Position 14182: 0.17828864371221634
Position 108: 0.17103024959283886
Position 19832: 0.13382870778030762
Position 14241: 0.12329804908269909
Position 14508: 0.11460671652265005
Position 11827: 0.08892769890303746
Position 2963: 0.07330022479527527
Position 17909: 0.0699345748351295
Position 2838: 0.06190233121490721
Position 446: 0.056740788954962186
Position 14220: 0.05279927820722919
Position 26192: 0.04373739936941843
Position 16667: 0.039738928352321644
Position 1488: 0.0314154842160579
Position 2284: 0.028913243149374317
Position 4320: 0.025825325849522403
Position 468: 0.024097863275035377
Position 549: 0.02111655167914358
Position 9939: 0.01980289227049668
Position 36: 0.015672209791416404
Position 415: 0.01550542049402144
Position 3117: 0.013874200221049437
Position 3113: 0.012466677503662184
Position 5362: 0.011816255264405868
Position 4401: 0.009032329780077094
Position 5445: 0.008128467119689339
Position 10028: 0.006184363763689806
Position 7038: 0.005986321453274026
Position 10276: 0.005690220830439889
Position 4406: 0.004848249884016475
Position 8105: 0.004064050314567999
Position 7106: 0.003947535310393128
Position 3275: 0.003916869065138151
Position 5145: 0.003793215096506027
Position 39: 0.0035078156635063706
Position 8675: 0.003338658780321739
Position 9757: 0.0033308852260096754
Position 12481: 0.002827119098357102
Position 6501: 0.0024783751590335998
Position 2340: 0.002461005140487785
Position 4115: 0.002419445851397422
Position 1740: 0.002334858735063188
Position 1861: 0.0022375503664963997
Position 8127: 0.002146171354728743
Position 654: 0.0020955176103062394
Position 2333: 0.0020212201879697923
Position 1942: 0.001771862364142176
Position 6458: 0.001630904676598837
Position 181: 0.001182155466105718
Position 4829: 0.0011806397530973775
Position 17362: 0.0009566010102646245
Position 17461: 0.000874893256949078
Position 4370: 0.0008611347653886807
Position 16610: 0.0007649547037940332
Position 5017: 0.0007494821898739115
Position 1769: 0.0007139514061935205
Position 5590: 0.0006189748385669499
Position 5057: 0.0005623393533208732
Position 14756: 0.00046442826807690244
Position 4904: 0.00043957217393207865
Position 42: 0.00033211643016186325
Position 15714: 0.00031593186645586233
Position 138: 0.00023485381551323868
Position 4119: 0.00017477897535309026
Position 1866: 0.00015400153536935526
Position 16671: 0.00014762019229559042
Position 14872: 0.00014089138760820373
Position 53: 0.00010029656189730155
Position 346: 9.614534348861999e-05
Position 4525: 9.397678222203305e-05
Position 25285: 6.463264426935367e-05
Position 4374: 6.239022442244602e-05
Position 114: 5.937997825320021e-05
Position 4316: 5.7936436912594254e-05
Position 899: 5.5395462314836784e-05
Position 634: 4.9667513899808135e-05
Position 698: 4.246025286109431e-05
Position 977: 4.231832431570417e-05
Position 6540: 3.69339600337536e-05
Position 2000: 3.1905597316002724e-05
Position 1405: 3.1006279974164926e-05
Position 24402: 2.4489739164257873e-05
Position 392: 1.6244800392668944e-05
Position 4185: 1.576529174168909e-05
Position 6587: 1.4628255602113298e-05
Position 760: 1.4445241097873277e-05
Position 199: 1.4375073583979735e-05
Position 2295: 1.4105976421947263e-05
Position 6825: 1.335176294792598e-05
Position 280: 7.19582155671495e-06
Position 6312: 7.032119680068393e-06
Position 4338: 5.508856539798139e-06
Position 229: 3.958947540265634e-06
Position 240: 3.6603621244550167e-06
Position 1447: 3.5392159015218243e-06
Position 437: 3.418573827969932e-06
Position 218: 3.1395500111687997e-06
Position 395: 2.3144894322674386e-06
Position 4356: 2.180682892463737e-06
Position 1149: 1.9217703330183986e-06
Position 6888: 1.8551566513001466e-06
Position 4095: 1.8399444381389536e-06
Position 6834: 1.60960581041556e-06
Position 1314: 1.411034281791865e-06
Position 2863: 1.1905928141435129e-06
Position 6801: 1.0237941149611872e-06
Position 171: 1.01392170911768e-06
Position 1896: 7.155418454759397e-07
Position 161: 6.181359336863778e-07
Position 19: 5.647913370020237e-07
Position 1004: 4.898749710360855e-07
Position 2302: 4.770745189751816e-07
Position 322: 4.7149536599541875e-07
Position 1910: 4.4915159091667035e-07
Position 2530: 4.052416167715597e-07
Position 1620: 3.088671337655741e-07
Position 867: 2.9325143676834907e-07
Position 141: 2.9009737445601526e-07
Position 268: 2.3871902005429084e-07
Position 1037: 2.1986427119299473e-07
Position 238: 1.7122716364349346e-07
Position 1609: 1.6633346975388618e-07
Position 232: 1.3824578102019825e-07
Position 1123: 1.1405987669721706e-07
Position 112: 7.944785724828757e-08
Position 24827: 2.4191940745067392e-08
Position 24765: 2.3275691664633296e-08
Position 413: 9.498846628342424e-09
Position 305: 6.8565080025637166e-09
Position 261: 3.0318840620053137e-09
Position 377: 2.0582774980468935e-09
Position 408: 6.074744135742305e-10
Position 288: 1.9048312595854117e-10
Position 270: 1.885694586333406e-10
Position 1321: 1.2407658617838427e-10
Position 1472: 1.2336333194151359e-10
Position 1492: 1.1286713863380382e-10
Position 1052: 2.8862367109858633e-11
Position 297: 3.4930830645691887e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4006: 0.9375832093457386
Position 33031: 0.9142179989189843
Position 11953: 0.8413896035861562
Position 24184: 0.8301913968340708
