Gene = PLEKHN1
index = 1036
Annotated 5SS: [ 118  307 3927 4105 4262 4510 4712 4908 5654 5928 6514 6830 7144 7555
 7868]
Annotated 3SS: [ 206 3779 4023 4188 4381 4615 4826 5577 5790 6363 6688 7002 7335 7818
 7944]
SMsplice 5SS: [ 118  307 3927 4105 4510 4712 4908 5654 5928 6514 6830 7144 7555]
SMsplice 3SS: [ 206 3779 4023 4381 4579 4826 5577 5776 6363 6688 7002 7335 7944]
top_k =  1000
Partition function (log Z): 46.06884563672709

Sorted 5' Splice Sites (High to Low Probability):
Position 4510: 0.9997859896700737
Position 4908: 0.9956935024835142
Position 5654: 0.9926052120817526
Position 307: 0.9903704009389102
Position 4105: 0.9900434820965167
Position 118: 0.9880157211489288
Position 6830: 0.964958715438784
Position 5928: 0.9054287503831835
Position 3927: 0.8967535538462283
Position 4712: 0.8146094140988626
Position 7144: 0.6901611227469432
Position 6514: 0.5668441360829909
Position 7555: 0.5487278755005374
Position 6562: 0.39593023733878724
Position 2528: 0.36710066246393974
Position 7868: 0.2642729278994062
Position 735: 0.2609430527961677
Position 2277: 0.25331359366417444
Position 6295: 0.25148921295314536
Position 4723: 0.1804697868029633
Position 5264: 0.15782263346609535
Position 8087: 0.1473038619125612
Position 2249: 0.14447320782100737
Position 5048: 0.11948939236612156
Position 514: 0.11931303812961587
Position 5097: 0.10593454847175371
Position 5111: 0.09884723446363751
Position 4262: 0.0813835441212333
Position 8092: 0.07371877244997704
Position 7213: 0.06931090516073907
Position 2580: 0.06211065508301972
Position 5209: 0.05900281635658191
Position 1620: 0.05435724761911759
Position 7179: 0.05355423286708979
Position 423: 0.04754836192846372
Position 3605: 0.04269602099085832
Position 2153: 0.039592917030226604
Position 5215: 0.034705220581545015
Position 5478: 0.03005684232574822
Position 5403: 0.028251824883289898
Position 5508: 0.024023244242490558
Position 6566: 0.02240882082130156
Position 634: 0.01893201529501466
Position 3864: 0.018903088300569713
Position 815: 0.018140816189578735
Position 7254: 0.017971968986160363
Position 7172: 0.01654207151059782
Position 3550: 0.014085293641438604
Position 5188: 0.013017659152724523
Position 7838: 0.011703305748157804
Position 1678: 0.010836853356497726
Position 3900: 0.01037801340167723
Position 133: 0.0097799372046493
Position 7126: 0.00962104460500528
Position 5842: 0.00892679200111783
Position 4113: 0.008516768387025668
Position 2613: 0.007966714219241344
Position 5902: 0.007877505164048114
Position 7893: 0.006406263865328036
Position 427: 0.006341713827308531
Position 8437: 0.006260245408670872
Position 1375: 0.00611561161379788
Position 5462: 0.005670669745402302
Position 7160: 0.005645788142537024
Position 5699: 0.005244809747675585
Position 3157: 0.004880778409056331
Position 3173: 0.004545079593151205
Position 5197: 0.0042410036845194074
Position 7204: 0.0038659674410667
Position 650: 0.0038238661837466706
Position 7872: 0.0036565145849444688
Position 3203: 0.0036094804853926328
Position 5970: 0.003582478617435816
Position 4716: 0.0034784436522298425
Position 1217: 0.0034504289820837084
Position 8484: 0.003440435641266953
Position 3141: 0.003408270949105178
Position 1370: 0.0031112665527611503
Position 3127: 0.003061011208432035
Position 3199: 0.002811575140992555
Position 8127: 0.0028031498078156594
Position 3153: 0.002800490695437252
Position 920: 0.002652967129094718
Position 7393: 0.0026169134888974865
Position 3630: 0.0025197417103951097
Position 8461: 0.0023392093266753023
Position 3882: 0.002156047564426996
Position 2365: 0.0021299740047319997
Position 6138: 0.0020789262372187057
Position 5251: 0.0019256888458160158
Position 3495: 0.0019038192193733215
Position 1793: 0.0018774734686289908
Position 3858: 0.001870487731085379
Position 7611: 0.0018669188069462938
Position 1278: 0.001716506093584147
Position 3111: 0.0015834540430578411
Position 3575: 0.0015203010893252724
Position 2139: 0.001503307440562383
Position 6056: 0.0013260968329524103
Position 6760: 0.0013243838645845849
Position 2354: 0.0011948811215570768
Position 5957: 0.0011148689365353603
Position 129: 0.0011144066277115232
Position 8452: 0.0010962620136944256
Position 5195: 0.0010944788358914174
Position 5219: 0.00108606232450097
Position 6887: 0.001078748654043321
Position 5174: 0.0010729920830060502
Position 3103: 0.0010191163685393868
Position 2830: 0.0009527317074058389
Position 2852: 0.0009492726886242895
Position 5410: 0.0008729102514973757
Position 1412: 0.0008345508363887261
Position 1672: 0.0008209714877414058
Position 3832: 0.0007958739512527552
Position 3370: 0.0007648642776801899
Position 360: 0.0006893734315396
Position 3189: 0.0006672423345903883
Position 6211: 0.000638358089885298
