Gene = DNAJC8
index = 457
Annotated 5SS: [  105  4104 18086 22455 23054 24684 27768 29279]
Annotated 3SS: [ 4001 18028 22387 22958 24611 27675 29202 31654]
SMsplice 5SS: [  105  4104 18086 23054 24684 27768 29279 31770]
SMsplice 3SS: [ 4001 18028 22958 24611 27675 29202 31654 31996]
top_k =  1000
Partition function (log Z): 1.0310703015914793

Sorted 5' Splice Sites (High to Low Probability):
Position 18086: 0.9999375675742841
Position 4104: 0.9920758213437972
Position 31770: 0.9847333435441639
Position 29279: 0.9643774107199868
Position 23054: 0.8871495178388651
Position 27768: 0.8163727829180202
Position 24684: 0.8129534043152993
Position 105: 0.4820104063272808
Position 2895: 0.44961741679119166
Position 15861: 0.32909149504169644
Position 22455: 0.3259148702393427
Position 7534: 0.2794474764756711
Position 24297: 0.20193283101192852
Position 100: 0.17564177084215166
Position 11323: 0.1564560694549523
Position 11587: 0.1178279083130066
Position 12202: 0.0995969759019078
Position 29626: 0.0957302544066198
Position 116: 0.08526919500737053
Position 31577: 0.07994564657621138
Position 245: 0.07972997766254994
Position 10319: 0.07944917856112596
Position 14576: 0.07680079151269369
Position 15853: 0.06983902677826649
Position 29994: 0.06114832311102925
Position 329: 0.03865237739182217
Position 628: 0.03730558392105862
Position 23630: 0.03390122600702546
Position 690: 0.028831732191010137
Position 28764: 0.026598872763350784
Position 27924: 0.023123874407949746
Position 583: 0.022976391239786377
Position 29292: 0.022574446506702185
Position 29904: 0.02196661473715441
Position 336: 0.01795684140493338
Position 249: 0.017153629613025013
Position 28410: 0.01607633971711783
Position 28740: 0.01510785233521363
Position 24739: 0.012780407655947418
Position 916: 0.01219529305152109
Position 29825: 0.011609014078442963
Position 29762: 0.011086695084997718
Position 29435: 0.008864194400906356
Position 28768: 0.008033663058500931
Position 606: 0.007821713226350313
Position 6375: 0.007684061130958282
Position 28886: 0.007551838578437482
Position 2866: 0.006424601217225426
Position 31497: 0.006183736283207735
Position 3038: 0.005722811726258805
Position 2447: 0.005583525360658214
Position 3514: 0.005546232521282402
Position 31787: 0.004902671678947736
Position 708: 0.004813511057931191
Position 237: 0.004433849057869555
Position 7546: 0.004247085110433077
Position 378: 0.004176680843390391
Position 29910: 0.003353712684996197
Position 9124: 0.0028812171029200554
Position 31754: 0.002799352561620735
