Gene = COX20
index = 401
Annotated 5SS: [ 435 6737 6937]
Annotated 3SS: [6621 6872 7718]
SMsplice 5SS: [415]
SMsplice 3SS: [7718]
top_k =  1000
Partition function (log Z): -9.13783376083694

Sorted 5' Splice Sites (High to Low Probability):
Position 415: 0.6851524958329075
Position 12: 0.3566488438136368
Position 435: 0.23121320637872617
Position 5678: 0.22977931506372795
Position 7805: 0.226461459552393
Position 1199: 0.2079866676537662
Position 6937: 0.15915499399867042
Position 4590: 0.13134132755938804
Position 4336: 0.11368280539371345
Position 3746: 0.06736615648001738
Position 1170: 0.06051846434512313
Position 6737: 0.05776572553519248
Position 6975: 0.05467383394271017
Position 1839: 0.05086815095682894
Position 479: 0.04388761303132399
Position 74: 0.0371058283735869
Position 2564: 0.027852537263069917
Position 2456: 0.027764943870453168
Position 7888: 0.015658406222285978
Position 4062: 0.012209518795470657
Position 7879: 0.011658163487403212
Position 25: 0.011092213044947225
Position 109: 0.01106456474454233
Position 475: 0.008850155828922679
Position 2653: 0.008624344483403122
Position 8154: 0.008159088964433478
Position 5518: 0.007435146887676964
Position 1282: 0.007158885525182099
Position 6164: 0.007095054752460788
Position 7938: 0.004041072681453775
Position 4070: 0.0038770889137621127
Position 6105: 0.0017846959149870475
Position 468: 0.0015230237613449923
Position 1728: 0.001116446882029425
Position 6979: 0.0010783144398393424
Position 1911: 0.0008879759616600855
Position 2923: 0.0008356709396482355
Position 8251: 0.0007134579045853214
Position 2260: 0.0006725675577843715
Position 7316: 0.0005164356141919439
Position 3351: 0.0004415245337349578
Position 222: 0.0004156133858857105
Position 2244: 0.000371033812363197
Position 240: 0.00036425934377762927
Position 1076: 0.0003622369410367539
Position 1468: 0.00035987869221590054
Position 795: 0.0003435105036506669
Position 1510: 0.00027278152845106995
Position 273: 0.00021917771945146504
Position 446: 0.00021328204869361972
Position 674: 0.00018474584714251894
Position 64: 0.00013803204146785138
Position 301: 0.00013322459435310488
Position 105: 0.00012766945442573723
Position 4330: 7.442676592508724e-05
Position 4724: 5.646390822209307e-05
Position 360: 4.450579575516454e-05
Position 743: 3.463410897248826e-05
Position 1081: 3.340830299447404e-05
Position 750: 3.107991465461518e-05
Position 1673: 2.3308477354524928e-05
Position 990: 1.5381974421788196e-05
Position 178: 1.1255242269301076e-05
Position 1562: 1.1057935275615489e-05
Position 371: 1.0000385660939211e-05
Position 754: 8.228832011094865e-06
