Gene = SPAG8
index = 1298
Annotated 5SS: [ 169 1091 1390 1636 1834 2026 2869]
Annotated 3SS: [ 270 1214 1589 1718 1962 2759 3965]
SMsplice 5SS: [169]
SMsplice 3SS: [270]
top_k =  1000
Partition function (log Z): -5.162635023045597

Sorted 5' Splice Sites (High to Low Probability):
Position 1636: 0.7412217141221004
Position 169: 0.6367382776008534
Position 349: 0.43723905802771185
Position 213: 0.3566592477366977
Position 1407: 0.28508013957912065
Position 2026: 0.23420341607769576
Position 1091: 0.19929716422502883
Position 1834: 0.1050426438781914
Position 2072: 0.06856149363210487
Position 4104: 0.05877706341842898
Position 1390: 0.05828866897707469
Position 1399: 0.045103300999706324
Position 2482: 0.04254427844839628
Position 4096: 0.041905480589846736
Position 2338: 0.03713244244250029
Position 681: 0.033789744503057044
Position 1648: 0.03218872104752656
Position 2699: 0.02919075367840499
Position 2869: 0.02786703318990575
Position 4073: 0.018651051557100288
Position 516: 0.017425771664194213
Position 2036: 0.014339930792578713
Position 3534: 0.013981173744358187
Position 2784: 0.010021433061083867
Position 472: 0.008905299548352955
Position 1034: 0.007214782716513473
Position 2932: 0.0063234032068027485
Position 2030: 0.006176956835120721
Position 3122: 0.005282853374618492
Position 1684: 0.00434076166131181
Position 1504: 0.0041964720148488935
Position 1459: 0.004151881166275367
Position 2355: 0.0034381617478851383
Position 3554: 0.0033150857008721053
Position 987: 0.002820952150458346
Position 465: 0.0023269132540367538
Position 2203: 0.0014533847393181523
Position 765: 0.0013207894370485297
Position 777: 0.001266893557824462
Position 783: 0.0011893348584907566
Position 2652: 0.0010178838285512875
Position 1524: 0.0009140363249749059
Position 3628: 0.000721198470747045
Position 807: 0.0006181139468773853
Position 825: 0.0005942705556326405
Position 753: 0.0005361534072656648
Position 747: 0.00045563195154832144
Position 874: 0.00041261453419674674
Position 3740: 0.0003624134028668177
Position 2044: 0.00025322997763533147
Position 1168: 0.00017388372351817357
Position 585: 0.00016092036634772575
Position 2394: 0.00015236835804607004
Position 899: 0.00013698222024129673
Position 46: 0.00011681753899741673
Position 711: 0.00010092214312219199
Position 1099: 4.874582121647882e-05
Position 2303: 4.7394980447438576e-05
Position 163: 4.506359744896614e-05
Position 157: 4.2750815712725694e-05
Position 2844: 2.5512013022965863e-05
Position 861: 2.189137150569605e-05
Position 887: 1.7581872607817076e-05
Position 58: 1.752822206436252e-05
Position 108: 1.613215925536604e-05
Position 1371: 1.5322229254868947e-05
Position 322: 1.4216591020597177e-05
Position 555: 6.0821159515355126e-06
Position 250: 4.5442983149234415e-06
Position 1765: 3.1487353753286536e-06
Position 578: 1.3732636104939394e-06
Position 81: 1.2867644817408539e-06
Position 255: 1.1520511432852382e-06
Position 139: 9.201245019592862e-07
Position 720: 5.683202259036669e-07
Position 669: 4.7595542451079894e-07
Position 84: 3.63507500399548e-07
Position 117: 1.1853212900155946e-07
Position 91: 1.000949595827839e-07
Position 253: 3.054389787031621e-08
Position 572: 2.807087061539285e-08
Position 342: 1.6720143627208332e-08
Position 621: 1.560014173837178e-08
Position 662: 1.9252799531303298e-11
Position 728: 1.5217787704327437e-11
Position 638: 1.2551284521055137e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 270: 0.42707495820328206
Position 1524: 0.36125303638001943
Position 1214: 0.3323872008029425
Position 2139: 0.2938684194607831
Position 3965: 0.2924989290495862
Position 1589: 0.2853983961652382
Position 1962: 0.16761359091539263
Position 1555: 0.16262313069229564
Position 872: 0.15505381675540397
Position 335: 0.13708277149404308
Position 1871: 0.1254767353973418
Position 4223: 0.11955699156602909
Position 3430: 0.0917464812024005
Position 2389: 0.08537774899359386
Position 2759: 0.08399797999597862
Position 1718: 0.05587019433237784
Position 4023: 0.033246348474700545
Position 2783: 0.02964296866046257
Position 2597: 0.028846847822771866
Position 2863: 0.027346345647849973
Position 1333: 0.026903442614296322
Position 4020: 0.024952738969218922
Position 1885: 0.024531189093921307
Position 946: 0.02209260944406104
Position 675: 0.021859466775331488
Position 1528: 0.020684789916972923
Position 3048: 0.01716134821213558
Position 1343: 0.01106752569519444
Position 1125: 0.010511109981872411
Position 2899: 0.0103613113276308
Position 1239: 0.008960226935638867
Position 2293: 0.00872023858712684
Position 245: 0.007681639246552116
Position 974: 0.00766849340635556
Position 3246: 0.0073992914784258785
Position 644: 0.0073015969611021775
Position 3285: 0.005384704672896573
Position 1980: 0.005236922781732718
Position 595: 0.00451617764715661
Position 2297: 0.004416103695457315
Position 1013: 0.003716358085143737
Position 3470: 0.0035300080958152536
Position 1833: 0.003456208001080536
Position 1723: 0.0034124962986336153
Position 1253: 0.003372800037018025
Position 1316: 0.003127263306597107
Position 925: 0.002984610201519156
Position 4191: 0.0028708232779400683
Position 1479: 0.0027971058983602723
Position 2461: 0.0027106981397858492
Position 980: 0.00270745260905561
Position 1347: 0.0021468124902974516
Position 1735: 0.0017589122820520426
Position 2603: 0.0017107435789860427
Position 1731: 0.0015520734758978903
Position 1063: 0.0015518397618784537
Position 342: 0.0014114928907845638
Position 1755: 0.0013636264870747461
Position 879: 0.001248413829822656
Position 1192: 0.0011846731875169748
Position 830: 0.000998151768591807
Position 4051: 0.0008561651188856414
Position 1740: 0.0008534783098851128
Position 2007: 0.0008492149148725558
Position 3195: 0.0007500650864265662
Position 1178: 0.000723110760805761
Position 1764: 0.0007002159830256938
Position 1751: 0.0006791341836190034
Position 3610: 0.0005670853840534468
Position 278: 0.0005545885670978669
Position 362: 0.0005131477277465857
Position 545: 0.00047125191431174345
Position 893: 0.0004541488895260258
Position 995: 0.00039611355954301866
Position 1503: 0.00036560039792120824
Position 855: 0.0003652968878052283
Position 1022: 0.000351239464505187
Position 2698: 0.00030901599784759605
Position 921: 0.00027623557115516033
Position 1897: 0.0002721958448546591
Position 680: 0.00023744161702567165
Position 1181: 0.00021375512712691112
Position 1389: 0.00018038434677006954
Position 1770: 0.000172604521507384
Position 1594: 0.00017259406822836828
Position 1144: 0.00015699346405762866
Position 1246: 0.00015033634189120428
Position 1624: 0.00012965941560051964
Position 498: 0.00010202072863059294
Position 1433: 0.00010073334951552659
Position 1365: 9.14184893640442e-05
Position 940: 8.73899537842039e-05
Position 2181: 7.506691596387987e-05
Position 1983: 7.369518696654667e-05
Position 1218: 7.117946698714872e-05
Position 4038: 6.970936967954635e-05
Position 1216: 6.766221302385136e-05
Position 1136: 6.39660086727686e-05
Position 1027: 6.17661735777851e-05
Position 434: 4.875641147086367e-05
Position 374: 4.309816286739398e-05
