Gene = TCAIM
index = 1383
Annotated 5SS: [  201 16693 19758 23400 29590 54859 58379 58716 62469 63216]
Annotated 3SS: [16619 19621 23245 29336 54735 58280 58623 62235 63083 69322]
SMsplice 5SS: [  201 16693 16878 19758 20227 23400 24346 29590 54859 58379 58716 63216]
SMsplice 3SS: [16619 16765 19666 20097 23245 24300 29336 54735 58280 58623 63083 69322]
top_k =  1000
Partition function (log Z): -23.481100787773535

Sorted 5' Splice Sites (High to Low Probability):
Position 23400: 0.9851805527406257
Position 201: 0.9696113518995236
Position 16693: 0.9520589919541396
Position 29590: 0.8455569397153184
Position 19758: 0.6219234519821937
Position 7519: 0.578877582685041
Position 16878: 0.5776136072559866
Position 24346: 0.5370422319609734
Position 20227: 0.5126821546031699
Position 8301: 0.4117212333139133
Position 10830: 0.38701681776368
Position 7086: 0.33595730221225306
Position 7224: 0.2721210289996811
Position 1822: 0.2510097004854635
Position 3291: 0.165172572961354
Position 29160: 0.15637072346798955
Position 9296: 0.14985618966952086
Position 30609: 0.14985125985664813
Position 8332: 0.1441339232713659
Position 1838: 0.13592476008142007
Position 8328: 0.10577902514635472
Position 5274: 0.10242035049712048
Position 8086: 0.09470918841059098
Position 16910: 0.09098657966705385
Position 23174: 0.0800102566910136
Position 20179: 0.04935980205422017
Position 6796: 0.04515390073052244
Position 20185: 0.04083606995049156
Position 7596: 0.036842979061913965
Position 716: 0.02700922703759545
Position 21081: 0.025427743157367705
Position 20841: 0.022516393702197393
Position 3297: 0.021844852996679424
Position 6419: 0.019807623806404138
Position 5109: 0.018110042829318745
Position 1317: 0.01752262932469703
Position 20834: 0.015189718936793169
Position 29905: 0.014961732389583295
Position 20233: 0.01485404798822874
Position 16849: 0.013669047492321217
Position 21135: 0.013501857174289568
Position 18666: 0.011832738179569221
Position 24576: 0.0116977233560036
Position 7093: 0.00966528163010711
Position 6679: 0.00841590601706166
Position 7707: 0.008101979667346097
Position 23943: 0.0069566316251107605
Position 30373: 0.006446353891968525
Position 34074: 0.0059025845056724455
Position 9335: 0.005901056869156632
Position 33439: 0.004654008626745259
Position 30597: 0.004625577757199305
Position 4574: 0.004526285194735316
Position 243: 0.004084106409344267
Position 23418: 0.0035118880156960594
Position 7560: 0.003284341272996107
Position 17098: 0.0032044128000743508
Position 14199: 0.003120193867625444
Position 33639: 0.003103020623247711
Position 447: 0.0029197296957530986
Position 18571: 0.00270150438462978
Position 9545: 0.002017938891102843
Position 18634: 0.0016457589160310516
Position 16739: 0.0016369907657044882
Position 17138: 0.0015763912614751925
Position 19050: 0.0015227047923802098
Position 8179: 0.0013833823911067653
Position 1445: 0.0012855597721900282
Position 23345: 0.0011664843422598277
Position 17126: 0.001153891451452254
Position 16970: 0.00112949167933655
Position 662: 0.0008702412206623492
Position 16905: 0.0008548529330261784
Position 24063: 0.0008540105736284995
Position 3142: 0.000803342938658796
Position 9325: 0.0007987707942918822
Position 18532: 0.0007985742210285974
Position 1659: 0.0007950943636719656
Position 4995: 0.0007890867695095993
Position 1946: 0.0007141360816561603
Position 4661: 0.0006552916861492468
Position 23742: 0.0006480404459795095
Position 2372: 0.0006375207459062309
Position 20236: 0.0005660032287460527
Position 20274: 0.0004957462412756438
Position 944: 0.0004102767561075836
Position 912: 0.0003327707805458576
Position 669: 0.00024169061758081093
Position 548: 0.00023465435310306124
Position 316: 0.00020722302228009387
Position 2451: 0.0001876573100379475
Position 1851: 0.0001820296816934743
Position 1379: 0.00016985948459526148
Position 296: 0.00015199961561192121
Position 1653: 0.00014686205671963392
Position 83: 0.0001386934688074343
Position 23574: 0.00012430803989188025
Position 1626: 0.00011110696921715574
Position 655: 0.00010154915785954252
Position 329: 8.997214168933778e-05
Position 564: 8.798370187060164e-05
Position 2157: 7.999203364147627e-05
Position 24398: 7.874649600589591e-05
Position 1978: 6.529827109577266e-05
Position 1811: 6.495194212790314e-05
Position 852: 4.831548043823273e-05
Position 1163: 4.607547334096007e-05
Position 2069: 4.393287636579838e-05
Position 1706: 4.316827725203366e-05
Position 1906: 4.2932762123682266e-05
Position 1624: 4.218163676897319e-05
Position 599: 3.808680750961326e-05
Position 1663: 3.360645856177589e-05
Position 4877: 3.269125620629835e-05
Position 1026: 3.0492128742113912e-05
Position 260: 3.0426010902360876e-05
Position 743: 2.9522345857029142e-05
Position 696: 2.903124150158366e-05
Position 1639: 2.662338642389477e-05
Position 434: 2.451814061422595e-05
Position 746: 1.974444302134164e-05
Position 611: 1.8570110979135183e-05
Position 480: 1.8472816965002127e-05
Position 268: 1.694432584313083e-05
Position 1306: 1.5156721416456494e-05
Position 778: 1.3135976597662014e-05
Position 6611: 1.1568930030839727e-05
Position 1522: 1.0061051999548108e-05
Position 436: 9.66598894483985e-06
Position 920: 8.918962693654566e-06
Position 1192: 8.382523355680606e-06
Position 1491: 6.195257019492849e-06
Position 653: 5.811147557815626e-06
Position 579: 5.572243662889709e-06
Position 1704: 5.024016150261205e-06
Position 1399: 4.151755246410116e-06
Position 1250: 2.790949903615369e-06
Position 1631: 2.395836842908757e-06
Position 1343: 1.7767932630915781e-06
Position 1173: 1.3750927456962401e-06
Position 970: 1.2329961448593987e-06
Position 51: 1.0644455366615286e-06
Position 251: 9.478517395556029e-07
Position 140: 8.135833163166339e-07
Position 1304: 7.9294998975036e-07
Position 1496: 6.314165668391495e-07
Position 965: 4.7332313585143937e-07
Position 1263: 2.425250740216282e-07
Position 1186: 1.3099511984270847e-07
