Gene = SERTAD4
index = 1248
Annotated 5SS: [ 213 5337 6810]
Annotated 3SS: [5144 6693 8758]
SMsplice 5SS: [  213  5337  6810 13129]
SMsplice 3SS: [ 5144  6693 13000 13248]
top_k =  1000
Partition function (log Z): 0.3014947048118759

Sorted 5' Splice Sites (High to Low Probability):
Position 213: 0.9995848507308476
Position 5337: 0.883622804646059
Position 6810: 0.8591805465347001
Position 13129: 0.5404438734171675
Position 1985: 0.5371349849897001
Position 569: 0.5126996961914886
Position 1127: 0.2991473327409372
Position 1790: 0.2497669436597679
Position 2577: 0.15585483998963282
Position 11005: 0.1340763453469737
Position 3666: 0.10960652411359646
Position 1945: 0.08766487109872562
Position 3107: 0.08253096727706824
Position 8528: 0.06858056102782883
Position 7062: 0.06666096307475412
Position 551: 0.06235283208578772
Position 2886: 0.05914468246988124
Position 5487: 0.04943039869636878
Position 2108: 0.040158997183171945
Position 5233: 0.031043337598440763
Position 5519: 0.027621992584722848
Position 8914: 0.021814273353824798
Position 1401: 0.020111812678117857
Position 8663: 0.01904473783242454
Position 6758: 0.0168979268870731
Position 3357: 0.01412941206097149
Position 556: 0.012321859260940088
Position 671: 0.011896463377186773
Position 11987: 0.011853084504179663
Position 6984: 0.011198086191448199
Position 4670: 0.011117813198535493
Position 1456: 0.008257989237251358
Position 456: 0.005991347816747756
Position 2240: 0.005588076528448965
Position 1651: 0.005182412296014655
Position 3795: 0.005162086478832594
Position 7378: 0.004530023444142398
Position 646: 0.004496909670588354
Position 610: 0.0043523951317267625
Position 983: 0.003231067983074247
Position 1028: 0.003190911911925368
Position 4827: 0.0031625117554451984
Position 7661: 0.0030832084044017777
Position 5859: 0.0027501035465018336
Position 4618: 0.0025838504843833164
Position 3791: 0.0024738477337929382
Position 1631: 0.0012155840795134972
Position 355: 0.0010257416009302807
Position 13105: 0.0009387212649965928
Position 1973: 0.0007466767908113664
Position 1428: 0.0006522627726943266
Position 2496: 0.0005664648272318338
Position 1409: 0.0005505841175273089
Position 582: 0.0005494634189628116
Position 7665: 0.00046900773016887097
Position 1784: 0.0004591838651791896
Position 5688: 0.0004005786759829164
Position 8561: 0.00030997641141067755
Position 627: 0.000292223763591312
Position 1653: 0.0002875350953427166
Position 8544: 0.00027970557691127455
Position 622: 0.0002772967194803878
Position 399: 0.0002635711994373949
Position 7515: 0.0002205785146942451
Position 6799: 0.00016426052255565692
Position 2459: 0.0001576165251778906
Position 388: 0.00011188341505634557
Position 7038: 8.903466564638506e-05
Position 7374: 7.651820229899407e-05
Position 7902: 6.998434699226504e-05
Position 2093: 4.958890003393705e-05
