Gene = GOLGA1
index = 606
Annotated 5SS: [  129   994  2523  9784 11884 12912 14391 18005 19377 19971 29199 32723
 40648 41771 42551 50711 51666 51957 52847 58590 59316 59929]
Annotated 3SS: [  943  2232  9692 11808 12813 14357 17875 19206 19858 29072 32626 40551
 41620 42454 50620 51562 51795 52702 58529 59144 59841 60488]
SMsplice 5SS: [  129  9784 10201 12912 14391 18005 19971 29199 32723 40648 41771 42551
 50711 51666 51957 52847 59316 59929]
SMsplice 3SS: [ 9692 10075 12796 14357 17875 19798 29072 32626 40551 41620 42403 50620
 51562 51818 52702 59144 59841 62274]
top_k =  1000
Partition function (log Z): 27.747336252179803

Sorted 5' Splice Sites (High to Low Probability):
Position 29199: 0.9987901528860118
Position 41771: 0.993618599083935
Position 9784: 0.9885190649456558
Position 51666: 0.9785010168182458
Position 51957: 0.9670146389539495
Position 19971: 0.953758044382598
Position 59316: 0.9510998036048491
Position 18005: 0.9436613230865915
Position 42551: 0.927267257650914
Position 52847: 0.922486216582698
Position 50711: 0.9099941061375479
Position 40648: 0.8855664739452519
Position 32723: 0.849798842955076
Position 10201: 0.7780951786883559
Position 59929: 0.7639803527141502
Position 12912: 0.7436995129615595
Position 2523: 0.6739802705547226
Position 14391: 0.6287538168819167
Position 5243: 0.4681010195304679
Position 8628: 0.40519349863268617
Position 21441: 0.39927037374483726
Position 21796: 0.3972428372563322
Position 26007: 0.3720613288513829
Position 9551: 0.3159301438284949
Position 30212: 0.31504597347735686
Position 129: 0.2889386529736696
Position 10512: 0.2801810689143992
Position 60644: 0.2629572932504016
Position 11884: 0.24089805657999308
Position 58590: 0.2200888793977243
Position 51035: 0.20445278061974592
Position 40783: 0.19991561807860508
Position 60596: 0.19355692754370218
Position 21540: 0.18807495718714679
Position 260: 0.157643981817711
Position 208: 0.1473437142301811
Position 53214: 0.14580033573216322
Position 994: 0.14534293974296866
Position 21407: 0.14047197373032683
Position 35524: 0.13312990110166273
Position 37309: 0.13250545196673666
Position 597: 0.13039767489023427
Position 14461: 0.12993081838765133
Position 51139: 0.12581687854232168
Position 40743: 0.1189974702030886
Position 1069: 0.11866285274757965
Position 53473: 0.11838815219396882
Position 26361: 0.11817865685677012
Position 30202: 0.11626645848009408
Position 3142: 0.1082231139663705
Position 25984: 0.0979645329985717
Position 43283: 0.09554608591001625
Position 25646: 0.08711315689840882
Position 26011: 0.08647924979517896
Position 734: 0.0863035585122429
Position 586: 0.08582116996273145
Position 2468: 0.08352005332767234
Position 593: 0.07727072900964403
Position 43320: 0.07718872241329873
Position 44293: 0.0762125226184685
Position 23915: 0.07593074113551816
Position 187: 0.07447152195921779
Position 43411: 0.07426810171479645
Position 2131: 0.07350791238013116
Position 62224: 0.07265137082468118
Position 19649: 0.07110333839386924
Position 14440: 0.07092379309309041
Position 43430: 0.07043361648594186
Position 53251: 0.05834772235659066
Position 30442: 0.057455174234172575
Position 3594: 0.05492213123393222
Position 60944: 0.05402358331175182
Position 32761: 0.05401970183001131
Position 55740: 0.051543002863446735
Position 13458: 0.05131131091921891
Position 57: 0.04734692055872036
Position 32308: 0.04267568943284874
Position 36553: 0.040690512220737385
Position 46894: 0.03780210073246546
Position 52767: 0.03723327242653271
Position 22706: 0.0359279158396736
Position 22262: 0.03506936731136399
Position 53959: 0.034532951363659206
Position 26042: 0.03450390589495318
Position 447: 0.03424321800630187
Position 50678: 0.033389579069780774
Position 30044: 0.033113078637258694
Position 998: 0.030466982323916255
Position 15191: 0.030365273072443442
Position 52006: 0.029978131092908873
Position 51086: 0.029868603315097723
Position 26539: 0.028992059104437837
Position 8758: 0.028697822431276856
Position 51: 0.02845409322012954
Position 2472: 0.027055946779270732
Position 13469: 0.026593983411263192
Position 29741: 0.026199288865991294
Position 9379: 0.02505303177785948
Position 4782: 0.02437127490955243
Position 51000: 0.024274862042170546
Position 19377: 0.02387719549917295
