Gene = IKBKAP
index = 684
Annotated 5SS: [  253  3120  4348  6745  7594 11275 14864 15306 16570 17913 21853 23107
 25812 27814 30554 31278 32489 32692 33857 34295 35446 35615 36969 37164
 37621 40174 41131 42914 44785 51992 52412 54065 54671 55494 56122 59222]
Annotated 3SS: [ 2914  4194  6662  7512 11188 14766 15214 16445 17818 21621 22935 25711
 27630 30446 31173 32434 32585 33740 34220 35366 35534 36830 37077 37471
 40049 41032 42711 44722 51928 52350 53950 54558 55365 55966 59145 64933]
SMsplice 5SS: [  253  2796  3120  4348  6745  7594 11275 14864 15306 17913 21853 23107
 23663 25812 30554 31278 32692 34295 35446 35615 37621 40174 41131 42914
 44785 51992 52454 54065 54671 55494 56122]
SMsplice 3SS: [ 2626  2914  4194  6662  7512 11188 14766 15214 17818 21621 22935 23493
 25711 30446 31173 32585 34220 35366 35534 37471 40049 41032 42711 44722
 51928 52350 53950 54558 55365 55966 64933]
top_k =  1000
Partition function (log Z): 47.48557647941001

Sorted 5' Splice Sites (High to Low Probability):
Position 7594: 0.9997048423405414
Position 56122: 0.9991607788217277
Position 35615: 0.9859350703276105
Position 42914: 0.9844751506340094
Position 44785: 0.9814795031646967
Position 32692: 0.9740968888365302
Position 55494: 0.9736154901462069
Position 35446: 0.9641159331106435
Position 25812: 0.946999991180264
Position 30554: 0.9337577372912079
Position 34295: 0.9247306190334031
Position 14864: 0.9205039035605691
Position 37621: 0.8855848358965057
Position 31278: 0.8740400842456096
Position 3120: 0.8713684733365887
Position 21853: 0.8552236103813222
Position 4348: 0.7943707212312171
Position 15306: 0.7871481159486658
Position 23107: 0.7589886372919692
Position 40174: 0.7574147114857118
Position 2796: 0.7117147971547184
Position 41131: 0.666778831122872
Position 17913: 0.6461392114888898
Position 253: 0.6422373732013805
Position 23663: 0.635682498754185
Position 52454: 0.6252185731567252
Position 6745: 0.6172852520169968
Position 51992: 0.6170579781656067
Position 54065: 0.5959894030233241
Position 18975: 0.5883245159550131
Position 11275: 0.5022354407230402
Position 54671: 0.49613152943125494
Position 5901: 0.46865347786265493
Position 16570: 0.4344548446341929
Position 43361: 0.41849333065399863
Position 11318: 0.40885950519765946
Position 27814: 0.400525812008609
Position 1033: 0.3957343079383268
Position 17972: 0.34519734384740586
Position 52057: 0.3451830384699008
Position 27729: 0.34051515724552217
Position 48349: 0.31264174013964824
Position 33857: 0.3036250096980299
Position 26307: 0.30267323887427394
