Gene = LAPTM5
index = 761
Annotated 5SS: [  162 15365 16181 18012 18881 20217 22648]
Annotated 3SS: [15270 16103 17882 18757 20120 22554 23902]
SMsplice 5SS: [  162  9128 15365 16181 18012 18881 20217 22648 23987]
SMsplice 3SS: [ 8903 15270 16103 17882 18757 20120 22554 23902 24105]
top_k =  1000
Partition function (log Z): 21.285805187681525

Sorted 5' Splice Sites (High to Low Probability):
Position 18881: 0.9964344675868685
Position 16181: 0.994051242409601
Position 15365: 0.9792722147558367
Position 20217: 0.9765644436498044
Position 162: 0.8672570317322333
Position 23987: 0.8057385786691218
Position 22648: 0.7161830939446115
Position 10316: 0.6559882836631118
Position 9128: 0.5681928800583989
Position 18012: 0.5628015385342365
Position 2330: 0.41584699938384195
Position 5623: 0.39255666084761015
Position 6024: 0.2818352446429866
Position 22664: 0.2775387870420735
Position 10854: 0.257635433729862
Position 15205: 0.2437500012067235
Position 23624: 0.22186840078872122
Position 22241: 0.21861586710171718
Position 9042: 0.20199219166978868
Position 18055: 0.16030228954945702
Position 24289: 0.14747194314674342
Position 776: 0.13916894121594348
Position 2316: 0.12680613708771737
Position 15613: 0.11423903821983385
Position 23007: 0.1124806943880545
Position 18675: 0.09942683859640897
Position 6540: 0.09936669615683107
Position 8987: 0.09210360033402323
Position 15619: 0.08799497483810745
Position 10012: 0.08486823705308999
Position 19070: 0.07827292864993918
Position 181: 0.07160442758034787
Position 19996: 0.06669998201923644
Position 23117: 0.06155514139269473
Position 22398: 0.05656350768938456
Position 17752: 0.04811461270121121
Position 23163: 0.04383375328904972
Position 10821: 0.03643629245024664
Position 7501: 0.03622359360232845
Position 13547: 0.034150801686547064
Position 203: 0.03343242880781582
Position 20525: 0.03307850753491867
Position 4173: 0.03234845745750022
Position 12301: 0.0321496556503151
Position 19507: 0.03148557362228722
Position 22310: 0.03078421218796906
Position 25056: 0.029900811368688298
Position 23818: 0.029854723848186243
Position 20023: 0.029508879361135883
Position 13468: 0.027586522193768635
Position 20036: 0.027486590411596543
Position 1425: 0.02668851642857563
Position 9729: 0.02660634517661462
Position 17376: 0.024195467464449946
Position 17780: 0.02294658451555058
Position 7477: 0.022549986863146958
Position 18113: 0.020688653183096973
Position 9160: 0.020194715319552563
Position 6552: 0.017634526720847723
Position 1784: 0.01731137275459583
Position 13645: 0.016044110106939343
Position 19156: 0.01590248036019142
Position 13699: 0.015510447079549891
Position 187: 0.015049255063478257
Position 16438: 0.014730813909941557
Position 23033: 0.014679959807729494
Position 10342: 0.014239192951296675
Position 579: 0.01409784224144318
Position 20254: 0.014061028349857905
Position 20025: 0.013440093024916508
Position 4745: 0.013311907175236079
Position 7433: 0.01247114429332015
Position 924: 0.012260173687271652
Position 21641: 0.01220727036696508
Position 16528: 0.012196257699532953
Position 2951: 0.012153588324760763
Position 10050: 0.011723979718752574
Position 17609: 0.01153576298944546
Position 19115: 0.011420365772717227
Position 16590: 0.011159652282648782
Position 10435: 0.010382215134759426
Position 9346: 0.010340618904968943
Position 18594: 0.009964912872437065
Position 22244: 0.009712053900193595
Position 15570: 0.009583000401771671
Position 9635: 0.009181822142253491
Position 22425: 0.008638240680362917
Position 191: 0.008204357792459522
Position 7336: 0.007841946671159089
Position 18410: 0.007761344485224631
Position 8991: 0.007702200043638626
Position 7130: 0.007585918355559202
Position 9699: 0.007044261300581171
Position 11198: 0.006730511000628993
Position 17384: 0.006556094225947263
Position 1099: 0.006188563765212325
Position 20021: 0.006169402267823139
Position 23290: 0.006118965483148332
Position 11054: 0.005952918867117394
Position 12136: 0.005829363314082698
Position 15648: 0.005825709699779158
Position 1849: 0.005710764907407773
Position 8293: 0.005623796656516332
Position 11903: 0.005576787058650586
Position 1681: 0.005253557823874051
Position 16276: 0.0052109859919473355
Position 5684: 0.005062753237178644
Position 5215: 0.004861698487297115
Position 9181: 0.004777670430748401
Position 481: 0.004746238328842598
Position 15369: 0.003861583877604215
Position 23183: 0.003686891558088998
Position 19337: 0.003636527032496243
Position 4010: 0.0035108741220171973
Position 12286: 0.003507725272063553
Position 19955: 0.0034954862443340815
Position 10488: 0.003354987211602322
Position 574: 0.003254739462594128
Position 19873: 0.003115616946125889
Position 6810: 0.0029377344089893775
Position 7180: 0.002936107387088998
Position 22346: 0.002575526774176154
Position 24079: 0.0025226759819203274
Position 16763: 0.0025178507718310954
Position 23486: 0.002366591362791204
Position 7714: 0.0022594766874512407
Position 6747: 0.002138733617370982
Position 848: 0.0020519989771757203
Position 19057: 0.0019848135452277013
Position 19582: 0.001846847154666555
Position 7117: 0.0016779204625511218
Position 2096: 0.0016634640571495083
Position 16478: 0.0015151170530559453
Position 1789: 0.001474298149910046
Position 2400: 0.0014252461380807348
Position 2149: 0.0013974540058723226
Position 6563: 0.0013726379433681838
Position 20642: 0.0013339022220383028
Position 3084: 0.0012004877526409954
Position 5373: 0.0011507941762861269
Position 2342: 0.0011368504563657605
Position 2724: 0.0011330233028720956
Position 23989: 0.0011143717314549993
Position 16363: 0.0011058633163723267
Position 3128: 0.0010543251254107803
Position 23188: 0.001037966902567646
Position 24357: 0.000969018559732177
Position 3004: 0.0008239601787416385
Position 377: 0.0008047676038037861
Position 15567: 0.0007345386036291905
Position 168: 0.0007312654805468577
Position 5644: 0.0006957757126088473
Position 24155: 0.0006599859112573753
Position 18935: 0.0006413857036386888
Position 17246: 0.0006266922307035984
Position 548: 0.0005235358410010502
Position 19014: 0.0005222558045480794
Position 24854: 0.0005164622507630195
Position 24015: 0.00047482217929298043
Position 20027: 0.0004145953550939267
Position 1534: 0.000406640362243154
Position 18272: 0.0003710844435682904
Position 18016: 0.0003350002577445884
Position 22027: 0.00033002653646726696
Position 17398: 0.0003181327992017588
Position 19393: 0.00030167961299566905
Position 20057: 0.00029777961252033574
