Gene = NDUFA8
index = 925
Annotated 5SS: [  193  7575 11708]
Annotated 3SS: [ 7410 11541 15440]
SMsplice 5SS: [  193  7575 11708]
SMsplice 3SS: [ 7410 11541 15440]
top_k =  1000
Partition function (log Z): -6.985285966995664

Sorted 5' Splice Sites (High to Low Probability):
Position 7575: 0.9138710112856832
Position 193: 0.9107985433254405
Position 11708: 0.8053406972468831
Position 11678: 0.11143560954737378
Position 14464: 0.08580881808127135
Position 7958: 0.07863472073732018
Position 10679: 0.07740943302223614
Position 536: 0.07138669844676133
Position 13453: 0.06499407804040695
Position 3706: 0.06186272435911326
Position 9988: 0.05165682608417777
Position 1496: 0.03856921318260098
Position 5831: 0.029440239930919553
Position 12797: 0.028556207628505477
Position 7554: 0.022732223468909064
Position 7697: 0.02116903482024533
Position 694: 0.020539036897052866
Position 10107: 0.01624557175051735
Position 15575: 0.015160165993063107
Position 1240: 0.014603410792029451
Position 990: 0.013652618474262001
Position 11258: 0.013368787138224272
Position 14874: 0.012921656022242633
Position 6678: 0.012248876572425208
Position 14641: 0.011623070746194156
Position 687: 0.011517216187881117
Position 7188: 0.011471154668910506
Position 7998: 0.009759292093149111
Position 7588: 0.009335433377755211
Position 9326: 0.008970841055760017
Position 11402: 0.008408730957421695
Position 15585: 0.008161003147188687
Position 2541: 0.007026432635724116
Position 12636: 0.00699649366134184
Position 8377: 0.006986207244960553
Position 2633: 0.006786266483001179
Position 15643: 0.006677292933993342
Position 11993: 0.006526622181044737
Position 3645: 0.006376081151709214
Position 9737: 0.006218235577808994
Position 323: 0.005990619357640227
Position 2616: 0.005824841963578461
Position 7345: 0.00565862528156775
Position 15259: 0.004863922638323168
Position 10249: 0.004481706841751586
Position 7546: 0.004159489594295966
Position 184: 0.004154457865086465
Position 14304: 0.00401545650745008
Position 9110: 0.0036814953587269044
Position 2337: 0.003465264336344351
Position 3067: 0.0031862718305088193
Position 4066: 0.0030981324690946953
Position 11653: 0.0030704633918474575
Position 124: 0.003058105537560015
Position 5599: 0.0029001199393172998
Position 4665: 0.0028745907491481834
Position 5492: 0.002866628239809793
Position 3636: 0.0028535119302559525
Position 7619: 0.002760711584419661
Position 13007: 0.002465532344926569
Position 11729: 0.00221131570810845
Position 451: 0.002063210477728508
Position 12904: 0.0018549818181409403
Position 4510: 0.001830058755671685
Position 15660: 0.0016146323424878254
Position 11805: 0.0016129672773206075
Position 337: 0.001575309367844875
Position 6315: 0.001503338572760695
Position 11086: 0.001485862741167352
Position 1524: 0.0014375456299198874
Position 12775: 0.0013895967071216996
Position 7524: 0.0012547300052200825
Position 2610: 0.0011856589285392043
Position 3502: 0.0011343206506853765
Position 10316: 0.0011213057622482215
Position 15224: 0.00110706693797332
Position 1948: 0.0010960856043038495
Position 1408: 0.000979322478377683
Position 2475: 0.0009759740809376973
Position 1505: 0.0009630809060292109
Position 3484: 0.0009389146897602411
Position 861: 0.0009033676461857233
Position 2252: 0.0008802034323310003
Position 6171: 0.0008335269058721042
Position 14433: 0.0007712607950422356
Position 7977: 0.0007637648477679683
Position 5267: 0.0007431045281720114
Position 3444: 0.0007276662755007832
Position 603: 0.0006775609127607685
Position 11961: 0.0006513679327269278
Position 11945: 0.0006501170073179555
Position 5083: 0.000643839970378438
Position 10016: 0.0006324760517075812
Position 594: 0.0006252294334023829
Position 2465: 0.0005475865419622085
Position 809: 0.0005075773337311915
Position 2722: 0.0004813648936375789
Position 7556: 0.0004423418918762558
Position 852: 0.0003906060874386326
Position 14046: 0.0003667184973279123
Position 5126: 0.0003071170459731939
Position 3751: 0.0003033177120247719
Position 6976: 0.00029250387199093465
Position 14791: 0.0002740789061419507
Position 6773: 0.00022840996242355887
Position 2975: 0.0002209999441448846
Position 3564: 0.00021558981027454993
Position 3292: 0.00020490317137490755
Position 5667: 0.00019844523468482946
Position 5552: 0.00018978665549208623
Position 1508: 0.00018908406220093205
Position 5529: 0.00016978943445959422
