Gene = RP11-111K18.1
index = 1157
Annotated 5SS: [   57  4792  5639  7500  8850 10317 14397 14661]
Annotated 3SS: [ 4714  5505  7376  8767 10242 14338 14483 21252]
SMsplice 5SS: [   57  4792  5639  7500  8850 10317 14397 14661]
SMsplice 3SS: [ 4714  5505  7376  8767 10242 14338 14483 21252]
top_k =  1000
Partition function (log Z): 4.7781807426578435

Sorted 5' Splice Sites (High to Low Probability):
Position 10317: 0.9691337684828593
Position 14397: 0.9631620468907361
Position 7500: 0.9557244295468404
Position 8850: 0.8656996572436699
Position 14661: 0.8602203710987553
Position 5639: 0.8229454494619601
Position 4792: 0.7704081439953372
Position 57: 0.653387907664419
Position 16387: 0.5391939370335384
Position 1079: 0.48534700928268754
Position 19273: 0.34750088525127437
Position 15042: 0.34741312812147374
Position 10726: 0.28073985850181343
Position 302: 0.24675321230639427
Position 4207: 0.2415191801968361
Position 6337: 0.22381342702317228
Position 15879: 0.18926838265700696
Position 5935: 0.18571599786872245
Position 9220: 0.18231045782270333
Position 4099: 0.14927841905901115
Position 14203: 0.1356920055013757
Position 13702: 0.11841024380443246
Position 21374: 0.08878131679527082
Position 8134: 0.06403285627830506
Position 7296: 0.06315001391665703
Position 15062: 0.05988980070813152
Position 10971: 0.04338658215207956
Position 14571: 0.04218800071071105
Position 15121: 0.03671549270891548
Position 15708: 0.03258966117356269
Position 19951: 0.03173684499587233
Position 5849: 0.030312762847379642
Position 21362: 0.029376982718344626
Position 12434: 0.027234457455602074
Position 14062: 0.026337946661830734
Position 5247: 0.026231403145904206
Position 14964: 0.025887497973401844
Position 13613: 0.025727487239860722
Position 9297: 0.023500513744124554
Position 20780: 0.019938508953375286
Position 4632: 0.018664333827267524
Position 5605: 0.018304292578957652
Position 17012: 0.017721142373277616
Position 30: 0.01707437686147545
Position 7064: 0.014913721891207002
Position 4011: 0.014457984460596845
Position 9636: 0.014154360232216091
Position 8445: 0.013679790308149307
Position 10: 0.012327957431485506
Position 882: 0.012250076336560028
Position 102: 0.011815336463235793
Position 3960: 0.011773521684722128
Position 3753: 0.011771374787116573
Position 20707: 0.011632801376947185
Position 17414: 0.011271618496025183
Position 3881: 0.010898002566219263
Position 18457: 0.010661655349275725
Position 4190: 0.008222756287982224
Position 8537: 0.007222247786406537
Position 6196: 0.007181044722880575
Position 15052: 0.00697960945677207
Position 10500: 0.006699097265015489
Position 11463: 0.006007769009264849
Position 7234: 0.005708660189032744
Position 4824: 0.005615038082266242
Position 6999: 0.0053979301917821436
Position 4201: 0.004982289579500788
Position 77: 0.004837041801384139
Position 11056: 0.004719593399050604
Position 16402: 0.0043849294149431745
Position 14219: 0.004291442979082383
Position 15204: 0.004034840508903057
Position 11431: 0.0036286236416196464
Position 3983: 0.0036138636421021624
Position 8394: 0.0034534502405606116
Position 256: 0.0033084228759075003
Position 14608: 0.003247925972814022
Position 2520: 0.00320779824330398
Position 95: 0.0030291850831347133
Position 11187: 0.0029989731444604903
Position 21937: 0.0028726675164878366
Position 8975: 0.002712010153882311
Position 11296: 0.0026471312477556208
Position 1434: 0.002610636362223798
Position 7456: 0.002586711366645393
Position 2672: 0.002519020131224537
Position 7103: 0.002442026432678115
Position 8292: 0.0022581483313426735
Position 3137: 0.0022436140930573063
Position 13561: 0.0021491629456364867
Position 11922: 0.002085146543828581
Position 7030: 0.002074704136891095
Position 18356: 0.0020513952345718994
Position 8343: 0.00172794208292321
Position 14406: 0.0015886474391736563
Position 2727: 0.0015777901407188356
Position 9750: 0.0015694381519011677
Position 3583: 0.0015330073380451488
Position 10934: 0.0015069682725470908
Position 15208: 0.001479737864653128
Position 417: 0.0014725494161162303
Position 15825: 0.0014402262403769195
Position 10144: 0.0012920763411957074
Position 1072: 0.0012852465645973798
Position 2717: 0.0012721114700367108
Position 13408: 0.0012253638913646667
Position 17263: 0.0011800003768151841
Position 8854: 0.0008992189297859382
Position 806: 0.0008685302797424198
Position 11420: 0.0008271283694760341
Position 4952: 0.0007298873265404725
Position 9459: 0.000723351671198434
Position 163: 0.0006891818456860938
Position 7560: 0.0006408357930488491
Position 722: 0.0005945882045247997
Position 4487: 0.0005467019516749115
Position 959: 0.0005444573677190019
Position 649: 0.0005399772493844347
Position 13006: 0.0005218731274680772
Position 10332: 0.0005192969923810352
Position 5391: 0.000489793258616144
Position 6297: 0.0004573986520406448
Position 3260: 0.0004349598804066499
Position 4775: 0.0004120521281535883
Position 1564: 0.00040051800986789875
Position 503: 0.0003885327207242157
Position 21896: 0.00037666441302562826
Position 145: 0.00037097025428346265
Position 1193: 0.00035709598221949653
Position 10382: 0.00035086335652797384
Position 8866: 0.00032290828382036305
Position 6013: 0.00031027657280151196
Position 8982: 0.0002521342475731161
Position 2125: 0.00024559126154226075
Position 850: 0.0002447881143849533
Position 11735: 0.00023128057096571624
Position 238: 0.0002104899506318086
Position 688: 0.00016729355633424468
Position 2907: 0.00016669283509467838
Position 947: 0.00015394795392292067
Position 4974: 0.00012956566125330049
Position 10045: 0.0001271340437019045
Position 7329: 0.00011894700370508244
Position 431: 0.00010426784334613931
Position 7564: 0.00010239710964388334
Position 158: 9.399153347435683e-05
Position 10688: 8.345721223981879e-05
Position 10371: 8.248731722099087e-05
Position 3973: 7.352440045406854e-05
Position 9092: 6.690053103560449e-05
Position 9016: 6.516781667334156e-05
Position 2707: 6.389413998131655e-05
Position 280: 5.558123926486355e-05
Position 86: 5.420167364088518e-05
Position 2969: 5.112932099866307e-05
Position 661: 4.945228818548089e-05
Position 672: 4.8476987181857995e-05
Position 905: 4.41864649390901e-05
Position 456: 4.1290373224784594e-05
Position 5612: 4.082089673223757e-05
Position 5716: 3.895357312349787e-05
Position 2881: 3.8215181089932945e-05
Position 270: 3.3934142478328185e-05
Position 1530: 3.174785624280409e-05
Position 2137: 3.087727083799819e-05
Position 655: 3.075464377718912e-05
Position 17016: 2.8991490973182073e-05
Position 465: 2.759344841136028e-05
Position 197: 2.530683084351047e-05
Position 1264: 2.107611843233654e-05
Position 1206: 2.0444660153658216e-05
Position 4127: 1.37900117799913e-05
Position 942: 1.3175869412815487e-05
Position 626: 1.3173521740806643e-05
Position 10904: 1.2993137735180052e-05
Position 4143: 1.1464875789379947e-05
Position 726: 1.1011098407184379e-05
Position 14705: 1.0358828147176575e-05
Position 5580: 1.0128661397520599e-05
Position 135: 7.843475343912199e-06
Position 892: 7.762229831592058e-06
Position 10928: 6.6737038863171995e-06
Position 10748: 4.810845245480069e-06
Position 378: 3.3588754721765264e-06
Position 954: 3.132562600738955e-06
Position 11377: 3.0357995468358246e-06
Position 563: 2.925774832387457e-06
Position 470: 2.758295868125059e-06
Position 434: 2.6950133781270326e-06
Position 520: 2.253379473733197e-06
Position 89: 1.7090091275871245e-06
Position 703: 1.3337534790642667e-06
Position 10796: 1.280078186972114e-06
Position 1200: 1.8046953347022915e-07
Position 1169: 7.268099567537232e-08
Position 109: 2.633123024870254e-08
Position 118: 1.5950627286567447e-08
Position 175: 1.0477653333260467e-08
Position 356: 4.161408882572435e-09
Position 508: 2.8471884767290055e-09
Position 1083: 5.737128341367432e-10
Position 385: 3.6906013814934e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10242: 0.9662748678857481
Position 7376: 0.9443705390307563
Position 21252: 0.9263018328808612
Position 14338: 0.9140378448710048
Position 14483: 0.9059566439814597
Position 8767: 0.8674814305373161
Position 5505: 0.814169927693402
Position 4714: 0.7023966584233243
Position 16292: 0.5426873309087422
Position 14822: 0.28645374077686736
Position 10602: 0.25877973010468597
Position 4098: 0.2550259644337355
Position 781: 0.2496015499082561
Position 19158: 0.2181703737501408
Position 15677: 0.19335435291986805
Position 9108: 0.15729889842484152
Position 13502: 0.1446998949361057
Position 14125: 0.14441313017009746
Position 6168: 0.13969943832490783
Position 14947: 0.097246100089993
Position 5766: 0.09404540493093598
