Gene = SRM
index = 1332
Annotated 5SS: [ 248  800 1225 3421 4014 4244 5063]
Annotated 3SS: [ 678 1131 3266 3929 4097 4939 5138]
SMsplice 5SS: [ 248  800 1225 3421 4014 4244 5063]
SMsplice 3SS: [ 678 1131 3266 3929 4097 4939 5138]
top_k =  1000
Partition function (log Z): 19.23834329323117

Sorted 5' Splice Sites (High to Low Probability):
Position 4014: 0.9987478731297359
Position 248: 0.9980076077772897
Position 4244: 0.9931216596932777
Position 5063: 0.9751190763152896
Position 800: 0.9135442843954557
Position 3421: 0.7434279975567791
Position 1225: 0.6984184676349694
Position 1315: 0.20112077248695004
Position 1042: 0.12550895544011417
Position 1247: 0.09276079853301003
Position 1046: 0.07723960636769674
Position 847: 0.07699381705389875
Position 1055: 0.038514682720125905
Position 1023: 0.037775473245096884
Position 2015: 0.02290460192516063
Position 3470: 0.01848756680650333
Position 3462: 0.015416555686678704
Position 3342: 0.012744786351306952
Position 4622: 0.0062432608192881595
Position 1063: 0.006144569043991119
Position 3807: 0.004879226243093923
Position 1726: 0.0047239151913325405
Position 4871: 0.004346697106301525
Position 4569: 0.003987823862446894
Position 1804: 0.0028365929448945135
Position 624: 0.002670366016915385
Position 4685: 0.002310703301353194
Position 1869: 0.0021657455222275986
Position 1211: 0.001965402645870321
Position 2817: 0.0019191215181713552
Position 1682: 0.001684669464121002
Position 4283: 0.001601347192636556
Position 3727: 0.0014962576767899426
Position 4377: 0.0014008892403982447
Position 4534: 0.0013502013834834495
Position 4667: 0.0013331497294788736
Position 3856: 0.0013173356165848992
Position 2047: 0.001294758046783057
Position 4831: 0.0011406672628991794
Position 189: 0.001119339636328402
Position 3346: 0.0010143179747739383
Position 3705: 0.0009199454336518302
Position 4409: 0.0008861142563418471
Position 2990: 0.0008313324880153441
Position 1398: 0.0007269595448935809
Position 3752: 0.0006513797388997646
Position 3114: 0.0006398621422920124
Position 3390: 0.0006027784513819705
Position 2092: 0.0005838384248157926
Position 1709: 0.0005835429113857039
Position 550: 0.00042172509670705373
Position 4985: 0.0004004638125802015
Position 2531: 0.0003063126246741795
Position 3352: 0.00029616516526392134
Position 428: 0.0002768899747220217
Position 3494: 0.00024649487608941454
Position 3996: 0.0001909724428845732
Position 5151: 0.00018207159093022577
Position 1505: 0.000168728597147892
Position 3864: 0.00015488705380491295
Position 1197: 0.00014326789481835397
Position 4265: 0.00011365170408921243
Position 1395: 0.000103474027449882
Position 3625: 9.962201000585223e-05
Position 5005: 9.655457897486421e-05
Position 2755: 9.464297018234094e-05
Position 5067: 8.626582669308029e-05
Position 4255: 7.809846876637504e-05
Position 1348: 7.521060747910532e-05
Position 1547: 7.099058383417848e-05
Position 5050: 6.773774322727231e-05
Position 1174: 5.442666320538538e-05
Position 1363: 5.0260558308373366e-05
Position 2874: 4.7704898777399865e-05
Position 3279: 4.7202197384574105e-05
Position 1253: 4.449885234814266e-05
Position 1858: 4.40865953534555e-05
Position 929: 3.827381579481486e-05
Position 2391: 3.7095796455762354e-05
Position 4050: 3.628148329736479e-05
Position 140: 3.55946869583405e-05
Position 5087: 3.375403678986644e-05
Position 502: 3.294256574379022e-05
Position 2205: 3.2454556470295676e-05
Position 4825: 3.0089739764740184e-05
Position 1358: 2.8852743176768814e-05
Position 896: 2.8403810717825618e-05
Position 883: 2.6833946649533487e-05
Position 3759: 2.639583059787779e-05
Position 2267: 2.5368445149591032e-05
Position 5325: 2.5255182089863164e-05
Position 3586: 2.224275108456279e-05
Position 678: 2.0976296935379764e-05
Position 552: 2.0935611296186388e-05
Position 5039: 1.970452694345254e-05
Position 479: 1.948098995572264e-05
Position 886: 1.7925626324511598e-05
Position 1013: 1.7301170321873615e-05
Position 5214: 1.5659873865597692e-05
Position 3671: 1.5378808794181308e-05
Position 3359: 1.4240463116349968e-05
Position 4271: 1.1708137157115157e-05
Position 808: 1.147570262137824e-05
Position 3444: 1.1204970413262501e-05
Position 4257: 9.17146129622148e-06
Position 711: 8.753364556310535e-06
Position 3534: 8.02952596847739e-06
Position 823: 7.323454022609781e-06
Position 1177: 6.828647646494974e-06
Position 1160: 5.269739774773589e-06
Position 4771: 4.597785826858333e-06
Position 462: 4.290031428438901e-06
Position 4640: 4.2535487809541135e-06
Position 4228: 4.08730201388531e-06
Position 5329: 3.5468381267313385e-06
Position 653: 3.171853715600215e-06
Position 739: 3.097739726388066e-06
Position 1278: 2.9580358958839917e-06
Position 10: 2.756583736045889e-06
Position 849: 2.599853972628613e-06
Position 5273: 2.5647179714486325e-06
Position 810: 2.221287757928191e-06
Position 5321: 2.071375610570017e-06
Position 5084: 1.9362407411122082e-06
Position 4778: 1.7735764405737767e-06
Position 4768: 1.7148379038036192e-06
Position 3998: 1.3932509680153312e-06
Position 161: 1.2540208220605234e-06
Position 5021: 1.0481048515095414e-06
Position 4961: 9.613279417491585e-07
Position 43: 9.47534023791073e-07
Position 4692: 9.107664671213983e-07
Position 701: 6.000103896229682e-07
Position 5327: 5.886433823827362e-07
Position 1132: 5.577155480830941e-07
Position 721: 1.8770619057571922e-07
Position 460: 1.8364344185968064e-07
Position 695: 1.8086788845331323e-07
Position 442: 1.8040782700910848e-07
Position 1259: 1.4872842440607623e-07
Position 538: 1.468378850986085e-07
Position 18: 1.3211618678196102e-07
Position 4144: 7.965708854333193e-08
Position 1229: 6.947499029720369e-08
Position 436: 6.542495589846418e-08
Position 703: 5.148363515338063e-08
Position 1209: 4.2772558648849075e-08
Position 1237: 3.920920905874655e-08
Position 916: 3.551177866750935e-08
Position 1204: 1.4016201677915076e-08
Position 179: 8.709134201782943e-09
Position 4419: 3.3799798188858743e-09
Position 1192: 2.6588864315589e-09
Position 713: 2.2583415388758447e-09
Position 4169: 1.4864588160249579e-09
Position 352: 1.1287038947821915e-09
Position 15: 9.180930643470671e-10
Position 237: 8.300893651606141e-10
Position 4627: 2.666647795671102e-10
Position 1324: 5.1870556006916033e-11
Position 1201: 3.0663819076797266e-11
Position 663: 8.555705135994719e-12
Position 628: 2.0588027391947546e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3929: 0.9990201344772919
Position 1131: 0.9930376903740239
Position 4939: 0.9600479030429119
Position 678: 0.9190246658366662
Position 5138: 0.8812297655925411
Position 3266: 0.6682894906003751
Position 4097: 0.6412484015958763
Position 964: 0.2560878796868503
Position 4087: 0.1912134886262803
Position 4132: 0.14199170443500722
Position 5188: 0.0797257943831576
Position 3322: 0.07088195863289222
Position 643: 0.06622070999660988
Position 3220: 0.04561083727347212
Position 1912: 0.01801347082759429
Position 868: 0.017312139343873597
Position 5231: 0.014626189482667471
Position 4343: 0.014195239338478572
Position 4954: 0.01222358539416584
Position 4108: 0.009654203944482416
Position 4649: 0.009012617177775366
Position 4981: 0.006915586591514545
Position 890: 0.006141256377153233
Position 1469: 0.006037081111709643
Position 3581: 0.005182413017555916
Position 4144: 0.004824097907577314
Position 4978: 0.0045510433051641165
Position 4984: 0.0042496526715580804
Position 4941: 0.0035492849082713307
Position 1490: 0.002797679159399055
Position 1857: 0.0027164377495182863
Position 682: 0.0025824543169073767
Position 3242: 0.002545154472608941
Position 466: 0.0025436266511383947
Position 5431: 0.0025036584511741616
Position 652: 0.00236987729748971
Position 1880: 0.0020159373636188475
Position 3683: 0.00171117608938791
Position 721: 0.0016863580677163393
Position 4153: 0.0015667962822886131
Position 3371: 0.0015265314967581396
Position 3300: 0.001478190323194597
Position 4206: 0.0014360937934193377
Position 4135: 0.0012721649792473162
Position 4966: 0.001163764561735432
Position 473: 0.0011395841582081455
Position 645: 0.0009968937360864392
Position 4102: 0.0009187323949721741
Position 5155: 0.0009137507037118852
Position 969: 0.0008551167303098349
Position 3702: 0.0008388540908566601
Position 1681: 0.000823563868800766
Position 1629: 0.0008122899015846642
Position 2703: 0.000808495071310839
Position 2456: 0.0007625794777754793
Position 3411: 0.0007441588200896434
Position 3529: 0.0007288868203576172
Position 988: 0.0007252034547107697
Position 1655: 0.0006948401860461167
Position 1159: 0.0006750953197324618
Position 896: 0.0006679370096175012
Position 1825: 0.0005698320412500811
Position 926: 0.0005682945872939915
Position 4616: 0.0005042853966267112
Position 5273: 0.0004957608175714976
Position 1828: 0.0004840041708847727
Position 2889: 0.00047850682018336167
Position 1465: 0.0004703869187926704
Position 4957: 0.0004660839281130546
Position 3290: 0.00044464437876702535
Position 5357: 0.00043746076721172365
Position 2659: 0.0004282803876036466
Position 1933: 0.0004066060244122019
Position 2901: 0.0003903608447705396
Position 4563: 0.00036067101628165204
Position 1626: 0.00032278427204760895
Position 1979: 0.0003212243879894818
Position 3726: 0.00031656883236659707
Position 3823: 0.0003139810790646914
Position 3014: 0.00030803063426640436
Position 3229: 0.0003049803944986154
Position 5165: 0.0002965873720015201
Position 4472: 0.0002930377407203885
Position 3751: 0.00029111768922554564
Position 780: 0.00028713402816034713
Position 3952: 0.00027017196392940644
Position 3279: 0.00022300545552509087
Position 3612: 0.00022221266201026042
Position 3359: 0.00021323818763913728
Position 751: 0.00019017809809060944
Position 1927: 0.00018487716753739467
Position 1153: 0.00018382177718244706
Position 3942: 0.0001683438123293159
Position 4860: 0.00015314396893117675
Position 1709: 0.00014739366037466983
Position 2671: 0.00013929478002239657
Position 3859: 0.0001328795918061884
Position 4478: 0.00012754554275698997
Position 2748: 0.00012358020572983004
Position 2873: 0.00011566086434119405
Position 1775: 0.00010771807563660581
Position 4993: 9.978133368992228e-05
Position 1091: 9.798214491419785e-05
Position 4666: 9.492201302969951e-05
Position 4360: 8.84189133887475e-05
Position 4621: 8.769884767474309e-05
Position 978: 8.561754367765779e-05
Position 5377: 7.130545138261165e-05
Position 1100: 6.905039306056123e-05
Position 1197: 6.458819315443338e-05
Position 2790: 5.9131446463073746e-05
Position 2985: 5.700858141231133e-05
Position 4999: 5.6921530052438606e-05
Position 1209: 5.6351053051566466e-05
Position 2114: 5.3830568326687663e-05
Position 584: 5.335424209858742e-05
Position 5205: 5.063153081589826e-05
Position 3329: 4.921891245589245e-05
Position 892: 4.660982147475394e-05
Position 4521: 4.269254120695022e-05
Position 1723: 4.1992130802476754e-05
Position 3745: 4.195415660495582e-05
Position 2463: 4.157712696009744e-05
Position 1073: 4.123283786160986e-05
Position 4822: 3.954889674794494e-05
Position 2918: 3.930351218749443e-05
Position 1915: 3.8479157750700397e-05
Position 3287: 3.7537828754884485e-05
Position 338: 3.428739388025298e-05
Position 4446: 3.155357936381791e-05
Position 2866: 2.94653232111622e-05
Position 4499: 2.9124995246793542e-05
Position 5282: 2.7916440367748497e-05
Position 1564: 2.7315825091512357e-05
Position 4354: 2.6926975293859263e-05
Position 5160: 2.6665608781206137e-05
Position 2199: 2.6152566497539782e-05
Position 5288: 2.594520218227271e-05
Position 3874: 2.584151487568139e-05
Position 4233: 2.533496130550321e-05
Position 1268: 2.3651732860735206e-05
Position 1310: 2.2116144204425344e-05
Position 5367: 2.1834440160879477e-05
Position 3022: 2.1475829674393102e-05
Position 3835: 2.1226219928977505e-05
Position 612: 2.0149680801017306e-05
Position 799: 1.9612952724784946e-05
Position 483: 1.8271490548189815e-05
Position 4012: 1.711983136519801e-05
Position 4575: 1.6951643583424642e-05
Position 1886: 1.5819342771184905e-05
Position 4459: 1.571343913246579e-05
Position 4527: 1.468415358828209e-05
Position 1026: 1.4633093543663914e-05
Position 4368: 1.440416729272829e-05
Position 5062: 1.4267732387514824e-05
Position 1996: 1.3147563583217622e-05
Position 3183: 1.2001995388088756e-05
Position 3442: 1.1143253899198973e-05
Position 4904: 1.113695734574123e-05
Position 3377: 1.0952755404383232e-05
Position 3461: 1.0873321955786635e-05
Position 2982: 1.0844844010879808e-05
Position 3892: 1.0807432205118286e-05
Position 993: 1.044722561267772e-05
Position 4534: 1.0373597379234137e-05
Position 4495: 9.646314479836966e-06
Position 2610: 8.650274792451384e-06
Position 4871: 8.29931652473631e-06
Position 911: 7.888576577136846e-06
Position 1182: 7.70451192480169e-06
Position 2668: 7.5313053208230475e-06
Position 2497: 7.338382101994201e-06
Position 2404: 6.7654058706523475e-06
Position 4761: 6.378789079567453e-06
Position 1893: 6.344654750790085e-06
Position 5050: 6.138791259640873e-06
Position 2572: 5.93910584408629e-06
Position 227: 5.658169321603368e-06
Position 4660: 5.620131229680047e-06
Position 823: 5.429200355208071e-06
Position 3967: 5.406733785036065e-06
Position 754: 5.2987308492557355e-06
Position 3955: 4.59823684038406e-06
Position 4213: 4.3943109050331915e-06
Position 846: 4.321568383411675e-06
Position 5097: 4.241825772347206e-06
Position 4796: 4.13465850328131e-06
Position 1173: 3.877126839301678e-06
Position 3896: 3.7911190040578302e-06
Position 1011: 3.779228620207055e-06
Position 4684: 3.4226837993116375e-06
Position 4450: 3.195472221838216e-06
Position 4824: 3.1359629691153434e-06
Position 1943: 3.11389731293542e-06
Position 1936: 3.0159237220557543e-06
Position 188: 2.999414628573216e-06
Position 3806: 2.7185936565472603e-06
Position 734: 2.2700028216964595e-06
Position 902: 1.9538187518680133e-06
Position 3783: 1.7196373023061978e-06
Position 4786: 1.6546191749916292e-06
Position 3885: 1.5687453333552722e-06
Position 494: 1.5205315842261803e-06
Position 4689: 1.4263324847474228e-06
Position 3905: 1.387633736353868e-06
Position 266: 1.3447254978800601e-06
Position 3794: 1.165453907900785e-06
Position 4818: 1.015654666951688e-06
Position 442: 1.004037574959968e-06
Position 491: 7.91563310629374e-07
Position 281: 5.827237686930686e-07
Position 906: 5.629997744029828e-07
Position 1032: 5.168800115105901e-07
Position 730: 5.096831208548134e-07
Position 1021: 4.693056999585733e-07
Position 4376: 3.9589838739721125e-07
Position 808: 3.7492851858167267e-07
Position 436: 3.7032737936167346e-07
Position 4489: 3.649243021481356e-07
Position 1631: 3.560546169162136e-07
Position 1635: 2.3091376911022853e-07
Position 4390: 2.2669653663286275e-07
Position 4502: 2.2403210403291746e-07
Position 4237: 2.1002277463242423e-07
Position 1052: 2.065289505615731e-07
Position 485: 1.376877223515378e-07
Position 3455: 1.3109034303540467e-07
Position 247: 1.2870274094947864e-07
Position 732: 1.2490944711798576e-07
Position 3709: 1.159519053529619e-07
Position 1306: 1.1201090197185763e-07
Position 1550: 9.644610435506636e-08
Position 4799: 9.438309979236917e-08
Position 4792: 9.002805941424676e-08
Position 1693: 8.639650759874176e-08
Position 173: 7.585099599388644e-08
Position 3621: 6.048950435283747e-08
Position 1547: 5.893702756649803e-08
Position 1059: 5.299338135034643e-08
Position 3633: 5.00692386970335e-08
Position 3531: 4.970488240712543e-08
Position 1471: 3.845541766188164e-08
Position 1314: 3.760690802253996e-08
Position 739: 3.7073342883479035e-08
Position 1240: 3.4000386641480025e-08
Position 4719: 2.305066720496566e-08
Position 3586: 2.145724970059137e-08
Position 86: 1.9938539755455017e-08
Position 157: 1.6142990435803684e-08
Position 3492: 1.5237840875461185e-08
Position 1363: 1.4868983757834456e-08
Position 1246: 1.4798776399068789e-08
Position 3589: 1.0211948738901923e-08
Position 1366: 7.780170538737774e-09
Position 1394: 5.635231101253723e-09
Position 1588: 4.770963636448367e-09
Position 134: 4.568615851620797e-09
Position 1275: 4.544332286825001e-09
Position 1229: 3.54649405404885e-09
Position 197: 3.516921672252671e-09
Position 287: 2.335713757115789e-09
Position 1576: 2.212313038316812e-09
Position 1356: 2.111515196639903e-09
Position 1743: 1.7977886324783478e-09
Position 1792: 1.4947927952483741e-09
Position 4381: 1.1908604328324707e-09
Position 194: 1.0652391915883173e-09
Position 597: 9.74107354891837e-10
Position 4058: 6.514234004360421e-10
Position 1242: 3.8060988671667837e-10
Position 834: 1.811615101683681e-10
Position 149: 9.437515229308837e-11
Position 1318: 8.77535535837567e-11
Position 1375: 7.714695791324442e-11
Position 4282: 5.54082766963575e-11
Position 4296: 3.110610049965251e-12
Position 1382: 2.7068114887020593e-12
