Gene = RP11-216L13.16
index = 1164
Annotated 5SS: [  60 1030 2610 3284 3814 4115 5667 6573 7618 8504]
Annotated 3SS: [ 889 2538 3172 3711 4088 5490 6432 7509 8404 8899]
SMsplice 5SS: [  60 1030 3284 3814 7202 8504]
SMsplice 3SS: [ 934 3172 3711 7091 8404 8899]
top_k =  1000
Partition function (log Z): 8.498087548393407

Sorted 5' Splice Sites (High to Low Probability):
Position 3814: 0.9958127347316965
Position 8504: 0.945001978245803
Position 3284: 0.94394228356867
Position 1030: 0.910840338223296
Position 60: 0.8993728664743609
Position 7202: 0.7575611688739229
Position 6573: 0.7493985848387912
Position 1733: 0.47217757030982704
Position 2610: 0.46425618405242824
Position 7618: 0.3258064556282058
Position 5667: 0.2902141005957275
Position 7707: 0.21028269629995622
Position 7841: 0.15286033501318597
Position 5619: 0.15125745915752123
Position 1803: 0.1311097492101847
Position 4115: 0.09025533690797982
Position 2995: 0.07236356638615604
Position 2880: 0.06918492706300516
Position 9027: 0.05810136933784738
Position 1541: 0.05210727490196177
Position 2394: 0.03494695343028414
Position 3621: 0.02509200501411883
Position 7904: 0.024942798632729947
Position 3323: 0.020896162248118265
Position 7948: 0.020617514181733722
Position 6798: 0.019182659910491964
Position 9034: 0.016338604994053058
Position 2476: 0.016045974126550462
Position 8236: 0.013566265807422907
Position 7657: 0.012753941368067987
Position 3401: 0.012262997152760555
Position 2815: 0.010405300194986769
Position 9044: 0.010315665097103185
Position 2512: 0.009815405765784069
Position 2723: 0.009573857403873847
Position 636: 0.008585218280384147
Position 6171: 0.006950790722685079
Position 3440: 0.006408799105584015
Position 6844: 0.005982426684246065
Position 3308: 0.005864096172567844
Position 4310: 0.005607152079508857
Position 7015: 0.005422319999140458
Position 499: 0.005244452948876052
Position 6529: 0.005162741682633507
Position 5366: 0.00515594851418553
Position 7890: 0.004595880358302299
Position 2831: 0.004428460097839825
Position 7648: 0.0042545582620747155
Position 1536: 0.004186379621718002
Position 8787: 0.004064532190500004
Position 9974: 0.0037540268068422204
Position 904: 0.0036910982711761205
Position 1328: 0.003469004811144568
Position 6751: 0.0033682007792134616
Position 4274: 0.003066840725248089
Position 4732: 0.002963083287264071
Position 2841: 0.0029434933212992604
Position 2820: 0.002763104837735081
Position 4187: 0.002686531106045068
Position 7019: 0.0026377552781079697
Position 3362: 0.00229236781075533
Position 8784: 0.002208326327481186
Position 4725: 0.0021175755566227197
Position 7411: 0.0021053133165617748
Position 9838: 0.002053931811542797
Position 5226: 0.0017475770608684433
Position 798: 0.0017442900927825613
Position 2336: 0.001584510908586198
Position 5630: 0.0015000712716927845
Position 3478: 0.0014803459635848288
Position 6523: 0.0014187604619968104
Position 1674: 0.001330089355205962
Position 2516: 0.0010991447083519555
Position 9561: 0.0010004478942437628
Position 6447: 0.0009322186603227923
Position 1520: 0.0008563010082610705
Position 77: 0.0008408013216028474
Position 9003: 0.0007780810914272339
Position 567: 0.0007691417114760201
Position 2960: 0.000748066242407505
Position 4191: 0.0005804027743577479
Position 2756: 0.0005289375317388822
Position 3583: 0.0005271494312000033
Position 311: 0.0005139822230150709
Position 5020: 0.0004939504347354231
Position 5592: 0.00047871994392237923
Position 4163: 0.0004623769540685924
Position 5586: 0.0004290921744855648
Position 3295: 0.0004213437303592814
Position 659: 0.00038542526672450685
Position 2548: 0.00037801885350172983
Position 5580: 0.0003647105355053296
Position 4255: 0.00032454008282453895
Position 9019: 0.00031003993160109235
Position 6983: 0.0002867204169809324
Position 6338: 0.00028587664000915875
Position 1235: 0.00027332333463007903
Position 2348: 0.0002611942376879669
Position 288: 0.00024245768884823945
Position 3279: 0.00024021761298826327
Position 2499: 0.00023776900525376333
Position 12: 0.00023435772277048436
Position 244: 0.00020262128895124878
Position 3288: 0.00020044856778958373
Position 741: 0.00018762279778884757
Position 306: 0.00018579317110220704
Position 344: 0.00017900244337619504
Position 7117: 0.00016565419302654147
Position 5103: 0.00015224772709397457
Position 532: 0.00013850026866744734
Position 4968: 0.00013740357643730858
Position 689: 0.00012966180717882334
Position 980: 0.00011882865930614797
Position 90: 0.00011508069581550812
Position 1883: 0.00010357232438075117
Position 1606: 0.00010242777869663162
Position 7235: 8.489533871244292e-05
Position 4659: 8.08697615307492e-05
Position 3883: 8.009300629971886e-05
Position 771: 7.325990022426308e-05
Position 560: 6.87871324886195e-05
Position 1034: 6.568635125072894e-05
Position 5129: 6.280691525869859e-05
Position 1418: 6.11217558166429e-05
Position 827: 5.3321170662844086e-05
Position 3875: 4.804821089425112e-05
Position 167: 4.678738658755898e-05
Position 6: 4.6272432149867927e-05
Position 3856: 4.537574336383805e-05
Position 1306: 3.959192552610171e-05
Position 4958: 3.169551588482898e-05
Position 230: 3.0958981279553996e-05
Position 35: 3.0789632232434204e-05
Position 1630: 2.782844660586261e-05
Position 304: 2.5694374830960766e-05
Position 1451: 2.3539160083474372e-05
Position 2346: 2.151923307598473e-05
Position 7147: 2.12988128526827e-05
Position 576: 2.0973283171395167e-05
Position 2304: 2.0721925201424385e-05
Position 3327: 2.055986109619756e-05
Position 3981: 1.8880539970075443e-05
Position 3290: 1.868962527009117e-05
Position 1042: 1.5734999799523772e-05
Position 8607: 1.4324844389246289e-05
Position 1090: 1.3817841815942587e-05
Position 697: 9.955555985649662e-06
Position 8834: 9.592346338319664e-06
Position 32: 9.071436847040363e-06
Position 1626: 8.833108059128734e-06
Position 1553: 8.199533190935043e-06
Position 4627: 8.133482930619397e-06
Position 4941: 7.858759700804606e-06
Position 779: 7.383516352649126e-06
Position 178: 6.485962488946434e-06
Position 1481: 5.3465930694237875e-06
Position 977: 4.157578105704676e-06
Position 3818: 2.620509743954329e-06
Position 3712: 2.450362707595237e-06
Position 8836: 2.355540291334794e-06
Position 65: 2.142061624243694e-06
Position 4021: 1.8910847240093007e-06
Position 4025: 1.4464082868803017e-06
Position 397: 1.2408544239110426e-06
Position 1600: 4.359812718373099e-07
Position 30: 4.1426127947238523e-07
Position 4221: 4.101265311934222e-07
Position 3900: 3.4981097748430716e-07
Position 3758: 3.3392094387129154e-07
Position 3994: 3.239039386227036e-07
Position 3958: 3.0823163475641286e-07
Position 3788: 2.827281793174305e-07
Position 3820: 2.731880936569608e-07
Position 974: 2.672921670177773e-07
Position 9139: 2.2858072526387097e-07
Position 2159: 1.9043224102460442e-07
Position 1947: 1.5739927057170766e-07
Position 917: 1.3531466125360463e-07
Position 9129: 1.35271289222298e-07
Position 3940: 1.2018032648903762e-07
Position 1216: 3.63698840840827e-09
Position 1985: 1.7696308651717767e-09
Position 1072: 1.6561365744328562e-09
Position 968: 1.252284021973698e-09
Position 1463: 1.0024907568983411e-09
Position 965: 1.6104521819732907e-10
Position 198: 1.2165347225383206e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3711: 0.9616035520280402
Position 8404: 0.8910437897445787
Position 7091: 0.738773747406462
Position 3172: 0.6690474482835198
Position 7509: 0.6540314058531153
Position 8899: 0.48397451382857665
Position 1649: 0.47514695355903935
Position 5490: 0.4427748239763836
Position 934: 0.42370293503606266
Position 2538: 0.41410319463015455
Position 889: 0.3686372772525669
Position 6257: 0.18516743075390674
Position 6432: 0.18500826620000926
Position 9214: 0.1740343131171778
Position 8681: 0.16322353335411577
Position 3102: 0.1376409995027096
Position 6477: 0.13400587904753128
Position 3178: 0.11797444757559727
Position 6439: 0.11758250769997462
Position 1695: 0.08805702830655321
Position 2393: 0.07582016968490887
Position 6362: 0.06406639511095198
Position 2285: 0.06055400348720073
Position 9697: 0.05758203154017504
Position 4088: 0.050325954733780716
Position 7747: 0.04736275430137499
Position 3215: 0.04265977674798214
Position 2655: 0.041610633848525314
Position 9692: 0.03542039916750019
Position 8408: 0.033832680671664686
Position 4066: 0.031926095543772307
Position 3668: 0.03181202684159636
Position 10174: 0.02947291251386126
Position 6494: 0.025394416910409643
Position 7552: 0.02494678994407769
Position 1359: 0.021911547161801426
Position 3533: 0.021903929931858634
Position 3240: 0.01976175335164405
Position 1385: 0.019295350448119284
Position 7067: 0.018734060482816166
Position 2879: 0.01791900129734264
Position 2964: 0.017386979130235593
Position 1490: 0.016676671147364052
Position 8756: 0.016614334246289785
Position 10138: 0.016485445544897566
Position 2802: 0.015469843396293129
Position 2362: 0.01544436795204632
Position 6715: 0.01537685109045722
Position 8430: 0.015124280101828704
Position 9313: 0.015010954174852636
Position 1234: 0.014530380013840102
Position 952: 0.01330579855916959
Position 2288: 0.011945175749416198
Position 949: 0.011909218967215408
Position 10186: 0.011780891423938842
Position 6202: 0.011453454056761238
Position 8020: 0.01133155384209106
Position 8606: 0.01127335224189359
Position 7752: 0.011149662427527114
Position 8696: 0.010523726943382147
Position 7483: 0.009931511607284602
Position 6879: 0.009552795958881755
Position 6268: 0.00861411405084844
Position 4011: 0.008455075153026197
Position 8974: 0.007965028555928556
Position 1024: 0.007625192623015779
Position 9394: 0.007537775357346769
Position 7802: 0.007489706658932886
Position 6673: 0.007265512298097645
Position 6400: 0.00704232308027695
Position 2799: 0.0068447608141590476
Position 995: 0.006293555505072024
Position 6235: 0.006208154594644511
Position 2679: 0.0058398355061095465
Position 6569: 0.005785314884505556
Position 6387: 0.005230128512274717
Position 1574: 0.005210810060276749
Position 1321: 0.0051587378791350166
Position 9928: 0.004873688198596602
Position 8478: 0.004573276649430459
Position 6614: 0.004564549649399536
Position 8620: 0.004114093912940989
Position 3926: 0.003978332208038958
Position 1587: 0.003916683492231538
Position 9182: 0.003852295464425173
Position 1652: 0.003759518996784769
Position 8865: 0.0037067867853966536
Position 9745: 0.0037029282814881664
Position 8862: 0.0032896173701379614
Position 2638: 0.0032802316653348746
Position 8660: 0.0032743742503737335
Position 3545: 0.0032714821903319577
Position 5161: 0.003058282136897791
Position 2712: 0.002992313426660624
Position 3133: 0.0029264179013114558
Position 3981: 0.0029168488561248525
Position 7625: 0.0028918045230149365
Position 7269: 0.002635046227189561
Position 6056: 0.002633953539558739
Position 6528: 0.0025798873975888905
Position 8175: 0.0024805070266219914
Position 6103: 0.0024783039812242514
Position 3646: 0.002461210173127545
Position 1801: 0.0024135750186306875
Position 7438: 0.0023507174812024303
Position 1409: 0.002218666555690525
Position 4070: 0.002161718860066213
Position 4310: 0.002064167504877597
Position 875: 0.002013089326525647
Position 2932: 0.0019839030988530507
Position 2578: 0.0018173618108116988
Position 5990: 0.0017786548350722296
Position 4588: 0.001730644824879919
Position 5102: 0.001707883898018625
Position 9722: 0.0016752467376731609
Position 2664: 0.0016439309546107887
Position 8500: 0.0015653564812730847
Position 1623: 0.001501038899186817
Position 9095: 0.001481778320588898
Position 8732: 0.001473332768559804
Position 9043: 0.001454280745132971
Position 2708: 0.0014512273318044975
Position 5337: 0.0014458949908159196
Position 10007: 0.0014419596679824049
Position 2388: 0.001400450548409185
Position 9580: 0.001363938066279043
Position 9368: 0.0012803217037627291
Position 1182: 0.0012682291235186765
Position 10103: 0.0012369652959803381
Position 2840: 0.0012303958632996499
Position 3108: 0.0011334903359827028
Position 1609: 0.001027984253960942
Position 5188: 0.0010165064496178195
Position 4244: 0.0010043737616181063
Position 9172: 0.00100254392973173
Position 7792: 0.0009500397456396064
Position 9715: 0.0009311956833569804
Position 2754: 0.0009148775388198387
Position 5504: 0.0009121274278115934
Position 7113: 0.0009011132619982961
Position 7325: 0.0008784789245912856
Position 3151: 0.0008624486522369106
Position 1471: 0.0007739112027737951
Position 4806: 0.0007682100490948066
Position 9221: 0.0007614372213067653
Position 9364: 0.0007338274336579386
Position 3675: 0.0007138062883428888
Position 1771: 0.0006813061846098246
Position 2239: 0.0006805591782333364
Position 8795: 0.0006618711961512896
Position 9831: 0.0006525128264530086
Position 10004: 0.0006368965268011452
Position 2885: 0.0006267822291761113
Position 8715: 0.000568235706342122
Position 8935: 0.0005301612060790585
Position 142: 0.0005213678456620922
Position 8298: 0.0005107484008823769
Position 1356: 0.00047331073770727754
Position 2906: 0.00044940460907300366
Position 1388: 0.00041660335598777456
Position 3566: 0.00040153075629446736
Position 7463: 0.0003986186459010905
Position 2722: 0.0003967053537274646
Position 7039: 0.0003834774814052449
Position 4558: 0.00037963667271742943
Position 4569: 0.0003726848382733309
Position 4053: 0.00034021711573934646
Position 3937: 0.00033691760719857544
Position 2522: 0.0003214499806690232
Position 6717: 0.00031589271324539196
Position 9401: 0.00030926136407482727
Position 9317: 0.0002810456347957599
Position 9236: 0.00027403773225827624
Position 2420: 0.00026009432193591564
Position 1626: 0.00025498873802927614
Position 8580: 0.00025193922496019735
Position 10214: 0.0002355175528786377
Position 6914: 0.0002329946914558237
Position 2706: 0.00020946255022821888
Position 3985: 0.00020693969530729783
Position 3217: 0.00020532407185539826
Position 8240: 0.00020247187802645633
Position 2994: 0.00019467387395410822
Position 4386: 0.00019463359606638846
Position 3582: 0.0001945217860287232
Position 1533: 0.0001936205087204625
Position 9344: 0.00019090740691605031
Position 3758: 0.00017946951380696662
Position 4503: 0.000178019397721484
Position 1706: 0.0001542296103771683
Position 4602: 0.00015251237730148177
Position 3311: 0.00015154551740451894
Position 2423: 0.00014804263577965074
Position 1732: 0.00014478855000686207
Position 4463: 0.00014021580589222701
Position 206: 0.0001286793086599102
Position 1203: 0.00012700875493986568
Position 5610: 0.00011120331327088811
Position 3354: 0.00011089333300132973
Position 5598: 0.00010741676516317489
Position 1063: 0.00010378374211475878
Position 812: 0.000102027281898242
Position 6801: 9.881286096149775e-05
Position 4248: 9.850251973149211e-05
Position 2332: 9.410359739498125e-05
Position 4187: 9.171880486714257e-05
Position 5342: 8.357604654201742e-05
Position 3726: 7.997940813602303e-05
Position 1494: 7.739084249088865e-05
Position 9054: 6.871709515441939e-05
Position 840: 6.415111459677082e-05
Position 3788: 6.068111826196169e-05
Position 8929: 5.7390527712466984e-05
Position 5191: 5.144430382546107e-05
Position 5318: 4.6847932766895875e-05
Position 2761: 4.548862048699478e-05
Position 784: 4.5148097888600446e-05
Position 4894: 4.11769285085072e-05
Position 1654: 4.097051237492009e-05
Position 5073: 3.8036781146572475e-05
Position 961: 3.738848870385157e-05
Position 4403: 3.6585274372831946e-05
Position 3722: 3.283656002943906e-05
Position 3393: 3.126039776527733e-05
Position 5116: 3.0496514444683095e-05
Position 1592: 3.042411117068187e-05
Position 1713: 2.722306498421988e-05
Position 4837: 2.6780866443971716e-05
Position 5933: 2.5550137914794542e-05
Position 5812: 2.545243713224399e-05
Position 5231: 2.497093604947973e-05
Position 3940: 2.2482945721186793e-05
Position 3889: 2.1051776361128416e-05
Position 583: 2.080485086705997e-05
Position 4994: 1.7176215235722863e-05
Position 3551: 1.6459242872970778e-05
Position 4212: 1.5744362030191955e-05
Position 1549: 1.568847600022442e-05
Position 4105: 1.504845687667328e-05
Position 4640: 1.3006982908889898e-05
Position 2512: 1.278963914226991e-05
Position 589: 1.250738021718488e-05
Position 854: 1.1769280154624297e-05
Position 2266: 1.14847616098551e-05
Position 2715: 1.111264068888188e-05
Position 2309: 9.742567988293418e-06
Position 847: 9.579230924192956e-06
Position 2295: 9.512734360939163e-06
Position 833: 8.384396314835007e-06
Position 3791: 8.274658857032116e-06
Position 438: 7.346225940298564e-06
Position 702: 7.132118277329418e-06
Position 716: 6.8045123608581085e-06
Position 1332: 6.8040169724941765e-06
Position 385: 6.269520412315796e-06
Position 3405: 6.011665374072322e-06
Position 5618: 5.901196420659545e-06
Position 805: 4.848374707055456e-06
Position 400: 4.084867651775024e-06
Position 1184: 3.885288287108733e-06
Position 2045: 3.858957997444556e-06
Position 148: 3.6486061157607126e-06
Position 1838: 3.5748263188928668e-06
Position 1745: 3.4456678796521255e-06
Position 2199: 3.415231615906731e-06
Position 797: 2.4165756852221273e-06
Position 825: 2.0510909088680036e-06
Position 818: 2.033366920821644e-06
Position 526: 1.9900664639341755e-06
Position 754: 1.9861397324102007e-06
Position 3677: 1.600904099669383e-06
Position 347: 1.4776832317332511e-06
Position 309: 1.4591754847354187e-06
Position 294: 1.32460147830581e-06
