Gene = PLPPR5
index = 1043
Annotated 5SS: [  459 48285 51824 83012 90108]
Annotated 3SS: [ 48151  51572  82834  89972 111788]
SMsplice 5SS: [   459  25298  48285  51824  59472  82634  83012  90093 102344]
SMsplice 3SS: [ 25175  48151  51572  59263  82578  82834  89972 102218 111788]
top_k =  1000
Partition function (log Z): -59.59753307743376

Sorted 5' Splice Sites (High to Low Probability):
Position 459: 0.9525681475369074
Position 12104: 0.31389172760662637
Position 9520: 0.29461257355818443
Position 6614: 0.21332986043143157
Position 7216: 0.15849299214702836
Position 2806: 0.03144502460079173
Position 8228: 0.027387640401265168
Position 2670: 0.02707547185394478
Position 2624: 0.025123614964357985
Position 5021: 0.022994405186024663
Position 765: 0.02131956146295073
Position 1680: 0.021173661910880066
Position 4265: 0.020593388384223397
Position 2764: 0.0205849622492142
Position 12967: 0.02003368525104335
Position 2534: 0.019624366104579898
Position 7572: 0.014993998130972392
Position 548: 0.014929713290831863
Position 5007: 0.014353711127934802
Position 7113: 0.013123842055899629
Position 2431: 0.011067663919968641
Position 1536: 0.008879474141727857
Position 2520: 0.006187690431904192
Position 5132: 0.005553249417867784
Position 734: 0.005368927865099898
Position 5562: 0.004933172090013682
Position 727: 0.004711237388772439
Position 1194: 0.003134299185467323
Position 1702: 0.0027511042386688888
Position 967: 0.002702823580957511
Position 9543: 0.002219733313253709
Position 6596: 0.0019764290902053445
Position 9001: 0.0016812536256596076
Position 291: 0.0015678776053825955
Position 5751: 0.0015119158954354141
Position 273: 0.0014683846638489583
Position 7159: 0.001443587588752599
Position 8523: 0.001395703849187769
Position 12207: 0.0012278459603193197
Position 1547: 0.0010340624514372065
Position 6608: 0.0009328243165144625
Position 622: 0.0006867401598466787
Position 9586: 0.0003099587404152026
Position 626: 0.0002306488844789508
Position 1080: 0.00022217545542068109
Position 2388: 0.00019496307012281045
Position 616: 0.00018980259361599835
Position 1757: 0.0001891941250224087
Position 2308: 0.00017944313058030552
Position 139: 0.00017543806254179337
Position 2435: 0.0001325313931088236
Position 1524: 0.00011746601075238199
Position 2638: 0.00011230019427645718
Position 694: 0.0001027568425373298
Position 537: 8.581081212605969e-05
Position 1556: 7.998295898358943e-05
Position 2253: 7.166081954463898e-05
Position 4424: 6.681223692310125e-05
Position 4491: 6.446908232849467e-05
Position 519: 6.370827797266962e-05
Position 552: 6.149345316577703e-05
Position 898: 5.725559775990296e-05
Position 15: 5.4485403852218815e-05
Position 176: 4.637535036034943e-05
Position 1144: 4.507744690552841e-05
Position 1512: 4.431081251238225e-05
Position 1204: 3.747379571336573e-05
Position 1937: 3.418469661904421e-05
Position 339: 2.9534570849902852e-05
Position 2577: 2.122890234027064e-05
Position 314: 2.0854992733361804e-05
Position 1198: 1.9695646532590662e-05
Position 456: 1.686468787022899e-05
Position 2393: 1.5400074274398028e-05
Position 731: 1.5393589733908147e-05
Position 576: 1.4190511983169168e-05
Position 1200: 1.3454764345563529e-05
Position 1626: 1.259233155932462e-05
Position 1574: 1.1344834997092011e-05
Position 2650: 8.910315950213369e-06
Position 1426: 7.38748228122151e-06
Position 2558: 7.230739366196718e-06
Position 1722: 5.101819537909959e-06
Position 326: 5.073742289370727e-06
Position 2329: 4.641177231540521e-06
Position 1582: 4.410431009557869e-06
Position 1417: 4.256675855104323e-06
Position 1986: 3.618417644995032e-06
Position 1728: 3.384737516379616e-06
Position 2075: 3.353108997425367e-06
Position 1534: 2.944604053028056e-06
Position 1240: 2.501846925018241e-06
Position 333: 2.2144662753985187e-06
Position 1056: 1.8615161797753727e-06
Position 444: 1.7104574898343364e-06
Position 934: 1.4942757317607503e-06
Position 778: 9.34617987019926e-07
Position 218: 7.237765593507479e-07
Position 7: 5.720325716639455e-07
Position 302: 5.683362024035284e-07
Position 678: 4.833903824418436e-07
Position 491: 4.770951948368427e-07
Position 924: 3.3540849545420856e-07
Position 1316: 2.373647896523552e-07
Position 1238: 1.8285924207293093e-07
Position 1363: 1.7820604902139663e-07
Position 1329: 8.829782384843621e-08
Position 2189: 7.917440235385576e-08
Position 100: 6.968034991358642e-08
Position 753: 5.948061635395801e-08
Position 741: 5.6960438597753456e-08
Position 900: 5.669334630054072e-08
Position 1437: 3.1560135582072504e-08
Position 1202: 8.991005848153361e-09
Position 1397: 7.975203454035432e-09
Position 483: 5.598790738955184e-09
Position 408: 3.3147385061174386e-09
Position 657: 2.03533020526467e-09
Position 837: 1.7085504729618133e-09
Position 107: 5.095923028786846e-11
Position 689: 4.631519691507253e-11
Position 417: 5.906717280032448e-12
Position 566: 4.579629595405672e-12
Position 450: 4.535584708995811e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12040: 0.6282756343817261
Position 9437: 0.3102349411935264
Position 6501: 0.17165140883438582
Position 7034: 0.16031567133999977
Position 13620: 0.12668521268045108
Position 19682: 0.12279400727292886
Position 2457: 0.07626945444007631
Position 14065: 0.0743745219290977
Position 11882: 0.07004272842146016
Position 2724: 0.06252768624965438
Position 1466: 0.03488153314509721
Position 12759: 0.032836546337645496
Position 13589: 0.026479727866600012
Position 6990: 0.022795620226803537
Position 1605: 0.020453417270707555
Position 13115: 0.020173974981267172
Position 7855: 0.02000742732116835
Position 11165: 0.018707665304439257
Position 6581: 0.018496180904774364
Position 4175: 0.014335620512908952
Position 4771: 0.01395625281923576
Position 14978: 0.012499212151394778
Position 6381: 0.01216251853334247
Position 7990: 0.01143592816707356
Position 10726: 0.01032903155233702
Position 15008: 0.010026513006412904
Position 4885: 0.009441910931804494
Position 966: 0.009440310001680793
Position 4858: 0.008506752390193514
Position 5054: 0.007577235564040066
Position 12079: 0.007509695332939942
Position 11353: 0.006946668607191418
Position 6429: 0.006894974050474214
Position 7253: 0.00673700193814855
Position 17186: 0.006720318166605572
Position 2614: 0.006397578241715217
Position 8218: 0.006291751290135078
Position 2188: 0.005975400024976973
Position 12296: 0.0056392703595615655
Position 17157: 0.005357198885854171
Position 6519: 0.005051047833629029
Position 14274: 0.004983583155931172
Position 7543: 0.004771147982555255
Position 16574: 0.004529545062436978
Position 12873: 0.0038727976834808317
Position 7944: 0.0035442303670317416
Position 15719: 0.0033657145856429756
Position 15500: 0.003338393688015084
Position 1355: 0.003143693407182609
Position 6537: 0.002959775536643513
Position 7418: 0.0029522128492633346
Position 1378: 0.002939550793054568
Position 12183: 0.0028582209576601602
Position 2346: 0.002820190230873932
Position 4713: 0.0027272321437594206
Position 2499: 0.002207906767224603
Position 11993: 0.0021234308252305392
