Gene = MED18
index = 829
Annotated 5SS: [ 143 1698]
Annotated 3SS: [1558 5378]
SMsplice 5SS: [ 143 1698]
SMsplice 3SS: [1558 5378]
top_k =  1000
Partition function (log Z): -8.8232217768307

Sorted 5' Splice Sites (High to Low Probability):
Position 1698: 0.7654730534465123
Position 143: 0.5398059215920021
Position 87: 0.34028047908445447
Position 2572: 0.33128097862230454
Position 5474: 0.190197622648475
Position 1559: 0.055591672945029334
Position 5715: 0.04780836960875523
Position 43: 0.04534679499005006
Position 5609: 0.02572681769909849
Position 2386: 0.0231155924273986
Position 3941: 0.020972684198366745
Position 1338: 0.018638480475796422
Position 2848: 0.01738311634346012
Position 5427: 0.010183970461505803
Position 3963: 0.008983540165536704
Position 722: 0.00896383962999898
Position 1372: 0.008613931213755687
Position 5257: 0.007664949692231641
Position 3673: 0.007137218258503037
Position 763: 0.0069843044207179555
Position 58: 0.006704910833355163
Position 2141: 0.005476782170879245
Position 3807: 0.005312297444181336
Position 801: 0.004358609277771189
Position 4350: 0.0043486241288537885
Position 3847: 0.004189783444395244
Position 852: 0.004042851644423118
Position 1299: 0.0024518333215457306
Position 1940: 0.002307858244109068
Position 5223: 0.0020434155857021767
Position 3634: 0.0018639778891350316
Position 3888: 0.0017727101801649507
Position 5228: 0.001540348170923341
Position 530: 0.001487424812656306
Position 5009: 0.0014594813722774971
Position 1924: 0.001445024301349084
Position 3084: 0.0013759951242209225
Position 1543: 0.0012770204711099599
Position 4358: 0.0012466350009454478
Position 5689: 0.0012297958746408041
Position 3998: 0.0009566719006476359
Position 3020: 0.0007004569102888634
Position 95: 0.0006115065378732064
Position 343: 0.0005967455779898798
Position 2985: 0.0005683818197617127
Position 1512: 0.0005594886861954059
Position 4547: 0.000555978241383353
Position 4130: 0.0005519801632195127
Position 3240: 0.0004302862709630576
Position 3961: 0.0003885459317762669
Position 4641: 0.0003742786152254191
Position 650: 0.00037394807820051603
Position 3578: 0.0003731638822712963
Position 513: 0.00034311093348610253
Position 2098: 0.00033154981229950234
Position 145: 0.0002923592479189243
Position 1533: 0.0002824716973852967
Position 3895: 0.00026203295528513495
Position 2941: 0.00023229783310807207
Position 797: 0.00020149846287190957
Position 644: 0.00016572138425775788
Position 2530: 0.00015214258683337366
Position 4052: 0.00012651428717368497
Position 3876: 0.00011550144950702655
Position 4377: 0.00011138328790573007
Position 3357: 0.00010919993141840823
Position 2261: 8.226621980279645e-05
Position 172: 7.35284292235743e-05
Position 772: 7.328678125162786e-05
Position 1702: 4.41967961600798e-05
Position 2071: 2.500109429616073e-05
Position 4764: 2.2672633931260356e-05
Position 1380: 2.241466189822758e-05
Position 455: 2.0460243996354446e-05
Position 1009: 1.9632360184604975e-05
Position 1349: 1.942351281343547e-05
Position 451: 1.8664883286977315e-05
Position 156: 1.8537248458293855e-05
Position 430: 1.8409734562645813e-05
Position 274: 1.7937272806862296e-05
Position 3: 1.5568863460984564e-05
Position 4047: 1.185278162590146e-05
Position 3870: 1.116048267505672e-05
Position 2194: 1.0882309911359408e-05
Position 170: 1.0780528267677937e-05
Position 2473: 1.0362522887001186e-05
Position 1742: 9.976910776072213e-06
Position 2557: 9.539669633848378e-06
Position 2092: 8.442103580515042e-06
Position 1684: 7.471004776437714e-06
Position 1223: 5.4789081800007765e-06
Position 1791: 4.738604912240219e-06
Position 823: 4.589979553355218e-06
Position 1594: 2.880530809296451e-06
Position 2214: 2.7533604215820604e-06
Position 2209: 2.28545590318191e-06
Position 1599: 2.0242459643370716e-06
Position 1972: 1.5149182829760201e-06
Position 2017: 9.572856292076107e-07
Position 2020: 8.898911905063694e-07
Position 1820: 6.736566750875295e-07
Position 1028: 3.5011451974349337e-07
Position 861: 3.3176162450910986e-07
Position 52: 1.448282831550486e-08
Position 11: 1.2112511018140994e-08
Position 974: 1.1534008126611021e-08
Position 1233: 1.137642394928068e-08
Position 464: 1.0865277635762746e-08
Position 154: 6.935875366894514e-09
Position 441: 6.2326305852747756e-09
Position 603: 3.2840638576936337e-09
Position 592: 3.167222460232312e-09
Position 485: 3.037045164402993e-09
Position 421: 2.556989587086261e-09
Position 435: 2.472983243234514e-09
Position 68: 3.9351687725637696e-10
Position 637: 2.987337212786541e-10
Position 606: 2.290466083602932e-10
Position 587: 1.221950544409823e-10
Position 589: 1.9979095015314903e-11
Position 300: 3.627696082703367e-12
Position 285: 1.8317639216422393e-12
Position 767: 9.887627516501761e-14
Position 873: 9.006232360279636e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5378: 0.6970202244333339
Position 2311: 0.41234348625458783
Position 1558: 0.3900946757857221
Position 1619: 0.29275681299789397
Position 6028: 0.24132650460864336
Position 1424: 0.06571830228660847
Position 5538: 0.052350600913757865
Position 1490: 0.0473404813264575
Position 3764: 0.04612769101761402
Position 6048: 0.030756387255562068
Position 5575: 0.030591125541736087
Position 5517: 0.020171555378677705
Position 5305: 0.019750151405185934
Position 6024: 0.018674294417686983
Position 2726: 0.018338682164164233
Position 2307: 0.00958360251296754
Position 3451: 0.008496077814938248
Position 5071: 0.008495033387468714
Position 6447: 0.008236024814102159
Position 1906: 0.007450724996524196
Position 5094: 0.006902926774657616
Position 2696: 0.0066061754505036055
Position 5382: 0.005874698524633093
Position 2750: 0.005212980706247138
Position 4170: 0.0051976676591838
Position 1747: 0.0047743885665574165
Position 5820: 0.004744013698900209
Position 2473: 0.004502013719280253
Position 6431: 0.003929203594845809
Position 1395: 0.003743498642565993
Position 2476: 0.0036205816695075526
Position 3633: 0.0036115688216096235
Position 6341: 0.003320487098024319
Position 1495: 0.0032897805493836848
Position 1599: 0.003068806695740341
Position 6188: 0.002792941984795824
Position 268: 0.002774244160570165
Position 4446: 0.0023369739256896525
Position 3126: 0.002296925040670308
Position 6185: 0.002016342907762882
Position 2331: 0.00197294238377528
Position 4575: 0.0019707770483248866
Position 3706: 0.0018802458174863158
Position 2889: 0.0018776318695742215
Position 5543: 0.0016968384581058688
Position 1506: 0.0015602953756673637
Position 1836: 0.001501029847771005
Position 2238: 0.0015000544476117806
Position 6360: 0.001499557952064403
Position 2940: 0.0014502983904334159
Position 293: 0.0012440708995012976
Position 5768: 0.001172216063914033
Position 5390: 0.0011315085185517374
Position 1543: 0.0010698719737233526
Position 4884: 0.0008920767266226316
Position 4918: 0.0008364958553844352
Position 4199: 0.0007970228872464039
Position 1279: 0.0007152473130686729
Position 1446: 0.0006913631181363583
Position 6869: 0.0006337389483276887
Position 3786: 0.0006096781005397591
Position 4219: 0.0005996087934788175
Position 4505: 0.0005822999688067733
Position 606: 0.0005592685206675976
Position 1640: 0.00048390400321634094
Position 1355: 0.00044752387692278544
Position 4043: 0.00044551468877766386
Position 5346: 0.000437575811074598
Position 1696: 0.00043497815076507277
Position 2681: 0.0004148288220456098
Position 5701: 0.0003813573461134241
Position 679: 0.000369980710531647
Position 2268: 0.00033178456331591156
Position 2422: 0.00033141819566365974
Position 2800: 0.00032643891551579487
Position 2557: 0.00032160895599708133
Position 2409: 0.00030582285816785245
Position 1923: 0.0003003959189538329
Position 3789: 0.00029063589354855825
Position 983: 0.00029038239702977776
Position 1337: 0.0002871676824324832
Position 5903: 0.00028667616521224073
Position 1312: 0.0002798991178121904
Position 1208: 0.00027737747388998285
Position 5842: 0.00027316545182453825
Position 5488: 0.00023675999131382043
Position 5350: 0.00023212930952885955
Position 823: 0.00022453196760745085
Position 566: 0.0002158858961188095
Position 2313: 0.00021341818877803503
Position 5719: 0.00019824194077862058
Position 2454: 0.000186002151526591
Position 3344: 0.0001826881039022393
Position 4268: 0.0001732422764359884
Position 1123: 0.00015563931364493558
Position 2786: 0.00015300307358461488
Position 4300: 0.0001384532832196248
Position 6536: 0.00013815742580315654
Position 4175: 0.00013400678016325541
Position 3480: 0.00013070285239500962
Position 1328: 0.00012810526001257296
Position 2434: 0.00010766152900031606
Position 3869: 9.840943165734046e-05
Position 576: 8.869678440312226e-05
Position 1170: 8.126182983719354e-05
Position 485: 7.98151514470222e-05
Position 609: 7.759669839526205e-05
Position 2895: 7.277824405298012e-05
Position 5866: 7.012259112475317e-05
Position 459: 6.214008934123054e-05
Position 2530: 6.139552873653104e-05
Position 1972: 5.580000922683003e-05
Position 430: 5.554866608273066e-05
Position 1172: 5.2002943786640786e-05
Position 2357: 4.541192039535784e-05
Position 3106: 4.4048886252163585e-05
Position 1594: 3.751418986987329e-05
Position 1283: 3.5810381904840974e-05
Position 2036: 3.4515880942992556e-05
Position 1805: 3.435194029223909e-05
Position 4532: 3.171134082273987e-05
Position 433: 3.135469073514953e-05
Position 1166: 3.0174042290830776e-05
Position 2824: 3.015558515380536e-05
Position 634: 2.8669315430900352e-05
Position 4312: 2.6330693772847233e-05
Position 1144: 2.5179577084195874e-05
Position 1316: 2.495233134987983e-05
Position 873: 1.5830820030385947e-05
Position 2285: 1.494953805506355e-05
Position 691: 1.4846114268095059e-05
Position 2958: 1.4544916067409276e-05
Position 123: 1.3985220802324593e-05
Position 851: 1.3623665947463573e-05
Position 913: 1.284959224180111e-05
Position 513: 8.908637943650893e-06
Position 743: 8.88362557932015e-06
Position 3492: 6.689801949046017e-06
Position 921: 6.080817694040693e-06
Position 1630: 5.127165857014487e-06
Position 1297: 4.261173835714295e-06
Position 1140: 3.737155803959697e-06
Position 2003: 3.4885162602306486e-06
Position 1758: 3.1313751024688983e-06
Position 1348: 2.826530777079314e-06
Position 2042: 2.5399846562372222e-06
Position 2091: 2.5397350197741547e-06
Position 1944: 2.504262561384836e-06
Position 629: 2.2579531677460656e-06
Position 4271: 2.2455648848673573e-06
Position 1368: 2.235920260169312e-06
Position 2010: 2.1795675357751833e-06
Position 1091: 2.124536370381673e-06
Position 1953: 2.0555859320232753e-06
Position 1782: 2.0212845143809234e-06
