Gene = NOP16
index = 952
Annotated 5SS: [ 543  741 2136 3755]
Annotated 3SS: [ 631 2065 3647 4600]
SMsplice 5SS: [ 543  741 1000 2136 3755]
SMsplice 3SS: [ 631  839 2065 3647 4600]
top_k =  1000
Partition function (log Z): -2.8749461719146403

Sorted 5' Splice Sites (High to Low Probability):
Position 2136: 0.819185064656051
Position 543: 0.7054794679642787
Position 3755: 0.6491763915088754
Position 1000: 0.536528358905899
Position 3310: 0.34570174526294184
Position 741: 0.3424776401489956
Position 669: 0.3420935415969437
Position 2346: 0.2743742885238725
Position 730: 0.18103877585584977
Position 3046: 0.1489743508878567
Position 207: 0.13183395066884218
Position 2250: 0.11074052717616215
Position 4110: 0.09238506495315943
Position 3167: 0.05938235532264097
Position 2420: 0.05036451294702004
Position 2376: 0.037256871236223774
Position 3162: 0.02869583017775193
Position 3543: 0.02833388989440671
Position 213: 0.02692530682881996
Position 2140: 0.019266643248298826
Position 2111: 0.012868250956833726
Position 3728: 0.011788744933268092
Position 3531: 0.010066120435563972
Position 3716: 0.005749622350218942
Position 3534: 0.005730133673792225
Position 419: 0.005643678630858103
Position 4656: 0.005284338583738144
Position 898: 0.0051942626248510084
Position 4487: 0.004101533406205475
Position 1329: 0.0036385302918071176
Position 2163: 0.003060684228201357
Position 4335: 0.0023417442179188234
Position 2274: 0.002303499417976592
Position 2403: 0.002249039622250275
Position 251: 0.0019884554731133173
Position 303: 0.0018535231236776572
Position 720: 0.0017846140985689459
Position 589: 0.0015476616418470068
Position 3435: 0.0015468615717597104
Position 384: 0.0012008370261183123
Position 1386: 0.001094764159557018
Position 628: 0.0009782839967166133
Position 3443: 0.0008253569941087215
Position 3216: 0.0007562754913371597
Position 4315: 0.0007246429548227468
Position 2368: 0.0006971884421911963
Position 2081: 0.0006829257003406726
Position 2283: 0.0006159513067652944
Position 8: 0.0006142473542545655
Position 1980: 0.0006009706627587643
Position 427: 0.0005386930651577712
Position 2309: 0.0004604005585618735
Position 3366: 0.0004472192635019891
Position 4853: 0.00043674875793155957
Position 695: 0.00042421477706157157
Position 156: 0.00036939324440440956
Position 2258: 0.00032205565731756894
Position 2066: 0.00028354791030723095
Position 1152: 0.00027292307233416167
Position 3538: 0.00024380584873786237
Position 2549: 0.00023398539100208466
Position 1638: 0.00021925003754020872
Position 2265: 0.00020421296783841627
Position 3354: 0.00019994455852090836
Position 757: 0.00014891252883929501
Position 4810: 0.00014272314099778667
Position 4871: 0.0001396917245863265
Position 2145: 0.00013524314825711365
Position 2126: 0.00010290085005074393
Position 763: 9.217447611001746e-05
Position 868: 8.905956315567888e-05
Position 564: 8.543101842841572e-05
Position 288: 7.612466772018045e-05
Position 1046: 7.287369465856973e-05
Position 557: 6.533916791135286e-05
Position 69: 6.338649203567394e-05
Position 113: 6.001780740909081e-05
Position 887: 5.416193076219415e-05
Position 817: 5.3282811583252076e-05
Position 1454: 5.2609274938768615e-05
Position 1542: 4.961554444329727e-05
Position 2566: 4.757607485201654e-05
Position 18: 3.6128311637543574e-05
Position 1107: 3.1815345946663595e-05
Position 961: 2.7664906546610598e-05
Position 471: 2.6790867990093425e-05
Position 1279: 2.49364343524925e-05
Position 76: 1.908615789238246e-05
Position 424: 1.7265420842383614e-05
Position 370: 1.3486397605380602e-05
Position 28: 1.1629008552685788e-05
Position 1059: 4.907020012527471e-06
Position 1237: 4.415583058884441e-06
Position 814: 4.254772650798526e-06
Position 915: 3.928352399140291e-06
Position 148: 2.781296980567504e-06
Position 570: 2.473913732971405e-06
Position 497: 1.869449538949818e-06
Position 476: 1.4764980042821964e-06
Position 2142: 5.098740547904063e-07
Position 406: 3.6844867615524177e-07
Position 614: 3.164505284626812e-07
Position 484: 2.342339271827006e-07
Position 482: 2.2830079501161065e-07
Position 285: 1.7834313757496323e-07
Position 350: 1.3876914456873824e-07
Position 1248: 5.820953619442426e-08
Position 804: 5.5019251612492094e-08
Position 702: 3.2956564755238844e-08
Position 404: 2.865868294378169e-08
Position 291: 1.1345165011957046e-08
Position 306: 9.081684334584754e-09
Position 769: 1.0133697347853131e-10
Position 271: 1.2491184692505956e-14
Position 374: 1.802648303848522e-16
Position 806: 4.776795952845686e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 2065: 0.864312930573923
Position 631: 0.7011867619503953
Position 3647: 0.679220427764827
Position 839: 0.5319984382175171
Position 3069: 0.4342871052096978
Position 2220: 0.4308636730884135
Position 4600: 0.3951667460094526
Position 4720: 0.17972169020562298
Position 4021: 0.1395304735676301
Position 2955: 0.1306200173573398
Position 4073: 0.10286041484795058
Position 4017: 0.08724603479293745
Position 2880: 0.06022184107130778
Position 4212: 0.04791294109655392
Position 2031: 0.042924756538557395
Position 3423: 0.03309786465954567
Position 3309: 0.019755780111559037
Position 4232: 0.016265649655377835
Position 4691: 0.014818966076334091
Position 2048: 0.009617443903722602
Position 482: 0.008903523258105029
Position 868: 0.008221096449600762
Position 4208: 0.0073843978285205595
Position 431: 0.007007503503157957
Position 345: 0.006798497256198273
Position 367: 0.006436337025623798
Position 803: 0.005452326658688845
Position 4760: 0.004965855477200539
Position 4648: 0.0039189356390753275
Position 3108: 0.003798435467537436
Position 291: 0.0032108831099704944
Position 4688: 0.0030153965148348428
Position 396: 0.0028063348521878313
Position 383: 0.002799155171161868
Position 522: 0.0027566542224992776
Position 3156: 0.0025985634225985954
Position 2839: 0.0025474771087854145
Position 2005: 0.001971330125360269
Position 2162: 0.0019447052599356415
Position 1237: 0.0016190829072098925
Position 4432: 0.0013903430032361486
Position 4978: 0.0012415659367459224
Position 3438: 0.0011016739905984514
Position 468: 0.0011016327963454767
Position 2613: 0.0009803709163115036
Position 4185: 0.0008622504719443448
Position 3586: 0.0008609042190237826
Position 4723: 0.000860841168888522
Position 370: 0.0008174330718295947
Position 1158: 0.0007972310114601598
Position 715: 0.0007529391263958302
Position 4585: 0.0007198188139615548
Position 444: 0.0006787770531809795
Position 1266: 0.0006156109410794144
Position 2516: 0.0005822744149753051
Position 3848: 0.0005622356163514751
Position 3827: 0.0005409317701419686
Position 2071: 0.0005252015928518064
Position 526: 0.00047765327718520955
Position 495: 0.00045893796190286837
Position 4621: 0.00040689586508326674
Position 4570: 0.00038441174446850564
Position 450: 0.0003817302650883041
Position 464: 0.00038082893807905204
Position 4478: 0.00035161178612540977
Position 1857: 0.0003419209408964518
Position 1240: 0.0003358163627440319
Position 2701: 0.0003071510210283297
Position 4381: 0.0003061590437309019
Position 1967: 0.00028580687956950083
Position 677: 0.0002850679821732968
Position 2345: 0.0002737624193577245
Position 2459: 0.0002600091699376308
Position 317: 0.00024926495369198407
Position 932: 0.0002462150932488669
Position 4769: 0.00024236141738199032
Position 1123: 0.00020281854354935332
Position 3968: 0.00019786150198103272
Position 1809: 0.0001971940680001835
Position 4113: 0.0001912025190614014
