Gene = UBIAD1
index = 1520
Annotated 5SS: [855]
Annotated 3SS: [12437]
SMsplice 5SS: [  116  2107 12527]
SMsplice 3SS: [ 2043 12437 14357]
top_k =  1000
Partition function (log Z): -10.010041178270193

Sorted 5' Splice Sites (High to Low Probability):
Position 2107: 0.8037876285607202
Position 12527: 0.6835867773945794
Position 855: 0.43203167192441055
Position 116: 0.3910662050828917
Position 230: 0.2793954959953472
Position 8890: 0.2072263778757474
Position 618: 0.14415563745409776
Position 9182: 0.1347800135823785
Position 944: 0.1220985325085655
Position 280: 0.1058430023202249
Position 724: 0.08471823938306379
Position 578: 0.059543220662457104
Position 5533: 0.03786331822715775
Position 9101: 0.03252565735398682
Position 12639: 0.028022414783714776
Position 2574: 0.022513265624356276
Position 12451: 0.020548434945040363
Position 10127: 0.019497995776022167
Position 123: 0.01818543537764419
Position 341: 0.013758855904458026
Position 3083: 0.013440088907748973
Position 11494: 0.0056259737269926694
Position 1046: 0.005623209965097378
Position 157: 0.004743010542358582
Position 755: 0.004730876187936576
Position 2543: 0.00462438025101941
Position 4716: 0.004263819398900316
Position 11536: 0.0040681971745117
Position 3018: 0.0031348172601865197
Position 986: 0.002750803600969989
Position 6145: 0.0027355844012516496
Position 7898: 0.002623686187541416
Position 5802: 0.00231697098933271
Position 2581: 0.002099814700457837
Position 7515: 0.0019479532942084164
Position 5624: 0.0016933191666713668
Position 1031: 0.0015221940619056693
Position 918: 0.001398862231968884
Position 1236: 0.0013226102785058394
Position 555: 0.0012391021547385435
Position 990: 0.001137029805301124
Position 2479: 0.0010150714044395248
Position 885: 0.0009571316131791862
Position 1879: 0.0007125421306424979
Position 1875: 0.00070102772035073
Position 460: 0.0006673854258065619
Position 8005: 0.0005548270659151515
Position 1861: 0.0005314877395552838
Position 2731: 0.000490711211972011
Position 995: 0.00036965634913013236
Position 3277: 0.0003485921168405367
Position 518: 0.00026273316966127615
Position 126: 0.0002454686864243169
Position 70: 0.00023042420548687644
Position 2760: 0.0002188897208354551
Position 2244: 0.00021035238641650813
Position 1682: 0.0001919276913311943
Position 2116: 0.00018062534272254214
Position 2226: 0.00017990213403358573
Position 2745: 0.00017838706619605099
Position 4674: 0.00017229510593968158
Position 274: 0.0001357795602512247
Position 2736: 0.00012652857839556028
Position 3119: 0.00010268651948939058
Position 745: 9.140695007073496e-05
Position 759: 6.823299301739236e-05
Position 626: 6.190630988476618e-05
Position 582: 5.822609234962135e-05
Position 4718: 4.200983604315894e-05
Position 2889: 3.3446679668212835e-05
Position 3050: 2.405937303473435e-05
Position 557: 2.3988823981182145e-05
Position 4217: 2.1592209605571865e-05
Position 315: 2.071538475060713e-05
Position 5369: 1.968867572306878e-05
Position 4566: 1.8777408451929543e-05
Position 716: 1.749009731263744e-05
Position 2522: 1.4318244466987726e-05
Position 300: 1.3303234496291355e-05
Position 462: 1.1477581197397374e-05
Position 2894: 1.0676661216684052e-05
Position 475: 1.0611953657672033e-05
Position 731: 1.0442741732508876e-05
Position 150: 9.83113299114027e-06
Position 719: 9.554136626104958e-06
Position 672: 9.205931312836687e-06
Position 367: 8.845822031191224e-06
Position 155: 8.727209536148808e-06
Position 531: 4.950561618735778e-06
Position 5488: 4.0478925747613795e-06
Position 501: 2.293146369884018e-06
Position 473: 2.0287675082622323e-06
Position 5543: 1.937213703398247e-06
